pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,boldvoice,108128217985547,BoldVoice,2795549630780929,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,117,137,127,137,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,861418949662622,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,118,136,127,136,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,1652630712734539,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,120,139,130,139,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,2596250030776230,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,121,140,130,140,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,1301109712167676,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,122,138,130,138,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,986130771040230,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,123,123,123,123,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,1012448988010701,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,124,141,132,141,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,1698396904808538,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,126,142,134,142,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,990937437129463,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,128,134,131,134,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,3484417995044684,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,129,146,138,146,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,1755095285655714,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,130,147,138,147,True,False,167,0.0,False,False,False,new,high
facebook,boldvoice,108128217985547,BoldVoice,814520388135373,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,132,145,138,145,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,2761850260850861,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,134,150,142,150,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1344531527527728,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,136,149,142,149,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,26907569052186639,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,137,148,142,148,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1303292097906739,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,138,152,145,152,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1718290726268517,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,139,153,146,153,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1318861220383628,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,140,156,148,156,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1659825471892110,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,141,155,148,155,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1601487284263702,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,142,157,150,157,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,2280521385818448,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,143,158,150,158,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,833650152771394,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,143,146,144,143,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1923435601667809,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,144,154,149,154,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1041651644858410,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-24,11,False,144,145,144,144,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1000738055764027,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,148,159,154,159,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1474275234379388,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,149,160,154,160,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,2452518311844601,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,150,151,150,151,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,27008403322157596,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,151,162,156,162,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1495732755264453,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,152,163,158,163,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,1544186397064202,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,153,164,158,164,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,5408705739354717,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,154,165,160,165,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,851369394096023,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,155,166,160,166,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,26101011479574335,Video,,,,,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,156,167,162,167,True,False,167,0.0,False,False,True,new,high
facebook,boldvoice,108128217985547,BoldVoice,956111547048129,Video,,,,,2026-06-04,2026-06-04,1,1,,0,True,161,161,161,161,True,False,167,0.0,False,False,True,new,high
