pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
facebook,boldvoice,108128217985547,953096330875251,2026-06-04,53,53,true,-22,7
facebook,boldvoice,,977066851493447,2026-05-28,32,32,true,,
facebook,boldvoice,108128217985547,977066851493447,2026-06-04,56,56,true,-24,7
facebook,boldvoice,,1328575745839398,2026-05-28,33,33,true,,
facebook,boldvoice,108128217985547,1328575745839398,2026-06-04,41,41,true,-8,7
facebook,boldvoice,,1532209891643674,2026-05-28,34,34,true,,
facebook,boldvoice,,1916500979739529,2026-05-28,35,35,true,,
facebook,boldvoice,108128217985547,1916500979739529,2026-06-04,23,23,true,12,7
facebook,boldvoice,,1694234528440296,2026-05-28,36,36,true,,
facebook,boldvoice,108128217985547,1694234528440296,2026-06-04,55,55,true,-19,7
facebook,boldvoice,,999521015870651,2026-05-28,37,37,true,,
facebook,boldvoice,108128217985547,999521015870651,2026-06-04,59,59,true,-22,7
facebook,boldvoice,,1316439500694336,2026-05-28,38,38,true,,
facebook,boldvoice,108128217985547,1316439500694336,2026-06-04,57,57,true,-19,7
facebook,boldvoice,,2210913562995478,2026-05-28,39,39,true,,
facebook,boldvoice,108128217985547,2210913562995478,2026-06-04,49,49,true,-10,7
facebook,boldvoice,,1415666166993444,2026-05-28,40,40,true,,
facebook,boldvoice,108128217985547,1415666166993444,2026-06-04,66,66,true,-26,7
facebook,boldvoice,,26439561832410220,2026-05-28,41,41,true,,
facebook,boldvoice,108128217985547,26439561832410220,2026-06-04,39,39,true,2,7
facebook,boldvoice,,1478144069915977,2026-05-28,42,42,true,,
facebook,boldvoice,108128217985547,1478144069915977,2026-06-04,69,69,true,-27,7
facebook,boldvoice,,1642420553654694,2026-05-28,43,43,true,,
facebook,boldvoice,108128217985547,1642420553654694,2026-06-04,50,50,true,-7,7
facebook,boldvoice,,26275424918801610,2026-05-28,44,44,true,,
facebook,boldvoice,108128217985547,26275424918801610,2026-06-04,52,52,true,-8,7
facebook,boldvoice,,1494634152394948,2026-05-28,45,45,true,,
facebook,boldvoice,108128217985547,1494634152394948,2026-06-04,67,67,true,-22,7
facebook,boldvoice,,2790652427959234,2026-05-28,46,46,true,,
facebook,boldvoice,108128217985547,2790652427959234,2026-06-04,61,61,true,-15,7
facebook,boldvoice,,1586883210104959,2026-05-28,47,47,true,,
facebook,boldvoice,108128217985547,1586883210104959,2026-06-04,73,73,true,-26,7
facebook,boldvoice,,1473363390715612,2026-05-28,48,48,true,,
facebook,boldvoice,108128217985547,1473363390715612,2026-06-04,60,60,true,-12,7
facebook,boldvoice,,3904596519849113,2026-05-28,49,49,true,,
facebook,boldvoice,108128217985547,3904596519849113,2026-06-04,77,77,true,-28,7
facebook,boldvoice,,1332003088264765,2026-05-28,50,50,true,,
facebook,boldvoice,108128217985547,1332003088264765,2026-06-04,72,72,true,-22,7
facebook,boldvoice,,1305486864356244,2026-05-28,51,51,true,,
facebook,boldvoice,108128217985547,1305486864356244,2026-06-04,75,75,true,-24,7
facebook,boldvoice,,1481907283342031,2026-05-28,52,52,true,,
facebook,boldvoice,108128217985547,1481907283342031,2026-06-04,54,54,true,-2,7
facebook,boldvoice,,967159326158821,2026-05-28,53,53,true,,
facebook,boldvoice,108128217985547,967159326158821,2026-06-04,31,31,true,22,7
facebook,boldvoice,,1876706343044844,2026-05-28,54,54,true,,
facebook,boldvoice,108128217985547,1876706343044844,2026-06-04,68,68,true,-14,7
facebook,boldvoice,,1296822448672530,2026-05-28,55,55,true,,
facebook,boldvoice,108128217985547,1296822448672530,2026-06-04,78,78,true,-23,7
facebook,boldvoice,,2734314866939391,2026-05-28,56,56,true,,
facebook,boldvoice,108128217985547,2734314866939391,2026-06-04,70,70,true,-14,7
facebook,boldvoice,,928273223537964,2026-05-28,57,57,true,,
facebook,boldvoice,108128217985547,928273223537964,2026-06-04,76,76,true,-19,7
facebook,boldvoice,,1405722054916829,2026-05-28,58,58,true,,
facebook,boldvoice,108128217985547,1405722054916829,2026-06-04,62,62,true,-4,7
facebook,boldvoice,,2087867952167288,2026-05-28,59,59,true,,
facebook,boldvoice,108128217985547,2087867952167288,2026-06-04,65,65,true,-6,7
facebook,boldvoice,,1511094910667836,2026-05-28,60,60,true,,
facebook,boldvoice,108128217985547,1511094910667836,2026-06-04,48,48,true,12,7
facebook,boldvoice,,949901594701558,2026-05-28,61,61,true,,
facebook,boldvoice,108128217985547,949901594701558,2026-06-04,84,84,true,-23,7
facebook,boldvoice,,1322861493307876,2026-05-28,62,62,true,,
facebook,boldvoice,108128217985547,1322861493307876,2026-06-04,88,88,true,-26,7
facebook,boldvoice,,1314742544092975,2026-05-28,63,63,true,,
facebook,boldvoice,108128217985547,1314742544092975,2026-06-04,83,83,true,-20,7
facebook,boldvoice,,2579382089177756,2026-05-28,64,64,true,,
facebook,boldvoice,108128217985547,2579382089177756,2026-06-04,90,90,true,-26,7
facebook,boldvoice,,27340113785586337,2026-05-28,65,65,true,,
facebook,boldvoice,108128217985547,27340113785586337,2026-06-04,98,98,true,-33,7
facebook,boldvoice,,1546269646835662,2026-05-28,66,66,true,,
facebook,boldvoice,108128217985547,1546269646835662,2026-06-04,63,63,true,3,7
facebook,boldvoice,,863837952726608,2026-05-28,67,67,true,,
facebook,boldvoice,108128217985547,863837952726608,2026-06-04,102,102,true,-35,7
facebook,boldvoice,,1804857893808381,2026-05-28,68,68,true,,
facebook,boldvoice,108128217985547,1804857893808381,2026-06-04,95,95,true,-27,7
facebook,boldvoice,,2032153271036758,2026-05-28,69,69,true,,
facebook,boldvoice,108128217985547,2032153271036758,2026-06-04,85,85,true,-16,7
facebook,boldvoice,,1808833933835246,2026-05-28,70,70,true,,
facebook,boldvoice,108128217985547,1808833933835246,2026-06-04,80,80,true,-10,7
facebook,boldvoice,,1462716691717579,2026-05-28,71,71,true,,
facebook,boldvoice,108128217985547,1462716691717579,2026-06-04,104,104,true,-33,7
facebook,boldvoice,,2767561233611912,2026-05-28,72,72,true,,
facebook,boldvoice,108128217985547,2767561233611912,2026-06-04,89,89,true,-17,7
facebook,boldvoice,,883477948127247,2026-05-28,73,73,true,,
facebook,boldvoice,108128217985547,883477948127247,2026-06-04,34,34,true,39,7
facebook,boldvoice,,1553935879645032,2026-05-28,74,74,true,,
facebook,boldvoice,108128217985547,1553935879645032,2026-06-04,82,82,true,-8,7
facebook,boldvoice,,1558395449628575,2026-05-28,75,75,true,,
facebook,boldvoice,108128217985547,1558395449628575,2026-06-04,106,106,true,-31,7
facebook,boldvoice,,842332762278836,2026-05-28,76,76,true,,
facebook,boldvoice,108128217985547,842332762278836,2026-06-04,93,93,true,-17,7
facebook,boldvoice,,963021493179330,2026-05-28,77,77,true,,
facebook,boldvoice,108128217985547,963021493179330,2026-06-04,96,96,true,-19,7
facebook,boldvoice,,1987833111815888,2026-05-28,78,78,true,,
facebook,boldvoice,108128217985547,1987833111815888,2026-06-04,79,79,true,-1,7
facebook,boldvoice,,1537041057832462,2026-05-28,79,79,true,,
facebook,boldvoice,108128217985547,1537041057832462,2026-06-04,110,110,true,-31,7
facebook,boldvoice,,1874821299894779,2026-05-28,80,80,true,,
facebook,boldvoice,108128217985547,1874821299894779,2026-06-04,111,111,true,-31,7
facebook,boldvoice,,845189768634133,2026-05-28,81,81,true,,
facebook,boldvoice,108128217985547,845189768634133,2026-06-04,112,112,true,-31,7
facebook,boldvoice,,1659096618576169,2026-05-28,82,82,true,,
facebook,boldvoice,108128217985547,1659096618576169,2026-06-04,103,103,true,-21,7
facebook,boldvoice,,1037085772109446,2026-05-28,83,83,true,,
facebook,boldvoice,,1909273163346819,2026-05-28,84,84,true,,
facebook,boldvoice,108128217985547,1909273163346819,2026-06-04,113,113,true,-29,7
facebook,boldvoice,,2892520044414011,2026-05-28,85,85,true,,
facebook,boldvoice,108128217985547,2892520044414011,2026-06-04,114,114,true,-29,7
facebook,boldvoice,,3544924569015770,2026-05-28,86,86,true,,
facebook,boldvoice,108128217985547,3544924569015770,2026-06-04,109,109,true,-23,7
facebook,boldvoice,,1991912661407933,2026-05-28,87,87,true,,
facebook,boldvoice,108128217985547,1991912661407933,2026-06-04,115,115,true,-28,7
facebook,boldvoice,,1960878574534660,2026-05-28,88,88,true,,
facebook,boldvoice,108128217985547,1960878574534660,2026-06-04,64,64,true,24,7
facebook,boldvoice,,1340220401324261,2026-05-28,89,89,true,,
facebook,boldvoice,108128217985547,1340220401324261,2026-06-04,101,101,true,-12,7
facebook,boldvoice,,1301634755482783,2026-05-28,90,90,true,,
facebook,boldvoice,108128217985547,1301634755482783,2026-06-04,97,97,true,-7,7
facebook,boldvoice,,1310523257326646,2026-05-28,91,91,true,,
facebook,boldvoice,108128217985547,1310523257326646,2026-06-04,51,51,true,40,7
facebook,boldvoice,,1278248894481917,2026-05-28,92,92,true,,
facebook,boldvoice,,2159877171519843,2026-05-28,93,93,true,,
facebook,boldvoice,108128217985547,2159877171519843,2026-06-04,118,118,true,-25,7
facebook,boldvoice,,2039198016658787,2026-05-28,94,94,true,,
facebook,boldvoice,108128217985547,2039198016658787,2026-06-04,122,122,true,-28,7
facebook,boldvoice,,1348180087173623,2026-05-28,95,95,true,,
facebook,boldvoice,108128217985547,1348180087173623,2026-06-04,117,117,true,-22,7
facebook,boldvoice,,2212200092857010,2026-05-28,96,96,true,,
facebook,boldvoice,108128217985547,2212200092857010,2026-06-04,107,107,true,-11,7
facebook,boldvoice,,2061963251408700,2026-05-28,97,97,true,,
facebook,boldvoice,108128217985547,2061963251408700,2026-06-04,108,108,true,-11,7
facebook,boldvoice,,1686656045915532,2026-05-28,98,98,true,,
facebook,boldvoice,108128217985547,1686656045915532,2026-06-04,81,81,true,17,7
facebook,boldvoice,,1453989329369748,2026-05-28,99,99,true,,
facebook,boldvoice,108128217985547,1453989329369748,2026-06-04,126,126,true,-27,7
facebook,boldvoice,,910602998668831,2026-05-28,100,100,true,,
facebook,boldvoice,108128217985547,910602998668831,2026-06-04,129,129,true,-29,7
facebook,boldvoice,,4429177684068086,2026-05-28,101,101,true,,
facebook,boldvoice,108128217985547,4429177684068086,2026-06-04,94,94,true,7,7
facebook,boldvoice,,1781877629858537,2026-05-28,102,102,true,,
facebook,boldvoice,108128217985547,1781877629858537,2026-06-04,116,116,true,-14,7
facebook,boldvoice,,1996498900940898,2026-05-28,103,103,true,,
facebook,boldvoice,108128217985547,1996498900940898,2026-06-04,130,130,true,-27,7
facebook,boldvoice,,993941960114708,2026-05-28,104,104,true,,
facebook,boldvoice,108128217985547,993941960114708,2026-06-04,125,125,true,-21,7
facebook,boldvoice,,2945199169019337,2026-05-28,105,105,true,,
facebook,boldvoice,108128217985547,2945199169019337,2026-06-04,124,124,true,-19,7
facebook,boldvoice,,2035589236990984,2026-05-28,106,106,true,,
facebook,boldvoice,108128217985547,2035589236990984,2026-06-04,119,119,true,-13,7
facebook,boldvoice,,1323608763030368,2026-05-28,107,107,true,,
facebook,boldvoice,108128217985547,1323608763030368,2026-06-04,128,128,true,-21,7
facebook,boldvoice,,1336693844978558,2026-05-28,108,108,true,,
facebook,boldvoice,108128217985547,1336693844978558,2026-06-04,127,127,true,-19,7
facebook,boldvoice,,978884424737424,2026-05-28,109,109,true,,
facebook,boldvoice,108128217985547,978884424737424,2026-06-04,132,132,true,-23,7
facebook,boldvoice,,2568375130242443,2026-05-28,110,110,true,,
facebook,boldvoice,108128217985547,2568375130242443,2026-06-04,133,133,true,-23,7
facebook,boldvoice,,2083585642570211,2026-05-28,111,111,true,,
facebook,boldvoice,108128217985547,2083585642570211,2026-06-04,131,131,true,-20,7
facebook,boldvoice,,967672316179759,2026-05-28,112,112,true,,
facebook,boldvoice,108128217985547,967672316179759,2026-06-04,121,121,true,-9,7
facebook,boldvoice,,1666559637701729,2026-05-28,113,113,true,,
facebook,boldvoice,108128217985547,1666559637701729,2026-06-04,120,120,true,-7,7
facebook,boldvoice,,2345828505885687,2026-05-28,114,114,true,,
facebook,boldvoice,108128217985547,2345828505885687,2026-06-04,105,105,true,9,7
facebook,boldvoice,,2342930256197322,2026-05-28,115,115,true,,
facebook,boldvoice,108128217985547,2342930256197322,2026-06-04,92,92,true,23,7
facebook,boldvoice,,4544230265864477,2026-05-28,116,116,true,,
facebook,boldvoice,108128217985547,4544230265864477,2026-06-04,135,135,true,-19,7
facebook,boldvoice,,2795549630780929,2026-05-28,117,117,true,,
facebook,boldvoice,108128217985547,2795549630780929,2026-06-04,137,137,true,-20,7
facebook,boldvoice,,861418949662622,2026-05-28,118,118,true,,
facebook,boldvoice,108128217985547,861418949662622,2026-06-04,136,136,true,-18,7
facebook,boldvoice,,992405976819275,2026-05-28,119,119,true,,
facebook,boldvoice,108128217985547,992405976819275,2026-06-04,91,91,true,28,7
facebook,boldvoice,,1652630712734539,2026-05-28,120,120,true,,
facebook,boldvoice,108128217985547,1652630712734539,2026-06-04,139,139,true,-19,7
facebook,boldvoice,,2596250030776230,2026-05-28,121,121,true,,
facebook,boldvoice,108128217985547,2596250030776230,2026-06-04,140,140,true,-19,7
facebook,boldvoice,,1301109712167676,2026-05-28,122,122,true,,
facebook,boldvoice,108128217985547,1301109712167676,2026-06-04,138,138,true,-16,7
facebook,boldvoice,,986130771040230,2026-05-28,123,123,true,,
facebook,boldvoice,108128217985547,986130771040230,2026-06-04,123,123,true,0,7
facebook,boldvoice,,1012448988010701,2026-05-28,124,124,true,,
facebook,boldvoice,108128217985547,1012448988010701,2026-06-04,141,141,true,-17,7
facebook,boldvoice,,1582351407065145,2026-05-28,125,125,true,,
facebook,boldvoice,108128217985547,1582351407065145,2026-06-04,29,29,true,96,7
facebook,boldvoice,,1698396904808538,2026-05-28,126,126,true,,
facebook,boldvoice,108128217985547,1698396904808538,2026-06-04,142,142,true,-16,7
facebook,boldvoice,,1317345953681151,2026-05-28,127,127,true,,
facebook,boldvoice,108128217985547,1317345953681151,2026-06-04,17,17,true,110,7
facebook,boldvoice,,990937437129463,2026-05-28,128,128,true,,
facebook,boldvoice,108128217985547,990937437129463,2026-06-04,134,134,true,-6,7
facebook,boldvoice,,3484417995044684,2026-05-28,129,129,true,,
facebook,boldvoice,108128217985547,3484417995044684,2026-06-04,146,146,true,-17,7
facebook,boldvoice,,1755095285655714,2026-05-28,130,130,true,,
facebook,boldvoice,108128217985547,1755095285655714,2026-06-04,147,147,true,-17,7
facebook,boldvoice,,1713271733353328,2026-05-28,131,131,true,,
facebook,boldvoice,,814520388135373,2026-05-28,132,132,true,,
facebook,boldvoice,108128217985547,814520388135373,2026-06-04,145,145,true,-13,7
facebook,boldvoice,,1492936165701565,2026-05-28,133,133,true,,
facebook,boldvoice,,2761850260850861,2026-05-28,134,134,true,,
facebook,boldvoice,108128217985547,2761850260850861,2026-06-04,150,150,true,-16,7
facebook,boldvoice,,2003250420554803,2026-05-28,135,135,true,,
facebook,boldvoice,108128217985547,2003250420554803,2026-06-04,45,45,true,90,7
facebook,boldvoice,,1344531527527728,2026-05-28,136,136,true,,
facebook,boldvoice,108128217985547,1344531527527728,2026-06-04,149,149,true,-13,7
facebook,boldvoice,,26907569052186639,2026-05-28,137,137,true,,
facebook,boldvoice,108128217985547,26907569052186639,2026-06-04,148,148,true,-11,7
facebook,boldvoice,,1303292097906739,2026-05-28,138,138,true,,
facebook,boldvoice,108128217985547,1303292097906739,2026-06-04,152,152,true,-14,7
facebook,boldvoice,,1718290726268517,2026-05-28,139,139,true,,
facebook,boldvoice,108128217985547,1718290726268517,2026-06-04,153,153,true,-14,7
facebook,boldvoice,,1318861220383628,2026-05-28,140,140,true,,
facebook,boldvoice,108128217985547,1318861220383628,2026-06-04,156,156,true,-16,7
facebook,boldvoice,,1659825471892110,2026-05-28,141,141,true,,
facebook,boldvoice,108128217985547,1659825471892110,2026-06-04,155,155,true,-14,7
facebook,boldvoice,,1601487284263702,2026-05-28,142,142,true,,
facebook,boldvoice,108128217985547,1601487284263702,2026-06-04,157,157,true,-15,7
facebook,boldvoice,,2280521385818448,2026-05-28,143,143,true,,
facebook,boldvoice,108128217985547,2280521385818448,2026-06-04,158,158,true,-15,7
facebook,boldvoice,,1923435601667809,2026-05-28,144,144,true,,
facebook,boldvoice,108128217985547,1923435601667809,2026-06-04,154,154,true,-10,7
facebook,boldvoice,,1041651644858410,2026-05-28,145,145,true,,
facebook,boldvoice,108128217985547,1041651644858410,2026-06-04,144,144,true,1,7
facebook,boldvoice,,833650152771394,2026-05-28,146,146,true,,
facebook,boldvoice,108128217985547,833650152771394,2026-06-04,143,143,true,3,7
facebook,boldvoice,,983323244442916,2026-05-28,147,147,true,,
facebook,boldvoice,108128217985547,983323244442916,2026-06-04,20,20,true,127,7
facebook,boldvoice,,1000738055764027,2026-05-28,148,148,true,,
facebook,boldvoice,108128217985547,1000738055764027,2026-06-04,159,159,true,-11,7
facebook,boldvoice,,1474275234379388,2026-05-28,149,149,true,,
facebook,boldvoice,108128217985547,1474275234379388,2026-06-04,160,160,true,-11,7
facebook,boldvoice,,2452518311844601,2026-05-28,150,150,true,,
facebook,boldvoice,108128217985547,2452518311844601,2026-06-04,151,151,true,-1,7
facebook,boldvoice,,27008403322157596,2026-05-28,151,151,true,,
facebook,boldvoice,108128217985547,27008403322157596,2026-06-04,162,162,true,-11,7
facebook,boldvoice,,1495732755264453,2026-05-28,152,152,true,,
facebook,boldvoice,108128217985547,1495732755264453,2026-06-04,163,163,true,-11,7
facebook,boldvoice,,1544186397064202,2026-05-28,153,153,true,,
facebook,boldvoice,108128217985547,1544186397064202,2026-06-04,164,164,true,-11,7
facebook,boldvoice,,5408705739354717,2026-05-28,154,154,true,,
facebook,boldvoice,108128217985547,5408705739354717,2026-06-04,165,165,true,-11,7
facebook,boldvoice,,851369394096023,2026-05-28,155,155,true,,
facebook,boldvoice,108128217985547,851369394096023,2026-06-04,166,166,true,-11,7
facebook,boldvoice,,26101011479574335,2026-05-28,156,156,true,,
facebook,boldvoice,108128217985547,26101011479574335,2026-06-04,167,167,true,-11,7
facebook,boldvoice,108128217985547,783690034825553,2026-06-04,8,8,true,,
facebook,boldvoice,108128217985547,966066672912078,2026-06-04,14,14,true,,
facebook,boldvoice,108128217985547,1521822799597295,2026-06-04,16,16,true,,
facebook,boldvoice,108128217985547,2145349949589258,2026-06-04,22,22,true,,
facebook,boldvoice,108128217985547,1690195018790972,2026-06-04,24,24,true,,
facebook,boldvoice,108128217985547,1467456411266929,2026-06-04,25,25,true,,
facebook,boldvoice,108128217985547,1706235563838537,2026-06-04,28,28,true,,
facebook,boldvoice,108128217985547,1673342077242962,2026-06-04,32,32,true,,
facebook,boldvoice,108128217985547,986956634132095,2026-06-04,33,33,true,,
facebook,boldvoice,108128217985547,1112943635238053,2026-06-04,35,35,true,,
facebook,boldvoice,108128217985547,756405930831075,2026-06-04,37,37,true,,
facebook,boldvoice,108128217985547,1437273745095661,2026-06-04,58,58,true,,
facebook,boldvoice,108128217985547,4411296675821681,2026-06-04,71,71,true,,
facebook,boldvoice,108128217985547,1733666961313121,2026-06-04,74,74,true,,
facebook,boldvoice,108128217985547,959312276864665,2026-06-04,86,86,true,,
facebook,boldvoice,108128217985547,4584629545126928,2026-06-04,87,87,true,,
facebook,boldvoice,108128217985547,857761763493879,2026-06-04,99,99,true,,
facebook,boldvoice,108128217985547,4262198797331246,2026-06-04,100,100,true,,
facebook,boldvoice,108128217985547,956111547048129,2026-06-04,161,161,true,,
