pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,english-seekho,1593570995756078,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1612724600451077,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1621125992313271,2026-06-30,2026-06-29,2026-06-24
facebook,english-seekho,1640617520348795,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1641904443588740,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1642388183500940,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1659803525293378,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1660584601896563,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1671343857475882,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1674983093760109,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1680923316293277,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1682876312974450,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1688447862243837,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1693495218593034,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1699280597967250,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1706197273920385,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1709596260239412,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1711308136663335,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1714219689712153,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1714456046374420,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1716358092837891,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1740663150446083,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1745270143309710,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1753847069392505,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1754695145524805,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1755987025534710,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1769730454183627,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1859291145047756,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1860251558268020,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1872538386776161,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1888834549168898,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1902357910427989,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1908854969802464,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1915623526004087,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,1952130282153117,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1952634185456619,2026-06-30,2026-06-29,2026-06-24
facebook,english-seekho,1967928110547749,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1972687376785427,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,1990616828235436,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2004699174253304,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2010151773202879,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2023570384912099,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2054949122065752,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2074670960093029,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2115994966463969,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2127587484639508,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2133403870549871,2026-06-30,2026-06-29,2026-06-24
facebook,english-seekho,2141590100039149,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2148544775703153,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2165387910922754,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2169990790424508,2026-06-30,2026-06-29,2026-06-24
facebook,english-seekho,2187311122058750,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2198586000889986,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2207005887362893,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2208606340066195,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2212610042923599,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2213306189427238,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2215664709231668,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2227939014639570,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2246892452744233,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2254554228415278,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2257983795014666,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2279472686192949,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2283735255729411,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2319241231943171,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2341560246678878,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2394180130993110,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2397026457373563,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2408308316320943,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2420453341769152,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2495395164251123,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2517399202045946,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2524978844640325,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2535942490168974,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2553865061728215,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2558817427910261,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2578277869274551,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2623728131357423,2026-06-30,2026-06-29,2026-06-25
facebook,english-seekho,2650304785426426,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,27133593132988723,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,27315908854726090,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,27335835606056217,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,27499074226375697,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,27503567002667563,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2785296485181094,2026-06-30,2026-06-29,2026-06-25
facebook,english-seekho,27932652769666137,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2844095835932261,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,2906457319704449,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2929786164037816,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,2967603190114168,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,3030759767113624,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,3045812932291006,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,36619413244340651,2026-06-30,2026-06-29,2026-06-28
facebook,english-seekho,3907456816051144,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,4028801277424057,2026-06-30,2026-06-29,2026-06-26
facebook,english-seekho,4354837421451727,2026-06-30,2026-06-29,2026-06-28
