page_id,page_name,ad_id,media_type,verdict,first_seen,last_seen,present_now,best_page_rank,run_days,2026-05-28
521600091028761,Learna AI: English Learning App,1699031641273438,Video,new,2026-05-28,2026-05-28,True,57,5,57
521600091028761,Learna AI: English Learning App,935319826158529,Video,new,2026-05-28,2026-05-28,True,58,36,58
521600091028761,Learna AI: English Learning App,1273882494644292,Video,strong_winner,2026-05-28,2026-05-28,True,59,106,59
521600091028761,Learna AI: English Learning App,1432655954799589,Video,strong_winner,2026-05-28,2026-05-28,True,60,50,60
521600091028761,Learna AI: English Learning App,947598457724065,Video,strong_winner,2026-05-28,2026-05-28,True,61,71,61
521600091028761,Learna AI: English Learning App,27349853437973816,Video,new,2026-05-28,2026-05-28,True,62,4,62
521600091028761,Learna AI: English Learning App,1894117404606399,Video,new,2026-05-28,2026-05-28,True,63,31,63
521600091028761,Learna AI: English Learning App,2373390343141976,Video,strong_winner,2026-05-28,2026-05-28,True,64,49,64
521600091028761,Learna AI: English Learning App,1334074268638995,Video,new,2026-05-28,2026-05-28,True,65,21,65
521600091028761,Learna AI: English Learning App,1506447984521382,Video,new,2026-05-28,2026-05-28,True,66,13,66
521600091028761,Learna AI: English Learning App,2486162491822745,Video,new,2026-05-28,2026-05-28,True,67,20,67
521600091028761,Learna AI: English Learning App,1644515546602115,Video,new,2026-05-28,2026-05-28,True,68,1,68
521600091028761,Learna AI: English Learning App,1245860717381059,Video,new,2026-05-28,2026-05-28,True,69,23,69
521600091028761,Learna AI: English Learning App,863745163146178,Video,strong_winner,2026-05-28,2026-05-28,True,70,106,70
521600091028761,Learna AI: English Learning App,2036883420577860,Video,new,2026-05-28,2026-05-28,True,71,45,71
521600091028761,Learna AI: English Learning App,1700044607813309,Video,new,2026-05-28,2026-05-28,True,72,4,72
521600091028761,Learna AI: English Learning App,1442768157567736,Video,strong_winner,2026-05-28,2026-05-28,True,73,106,73
521600091028761,Learna AI: English Learning App,3142599012606454,Video,new,2026-05-28,2026-05-28,True,74,13,74
521600091028761,Learna AI: English Learning App,923983944002990,Video,new,2026-05-28,2026-05-28,True,75,4,75
521600091028761,Learna AI: English Learning App,27137285392577305,Video,new,2026-05-28,2026-05-28,True,76,8,76
521600091028761,Learna AI: English Learning App,1285866380138419,Video,strong_winner,2026-05-28,2026-05-28,True,77,56,77
521600091028761,Learna AI: English Learning App,1735802181134375,Video,new,2026-05-28,2026-05-28,True,78,45,78
521600091028761,Learna AI: English Learning App,1489974835882084,Video,strong_winner,2026-05-28,2026-05-28,True,79,78,79
521600091028761,Learna AI: English Learning App,1283027306822102,Video,new,2026-05-28,2026-05-28,True,80,13,80
521600091028761,Learna AI: English Learning App,947692961456169,Video,new,2026-05-28,2026-05-28,True,81,45,81
521600091028761,Learna AI: English Learning App,1245633887659799,Video,strong_winner,2026-05-28,2026-05-28,True,82,77,82
521600091028761,Learna AI: English Learning App,1526911728921242,Video,new,2026-05-28,2026-05-28,True,83,45,83
521600091028761,Learna AI: English Learning App,1865988867407968,Video,new,2026-05-28,2026-05-28,True,84,23,84
521600091028761,Learna AI: English Learning App,918298067514670,Video,strong_winner,2026-05-28,2026-05-28,True,85,77,85
521600091028761,Learna AI: English Learning App,1409993600815393,Video,new,2026-05-28,2026-05-28,True,86,39,86
521600091028761,Learna AI: English Learning App,889146000772319,Video,strong_winner,2026-05-28,2026-05-28,True,87,70,87
521600091028761,Learna AI: English Learning App,1250020174008699,Video,strong_winner,2026-05-28,2026-05-28,True,88,78,88
521600091028761,Learna AI: English Learning App,2374491389721559,Video,new,2026-05-28,2026-05-28,True,89,42,89
521600091028761,Learna AI: English Learning App,1641514293570212,Video,new,2026-05-28,2026-05-28,True,90,23,90
521600091028761,Learna AI: English Learning App,26753707587612895,Video,new,2026-05-28,2026-05-28,True,91,15,91
521600091028761,Learna AI: English Learning App,977984152075379,Video,strong_winner,2026-05-28,2026-05-28,True,92,47,92
521600091028761,Learna AI: English Learning App,1229251508754292,Video,strong_winner,2026-05-28,2026-05-28,True,93,106,93
521600091028761,Learna AI: English Learning App,2313249902503002,Video,new,2026-05-28,2026-05-28,True,94,44,94
521600091028761,Learna AI: English Learning App,1520521489465500,Video,new,2026-05-28,2026-05-28,True,95,15,95
521600091028761,Learna AI: English Learning App,1567625242036208,Video,strong_winner,2026-05-28,2026-05-28,True,96,106,96
521600091028761,Learna AI: English Learning App,2063449040869993,Video,new,2026-05-28,2026-05-28,True,97,15,97
521600091028761,Learna AI: English Learning App,991226483647106,Video,new,2026-05-28,2026-05-28,True,98,15,98
521600091028761,Learna AI: English Learning App,1103486149518097,Video,new,2026-05-28,2026-05-28,True,99,15,99
521600091028761,Learna AI: English Learning App,2158140585003590,Video,strong_winner,2026-05-28,2026-05-28,True,100,77,100
521600091028761,Learna AI: English Learning App,2103747700418813,Video,strong_winner,2026-05-28,2026-05-28,True,101,78,101
521600091028761,Learna AI: English Learning App,960011053409166,Video,new,2026-05-28,2026-05-28,True,102,19,102
521600091028761,Learna AI: English Learning App,1875180546510172,Video,new,2026-05-28,2026-05-28,True,103,8,103
521600091028761,Learna AI: English Learning App,2075317517198854,Video,new,2026-05-28,2026-05-28,True,104,15,104
521600091028761,Learna AI: English Learning App,2222013085235421,Video,new,2026-05-28,2026-05-28,True,105,20,105
521600091028761,Learna AI: English Learning App,854539977667898,Video,new,2026-05-28,2026-05-28,True,106,11,106
521600091028761,Learna AI: English Learning App,2716240538769244,Video,new,2026-05-28,2026-05-28,True,107,3,107
521600091028761,Learna AI: English Learning App,1627628311861757,Video,new,2026-05-28,2026-05-28,True,108,4,108
521600091028761,Learna AI: English Learning App,1529479088804917,Video,new,2026-05-28,2026-05-28,True,109,3,109
521600091028761,Learna AI: English Learning App,1632738154477661,Video,new,2026-05-28,2026-05-28,True,110,2,110
521600091028761,Learna AI: English Learning App,2249537795873776,Video,new,2026-05-28,2026-05-28,True,111,6,111
521600091028761,Learna AI: English Learning App,793531833823677,Video,strong_winner,2026-05-28,2026-05-28,True,112,46,112
521600091028761,Learna AI: English Learning App,1420830305656072,Video,strong_winner,2026-05-28,2026-05-28,True,113,91,113
521600091028761,Learna AI: English Learning App,1475927237239709,Video,new,2026-05-28,2026-05-28,True,114,6,114
521600091028761,Learna AI: English Learning App,1211130981207772,Video,strong_winner,2026-05-28,2026-05-28,True,115,106,115
521600091028761,Learna AI: English Learning App,1575300457934073,Video,new,2026-05-28,2026-05-28,True,116,13,116
521600091028761,Learna AI: English Learning App,1768757357822308,Video,new,2026-05-28,2026-05-28,True,117,1,117
521600091028761,Learna AI: English Learning App,1804911150891859,Video,new,2026-05-28,2026-05-28,True,118,4,118
521600091028761,Learna AI: English Learning App,1827719697891761,Video,strong_winner,2026-05-28,2026-05-28,True,119,78,119
521600091028761,Learna AI: English Learning App,1055344283603056,Video,new,2026-05-28,2026-05-28,True,120,2,120
521600091028761,Learna AI: English Learning App,868525589613826,Video,new,2026-05-28,2026-05-28,True,121,3,121
521600091028761,Learna AI: English Learning App,818156687755792,Video,new,2026-05-28,2026-05-28,True,122,6,122
521600091028761,Learna AI: English Learning App,1807327340230438,Video,new,2026-05-28,2026-05-28,True,123,15,123
521600091028761,Learna AI: English Learning App,1333012338877817,Video,new,2026-05-28,2026-05-28,True,124,46,124
521600091028761,Learna AI: English Learning App,2206701326770136,Video,new,2026-05-28,2026-05-28,True,125,15,125
521600091028761,Learna AI: English Learning App,978077018486878,Video,new,2026-05-28,2026-05-28,True,126,2,126
521600091028761,Learna AI: English Learning App,1606357907319160,Video,new,2026-05-28,2026-05-28,True,127,44,127
521600091028761,Learna AI: English Learning App,1338942941433488,Video,new,2026-05-28,2026-05-28,True,128,5,128
521600091028761,Learna AI: English Learning App,1508056587652048,Video,new,2026-05-28,2026-05-28,True,129,17,129
521600091028761,Learna AI: English Learning App,1455915192510316,Video,new,2026-05-28,2026-05-28,True,130,15,130
521600091028761,Learna AI: English Learning App,2780272292365631,Video,new,2026-05-28,2026-05-28,True,131,16,131
521600091028761,Learna AI: English Learning App,1693272128369212,Video,new,2026-05-28,2026-05-28,True,132,14,132
521600091028761,Learna AI: English Learning App,1991194838457428,Video,new,2026-05-28,2026-05-28,True,133,15,133
521600091028761,Learna AI: English Learning App,779934641442026,Video,new,2026-05-28,2026-05-28,True,134,78,134
521600091028761,Learna AI: English Learning App,2144735312980587,Video,new,2026-05-28,2026-05-28,True,135,6,135
521600091028761,Learna AI: English Learning App,2392565571241752,Video,new,2026-05-28,2026-05-28,True,136,41,136
521600091028761,Learna AI: English Learning App,1848657349135306,Video,new,2026-05-28,2026-05-28,True,137,8,137
521600091028761,Learna AI: English Learning App,2221940701670625,Video,new,2026-05-28,2026-05-28,True,138,39,138
521600091028761,Learna AI: English Learning App,1313957967544089,Video,new,2026-05-28,2026-05-28,True,139,3,139
521600091028761,Learna AI: English Learning App,1821872582132277,Video,new,2026-05-28,2026-05-28,True,140,6,140
521600091028761,Learna AI: English Learning App,1654095172593612,Video,new,2026-05-28,2026-05-28,True,141,15,141
521600091028761,Learna AI: English Learning App,1741096123979946,Video,new,2026-05-28,2026-05-28,True,142,3,142
521600091028761,Learna AI: English Learning App,1671558224024424,Video,new,2026-05-28,2026-05-28,True,143,36,143
521600091028761,Learna AI: English Learning App,4540183359603117,Video,new,2026-05-28,2026-05-28,True,144,3,144
521600091028761,Learna AI: English Learning App,966911813063953,Video,new,2026-05-28,2026-05-28,True,145,44,145
521600091028761,Learna AI: English Learning App,1514068243411441,Video,new,2026-05-28,2026-05-28,True,146,15,146
521600091028761,Learna AI: English Learning App,2501024687007117,Video,new,2026-05-28,2026-05-28,True,147,20,147
521600091028761,Learna AI: English Learning App,3485337691632140,Video,new,2026-05-28,2026-05-28,True,148,21,148
521600091028761,Learna AI: English Learning App,1054578564415071,Video,new,2026-05-28,2026-05-28,True,149,2,149
521600091028761,Learna AI: English Learning App,1965202884093713,Video,new,2026-05-28,2026-05-28,True,150,71,150
521600091028761,Learna AI: English Learning App,1271532098297720,Video,new,2026-05-28,2026-05-28,True,151,6,151
521600091028761,Learna AI: English Learning App,1926642771308403,Video,new,2026-05-28,2026-05-28,True,152,16,152
521600091028761,Learna AI: English Learning App,868944338881931,Video,new,2026-05-28,2026-05-28,True,153,4,153
521600091028761,Learna AI: English Learning App,1001042789123219,Video,new,2026-05-28,2026-05-28,True,154,2,154
521600091028761,Learna AI: English Learning App,1666548014665342,Video,new,2026-05-28,2026-05-28,True,155,6,155
521600091028761,Learna AI: English Learning App,3126822650852109,Video,new,2026-05-28,2026-05-28,True,156,0,156
521600091028761,Learna AI: English Learning App,1476627103972243,Video,new,2026-05-28,2026-05-28,True,157,45,157
521600091028761,Learna AI: English Learning App,2146938309462431,Video,new,2026-05-28,2026-05-28,True,158,78,158
521600091028761,Learna AI: English Learning App,996211356202159,Video,new,2026-05-28,2026-05-28,True,159,21,159
521600091028761,Learna AI: English Learning App,1363042932311563,Video,new,2026-05-28,2026-05-28,True,160,1,160
521600091028761,Learna AI: English Learning App,954393050746866,Video,new,2026-05-28,2026-05-28,True,161,15,161
521600091028761,Learna AI: English Learning App,1018236867230257,Video,new,2026-05-28,2026-05-28,True,162,2,162
521600091028761,Learna AI: English Learning App,1338842641465163,Video,new,2026-05-28,2026-05-28,True,163,2,163
521600091028761,Learna AI: English Learning App,885258224378825,Video,new,2026-05-28,2026-05-28,True,164,106,164
521600091028761,Learna AI: English Learning App,1342382754414385,Video,new,2026-05-28,2026-05-28,True,165,6,165
521600091028761,Learna AI: English Learning App,1540221827661229,Video,new,2026-05-28,2026-05-28,True,166,6,166
521600091028761,Learna AI: English Learning App,975957768558035,Video,new,2026-05-28,2026-05-28,True,167,16,167
521600091028761,Learna AI: English Learning App,1910580456255091,Video,new,2026-05-28,2026-05-28,True,168,1,168
521600091028761,Learna AI: English Learning App,1522487359402152,Video,new,2026-05-28,2026-05-28,True,169,2,169
521600091028761,Learna AI: English Learning App,1330767692270633,Video,new,2026-05-28,2026-05-28,True,170,13,170
521600091028761,Learna AI: English Learning App,837350262293792,Video,new,2026-05-28,2026-05-28,True,171,10,171
521600091028761,Learna AI: English Learning App,1251612453722653,Video,new,2026-05-28,2026-05-28,True,172,15,172
521600091028761,Learna AI: English Learning App,1457959762768330,Video,new,2026-05-28,2026-05-28,True,173,6,173
521600091028761,Learna AI: English Learning App,958341103289613,Video,new,2026-05-28,2026-05-28,True,174,70,174
521600091028761,Learna AI: English Learning App,1503189567968591,Video,new,2026-05-28,2026-05-28,True,175,15,175
521600091028761,Learna AI: English Learning App,1543203390649865,Video,new,2026-05-28,2026-05-28,True,176,6,176
521600091028761,Learna AI: English Learning App,2169965917121590,Video,new,2026-05-28,2026-05-28,True,177,4,177
521600091028761,Learna AI: English Learning App,846788691309766,Video,new,2026-05-28,2026-05-28,True,178,6,178
521600091028761,Learna AI: English Learning App,1500637091756947,Video,new,2026-05-28,2026-05-28,True,179,2,179
521600091028761,Learna AI: English Learning App,1581324732932560,Video,new,2026-05-28,2026-05-28,True,180,15,180
521600091028761,Learna AI: English Learning App,1893245948060899,Video,new,2026-05-28,2026-05-28,True,181,15,181
521600091028761,Learna AI: English Learning App,36880572181541504,Video,new,2026-05-28,2026-05-28,True,182,3,182
521600091028761,Learna AI: English Learning App,1521837452697043,Video,new,2026-05-28,2026-05-28,True,183,70,183
521600091028761,Learna AI: English Learning App,1587102653011899,Video,new,2026-05-28,2026-05-28,True,184,6,184
521600091028761,Learna AI: English Learning App,1541679123564908,Video,new,2026-05-28,2026-05-28,True,185,84,185
521600091028761,Learna AI: English Learning App,1013365624374157,Video,new,2026-05-28,2026-05-28,True,186,6,186
521600091028761,Learna AI: English Learning App,1890152275029480,Video,new,2026-05-28,2026-05-28,True,187,2,187
521600091028761,Learna AI: English Learning App,1285326387122552,Video,new,2026-05-28,2026-05-28,True,188,15,188
521600091028761,Learna AI: English Learning App,1670849824356340,Video,new,2026-05-28,2026-05-28,True,189,78,189
521600091028761,Learna AI: English Learning App,1630887101331922,Video,new,2026-05-28,2026-05-28,True,190,6,190
521600091028761,Learna AI: English Learning App,1286915963596954,Video,new,2026-05-28,2026-05-28,True,191,21,191
521600091028761,Learna AI: English Learning App,1989819861903156,Video,new,2026-05-28,2026-05-28,True,192,3,192
521600091028761,Learna AI: English Learning App,2064170941198122,Video,new,2026-05-28,2026-05-28,True,193,6,193
521600091028761,Learna AI: English Learning App,2089450765784944,Video,new,2026-05-28,2026-05-28,True,194,6,194
521600091028761,Learna AI: English Learning App,3543351422487177,Video,new,2026-05-28,2026-05-28,True,195,36,195
521600091028761,Learna AI: English Learning App,1926668814647456,Video,new,2026-05-28,2026-05-28,True,196,6,196
521600091028761,Learna AI: English Learning App,1257374982563478,Video,new,2026-05-28,2026-05-28,True,197,78,197
521600091028761,Learna AI: English Learning App,918241314345252,Video,new,2026-05-28,2026-05-28,True,198,56,198
521600091028761,Learna AI: English Learning App,989096050185583,Video,new,2026-05-28,2026-05-28,True,199,6,199
521600091028761,Learna AI: English Learning App,1438577047554181,Video,new,2026-05-28,2026-05-28,True,200,42,200
521600091028761,Learna AI: English Learning App,1528447215609070,Video,new,2026-05-28,2026-05-28,True,201,16,201
521600091028761,Learna AI: English Learning App,1306990348075702,Video,new,2026-05-28,2026-05-28,True,202,1,202
521600091028761,Learna AI: English Learning App,956491790377504,Video,new,2026-05-28,2026-05-28,True,203,72,203
521600091028761,Learna AI: English Learning App,929666053414186,Video,new,2026-05-28,2026-05-28,True,204,6,204
521600091028761,Learna AI: English Learning App,920985884303047,Video,new,2026-05-28,2026-05-28,True,205,6,205
521600091028761,Learna AI: English Learning App,1001123389070218,Video,new,2026-05-28,2026-05-28,True,206,4,206
521600091028761,Learna AI: English Learning App,1231573972491609,Video,new,2026-05-28,2026-05-28,True,207,106,207
521600091028761,Learna AI: English Learning App,2384322885404007,Video,new,2026-05-28,2026-05-28,True,208,44,208
521600091028761,Learna AI: English Learning App,1531788542114648,Video,new,2026-05-28,2026-05-28,True,209,14,209
521600091028761,Learna AI: English Learning App,1511332340454824,Video,new,2026-05-28,2026-05-28,True,210,17,210
521600091028761,Learna AI: English Learning App,1282256593361255,Video,new,2026-05-28,2026-05-28,True,211,36,211
521600091028761,Learna AI: English Learning App,1305159194495432,Video,new,2026-05-28,2026-05-28,True,212,4,212
521600091028761,Learna AI: English Learning App,2053874015554589,Video,new,2026-05-28,2026-05-28,True,213,2,213
521600091028761,Learna AI: English Learning App,869714889495949,Video,new,2026-05-28,2026-05-28,True,214,6,214
521600091028761,Learna AI: English Learning App,1436769334440831,Video,new,2026-05-28,2026-05-28,True,215,44,215
521600091028761,Learna AI: English Learning App,1006462178403388,Video,new,2026-05-28,2026-05-28,True,216,8,216
521600091028761,Learna AI: English Learning App,26015946144745880,Video,new,2026-05-28,2026-05-28,True,217,12,217
521600091028761,Learna AI: English Learning App,2793580380979785,Video,new,2026-05-28,2026-05-28,True,218,15,218
521600091028761,Learna AI: English Learning App,1333282655343861,Video,new,2026-05-28,2026-05-28,True,219,15,219
521600091028761,Learna AI: English Learning App,27360427763592983,Video,new,2026-05-28,2026-05-28,True,220,3,220
521600091028761,Learna AI: English Learning App,1544459170518390,Video,new,2026-05-28,2026-05-28,True,221,15,221
521600091028761,Learna AI: English Learning App,1299931205039185,Video,new,2026-05-28,2026-05-28,True,222,15,222
521600091028761,Learna AI: English Learning App,913135261752285,Video,new,2026-05-28,2026-05-28,True,223,15,223
521600091028761,Learna AI: English Learning App,1922124065113843,Video,new,2026-05-28,2026-05-28,True,224,2,224
521600091028761,Learna AI: English Learning App,3159478097589445,Video,new,2026-05-28,2026-05-28,True,225,13,225
521600091028761,Learna AI: English Learning App,4013753118914636,Video,new,2026-05-28,2026-05-28,True,226,20,226
521600091028761,Learna AI: English Learning App,984889853999304,Video,new,2026-05-28,2026-05-28,True,227,20,227
521600091028761,Learna AI: English Learning App,2161837981240930,Video,new,2026-05-28,2026-05-28,True,228,42,228
521600091028761,Learna AI: English Learning App,1007165265101226,Video,new,2026-05-28,2026-05-28,True,229,6,229
521600091028761,Learna AI: English Learning App,1652507045902710,Video,new,2026-05-28,2026-05-28,True,230,78,230
521600091028761,Learna AI: English Learning App,771233905978774,Video,new,2026-05-28,2026-05-28,True,231,4,231
521600091028761,Learna AI: English Learning App,857027970161819,Video,new,2026-05-28,2026-05-28,True,232,6,232
521600091028761,Learna AI: English Learning App,36138082715834990,Video,new,2026-05-28,2026-05-28,True,233,2,233
521600091028761,Learna AI: English Learning App,1505501211278055,Video,new,2026-05-28,2026-05-28,True,234,5,234
521600091028761,Learna AI: English Learning App,968918869077619,Video,new,2026-05-28,2026-05-28,True,235,6,235
521600091028761,Learna AI: English Learning App,903387165781890,Video,new,2026-05-28,2026-05-28,True,236,76,236
521600091028761,Learna AI: English Learning App,1533925424913709,Video,new,2026-05-28,2026-05-28,True,237,6,237
521600091028761,Learna AI: English Learning App,1860061837995333,Video,new,2026-05-28,2026-05-28,True,238,78,238
521600091028761,Learna AI: English Learning App,2411502939313698,Video,new,2026-05-28,2026-05-28,True,239,15,239
521600091028761,Learna AI: English Learning App,975250021879390,Video,new,2026-05-28,2026-05-28,True,240,3,240
521600091028761,Learna AI: English Learning App,947776001473114,Video,new,2026-05-28,2026-05-28,True,241,24,241
521600091028761,Learna AI: English Learning App,1992611814976394,Video,new,2026-05-28,2026-05-28,True,242,23,242
521600091028761,Learna AI: English Learning App,1516439480052778,Video,new,2026-05-28,2026-05-28,True,243,16,243
521600091028761,Learna AI: English Learning App,27013295951657119,Video,new,2026-05-28,2026-05-28,True,244,3,244
521600091028761,Learna AI: English Learning App,1474052413933743,Video,new,2026-05-28,2026-05-28,True,245,2,245
521600091028761,Learna AI: English Learning App,1522186919305438,Video,new,2026-05-28,2026-05-28,True,246,3,246
521600091028761,Learna AI: English Learning App,2733992923651674,Video,new,2026-05-28,2026-05-28,True,247,6,247
521600091028761,Learna AI: English Learning App,1983743652536295,Video,new,2026-05-28,2026-05-28,True,248,42,248
521600091028761,Learna AI: English Learning App,1003839482082853,Video,new,2026-05-28,2026-05-28,True,249,6,249
521600091028761,Learna AI: English Learning App,2497290757351759,Video,new,2026-05-28,2026-05-28,True,250,6,250
521600091028761,Learna AI: English Learning App,1914829569448855,Video,new,2026-05-28,2026-05-28,True,251,42,251
521600091028761,Learna AI: English Learning App,26819788527716440,Video,new,2026-05-28,2026-05-28,True,252,6,252
521600091028761,Learna AI: English Learning App,1332257368773756,Video,new,2026-05-28,2026-05-28,True,253,6,253
521600091028761,Learna AI: English Learning App,919237191136956,Video,new,2026-05-28,2026-05-28,True,254,6,254
521600091028761,Learna AI: English Learning App,1504165701135248,Video,new,2026-05-28,2026-05-28,True,255,36,255
521600091028761,Learna AI: English Learning App,843174628846907,Video,new,2026-05-28,2026-05-28,True,256,2,256
521600091028761,Learna AI: English Learning App,1334770775258487,Video,new,2026-05-28,2026-05-28,True,257,6,257
521600091028761,Learna AI: English Learning App,1211378320781167,Video,new,2026-05-28,2026-05-28,True,258,78,258
521600091028761,Learna AI: English Learning App,1861982427806067,Video,new,2026-05-28,2026-05-28,True,259,15,259
521600091028761,Learna AI: English Learning App,1743380783630577,Video,new,2026-05-28,2026-05-28,True,260,5,260
521600091028761,Learna AI: English Learning App,1454568965960990,Video,new,2026-05-28,2026-05-28,True,261,13,261
521600091028761,Learna AI: English Learning App,1281787160786280,Video,new,2026-05-28,2026-05-28,True,262,6,262
521600091028761,Learna AI: English Learning App,1309019357816762,Video,new,2026-05-28,2026-05-28,True,263,42,263
521600091028761,Learna AI: English Learning App,3103061863238327,Video,new,2026-05-28,2026-05-28,True,264,2,264
