pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1305320435143159,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,1,1,1,1,True,False,490,1.0,True,True,False,new,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1331000942346730,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,2,2,2,2,True,False,490,1.0,True,True,False,new,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1561946748353523,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-02-11,106,False,3,3,3,3,True,False,490,1.0,True,True,False,strong_winner,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,919639600763237,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-03-12,77,False,4,4,4,4,True,False,490,1.0,True,True,False,strong_winner,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1223854759864038,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-02-19,98,False,5,5,5,5,True,False,490,1.0,True,True,False,strong_winner,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,941670845124918,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-04-11,47,False,6,6,6,6,True,False,490,1.0,True,True,False,strong_winner,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,3350647341767877,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-04-13,45,False,7,7,7,7,True,False,490,1.0,True,True,False,winner,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2696378104080682,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-04-13,45,False,8,8,8,8,True,False,490,1.0,True,True,False,winner,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1688507795702436,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,9,9,9,9,True,False,490,1.0,True,True,False,new,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,4091989534424274,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,10,10,10,10,True,False,490,1.0,True,True,False,new,high
facebook,learna-ai,521600091028761,Learna AI: English Learning App,4339287476329546,Video,,,,,,,,2026-05-28,2026-05-28,1,1,2026-02-11,106,False,11,11,11,11,True,False,490,1.0,True,True,False,strong_winner,high
