pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1555436146233455,character_variant,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1330007445767303,character_variant,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1576350230571641,reworded_replica,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1726702032101827,visual_variant,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1929680877700827,reworded_replica,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,2058788614731278,reworded_replica,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,4415426418702988,character_variant,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1309536078044009,visual_variant,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,2349007295629898,character_variant,2026-06-14,19,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1001357272270495,visual_variant,2026-06-15,20,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1318793436483983,character_variant,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1337582304971119,reworded_replica,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,3322498811288102,visual_variant,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1651270955950318,character_variant,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,1341026564866825,visual_variant,2026-06-16,21,True,False
facebook,english-seekho,english-seekho-g0000,1008293012135432,2026-05-26,27073408298955034,character_variant,2026-06-16,21,True,False
