pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,lingo-ai,835085229403559,2026-06-22,2026-06-17,2026-06-17
facebook,lingo-ai,869229706239477,2026-06-22,2026-06-17,2026-06-17
facebook,lingo-ai,869908926163691,2026-06-22,2026-06-17,2026-06-17
facebook,lingo-ai,919002281155664,2026-06-22,2026-06-17,2026-06-15
facebook,lingo-ai,928827256836837,2026-06-22,2026-06-17,2026-06-17
facebook,lingo-ai,963221736695752,2026-06-22,2026-06-17,2026-06-15
facebook,lingo-ai,965379309656441,2026-06-22,2026-06-17,2026-06-15
facebook,lingo-ai,980472391441234,2026-06-22,2026-06-17,2026-06-15
facebook,lingo-ai,985001377845685,2026-06-22,2026-06-17,2026-06-17
facebook,lingo-ai,989080657272415,2026-06-22,2026-06-17,2026-06-17
facebook,lingo-ai,993382163488187,2026-06-22,2026-06-17,2026-06-16
facebook,lingo-ai,994716566609726,2026-06-22,2026-06-17,2026-06-16
facebook,lingo-ai,1028449009853941,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1031747116205172,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1096538780053471,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,1220089980142236,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1311647397762391,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,1324134293033830,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1324711415771152,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,1363633598912750,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1376125071000503,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1378308274350492,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,1382542137258042,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1427717762585898,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1449171250302016,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1492092175305768,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1506922147561152,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1550386230032600,2026-06-23,2026-06-22,2026-06-17
facebook,lingo-ai,1555753755947747,2026-06-23,2026-06-22,2026-06-15
facebook,lingo-ai,1562137718879664,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1586148823035593,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1633628567704710,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1635215360918989,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1661401064910641,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1665570207993946,2026-06-23,2026-06-22,2026-06-17
facebook,lingo-ai,1673950330582810,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1691784178829769,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,1697053921719601,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1705366507331909,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1747869789910274,2026-06-23,2026-06-22,2026-06-15
facebook,lingo-ai,1778942330132715,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,1832151567988662,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1915361298965714,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,1929767137611529,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,2013049059297231,2026-06-23,2026-06-22,2026-06-17
facebook,lingo-ai,2183171979139988,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,2202351003920869,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,2587659185019794,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,27787661044153699,2026-06-23,2026-06-22,2026-06-17
facebook,lingo-ai,2820605464942152,2026-06-23,2026-06-22,2026-06-15
facebook,lingo-ai,3340516169466059,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,3403536496487480,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,4445732412339005,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,4519291438349150,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,878207795333026,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,900011839294388,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,926058690492896,2026-06-23,2026-06-22,2026-06-16
facebook,lingo-ai,969266155933497,2026-06-23,2026-06-22,2026-06-17
facebook,lingo-ai,992641953651273,2026-06-23,2026-06-22,2026-06-22
facebook,lingo-ai,1024869239979532,2026-06-24,2026-06-23,2026-06-22
facebook,lingo-ai,1266210548740608,2026-06-24,2026-06-23,2026-06-22
facebook,lingo-ai,1348272590597709,2026-06-24,2026-06-23,2026-06-22
facebook,lingo-ai,1637899393946769,2026-06-24,2026-06-23,2026-06-16
facebook,lingo-ai,2065988441018895,2026-06-24,2026-06-23,2026-06-17
facebook,lingo-ai,2153023128817946,2026-06-24,2026-06-23,2026-06-15
facebook,lingo-ai,2200199017412412,2026-06-24,2026-06-23,2026-06-17
facebook,lingo-ai,2450479242113519,2026-06-24,2026-06-23,2026-06-15
facebook,lingo-ai,2741226512911984,2026-06-24,2026-06-23,2026-06-15
facebook,lingo-ai,3157903207933727,2026-06-24,2026-06-23,2026-06-22
facebook,lingo-ai,4472111663072824,2026-06-24,2026-06-23,2026-06-17
facebook,lingo-ai,1005892305135222,2026-06-25,2026-06-24,2026-06-24
facebook,lingo-ai,1096538780053471,2026-06-25,2026-06-24,2026-06-16
facebook,lingo-ai,1311647397762391,2026-06-25,2026-06-24,2026-06-16
facebook,lingo-ai,1324711415771152,2026-06-25,2026-06-24,2026-06-16
facebook,lingo-ai,1333230688768920,2026-06-25,2026-06-24,2026-06-16
facebook,lingo-ai,1363633598912750,2026-06-25,2026-06-24,2026-06-22
facebook,lingo-ai,1366545262197078,2026-06-25,2026-06-24,2026-06-24
facebook,lingo-ai,1378308274350492,2026-06-25,2026-06-24,2026-06-16
facebook,lingo-ai,1382542137258042,2026-06-25,2026-06-24,2026-06-22
facebook,lingo-ai,1383319060331609,2026-06-25,2026-06-24,2026-06-23
facebook,lingo-ai,1448015583763183,2026-06-25,2026-06-24,2026-06-23
facebook,lingo-ai,1506922147561152,2026-06-25,2026-06-24,2026-06-22
facebook,lingo-ai,1633628567704710,2026-06-25,2026-06-24,2026-06-22
facebook,lingo-ai,1691784178829769,2026-06-25,2026-06-24,2026-06-16
facebook,lingo-ai,1697053921719601,2026-06-25,2026-06-24,2026-06-22
facebook,lingo-ai,1705366507331909,2026-06-25,2026-06-24,2026-06-22
facebook,lingo-ai,1731817771149155,2026-06-25,2026-06-24,2026-06-24
facebook,lingo-ai,1747869789910274,2026-06-25,2026-06-24,2026-06-15
facebook,lingo-ai,1832151567988662,2026-06-25,2026-06-24,2026-06-22
facebook,lingo-ai,1915361298965714,2026-06-25,2026-06-24,2026-06-16
facebook,lingo-ai,1951759685545457,2026-06-25,2026-06-24,2026-06-23
facebook,lingo-ai,2923236928019271,2026-06-25,2026-06-24,2026-06-24
facebook,lingo-ai,926058690492896,2026-06-25,2026-06-24,2026-06-16
facebook,lingo-ai,1036593832651634,2026-06-26,2026-06-25,2026-06-24
facebook,lingo-ai,1044999751286547,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1308919328072562,2026-06-26,2026-06-25,2026-06-24
facebook,lingo-ai,1333627851495103,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1334303025501054,2026-06-26,2026-06-25,2026-06-25
facebook,lingo-ai,1405694801591349,2026-06-26,2026-06-25,2026-06-24
