pipeline,competitor,page_id,page_name,week,ads_live,new_ads,winners_live,win_ratio
facebook,wispr-flow,,Wispr Flow,2026-05-25,476,476,24,0.05
facebook,wispr-flow,110864474787474,Wispr Flow,2026-06-15,7,7,6,0.857
facebook,wispr-flow,110864474787474,Wispr Flow,2026-06-22,36,29,6,0.167
facebook,wispr-flow,110864474787474,Wispr Flow,2026-06-29,68,34,6,0.088
facebook,wispr-flow,110864474787474,Wispr Flow,2026-07-06,68,0,6,0.088
