pipeline,competitor,page_id,page_name,ad_id,media_type,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,speak,743138162511061,Speak,1458988538822614,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,10,12,11,12,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1381189664067994,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,11,11,11,11,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,1728329911488147,Video,2026-05-28,2026-06-04,2,2,2026-05-07,28,False,12,19,16,19,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1731875244916286,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,13,16,14,13,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,954544950886774,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,14,15,14,15,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1526088325833343,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,14,27,20,14,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1994036307985218,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,16,21,18,16,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1315610390528605,Video,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,17,20,18,20,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1431358325413228,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,17,19,18,17,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,971630758595083,Video,2026-05-28,2026-05-28,1,1,2026-05-11,17,False,18,18,18,18,False,True,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1699549754571814,Image,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,18,20,19,18,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1523144502676799,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,21,31,26,21,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1527948802075470,Video,2026-05-28,2026-06-04,2,2,2026-05-15,20,False,22,25,24,25,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1625798825194325,Video,2026-05-28,2026-06-04,2,2,2026-05-24,11,False,22,39,30,22,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1692183028792505,Video,2026-05-28,2026-05-28,1,1,2026-05-15,13,False,23,23,23,23,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,4464751233758639,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,23,313,168,23,True,False,668,0.5,True,True,False,winner,high
facebook,speak,743138162511061,Speak,963114753265377,Image,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,24,24,24,24,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,1237623024926992,Image,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,24,29,26,24,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,3639471726218225,Image,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,25,27,26,27,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1750514052992301,Video,2026-05-28,2026-05-28,1,1,2026-05-12,16,False,26,26,26,26,False,True,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,965608739652462,Image,2026-05-28,2026-06-04,2,2,2026-05-22,13,False,26,59,42,26,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1497558391753436,Video,2026-05-28,2026-05-28,1,1,2026-05-15,13,False,28,28,28,28,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,998249262696222,Video,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,28,89,58,28,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1747849949402801,Image,2026-06-04,2026-06-04,1,1,,0,True,29,29,29,29,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,26844934468466719,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,30,38,34,38,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1996291235096782,Video,2026-05-28,2026-06-04,2,2,2026-05-24,11,False,30,57,44,30,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1337075441626226,Image,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,31,52,42,31,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,926050050454542,Image,2026-05-28,2026-05-28,1,1,2026-05-25,3,False,32,32,32,32,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,1651238326152859,Image,2026-05-28,2026-06-04,2,2,2026-04-30,35,False,32,34,33,32,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,3426091624211762,Image,2026-05-28,2026-05-28,1,1,2026-05-21,7,False,33,33,33,33,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,852946797334813,Image,2026-06-04,2026-06-04,1,1,,0,True,33,33,33,33,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1181503171711998,Video,2026-06-04,2026-06-04,1,1,,0,True,34,34,34,34,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1348645673773158,Carousel,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,35,42,38,42,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1028631470117096,Video,2026-06-04,2026-06-04,1,1,,0,True,35,35,35,35,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1631344354644181,Image,2026-05-28,2026-05-28,1,1,2026-05-14,14,False,36,36,36,36,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,813112935206331,Image,2026-05-28,2026-06-04,2,2,2026-05-07,28,False,36,37,36,36,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1512629040555813,Video,2026-05-28,2026-06-04,2,2,2026-05-26,9,False,37,129,83,37,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,969631819183911,Image,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,38,38,38,38,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,1759999045317511,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,39,55,47,39,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,27007737625513293,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,40,44,42,44,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,965070629748830,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,40,41,40,40,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,989276833481532,Image,2026-05-28,2026-06-04,2,2,2026-05-22,13,False,41,113,77,41,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1482528716403353,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,42,42,42,42,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,2059028512164597,Image,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,43,43,43,43,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,800024156379055,Video,2026-06-04,2026-06-04,1,1,,0,True,43,43,43,43,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,4483210248618458,Video,2026-05-28,2026-05-28,1,1,2026-05-21,7,False,44,44,44,44,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,1413369150102613,Image,2026-05-28,2026-05-28,1,1,2026-03-16,73,False,45,45,45,45,False,True,668,1.0,True,True,False,strong_winner,high
facebook,speak,743138162511061,Speak,936410945889239,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,45,61,53,45,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1295423046096386,Video,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,46,46,46,46,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,1488789446058178,Image,2026-06-04,2026-06-04,1,1,,0,True,46,46,46,46,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1286078293146147,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,47,56,52,56,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,2038951990331287,Image,2026-06-04,2026-06-04,1,1,,0,True,47,47,47,47,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1657190205561543,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,48,57,52,57,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,2846515679049452,Image,2026-05-28,2026-06-04,2,2,2026-05-22,13,False,48,73,60,48,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1857250851632659,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,49,50,50,50,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1720792165586785,Video,2026-06-04,2026-06-04,1,1,,0,True,49,49,49,49,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1626716812148492,Video,2026-05-28,2026-05-28,1,1,2026-05-22,6,False,50,50,50,50,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,2823444601337495,Image,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,51,51,51,51,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,3612649308891423,Image,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,51,283,167,51,True,False,668,0.5,True,True,False,new,high
facebook,speak,743138162511061,Speak,2232051690890513,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,52,267,160,52,True,False,668,0.5,True,True,False,winner,high
facebook,speak,743138162511061,Speak,24896239910073608,Image,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,53,55,54,55,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1464117248307161,Video,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,53,544,298,53,True,False,668,0.5,True,True,False,new,high
facebook,speak,743138162511061,Speak,1715817009412475,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,54,61,58,61,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1886610845355906,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,54,70,62,54,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1933938703991551,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,56,56,56,56,False,True,668,1.0,True,True,False,loser,low
facebook,speak,743138162511061,Speak,954332070740654,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,58,62,60,62,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1597489905061960,Image,2026-06-04,2026-06-04,1,1,,0,True,58,58,58,58,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,969578945683058,Video,2026-06-04,2026-06-04,1,1,,0,True,59,59,59,59,True,False,617,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,1674727800523495,Video,2026-05-28,2026-06-04,2,2,2026-05-04,31,False,60,60,60,60,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,858464849948887,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,62,67,64,67,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1172656642590234,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,63,70,66,70,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1267785295128607,Video,2026-06-04,2026-06-04,1,1,,0,True,63,63,63,63,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2128995570996017,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,64,65,64,65,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,4795705614049179,Video,2026-06-04,2026-06-04,1,1,,0,True,64,64,64,64,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1482466190280727,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,65,68,66,68,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,1465638521606571,Image,2026-05-28,2026-05-28,1,1,2026-03-17,72,False,66,66,66,66,False,True,668,1.0,True,True,False,strong_winner,high
facebook,speak,743138162511061,Speak,1642222820336005,Image,2026-05-28,2026-06-04,2,2,2026-05-22,13,False,66,69,68,66,True,False,668,1.0,True,True,False,new,high
facebook,speak,743138162511061,Speak,988288340843948,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,67,69,68,69,True,False,668,1.0,True,True,False,winner,high
facebook,speak,743138162511061,Speak,25409986105366420,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,68,74,71,74,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1632931487992113,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,71,71,71,71,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1321214216647409,Image,2026-06-04,2026-06-04,1,1,,0,True,71,71,71,71,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1317452730449790,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,72,81,76,81,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1674798580497123,Video,2026-06-04,2026-06-04,1,1,,0,True,72,72,72,72,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1018195667820875,Image,2026-06-04,2026-06-04,1,1,,0,True,73,73,73,73,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1506378631042028,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,74,80,77,80,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,4367602336785958,Image,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,75,75,75,75,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1660267751690104,Video,2026-06-04,2026-06-04,1,1,,0,True,75,75,75,75,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1499783705182426,Image,2026-05-28,2026-05-28,1,1,2026-05-21,7,False,76,76,76,76,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,36330924969854506,Video,2026-06-04,2026-06-04,1,1,,0,True,76,76,76,76,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1518059543244673,Image,2026-05-28,2026-06-04,2,2,2026-05-25,10,False,77,95,86,95,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1574745304661400,Image,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,77,119,98,77,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,996511729496681,Image,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,78,78,78,78,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,863513540148270,Video,2026-06-04,2026-06-04,1,1,,0,True,78,78,78,78,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1388506709834515,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,79,86,82,86,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1634554731165375,Image,2026-06-04,2026-06-04,1,1,,0,True,79,79,79,79,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1332452412150402,Image,2026-05-28,2026-06-04,2,2,2026-05-27,8,False,80,102,91,102,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1764537024954067,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,81,91,86,91,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1958559284774235,Image,2026-05-28,2026-06-04,2,2,2026-04-20,45,False,82,99,90,99,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,846741494754910,Image,2026-06-04,2026-06-04,1,1,,0,True,82,82,82,82,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1731722644475414,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,83,92,88,92,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2146016869273655,Image,2026-06-04,2026-06-04,1,1,,0,True,83,83,83,83,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2420161978458104,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,84,90,87,90,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1540223314140297,Video,2026-06-04,2026-06-04,1,1,,0,True,84,84,84,84,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,766012669834896,Video,2026-05-28,2026-06-04,2,2,2026-05-20,15,False,85,103,94,103,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,857170164111650,Image,2026-06-04,2026-06-04,1,1,,0,True,85,85,85,85,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,997494673014336,Image,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,86,86,86,86,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,994018219730050,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,87,94,90,94,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1527723392094796,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,87,88,88,87,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1322988692492319,Video,2026-06-04,2026-06-04,1,1,,0,True,88,88,88,88,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,4399049390382973,Image,2026-06-04,2026-06-04,1,1,,0,True,89,89,89,89,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1006537718704741,Image,2026-05-28,2026-06-04,2,2,2026-04-19,46,False,90,108,99,108,True,False,668,1.0,False,True,False,strong_winner,high
facebook,speak,743138162511061,Speak,2354499795026589,Image,2026-05-28,2026-05-28,1,1,2026-03-16,73,False,91,91,91,91,False,True,668,1.0,False,True,False,strong_winner,high
facebook,speak,743138162511061,Speak,1333835875480662,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,92,101,96,101,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1633950514569000,Video,2026-05-28,2026-06-04,2,2,2026-05-24,11,False,93,112,102,112,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1096197333335539,Image,2026-06-04,2026-06-04,1,1,,0,True,93,93,93,93,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,975633765098252,Image,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,94,94,94,94,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,993564553375221,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,95,95,95,95,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,26730537789950353,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,96,114,105,114,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1009303918103437,Video,2026-06-04,2026-06-04,1,1,,0,True,96,96,96,96,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,3367102446784542,Image,2026-05-28,2026-05-28,1,1,2026-05-21,7,False,97,97,97,97,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1326276922962509,Image,2026-06-04,2026-06-04,1,1,,0,True,97,97,97,97,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1464244891636156,Image,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,98,98,98,98,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1519849139696506,Image,2026-06-04,2026-06-04,1,1,,0,True,98,98,98,98,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2733458067054681,Image,2026-05-28,2026-06-04,2,2,2026-04-23,42,False,99,111,105,111,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1916909412341882,Image,2026-05-28,2026-05-28,1,1,2026-05-18,10,False,100,100,100,100,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1504814224354172,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,100,169,134,100,True,False,668,0.5,False,True,False,new,high
facebook,speak,743138162511061,Speak,1588063578924723,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,101,113,107,113,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,973407848433658,Image,2026-05-28,2026-06-04,2,2,2026-04-30,35,False,102,124,113,124,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2467870936970993,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,103,107,105,107,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,854737320366586,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,104,120,112,120,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1984405792445117,Video,2026-06-04,2026-06-04,1,1,,0,True,104,104,104,104,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1974776806463029,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,105,105,105,105,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,821871773949633,Image,2026-05-28,2026-06-04,2,2,2026-05-03,32,False,105,120,112,105,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1027198693070238,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,106,115,110,115,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,828560240112279,Image,2026-06-04,2026-06-04,1,1,,0,True,106,106,106,106,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2094909941067582,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,107,118,112,118,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,978169361375147,Image,2026-05-28,2026-06-04,2,2,2026-04-30,35,False,108,125,116,125,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,4503549829927619,Image,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,109,109,109,109,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,971524902410929,Image,2026-06-04,2026-06-04,1,1,,0,True,109,109,109,109,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1403101445202826,Image,2026-05-28,2026-05-28,1,1,2026-05-26,2,False,110,110,110,110,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,2061674194418240,Video,2026-06-04,2026-06-04,1,1,,0,True,110,110,110,110,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,2264274250812355,Video,2026-05-28,2026-05-28,1,1,2026-05-20,8,False,111,111,111,111,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1714756419875830,Image,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,112,112,112,112,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,953628137297365,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,114,126,120,126,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1500712998112835,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,115,128,122,128,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1530755911867358,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,116,133,124,133,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,959233020280116,Image,2026-06-04,2026-06-04,1,1,,0,True,116,116,116,116,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1341002024625343,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,117,117,117,117,False,True,668,1.0,False,True,False,loser,low
facebook,speak,743138162511061,Speak,1314142224156647,Image,2026-06-04,2026-06-04,1,1,,0,True,117,117,117,117,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,1661775548503946,Image,2026-05-28,2026-06-04,2,2,2026-05-07,28,False,118,129,124,129,True,False,668,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,868964656229984,Image,2026-06-04,2026-06-04,1,1,,0,True,119,119,119,119,True,False,617,1.0,False,True,False,new,high
facebook,speak,743138162511061,Speak,730865933421519,Image,2026-05-28,2026-06-04,2,2,2026-05-14,21,False,121,134,128,134,True,False,668,1.0,False,True,False,new,high
