pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,wispr-flow,wispr-flow-g0000,1083502908185516,2026-05-28,2467773930362439,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0000,1083502908185516,2026-05-28,1886477468685414,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0000,1083502908185516,2026-05-28,2384185045437404,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0000,1083502908185516,2026-05-28,1542232330948541,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0000,1083502908185516,2026-05-28,949620311281038,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0000,1083502908185516,2026-05-28,4224391227812215,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0001,1547156103734323,2026-05-28,1766180788089821,visual_variant,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0001,1547156103734323,2026-05-28,26578956815133786,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0001,1547156103734323,2026-05-28,2147797252827132,visual_variant,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0001,1547156103734323,2026-05-28,1698144861211771,visual_variant,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0001,1547156103734323,2026-05-28,993997806512770,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0001,1547156103734323,2026-05-28,2318718265321924,visual_variant,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0002,1295371085523432,2026-05-28,4399399116992624,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0002,1295371085523432,2026-05-28,1626951528610165,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0002,1295371085523432,2026-05-28,2238394246914659,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0002,1295371085523432,2026-05-28,1563409292021287,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0003,1648288179761448,2026-05-28,813092931636453,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0003,1648288179761448,2026-05-28,1005206305387671,exact_replica,2026-06-16,19,False,False
facebook,wispr-flow,wispr-flow-g0004,1137530259438222,2026-05-28,2531700740617284,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0004,1137530259438222,2026-05-28,1547426376984036,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0004,1137530259438222,2026-05-28,985523274337639,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0005,1218671753547509,2026-05-28,836902862366291,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0005,1218671753547509,2026-05-28,1587705206318336,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0005,1218671753547509,2026-05-28,2045783839342704,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0006,1307707194110436,2026-05-28,1473846077550038,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0006,1307707194110436,2026-05-28,2732641793773250,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0006,1307707194110436,2026-05-28,2119253888654752,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0007,1351558753558031,2026-05-28,2050250089227404,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0007,1351558753558031,2026-05-28,1516876816814846,visual_variant,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0007,1351558753558031,2026-05-28,1513422940192478,visual_variant,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0008,1476251200968359,2026-05-28,849926281487625,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0008,1476251200968359,2026-05-28,883869928058894,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0008,1476251200968359,2026-05-28,1549167540129258,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0009,1502135684947381,2026-05-28,2560560281008870,exact_replica,2026-05-28,0,False,True
facebook,wispr-flow,wispr-flow-g0009,1502135684947381,2026-05-28,1573209414222400,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0009,1502135684947381,2026-05-28,992038293776025,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0010,1517519639959959,2026-05-28,1547799510245830,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0010,1517519639959959,2026-05-28,976644315127989,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0010,1517519639959959,2026-05-28,2541412699632590,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0011,1520649129665426,2026-05-28,1690497488636995,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0011,1520649129665426,2026-05-28,1777829876522997,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0011,1520649129665426,2026-05-28,983841690672063,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0012,1571019874379818,2026-05-28,956167000382209,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0012,1571019874379818,2026-05-28,983158950746121,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0012,1571019874379818,2026-05-28,875398298926655,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0013,27040096928908687,2026-05-28,849299764904914,exact_replica,2026-06-16,19,True,False
facebook,wispr-flow,wispr-flow-g0014,1001345232259119,2026-05-28,2589191581496421,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0014,1001345232259119,2026-05-28,2557690094675307,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0015,1017236537527668,2026-05-28,2770851846614450,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0015,1017236537527668,2026-05-28,1433413138553184,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0016,1037505808631947,2026-05-28,925314090510241,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0016,1037505808631947,2026-05-28,975618998556065,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0017,1300562598849283,2026-05-28,1672378080475047,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0017,1300562598849283,2026-05-28,1867806670557358,reworded_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0018,1308475204582398,2026-05-28,28363907486531254,exact_replica,2026-05-28,0,False,False
facebook,wispr-flow,wispr-flow-g0018,1308475204582398,2026-05-28,1518858149750346,exact_replica,2026-05-28,0,False,False
