pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,wispr-flow,1394875489329016,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1395179515999240,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1395320139283491,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1407053411186041,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1410186047538937,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1413261284161942,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1413499927486042,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1413543764136761,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1422241006596275,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1433413138553184,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1452317883341969,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1452497216627357,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1457795429720362,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1458287982290511,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1461470485264629,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1462024831867901,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1465202198203162,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1466557791940649,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1468669864379536,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1471462244163599,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1472379261037057,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1473846077550038,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1474647687730449,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1475576313559918,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1476251200968359,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1477832580746522,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1482446469451194,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1483581310175072,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1486233319667270,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1488628986378006,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1493576399191050,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1495051495368238,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1496629299149131,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1497936665346556,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1499125685238269,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1499832728262493,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1501865931273199,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1502135684947381,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1502335084723654,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1505816484577671,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1506064064391726,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1506096514359130,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1506877364384373,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1507366707840407,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1511018107035710,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1511699417218878,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1512744190530792,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1513422940192478,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1514844143419145,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1516876816814846,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1517519639959959,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1518858149750346,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1518962062915602,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1519449926514198,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1519993253052122,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1520649129665426,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1522128662969277,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1524272802396834,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1526877048960805,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1530019845227310,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1531644281691946,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1532309055242158,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1534273534755094,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1534531005061404,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1534672114676637,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1539875584430396,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1540230911052913,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1542232330948541,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1544130163903814,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1545342520554361,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1547156103734323,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1547426376984036,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1547799510245830,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1549167540129258,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1549644453183539,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1551419969746805,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1563409292021287,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1566718835460461,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1571019874379818,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1573209414222400,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1575558140951930,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1576375724042094,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1587705206318336,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1598311961241782,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1606915600884130,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1607584684044291,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1610711050015123,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1613872029715012,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1614234420296947,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1617796385979485,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1621028679007922,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1625555125168516,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1626951528610165,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1628339884888095,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1629992708068632,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1630983688019061,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1635694734306453,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1640811040476262,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1644181246698688,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1644663216752201,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1644842533399361,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1646075290029714,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1648288179761448,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1649374036283329,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1649615709610057,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1650274326098141,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1653406269221996,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1653529422588763,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1657500728699799,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1659440741978591,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1660739288493384,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1662376828284378,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1664156547958622,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1664643048177567,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1666379031262907,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1671995874069322,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1672378080475047,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1674744247102852,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1676118757038657,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1678808119834291,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1679889603157451,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1680340000078907,2026-06-16,2026-05-28,2026-05-28
facebook,wispr-flow,1686884242354492,2026-06-16,2026-05-28,2026-05-28
