page_id,page_name,ad_id,media_type,verdict,first_seen,last_seen,present_now,best_page_rank,run_days,2026-05-28,2026-06-04
743138162511061,Speak,25882090461493760,Video,strong_winner,2026-05-28,2026-06-04,True,1,88,1,1
743138162511061,Speak,1238368295046433,Video,strong_winner,2026-05-28,2026-05-28,False,2,65,2,
743138162511061,Speak,2170052253789462,Video,winner,2026-05-28,2026-06-04,True,2,16,3,2
743138162511061,Speak,1737116637460752,Video,winner,2026-05-28,2026-06-04,True,3,16,4,3
743138162511061,Speak,971110522363631,Video,new,2026-06-04,2026-06-04,True,4,0,,4
743138162511061,Speak,27198260846527222,Image,winner,2026-05-28,2026-06-04,True,5,21,5,5
743138162511061,Speak,731083580063013,Image,winner,2026-05-28,2026-06-04,True,6,21,6,7
743138162511061,Speak,1459044325509397,Video,winner,2026-05-28,2026-06-04,True,6,16,15,6
743138162511061,Speak,1014965510961636,Image,winner,2026-05-28,2026-06-04,True,7,21,7,9
743138162511061,Speak,2473979766370375,Image,winner,2026-05-28,2026-06-04,True,8,21,8,10
743138162511061,Speak,1353108060017678,Video,winner,2026-05-28,2026-06-04,True,8,16,13,8
743138162511061,Speak,1701531751026756,Image,winner,2026-05-28,2026-06-04,True,9,21,9,11
743138162511061,Speak,1458988538822614,Image,winner,2026-05-28,2026-06-04,True,10,21,10,12
743138162511061,Speak,1381189664067994,Video,loser,2026-05-28,2026-05-28,False,11,8,11,
743138162511061,Speak,1728329911488147,Video,winner,2026-05-28,2026-06-04,True,12,28,12,19
743138162511061,Speak,1731875244916286,Video,winner,2026-05-28,2026-06-04,True,13,16,16,13
743138162511061,Speak,954544950886774,Video,winner,2026-05-28,2026-06-04,True,14,16,14,15
743138162511061,Speak,1526088325833343,Video,winner,2026-05-28,2026-06-04,True,14,16,27,14
743138162511061,Speak,1994036307985218,Video,winner,2026-05-28,2026-06-04,True,16,16,21,16
743138162511061,Speak,1315610390528605,Video,new,2026-05-28,2026-06-04,True,17,14,17,20
743138162511061,Speak,1431358325413228,Image,winner,2026-05-28,2026-06-04,True,17,21,19,17
743138162511061,Speak,971630758595083,Video,winner,2026-05-28,2026-05-28,False,18,17,18,
743138162511061,Speak,1699549754571814,Image,winner,2026-05-28,2026-06-04,True,18,17,20,18
743138162511061,Speak,1523144502676799,Image,winner,2026-05-28,2026-06-04,True,21,15,31,21
743138162511061,Speak,1527948802075470,Video,winner,2026-05-28,2026-06-04,True,22,20,22,25
743138162511061,Speak,1625798825194325,Video,new,2026-05-28,2026-06-04,True,22,11,39,22
743138162511061,Speak,1692183028792505,Video,loser,2026-05-28,2026-05-28,False,23,13,23,
743138162511061,Speak,4464751233758639,Video,winner,2026-05-28,2026-06-04,True,23,16,313,23
743138162511061,Speak,963114753265377,Image,loser,2026-05-28,2026-05-28,False,24,1,24,
743138162511061,Speak,1237623024926992,Image,winner,2026-05-28,2026-06-04,True,24,17,29,24
743138162511061,Speak,3639471726218225,Image,winner,2026-05-28,2026-06-04,True,25,17,25,27
743138162511061,Speak,1750514052992301,Video,winner,2026-05-28,2026-05-28,False,26,16,26,
743138162511061,Speak,965608739652462,Image,new,2026-05-28,2026-06-04,True,26,13,59,26
743138162511061,Speak,1497558391753436,Video,loser,2026-05-28,2026-05-28,False,28,13,28,
743138162511061,Speak,998249262696222,Video,new,2026-05-28,2026-06-04,True,28,9,89,28
743138162511061,Speak,1747849949402801,Image,new,2026-06-04,2026-06-04,True,29,0,,29
743138162511061,Speak,26844934468466719,Image,winner,2026-05-28,2026-06-04,True,30,21,30,38
743138162511061,Speak,1996291235096782,Video,new,2026-05-28,2026-06-04,True,30,11,57,30
743138162511061,Speak,1337075441626226,Image,new,2026-05-28,2026-06-04,True,31,14,52,31
743138162511061,Speak,926050050454542,Image,loser,2026-05-28,2026-05-28,False,32,3,32,
743138162511061,Speak,1651238326152859,Image,winner,2026-05-28,2026-06-04,True,32,35,34,32
743138162511061,Speak,3426091624211762,Image,loser,2026-05-28,2026-05-28,False,33,7,33,
743138162511061,Speak,852946797334813,Image,new,2026-06-04,2026-06-04,True,33,0,,33
743138162511061,Speak,1181503171711998,Video,new,2026-06-04,2026-06-04,True,34,0,,34
743138162511061,Speak,1348645673773158,Carousel,winner,2026-05-28,2026-06-04,True,35,21,35,42
