pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
facebook,mysivi,104392002393583,1633513357977227,2026-06-12,10,14,true,0,1
facebook,mysivi,104392002393583,1633513357977227,2026-06-13,10,909,true,0,1
facebook,mysivi,104392002393583,2208276953242683,2026-05-26,14,936,true,,
facebook,mysivi,104392002393583,2208276953242683,2026-05-28,90,1641,true,-76,2
facebook,mysivi,104392002393583,2208276953242683,2026-06-04,13,1255,true,77,7
facebook,mysivi,104392002393583,2208276953242683,2026-06-09,11,1641,true,2,5
facebook,mysivi,104392002393583,2208276953242683,2026-06-10,11,924,true,0,1
facebook,mysivi,104392002393583,2208276953242683,2026-06-11,11,923,true,0,1
facebook,mysivi,104392002393583,2208276953242683,2026-06-12,11,15,true,0,1
facebook,mysivi,104392002393583,2208276953242683,2026-06-13,11,910,true,0,1
facebook,mysivi,104392002393583,1260189796267400,2026-05-26,15,937,true,,
facebook,mysivi,104392002393583,1260189796267400,2026-05-28,92,1643,true,-77,2
facebook,mysivi,104392002393583,1260189796267400,2026-06-04,15,1257,true,77,7
facebook,mysivi,104392002393583,1260189796267400,2026-06-09,13,1643,true,2,5
facebook,mysivi,104392002393583,1260189796267400,2026-06-10,13,929,true,0,1
facebook,mysivi,104392002393583,1260189796267400,2026-06-11,13,928,true,0,1
facebook,mysivi,104392002393583,1260189796267400,2026-06-12,13,19,true,0,1
facebook,mysivi,104392002393583,1260189796267400,2026-06-13,13,915,true,0,1
facebook,mysivi,104392002393583,2094961914403268,2026-05-26,16,938,true,,
facebook,mysivi,104392002393583,2094961914403268,2026-05-28,93,1644,true,-77,2
facebook,mysivi,104392002393583,2094961914403268,2026-06-04,16,1258,true,77,7
facebook,mysivi,104392002393583,2094961914403268,2026-06-09,14,1644,true,2,5
facebook,mysivi,104392002393583,2094961914403268,2026-06-10,14,930,true,0,1
facebook,mysivi,104392002393583,2094961914403268,2026-06-11,14,929,true,0,1
facebook,mysivi,104392002393583,2094961914403268,2026-06-12,14,20,true,0,1
facebook,mysivi,104392002393583,2094961914403268,2026-06-13,14,916,true,0,1
facebook,mysivi,104392002393583,2039123896958707,2026-05-26,17,939,true,,
facebook,mysivi,104392002393583,1365096822098347,2026-05-26,18,940,true,,
facebook,mysivi,104392002393583,1365096822098347,2026-05-28,91,1642,true,-73,2
facebook,mysivi,104392002393583,1365096822098347,2026-06-04,14,1256,true,77,7
facebook,mysivi,104392002393583,1365096822098347,2026-06-09,12,1642,true,2,5
facebook,mysivi,104392002393583,1365096822098347,2026-06-10,12,925,true,0,1
facebook,mysivi,104392002393583,1365096822098347,2026-06-11,12,924,true,0,1
facebook,mysivi,104392002393583,1365096822098347,2026-06-12,12,16,true,0,1
facebook,mysivi,104392002393583,1365096822098347,2026-06-13,12,911,true,0,1
facebook,mysivi,104392002393583,1579256663181765,2026-05-26,19,941,true,,
facebook,mysivi,104392002393583,1579256663181765,2026-05-28,94,1645,true,-75,2
facebook,mysivi,104392002393583,1579256663181765,2026-06-04,17,1259,true,77,7
facebook,mysivi,104392002393583,1579256663181765,2026-06-09,15,1645,true,2,5
facebook,mysivi,104392002393583,1579256663181765,2026-06-10,15,931,true,0,1
facebook,mysivi,104392002393583,1579256663181765,2026-06-11,15,930,true,0,1
facebook,mysivi,104392002393583,1579256663181765,2026-06-12,15,21,true,0,1
facebook,mysivi,104392002393583,1579256663181765,2026-06-13,15,917,true,0,1
facebook,mysivi,104392002393583,960177369992274,2026-05-26,20,942,true,,
facebook,mysivi,104392002393583,2830223587356205,2026-05-26,21,943,true,,
facebook,mysivi,104392002393583,2830223587356205,2026-05-28,96,1648,true,-75,2
facebook,mysivi,104392002393583,2830223587356205,2026-06-04,19,1261,true,77,7
facebook,mysivi,104392002393583,2830223587356205,2026-06-09,18,1648,true,1,5
facebook,mysivi,104392002393583,2830223587356205,2026-06-10,19,940,true,-1,1
facebook,mysivi,104392002393583,2830223587356205,2026-06-11,19,939,true,0,1
facebook,mysivi,104392002393583,2830223587356205,2026-06-12,19,25,true,0,1
facebook,mysivi,104392002393583,2830223587356205,2026-06-13,19,926,true,0,1
facebook,mysivi,104392002393583,802916655974862,2026-05-26,22,944,true,,
facebook,mysivi,104392002393583,802916655974862,2026-05-28,98,1650,true,-76,2
facebook,mysivi,104392002393583,802916655974862,2026-06-04,21,1263,true,77,7
facebook,mysivi,104392002393583,802916655974862,2026-06-09,20,1650,true,1,5
facebook,mysivi,104392002393583,802916655974862,2026-06-10,20,943,true,0,1
facebook,mysivi,104392002393583,802916655974862,2026-06-11,20,942,true,0,1
facebook,mysivi,104392002393583,802916655974862,2026-06-12,20,27,true,0,1
facebook,mysivi,104392002393583,802916655974862,2026-06-13,20,929,true,0,1
