ad_id,language_copy,language_audio,agreement_status,is_codeswitch
1293550505557455,Marathi,Marathi,agree,false
1293666709499380,Marathi,Marathi,agree,false
1294674038888116,Telugu,Telugu,agree,false
1294872372199763,Marathi,Marathi,agree,false
1295050182727826,Gujarati,Gujarati,agree,false
1295814982684644,Marathi,Marathi,agree,false
1296064569362246,Marathi,Marathi,agree,false
1296087632102451,Bengali,Bengali,agree,false
1296584732668823,English,Telugu,disagree,true
1297225115212417,Telugu,Telugu,agree,false
1298245581656069,English,Hindi,disagree,true
1298382092497834,Tamil,Tamil,agree,false
1298742838453102,Gujarati,Gujarati,agree,false
1299553298337156,Telugu,Telugu,agree,false
1300014528301734,Bengali,Bengali,agree,false
1300050945064302,Telugu,Telugu,agree,false
1300255132287922,English,Telugu,disagree,true
1300722798918053,Telugu,Telugu,agree,false
1301191668579559,English,Hindi,disagree,true
1301407418240081,Tamil,Tamil,agree,false
1302328652024705,Malayalam,Malayalam,agree,false
1302756378351352,Kannada,Kannada,agree,false
1302863798631451,Kannada,Kannada,agree,false
1302923527948389,Telugu,Telugu,agree,false
1303786048023058,Kannada,Kannada,agree,false
1305301490970231,Malayalam,Malayalam,agree,false
1305419434597035,English,Hindi,disagree,true
1305924191718003,Kannada,Kannada,agree,false
1306231228368803,Tamil,Tamil,agree,false
1306358368312161,Kannada,Kannada,agree,false
1306524454766929,English,Hindi,disagree,true
1307444947667286,Tamil,Tamil,agree,false
1307503301440658,English,English,agree,false
1307849048060522,English,Hindi,disagree,true
1307996761535426,Tamil,Tamil,agree,false
1308990824214902,Marathi,Marathi,agree,false
1309060790707208,Kannada,Kannada,agree,false
1309732577713094,Malayalam,Malayalam,agree,false
1309794577224111,Bengali,Bengali,agree,false
1310199464304855,Tamil,Tamil,agree,false
1310442251212671,Tamil,Tamil,agree,false
1310942920479367,Tamil,Tamil,agree,false
1311353980866748,Marathi,Marathi,agree,false
1311513633640795,Telugu,Telugu,agree,false
1311608444365772,Marathi,Marathi,agree,false
1311776783725351,Marathi,Marathi,agree,false
1312273210331672,Tamil,Tamil,agree,false
1312319890964004,Tamil,Tamil,agree,false
1313251437526813,Marathi,Marathi,agree,false
1313928680696805,English,Hindi,disagree,true
1314122850567353,Malayalam,Malayalam,agree,false
1314307757419045,English,English,agree,false
1314430623997985,Telugu,Telugu,agree,false
1314557267227715,Bengali,Bengali,agree,false
1315278853860233,Malayalam,Malayalam,agree,false
1315308839934589,Tamil,Tamil,agree,false
1316236780725834,Tamil,Tamil,agree,false
1316271846669677,Tamil,Tamil,agree,false
1316309580688725,Tamil,Tamil,agree,false
1316314037066625,Marathi,Marathi,agree,false
1317399247037470,Telugu,Telugu,agree,false
1317716303542292,Tamil,Tamil,agree,false
1318121753627923,English,Hindi,disagree,true
1318147317052647,Tamil,Tamil,agree,false
1318281880450717,Gujarati,Gujarati,agree,false
1318480437075234,Bengali,Bengali,agree,false
1320392123333597,Telugu,Telugu,agree,false
1320611019512097,Malayalam,Malayalam,agree,false
1322579466521965,Tamil,Tamil,agree,false
1322744639755965,Telugu,Telugu,agree,false
1324308712904279,Gujarati,Gujarati,agree,false
1324994226219659,Malayalam,Malayalam,agree,false
1325752129390385,Malayalam,Malayalam,agree,false
1325799632693917,English,Hindi,disagree,true
1325949222966537,Kannada,Kannada,agree,false
1326096859611351,English,English,agree,false
1326732156052418,English,Hindi,disagree,true
1326779202838738,Telugu,Telugu,agree,false
1327267376206202,Marathi,Marathi,agree,false
1327750302736660,Tamil,Tamil,agree,false
1328300965840646,English,Hindi,disagree,true
1328346785805810,Marathi,Marathi,agree,false
1328959226036759,Marathi,Marathi,agree,false
1329958215899466,Marathi,Marathi,agree,false
1330545398994372,Gujarati,Gujarati,agree,false
1331012325538734,Gujarati,Gujarati,agree,false
1331245188939998,Tamil,Tamil,agree,false
1331481325833376,English,Hindi,disagree,true
1331606945546433,Malayalam,Malayalam,agree,false
1333116955395722,Marathi,Marathi,agree,false
1333646135343537,Marathi,Marathi,agree,false
1333689152005636,English,Hindi,disagree,true
1333829674989627,Bengali,Bengali,agree,false
1333942925270111,Marathi,Marathi,agree,false
1334043231976836,Marathi,Marathi,agree,false
1334520321876231,Gujarati,Gujarati,agree,false
1334889925416629,Kannada,Kannada,agree,false
1335172875137272,Telugu,Telugu,agree,false
1336551831707497,English,Hindi,disagree,true
1337846945211681,Telugu,Telugu,agree,false
1338305161448886,Bengali,Bengali,agree,false
1339833164866055,Bengali,Bengali,agree,false
1343141777630823,Marathi,Marathi,agree,false
1343618321028277,Telugu,Telugu,agree,false
1343882707556162,Kannada,Kannada,agree,false
1344878170866731,Kannada,Kannada,agree,false
1345343977409186,Telugu,Telugu,agree,false
1346433270765484,Tamil,Tamil,agree,false
1347488020552162,Telugu,Telugu,agree,false
1347913483864622,Tamil,Tamil,agree,false
1348652633751025,Kannada,Kannada,agree,false
1349413790381614,English,Hindi,disagree,true
1349705593717687,Bengali,Bengali,agree,false
1350633686991222,English,Hindi,disagree,true
1352174446780972,Marathi,Marathi,agree,false
1352427616717956,Bengali,Bengali,agree,false
1353065573407452,Tamil,Tamil,agree,false
1353268443528401,Kannada,Kannada,agree,false
1353281539974463,Telugu,Telugu,agree,false
1355392709825401,Kannada,Kannada,agree,false
1355879426392568,Kannada,Kannada,agree,false
1356426436337931,Marathi,Marathi,agree,false
1356834662539667,Malayalam,Malayalam,agree,false
1357559996224113,Tamil,Tamil,agree,false
1357892296202438,English,Hindi,disagree,true
1359225819350762,Marathi,Marathi,agree,false
1359578639392264,Telugu,Telugu,agree,false
1359841639365969,Kannada,Kannada,agree,false
1360759119207161,Gujarati,Gujarati,agree,false
1362725889021539,Marathi,Marathi,agree,false
1364006092255413,English,Hindi,disagree,true
1365096822098347,Marathi,Marathi,agree,false
1365711322054968,Tamil,Tamil,agree,false
1367247608771937,Telugu,Telugu,agree,false
1370366274946670,Marathi,Marathi,agree,false
1370650128429240,Telugu,Telugu,agree,false
1370900101752444,English,Hindi,disagree,true
1370927334845390,Marathi,Marathi,agree,false
1371368328372305,Malayalam,Malayalam,agree,false
1376007294580877,English,Hindi,disagree,true
1377415020913215,Kannada,Kannada,agree,false
1377971844172092,Tamil,Tamil,agree,false
1384270370430134,English,Hindi,disagree,true
1384519936752533,English,English,agree,false
1387004289863130,Marathi,Marathi,agree,false
1390079446488488,Tamil,Tamil,agree,false
1390131569055238,English,Hindi,disagree,true
1390725829744328,English,Hindi,disagree,true
1392451052712863,Kannada,Kannada,agree,false
1395624818998219,Bengali,Bengali,agree,false
1395803742440561,Marathi,Marathi,agree,false
1397004718903036,Gujarati,Gujarati,agree,false
1400742708539520,English,Hindi,disagree,true
1401902647937495,Telugu,Telugu,agree,false
1403248248278464,Tamil,Tamil,agree,false
1405230281623570,Bengali,Bengali,agree,false
1407967170401357,English,Hindi,disagree,true
1419201076128864,Tamil,Tamil,agree,false
1419600269364944,Telugu,Telugu,agree,false
1420603876749885,Marathi,Marathi,agree,false
1420757516152319,English,Hindi,disagree,true
1421549569742524,English,Hindi,disagree,true
1422277683247820,English,Hindi,disagree,true
1426019572856130,Kannada,Kannada,agree,false
1426709108679011,Tamil,Tamil,agree,false
1427122046102047,Malayalam,Malayalam,agree,false
1428151732403427,Bengali,Bengali,agree,false
1428594649033873,Malayalam,Malayalam,agree,false
1429230722184560,English,Hindi,disagree,true
1431473318131548,Malayalam,Malayalam,agree,false
1432470592246085,Marathi,Marathi,agree,false
1433159625277891,English,Hindi,disagree,true
1433332981385605,Kannada,Kannada,agree,false
1433463448462695,English,Hindi,disagree,true
1435007378435198,Telugu,Telugu,agree,false
1435417828331595,Telugu,Telugu,agree,false
1435881974870948,Tamil,Tamil,agree,false
1437151928100779,Tamil,Tamil,agree,false
1437836428042957,English,Hindi,disagree,true
1441789124160984,English,Hindi,disagree,true
1441837924379258,English,Hindi,disagree,true
1442021773677303,Gujarati,Gujarati,agree,false
1446616440491217,Telugu,Telugu,agree,false
1447310469919244,Telugu,Telugu,agree,false
1447730720180243,Marathi,Marathi,agree,false
1448851236921412,English,Hindi,disagree,true
1449479493347015,Tamil,Tamil,agree,false
1449797707082254,Tamil,Tamil,agree,false
1450953927076228,English,Hindi,disagree,true
1451238069802927,Bengali,Bengali,agree,false
1451670662800433,Marathi,Marathi,agree,false
1452493899608866,Malayalam,Malayalam,agree,false
1454778745778342,Marathi,Marathi,agree,false
1455142066295736,Malayalam,Malayalam,agree,false
1455352729720949,Marathi,Marathi,agree,false
1455378906628645,English,Hindi,disagree,true
1455494769217666,Malayalam,Malayalam,agree,false
1456203896191010,English,Hindi,disagree,true
1456489775973937,Tamil,Tamil,agree,false
1457288369432786,Malayalam,Malayalam,agree,false
1457538572341789,Malayalam,Malayalam,agree,false
1458281322361409,English,Hindi,disagree,true
1458297728810742,Gujarati,Gujarati,agree,false
1458602939352865,Marathi,Marathi,agree,false
1458753742284301,English,Hindi,disagree,true
1459186306004468,Telugu,Telugu,agree,false
1460349038674065,Marathi,Marathi,agree,false
1461158331820946,English,Hindi,disagree,true
1461215278536774,Telugu,Telugu,agree,false
1462266312313546,Tamil,Tamil,agree,false
1462325405530541,English,Hindi,disagree,true
1462388985537185,Tamil,Tamil,agree,false
1462832258740074,Telugu,Telugu,agree,false
1463268341677786,Tamil,Tamil,agree,false
1463703209122858,Tamil,Tamil,agree,false
1463906051777866,Kannada,Kannada,agree,false
1464022011851944,English,Hindi,disagree,true
