ad_id,language_copy,language_audio,agreement_status,is_codeswitch
27959016983700695,English,Hindi,disagree,true
2927738817566830,English,Hindi,disagree,true
3004045323138221,Hindi,Hindi,agree,false
3300601286799572,Hindi,Hindi,agree,false
3385563551622383,Hindi,,copy_only,false
3404871473007544,Hindi,Hindi,agree,false
3482915095217476,English,Hindi,disagree,true
35616055594707499,Hindi,Hindi,agree,false
4032411253724650,English,Hindi,disagree,true
4422642624690358,English,Hindi,disagree,true
718234571379170,Hindi,Hindi,agree,false
794561180289136,English,Hindi,disagree,true
823893853913277,English,English,agree,false
824600273417843,Hindi,Hindi,agree,false
829706806169021,Hindi,Hindi,agree,false
856074337114553,English,Hindi,disagree,true
863233420161856,English,Hindi,disagree,true
873558985758115,Hindi,Hindi,agree,false
874203262356382,Hindi,Hindi,agree,false
910631738693945,Hindi,Hindi,agree,false
911440421411962,Hindi,Hindi,agree,false
931656546562920,English,Hindi,disagree,true
933714815692813,Hindi,Hindi,agree,false
939016588843645,English,Hindi,disagree,true
941613088747926,Hindi,Hindi,agree,false
954609790259093,Hindi,Hindi,agree,false
955183070649190,Hindi,Hindi,agree,false
956692124024564,Hindi,Hindi,agree,false
958573573586121,Hindi,Hindi,agree,false
962920393089241,Hindi,Hindi,agree,false
969397399258262,Hindi,Hindi,agree,false
975830475191925,Hindi,,copy_only,false
982593771083391,Hindi,Hindi,agree,false
984170634387806,English,Hindi,disagree,true
986491307132323,English,Hindi,disagree,true
987809037221331,Hindi,Hindi,agree,false
990067790082865,English,unknown,copy_only,false
990103036720803,Hindi,Hindi,agree,false
990621093352631,Hindi,Hindi,agree,false
993346566991575,English,,copy_only,false
996186669659412,Hindi,Hindi,agree,false
