pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,pw-talk,631251720065425,PW Talk,2147829419384950,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0026,original,original,2026-06-15,2026-06-16,2,1,2026-05-03,44,False,16,16,16,16,False,True,130,0.5,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,26964483843185846,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0007,original,original,2026-06-15,2026-06-22,4,2,2026-05-01,52,False,16,20,18,17,False,True,130,0.75,True,True,False,strong_winner,high
facebook,pw-talk,631251720065425,PW Talk,1484334716724850,Video,English,human-only,talking-head,human-recorded,pw-talk-g0025,original,original,2026-06-15,2026-06-25,7,2,2026-05-04,52,False,16,23,19,16,True,False,130,0.714,True,True,False,strong_winner,high
facebook,pw-talk,631251720065425,PW Talk,1510838230642930,Video,Hindi,human-only,talking-head,human-recorded,pw-talk-g0041,unique,original,2026-06-15,2026-06-25,7,2,2026-04-07,79,False,17,21,20,20,True,False,130,0.714,True,True,False,strong_winner,high
facebook,pw-talk,631251720065425,PW Talk,990067790082865,Video,unknown,none,text-on-screen-only,human-recorded,pw-talk-g0076,unique,original,2026-06-16,2026-06-25,6,2,2026-05-25,31,False,17,34,21,17,True,False,130,0.5,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1537961454587719,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0026,exact_replica,replica,2026-06-17,2026-06-25,5,2,2026-05-19,37,False,17,22,18,18,True,False,120,0.8,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1888603368477515,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0017,original,original,2026-06-15,2026-06-25,7,2,2026-03-04,113,False,18,22,22,22,True,False,130,0.714,True,True,False,strong_winner,high
facebook,pw-talk,631251720065425,PW Talk,2012385659367758,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0055,unique,original,2026-06-16,2026-06-22,3,2,2026-05-30,23,False,18,24,19,18,False,True,130,1.0,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,910631738693945,Video,Hindi,ai+human,skit-narrative,mixed,pw-talk-g0016,reworded_replica,replica,2026-06-16,2026-06-25,6,2,2026-05-18,38,False,19,38,25,19,True,False,130,0.5,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1477576483809130,Image,,,,,,,,2026-06-16,2026-06-25,5,2,2026-05-14,42,False,21,26,24,24,True,False,130,1.0,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,975830475191925,Image,,,,,,,,2026-06-16,2026-06-25,6,2,2026-05-24,32,False,21,30,23,21,True,False,130,0.833,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1383947583494215,Video,Hindi,human-only,split-screen,human-recorded,pw-talk-g0037,unique,original,2026-06-16,2026-06-22,3,2,2026-05-17,36,False,23,27,23,23,False,True,130,1.0,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1379701207397707,Image,,,,,,,,2026-06-16,2026-06-25,5,2,2026-05-24,32,False,23,33,29,23,True,False,130,0.8,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,2044839999773285,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0010,exact_replica,replica,2026-06-16,2026-06-16,1,1,2026-04-07,70,False,25,25,25,25,False,True,130,1.0,True,True,False,strong_winner,high
facebook,pw-talk,631251720065425,PW Talk,873558985758115,Video,Hindi,human-only,app-screencast,human-recorded,pw-talk-g0002,visual_variant,replica,2026-06-16,2026-06-25,5,2,2026-05-14,42,False,25,31,27,25,True,False,130,0.8,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1383764603589213,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0007,reworded_replica,replica,2026-06-16,2026-06-22,3,2,2026-05-28,25,False,26,32,27,27,False,True,130,1.0,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1279844364134321,Image,,,,,,,,2026-06-16,2026-06-25,5,2,2026-06-02,23,False,26,43,33,26,True,False,130,0.4,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1761637955248042,Video,unknown,none,text-on-screen-only,human-recorded,pw-talk-g0052,unique,original,2026-06-16,2026-06-25,5,2,2026-05-26,30,False,27,42,34,27,True,False,130,0.4,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1558063979656305,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0043,unique,original,2026-06-16,2026-06-16,1,1,2026-04-07,70,False,28,28,28,28,False,True,130,1.0,True,True,False,strong_winner,high
facebook,pw-talk,631251720065425,PW Talk,1244804194191792,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0005,original,original,2026-06-16,2026-06-25,5,2,2026-05-21,35,False,28,35,31,28,True,False,130,0.2,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1290451376083367,Video,Hindi,human-only,text-on-screen-only,human-recorded,pw-talk-g0001,exact_replica,replica,2026-06-16,2026-06-16,1,1,2026-05-26,21,False,29,29,29,29,False,True,130,1.0,True,True,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1440487231130234,Video,Hindi,human-only,split-screen,human-recorded,pw-talk-g0009,exact_replica,replica,2026-06-16,2026-06-25,5,2,2026-06-08,17,False,29,56,38,29,True,False,130,0.2,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1551214316696728,Video,Hindi,human-only,text-on-screen-only,human-recorded,pw-talk-g0001,reworded_replica,replica,2026-06-16,2026-06-24,4,2,2026-06-11,13,False,30,61,42,30,False,True,130,0.25,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,986491307132323,Video,Hindi,human-only,talking-head,human-recorded,pw-talk-g0074,unique,original,2026-06-17,2026-06-25,4,2,2026-05-04,52,False,30,38,34,30,True,False,120,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1529619835340866,Image,,,,,,,,2026-06-16,2026-06-22,3,2,2026-06-02,20,False,31,40,33,31,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1282891997259604,Image,,,,,,,,2026-06-16,2026-06-25,5,2,2026-06-02,23,False,31,50,40,31,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,990103036720803,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0008,exact_replica,replica,2026-06-16,2026-06-22,3,2,2026-05-25,28,False,32,37,32,32,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,3404871473007544,Video,Hindi,human-only,talking-head,human-recorded,pw-talk-g0027,visual_variant,replica,2026-06-16,2026-06-25,5,2,2026-05-26,30,False,32,45,37,32,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1684718115803197,Video,,,,,,,,2026-06-24,2026-06-25,2,1,2026-06-08,17,False,33,37,35,33,True,False,119,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1543899037311006,Image,,,,,,,,2026-06-16,2026-06-17,2,1,2026-06-02,15,False,34,41,38,34,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,962816803136157,Video,,,,,,,,2026-06-24,2026-06-25,2,1,2026-05-14,42,False,34,34,34,34,True,False,119,0.0,True,False,False,winner,high
