ad_id,language_copy,language_audio,agreement_status,is_codeswitch
4340832782846996,Hindi,Hindi,agree,false
4411311002517575,Hindi,Hindi,agree,false
4427905090832297,Hindi,Hindi,agree,false
4430465417271845,Hindi,Hindi,agree,false
4449570348633901,Telugu,Telugu,agree,false
4514123462192442,Hindi,Hindi,agree,false
4532421870373347,Hindi,Hindi,agree,false
4539960142950619,Hindi,Hindi,agree,false
4547606502136789,Hindi,Hindi,agree,false
4559050471083973,Hindi,Hindi,agree,false
4561660297395473,Hindi,Hindi,agree,false
795854463516781,Hindi,Hindi,agree,false
819733277739729,Hindi,Hindi,agree,false
832059772860621,Hindi,Hindi,agree,false
836374792682089,Hindi,Hindi,agree,false
839046035604507,Hindi,Hindi,agree,false
845325358364561,Hindi,Hindi,agree,false
848971781628162,Hindi,Hindi,agree,false
854032033985665,Hindi,Hindi,agree,false
857477340395294,Hindi,Hindi,agree,false
859436880147230,Telugu,Telugu,agree,false
865414122848544,Hindi,Hindi,agree,false
867537609758475,Hindi,Hindi,agree,false
874722785094358,Hindi,Hindi,agree,false
877644682066004,Hindi,Hindi,agree,false
878270771469415,Hindi,Hindi,agree,false
881778314332597,Hindi,Hindi,agree,false
884488058034769,Hindi,Hindi,agree,false
889233933501921,Hindi,Hindi,agree,false
890436377412637,Hindi,Hindi,agree,false
891666150617214,Hindi,Hindi,agree,false
896989763433459,Hindi,Hindi,agree,false
903788729409077,Hindi,Hindi,agree,false
911678698613604,Hindi,Hindi,agree,false
919651591161005,Hindi,Hindi,agree,false
920211211089397,Hindi,Hindi,agree,false
931394713306875,Hindi,Hindi,agree,false
933307746352020,Hindi,Hindi,agree,false
942186425500033,Hindi,Hindi,agree,false
942654208825007,Hindi,,copy_only,false
947802114906536,Hindi,Hindi,agree,false
957369430694606,Hindi,Hindi,agree,false
960948276986531,Hindi,Hindi,agree,false
971443132546594,Hindi,Hindi,agree,false
972795661907348,Hindi,Hindi,agree,false
975527375476203,Hindi,Hindi,agree,false
979290208277494,Hindi,Hindi,agree,false
979539158020932,Hindi,Hindi,agree,false
981035167890304,Hindi,Hindi,agree,false
984120534451996,Kannada,Telugu,disagree,true
985433910960369,Hindi,Hindi,agree,false
986003521085719,Hindi,Hindi,agree,false
986194264326548,Hindi,Hindi,agree,false
989566713658308,Hindi,Hindi,agree,false
990535003892708,Hindi,Hindi,agree,false
992080773819277,Hindi,Hindi,agree,false
992543626719435,Hindi,Hindi,agree,false
992648426733132,Telugu,Telugu,agree,false
993165076902807,Hindi,Hindi,agree,false
993177216948161,Hindi,Hindi,agree,false
993939993490440,Hindi,Punjabi,disagree,true
994315830057555,Hindi,Hindi,agree,false
996641986578618,Hindi,Hindi,agree,false
997056216435987,Hindi,Hindi,agree,false
999274193082140,Hindi,Hindi,agree,false
