pipeline,competitor,ad_id,stopped_on,last_seen,first_seen
facebook,pw-talk,1697902834684350,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,1713215196773751,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,1739956290526598,2026-06-23,2026-06-22,2026-06-17
facebook,pw-talk,1744948076945550,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,1761637955248042,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,1785711215744376,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,1810610246280277,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,1812131213254272,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,1833591784277010,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,1922940892437204,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,1975446566468610,2026-06-23,2026-06-22,2026-06-17
facebook,pw-talk,1995190501114135,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,2012385659367758,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,2012900123438878,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,2233165930785010,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,2332698647256427,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,2408984296280626,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,2468284430277467,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,2490566491402542,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,2509145826184441,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,25506520168976866,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,25708460672174884,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,2689205164778706,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,26910824648598388,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,26964483843185846,2026-06-23,2026-06-22,2026-06-15
facebook,pw-talk,27245669081785604,2026-06-23,2026-06-22,2026-06-17
facebook,pw-talk,27959016983700695,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,3004045323138221,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,3300601286799572,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,3385563551622383,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,3404871473007544,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,3482915095217476,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,4032411253724650,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,4422642624690358,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,856074337114553,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,873558985758115,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,911440421411962,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,931656546562920,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,933714815692813,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,939016588843645,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,962920393089241,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,969397399258262,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,984170634387806,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,986491307132323,2026-06-23,2026-06-22,2026-06-17
facebook,pw-talk,987809037221331,2026-06-23,2026-06-22,2026-06-22
facebook,pw-talk,990103036720803,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,990621093352631,2026-06-23,2026-06-22,2026-06-16
facebook,pw-talk,996186669659412,2026-06-23,2026-06-22,2026-06-16
