pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,speakx,speakx-g0008,812647415013944,2026-05-26,2245758992828721,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0008,812647415013944,2026-05-26,2177042646483754,translation_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0008,812647415013944,2026-05-26,3065782370284569,translation_replica,2026-06-17,22,False,False
facebook,speakx,speakx-g0008,812647415013944,2026-05-26,1673850550397278,reworded_replica,2026-06-28,33,False,False
facebook,speakx,speakx-g0009,906995315729188,2026-05-26,878992604485262,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0009,906995315729188,2026-05-26,2939848399741782,translation_replica,2026-06-17,22,False,True
facebook,speakx,speakx-g0009,906995315729188,2026-05-26,1030329693015754,translation_replica,2026-06-22,27,False,True
facebook,speakx,speakx-g0009,906995315729188,2026-05-26,1760213275136486,translation_replica,2026-06-26,31,False,False
facebook,speakx,speakx-g0009,906995315729188,2026-05-26,36996968466554959,translation_replica,2026-06-26,31,False,False
facebook,speakx,speakx-g0010,1006329295201378,2026-05-26,953292117697900,reworded_replica,2026-05-26,0,True,False
facebook,speakx,speakx-g0010,1006329295201378,2026-05-26,2429663597501268,reworded_replica,2026-05-26,0,True,False
facebook,speakx,speakx-g0010,1006329295201378,2026-05-26,2443712506142477,reworded_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0010,1006329295201378,2026-05-26,1529888078840502,reworded_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0011,3028455167350044,2026-05-26,842899398339565,reworded_replica,2026-05-26,0,True,False
facebook,speakx,speakx-g0011,3028455167350044,2026-05-26,861281100343417,reworded_replica,2026-05-26,0,True,True
facebook,speakx,speakx-g0011,3028455167350044,2026-05-26,1287946936434940,reworded_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0011,3028455167350044,2026-05-26,37337901365796958,reworded_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0012,1347442427544614,2026-06-23,1962115631098937,exact_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0012,1347442427544614,2026-06-23,1474482837766143,reworded_replica,2026-06-24,1,False,False
facebook,speakx,speakx-g0012,1347442427544614,2026-06-23,1384462390164703,exact_replica,2026-06-26,3,False,False
facebook,speakx,speakx-g0012,1347442427544614,2026-06-23,846627981575774,reworded_replica,2026-06-28,5,False,False
facebook,speakx,speakx-g0013,998550299423313,2026-06-12,2606314053100217,exact_replica,2026-06-17,5,False,True
facebook,speakx,speakx-g0013,998550299423313,2026-06-12,1767362847967603,reworded_replica,2026-06-24,12,False,False
facebook,speakx,speakx-g0013,998550299423313,2026-06-12,1362944402569298,exact_replica,2026-06-26,14,False,False
facebook,speakx,speakx-g0013,998550299423313,2026-06-12,1708004703678900,reworded_replica,2026-06-29,17,False,False
facebook,speakx,speakx-g0014,1306098638255345,2026-05-26,838145219358586,reworded_replica,2026-05-26,0,False,False
facebook,speakx,speakx-g0014,1306098638255345,2026-05-26,1008889414931118,exact_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0014,1306098638255345,2026-05-26,1718754532619881,reworded_replica,2026-06-04,9,False,True
facebook,speakx,speakx-g0015,1482004609604227,2026-05-26,813412201592967,reworded_replica,2026-05-26,0,False,False
