pipeline,competitor,page_id,page_name,ad_id,media_type,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,praktika-ai,104781132385804,Praktika,910884382009274,Image,2026-06-04,2026-06-04,1,1,,0,True,425,425,425,425,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1500491478209726,Video,2026-06-04,2026-06-04,1,1,,0,True,426,426,426,426,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1721817928988949,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,427,463,445,427,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1803721087256861,Video,2026-05-28,2026-05-28,1,1,2026-05-18,10,False,429,429,429,429,False,True,1809,1.0,False,True,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1315565837350867,Video,2026-06-04,2026-06-04,1,1,,0,True,429,429,429,429,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,726518697184618,Video,2026-05-28,2026-06-04,2,2,2026-05-05,30,False,430,470,450,470,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1293892679614522,Video,2026-05-28,2026-06-04,2,2,2026-05-11,24,False,430,560,495,430,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2012728719316962,Video,2026-05-28,2026-06-04,2,2,2026-04-01,64,False,431,438,434,438,True,False,1825,1.0,False,True,False,strong_winner,high
facebook,praktika-ai,104781132385804,Praktika,2273267843501848,Video,2026-05-28,2026-06-04,2,2,2026-04-13,52,False,431,485,458,431,True,False,1825,0.5,False,True,False,strong_winner,high
facebook,praktika-ai,104781132385804,Praktika,1342139781112542,Video,2026-05-28,2026-05-28,1,1,2026-05-15,13,False,432,432,432,432,False,True,1809,1.0,False,True,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,3972973809668075,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,432,1454,943,432,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,4536342313318300,Video,2026-05-28,2026-05-28,1,1,2026-05-25,3,False,433,433,433,433,False,True,1809,1.0,False,True,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,967112692893642,Video,2026-05-28,2026-05-28,1,1,2026-05-23,5,False,434,434,434,434,False,True,1809,1.0,False,True,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,27163550003345288,Image,2026-06-04,2026-06-04,1,1,,0,True,434,434,434,434,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1492693949258547,Video,2026-05-28,2026-06-04,2,2,2026-05-08,27,False,435,515,475,435,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1301431684809413,Video,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,436,465,450,465,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,4132557627004741,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,436,828,632,436,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1926633707992938,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,437,437,437,437,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2027070121563861,Video,2026-05-28,2026-06-04,2,2,2026-04-28,37,False,439,474,456,474,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1052472600782610,Video,2026-05-28,2026-06-04,2,2,2026-05-25,10,False,439,678,558,439,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2259302144853671,Video,2026-05-28,2026-06-04,2,2,2026-05-08,27,False,440,1344,892,440,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2759664994414225,Video,2026-05-28,2026-06-04,2,2,2026-04-22,43,False,441,463,452,463,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2076060022939921,Video,2026-06-04,2026-06-04,1,1,,0,True,441,441,441,441,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1226108439433744,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,442,478,460,478,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1642077803740817,Video,2026-05-28,2026-05-28,1,1,2026-05-25,3,False,443,443,443,443,False,True,1809,1.0,False,True,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1343371891026922,Video,2026-06-04,2026-06-04,1,1,,0,True,443,443,443,443,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1409322424555198,Video,2026-05-28,2026-05-28,1,1,2026-05-08,20,False,444,444,444,444,False,True,1809,1.0,False,True,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1136041765394135,Video,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,444,842,643,444,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1299290715150870,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,445,453,449,453,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1765927351045635,Video,2026-06-04,2026-06-04,1,1,,0,True,445,445,445,445,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,35425940193717760,Video,2026-05-28,2026-06-04,2,2,2026-05-08,27,False,447,456,452,456,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,964316462978468,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,447,745,596,447,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2407987886372290,Video,2026-05-28,2026-05-28,1,1,2026-05-18,10,False,449,449,449,449,False,True,1809,1.0,False,True,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1679972046288958,Video,2026-06-04,2026-06-04,1,1,,0,True,449,449,449,449,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1523301722493525,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,451,489,470,489,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,3332082456962566,Video,2026-06-04,2026-06-04,1,1,,0,True,451,451,451,451,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2451262408721263,Video,2026-05-28,2026-05-28,1,1,2026-05-15,13,False,452,452,452,452,False,True,1809,1.0,False,True,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,2030723694198751,Video,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,452,729,590,452,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2812066032462458,Video,2026-05-28,2026-05-28,1,1,2026-05-17,11,False,454,454,454,454,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1267338638815598,Video,2026-05-28,2026-06-04,2,2,2026-05-12,23,False,454,505,480,454,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,4070966423200939,Video,2026-05-28,2026-06-04,2,2,2026-05-01,34,False,455,487,471,487,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1307462951517500,Video,2026-06-04,2026-06-04,1,1,,0,True,455,455,455,455,True,False,1825,1.0,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,946154788266240,Video,2026-05-28,2026-05-28,1,1,2026-04-29,29,False,456,456,456,456,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1437363138421960,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,457,457,457,457,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1876124986412904,Video,2026-05-28,2026-06-04,2,2,2026-05-08,27,False,457,498,478,457,True,False,1825,0.5,False,True,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1706142890373761,Video,2026-05-28,2026-06-04,2,2,2026-05-01,34,False,458,504,481,504,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2175816469827991,Video,2026-05-28,2026-06-04,2,2,2026-05-11,24,False,458,476,467,458,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1273601531010717,Video,2026-05-28,2026-06-04,2,2,2026-04-13,52,False,459,503,481,503,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1344090554260140,Video,2026-06-04,2026-06-04,1,1,,0,True,459,459,459,459,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1957227264939298,Video,2026-05-28,2026-06-04,2,2,2026-05-05,30,False,460,498,479,498,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1004330058917056,Video,2026-05-28,2026-06-04,2,2,2026-05-21,14,False,460,628,544,460,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,4398381817082944,Video,2026-05-28,2026-06-04,2,2,2026-04-29,36,False,461,482,472,482,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1534754468224079,Video,2026-05-28,2026-06-04,2,2,2026-05-22,13,False,461,540,500,461,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,968477959366996,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,464,492,478,492,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1987598395965560,Video,2026-05-28,2026-06-04,2,2,2026-05-11,24,False,465,510,488,510,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,931279933132586,Video,2026-05-28,2026-05-28,1,1,2026-04-04,54,False,466,466,466,466,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,3907651629528630,Video,2026-06-04,2026-06-04,1,1,,0,True,466,466,466,466,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1014313831040557,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,467,507,487,507,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1647246693017379,Video,2026-06-04,2026-06-04,1,1,,0,True,467,467,467,467,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,938708055516974,Video,2026-05-28,2026-06-04,2,2,2026-04-01,64,False,468,511,490,511,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,837534438969235,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,468,525,496,468,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,4238689556391776,Video,2026-05-28,2026-05-28,1,1,2026-05-17,11,False,469,469,469,469,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1512472273847630,Video,2026-05-28,2026-06-04,2,2,2026-05-22,13,False,469,508,488,469,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1480157210306773,Video,2026-05-28,2026-06-04,2,2,2026-05-11,24,False,470,512,491,512,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,962197283285695,Image,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,471,471,471,471,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1977899183092339,Video,2026-06-04,2026-06-04,1,1,,0,True,471,471,471,471,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1500893940982381,Video,2026-05-28,2026-05-28,1,1,2026-05-24,4,False,472,472,472,472,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1519582043167739,Video,2026-05-28,2026-06-04,2,2,2026-05-11,24,False,472,597,534,472,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,994628856357182,Video,2026-05-28,2026-06-04,2,2,2026-04-24,41,False,473,488,480,488,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,934161579437892,Video,2026-05-28,2026-06-04,2,2,2026-05-08,27,False,473,1240,856,473,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1005078975368394,Video,2026-05-28,2026-06-04,2,2,2026-04-13,52,False,474,497,486,497,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,975192794915145,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,475,483,479,483,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1303825525063533,Video,2026-06-04,2026-06-04,1,1,,0,True,475,475,475,475,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,938721762374484,Video,2026-05-28,2026-06-04,2,2,2026-05-08,27,False,476,486,481,476,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2116032532296201,Video,2026-05-28,2026-05-28,1,1,2026-05-08,20,False,477,477,477,477,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,1547210560376863,Video,2026-06-04,2026-06-04,1,1,,0,True,477,477,477,477,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,4310698772484927,Video,2026-05-28,2026-06-04,2,2,2026-05-11,24,False,479,485,482,485,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,791593893888564,Video,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,479,1109,794,479,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1874848243232087,Video,2026-05-28,2026-06-04,2,2,2026-05-12,23,False,480,515,498,515,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1302778428100054,Video,2026-06-04,2026-06-04,1,1,,0,True,480,480,480,480,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,957465887069141,Video,2026-05-28,2026-05-28,1,1,2026-05-12,16,False,481,481,481,481,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,2063141244610250,Video,2026-05-28,2026-06-04,2,2,2026-05-13,22,False,481,501,491,481,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1044502827928105,Video,2026-05-28,2026-06-04,2,2,2026-05-12,23,False,482,521,502,521,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,976212155341372,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,483,524,504,524,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1023777916659569,Video,2026-05-28,2026-05-28,1,1,2026-05-15,13,False,484,484,484,484,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,969097535731102,Video,2026-06-04,2026-06-04,1,1,,0,True,484,484,484,484,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1350477480272028,Video,2026-06-04,2026-06-04,1,1,,0,True,486,486,486,486,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2815490448831213,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,487,487,487,487,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,2082123822702535,Video,2026-05-28,2026-06-04,2,2,2026-05-18,17,False,489,548,518,548,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,2928614167342257,Video,2026-05-28,2026-05-28,1,1,2026-05-19,9,False,490,490,490,490,False,True,1809,0.0,False,False,False,loser,low
facebook,praktika-ai,104781132385804,Praktika,2041581773139452,Video,2026-06-04,2026-06-04,1,1,,0,True,490,490,490,490,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,4448236618744380,Video,2026-05-28,2026-06-04,2,2,2026-04-24,41,False,491,558,524,558,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1392032132316495,Video,2026-05-28,2026-06-04,2,2,2026-05-12,23,False,491,854,672,491,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1697660871237535,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,492,513,502,513,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,813308387904002,Video,2026-05-28,2026-06-04,2,2,2026-03-29,67,False,493,525,509,525,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1010693894980786,Video,2026-05-28,2026-06-04,2,2,2026-05-17,18,False,493,1380,936,493,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,967174582730720,Video,2026-05-28,2026-06-04,2,2,2026-05-12,23,False,494,528,511,528,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1464670834922029,Video,2026-06-04,2026-06-04,1,1,,0,True,494,494,494,494,True,False,1825,0.0,False,False,False,new,high
facebook,praktika-ai,104781132385804,Praktika,1493069352166900,Video,2026-05-28,2026-06-04,2,2,2026-05-19,16,False,495,545,520,495,True,False,1825,0.0,False,False,False,new,high
