ad_id,page_name,version_count,distinct_start_dates,first_start,last_start,relaunch_span_days,kind,platforms_changed,aspect_changed,destination_changed,cta_changed
862072036697076,Duolingo,2,1,2026-02-05,2026-02-05,,simultaneous_duplicate,false,false,false,false
