pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,englishbhashi,117256651366792,Englishbhashi,2009720539619107,Video,Hindi,human-only,talking-head,human-recorded,englishbhashi-g0000,original,original,2026-05-28,2026-05-28,1,1,2026-05-27,1,False,1,1,1,1,False,True,1,1.0,True,True,False,loser,low
facebook,englishbhashi,117256651366792,Englishbhashi,1010725401375687,Video,Hindi,human-only,talking-head,human-recorded,englishbhashi-g0000,exact_replica,replica,2026-06-11,2026-06-12,2,1,2026-06-04,8,False,1,1,1,1,True,False,1,1.0,True,True,False,new,high
