pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
facebook,pw-talk,631251720065425,1538536904371801,2026-06-16,59,101,true,,
facebook,pw-talk,631251720065425,2927738817566830,2026-06-16,60,102,true,,
facebook,pw-talk,631251720065425,1551214316696728,2026-06-16,61,103,true,,
facebook,pw-talk,631251720065425,4032411253724650,2026-06-16,62,104,true,,
facebook,pw-talk,631251720065425,1319590739598224,2026-06-16,63,105,true,,
facebook,pw-talk,631251720065425,1673722073879679,2026-06-16,64,106,true,,
facebook,pw-talk,631251720065425,962920393089241,2026-06-16,65,107,true,,
facebook,pw-talk,631251720065425,1694533281791470,2026-06-16,66,110,true,,
facebook,pw-talk,631251720065425,1398691244996445,2026-06-16,67,111,true,,
facebook,pw-talk,631251720065425,1629149148185749,2026-06-16,68,113,true,,
facebook,pw-talk,631251720065425,2012900123438878,2026-06-16,69,114,true,,
facebook,pw-talk,631251720065425,1175933374295559,2026-06-16,70,115,true,,
facebook,pw-talk,631251720065425,823893853913277,2026-06-16,71,116,true,,
facebook,pw-talk,631251720065425,1810610246280277,2026-06-16,72,117,true,,
facebook,pw-talk,631251720065425,27959016983700695,2026-06-16,73,118,true,,
facebook,pw-talk,631251720065425,1476773330606036,2026-06-16,74,119,true,,
facebook,pw-talk,631251720065425,1922940892437204,2026-06-16,75,122,true,,
facebook,pw-talk,631251720065425,26910824648598388,2026-06-16,76,123,true,,
facebook,pw-talk,631251720065425,1274208157485689,2026-06-16,77,124,true,,
facebook,pw-talk,631251720065425,25506520168976866,2026-06-16,78,127,true,,
facebook,pw-talk,631251720065425,1519683533536266,2026-06-16,79,128,true,,
facebook,pw-talk,631251720065425,3482915095217476,2026-06-16,80,129,true,,
facebook,pw-talk,631251720065425,1716593546422400,2026-06-16,81,130,true,,
facebook,pw-talk,631251720065425,1032008312493950,2026-06-16,82,134,true,,
facebook,pw-talk,631251720065425,1610948496652199,2026-06-16,83,135,true,,
facebook,pw-talk,631251720065425,4422642624690358,2026-06-16,84,138,true,,
facebook,pw-talk,631251720065425,931656546562920,2026-06-16,85,139,true,,
facebook,pw-talk,631251720065425,1319141779549945,2026-06-16,86,140,true,,
facebook,pw-talk,631251720065425,911440421411962,2026-06-16,87,141,true,,
