ad_id,page_name,version_count,distinct_start_dates,first_start,last_start,relaunch_span_days,kind,platforms_changed,aspect_changed,destination_changed,cta_changed
1754687252206659,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
1777270433616585,English Seekho App,2,1,2026-07-02,2026-07-02,,simultaneous_duplicate,false,false,false,false
1811995719964985,English Seekho App,2,1,2026-06-15,2026-06-15,,simultaneous_duplicate,false,false,false,false
1926900574736867,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
1930588960964996,English Seekho App,2,1,2026-06-30,2026-06-30,,simultaneous_duplicate,false,false,false,false
1952634185456619,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
1985248485686173,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
2003075577007442,English Seekho App,2,1,2026-07-09,2026-07-09,,simultaneous_duplicate,false,false,false,false
2023887941855843,English Seekho App,2,1,2026-06-07,2026-06-07,,simultaneous_duplicate,false,false,false,false
2033177030607948,English Seekho App,2,1,2026-06-09,2026-06-09,,simultaneous_duplicate,false,false,false,false
2055444055334831,English Seekho App,2,1,2026-07-10,2026-07-10,,simultaneous_duplicate,false,false,false,false
2062686851122576,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
2103960383866469,English Seekho App,2,1,2026-06-14,2026-06-14,,simultaneous_duplicate,false,false,false,false
2133403870549871,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
2169990790424508,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
2190250095161590,English Seekho App,2,1,2026-07-13,2026-07-13,,simultaneous_duplicate,false,false,false,false
2191099401503354,English Seekho App,2,1,2026-07-10,2026-07-10,,simultaneous_duplicate,false,false,false,false
2191388001773316,English Seekho App,2,1,2026-06-23,2026-06-23,,simultaneous_duplicate,false,false,false,false
2209878306413733,English Seekho App,2,1,2026-06-24,2026-06-24,,simultaneous_duplicate,false,false,false,false
2217192395684200,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
2230315987725301,English Seekho App,2,1,2026-05-28,2026-05-28,,simultaneous_duplicate,false,false,false,false
2260187944721046,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
2269754987102210,English Seekho App,2,1,2026-07-01,2026-07-01,,simultaneous_duplicate,false,false,false,false
2289139638526849,English Seekho App,2,1,2026-06-25,2026-06-25,,simultaneous_duplicate,false,false,false,false
2340160886791390,English Seekho App,2,1,2026-07-06,2026-07-06,,simultaneous_duplicate,false,false,false,false
2399719137188072,English Seekho App,2,1,2026-06-19,2026-06-19,,simultaneous_duplicate,false,false,false,false
2441724282959846,English Seekho App,2,1,2026-06-11,2026-06-11,,simultaneous_duplicate,false,false,false,false
2475112819579635,English Seekho App,2,1,2026-06-14,2026-06-14,,simultaneous_duplicate,false,false,false,false
2560261371075903,English Seekho App,2,1,2026-07-12,2026-07-12,,simultaneous_duplicate,false,false,false,false
2567796306984370,English Seekho App,2,1,2026-07-02,2026-07-02,,simultaneous_duplicate,false,false,false,false
27014277688243328,English Seekho App,2,1,2026-06-22,2026-06-22,,simultaneous_duplicate,false,false,false,false
27317689501249767,English Seekho App,2,1,2026-06-23,2026-06-23,,simultaneous_duplicate,false,false,false,false
27364573159862444,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
27430556469945148,English Seekho App,2,1,2026-07-12,2026-07-12,,simultaneous_duplicate,false,false,false,false
27455353024148705,English Seekho App,2,1,2026-07-03,2026-07-03,,simultaneous_duplicate,false,false,false,false
27846376808289805,English Seekho App,2,1,2026-07-12,2026-07-12,,simultaneous_duplicate,false,false,false,false
27909163748678270,English Seekho App,2,1,2026-07-05,2026-07-05,,simultaneous_duplicate,false,false,false,false
2824287471302911,English Seekho App,2,1,2026-07-04,2026-07-04,,simultaneous_duplicate,false,false,false,false
2850540315306173,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
3198459307024573,English Seekho App,2,1,2026-07-10,2026-07-10,,simultaneous_duplicate,false,false,false,false
36497954526486498,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
3945125475794543,English Seekho App,2,1,2026-06-30,2026-06-30,,simultaneous_duplicate,false,false,false,false
3989286591365501,English Seekho App,2,1,2026-07-13,2026-07-13,,simultaneous_duplicate,false,false,false,false
4082811688520703,English Seekho App,2,1,2026-07-06,2026-07-06,,simultaneous_duplicate,false,false,false,false
4112442375720100,English Seekho App,2,1,2026-06-10,2026-06-10,,simultaneous_duplicate,false,false,false,false
4307605786220972,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
4397650973886084,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
4470188226555544,English Seekho App,2,1,2026-07-03,2026-07-03,,simultaneous_duplicate,false,false,false,false
4597956650448919,English Seekho App,2,1,2026-07-04,2026-07-04,,simultaneous_duplicate,false,false,false,false
4603195273293626,English Seekho App,2,1,2026-07-04,2026-07-04,,simultaneous_duplicate,false,false,false,false
775702548913493,English Seekho App,2,1,2026-06-24,2026-06-24,,simultaneous_duplicate,false,false,false,false
817826454744592,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
860935546665161,English Seekho App,2,1,2026-06-23,2026-06-23,,simultaneous_duplicate,false,false,false,false
865120769995614,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
868864679196620,English Seekho App,2,1,2026-07-08,2026-07-08,,simultaneous_duplicate,false,false,false,false
884294820955142,English Seekho App,2,1,2026-07-09,2026-07-09,,simultaneous_duplicate,false,false,false,false
890964710704617,English Seekho App,2,1,2026-06-23,2026-06-23,,simultaneous_duplicate,false,false,false,false
897376420053123,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
902372695693097,English Seekho App,2,1,2026-07-09,2026-07-09,,simultaneous_duplicate,false,false,false,false
902875915615428,English Seekho App,2,1,2026-07-10,2026-07-10,,simultaneous_duplicate,false,false,false,false
903039262849402,English Seekho App,2,1,2026-07-09,2026-07-09,,simultaneous_duplicate,false,false,false,false
913586715100718,English Seekho App,2,1,2026-06-18,2026-06-18,,simultaneous_duplicate,false,false,false,false
