page_id,page_name,ad_id,media_type,verdict,first_seen,last_seen,present_now,best_page_rank,run_days,2026-05-28,2026-06-04
104781132385804,Praktika,1284146880301102,Video,strong_winner,2026-05-28,2026-06-04,True,1,85,1,1
104781132385804,Praktika,1479917686815968,Video,strong_winner,2026-05-28,2026-06-04,True,2,61,2,2
104781132385804,Praktika,942282644920761,Video,strong_winner,2026-05-28,2026-06-04,True,3,77,3,3
104781132385804,Praktika,1000580788969512,Video,winner,2026-05-28,2026-06-04,True,4,41,4,4
104781132385804,Praktika,1720222669432418,Video,strong_winner,2026-05-28,2026-06-04,True,5,61,5,5
104781132385804,Praktika,2114713116051354,Video,strong_winner,2026-05-28,2026-06-04,True,6,88,6,6
104781132385804,Praktika,1481040770146627,Video,strong_winner,2026-05-28,2026-06-04,True,7,68,7,7
104781132385804,Praktika,1412613080667553,Video,strong_winner,2026-05-28,2026-06-04,True,8,95,8,8
104781132385804,Praktika,1354760609752319,Video,strong_winner,2026-05-28,2026-06-04,True,9,61,9,12
104781132385804,Praktika,975765704980225,Video,winner,2026-05-28,2026-06-04,True,9,45,10,9
104781132385804,Praktika,1282822937331618,Video,winner,2026-05-28,2026-06-04,True,10,23,13,10
104781132385804,Praktika,874091655660010,Video,strong_winner,2026-05-28,2026-06-04,True,11,59,11,11
104781132385804,Praktika,993945856457880,Video,winner,2026-05-28,2026-05-28,False,12,20,12,
104781132385804,Praktika,3197124493824638,Video,winner,2026-05-28,2026-06-04,True,13,37,14,13
104781132385804,Praktika,1391383766354969,Video,new,2026-06-04,2026-06-04,True,14,0,,14
104781132385804,Praktika,2204393376963501,Video,winner,2026-05-28,2026-06-04,True,15,23,15,17
104781132385804,Praktika,1311129607090927,Video,winner,2026-05-28,2026-06-04,True,15,18,18,15
104781132385804,Praktika,1266895682308848,Video,winner,2026-05-28,2026-06-04,True,16,41,16,18
104781132385804,Praktika,1607879553589187,Video,strong_winner,2026-05-28,2026-06-04,True,16,68,17,16
104781132385804,Praktika,1695856521594672,Video,winner,2026-05-28,2026-05-28,False,19,19,19,
104781132385804,Praktika,2972791772910738,Video,winner,2026-05-28,2026-06-04,True,19,27,20,19
104781132385804,Praktika,1449273303357626,Video,winner,2026-05-28,2026-06-04,True,20,41,22,20
104781132385804,Praktika,1876586636380023,Video,strong_winner,2026-05-28,2026-06-04,True,21,68,21,21
104781132385804,Praktika,1683400652701031,Video,new,2026-05-28,2026-06-04,True,22,12,62,22
104781132385804,Praktika,3167082200161356,Video,winner,2026-05-28,2026-06-04,True,23,43,23,25
104781132385804,Praktika,1009267211615053,Video,winner,2026-05-28,2026-06-04,True,23,17,32,23
104781132385804,Praktika,955442657134026,Video,winner,2026-05-28,2026-06-04,True,24,43,24,28
104781132385804,Praktika,4372859722993274,Video,winner,2026-05-28,2026-06-04,True,24,29,30,24
104781132385804,Praktika,1473194407876835,Video,winner,2026-05-28,2026-06-04,True,25,24,25,27
104781132385804,Praktika,2873057829711532,Video,strong_winner,2026-05-28,2026-06-04,True,26,88,26,29
104781132385804,Praktika,1326445182218404,Video,new,2026-05-28,2026-06-04,True,26,14,61,26
104781132385804,Praktika,1949746412304389,Video,strong_winner,2026-05-28,2026-06-04,True,27,81,27,31
104781132385804,Praktika,35483609294620595,Video,winner,2026-05-28,2026-06-04,True,28,27,28,32
104781132385804,Praktika,1515286813274111,Video,winner,2026-05-28,2026-05-28,False,29,17,29,
104781132385804,Praktika,1025679843124402,Video,new,2026-05-28,2026-06-04,True,30,10,81,30
104781132385804,Praktika,1685563022599090,Video,winner,2026-05-28,2026-06-04,True,31,26,31,38
104781132385804,Praktika,1244334620666324,Video,strong_winner,2026-05-28,2026-06-04,True,33,80,33,42
104781132385804,Praktika,1412725307545214,Video,new,2026-06-04,2026-06-04,True,33,0,,33
104781132385804,Praktika,859490559821819,Video,winner,2026-05-28,2026-06-04,True,34,23,34,34
104781132385804,Praktika,1905428543598807,Video,winner,2026-05-28,2026-06-04,True,35,20,35,37
104781132385804,Praktika,1633265901194093,Video,strong_winner,2026-05-28,2026-06-04,True,35,86,57,35
104781132385804,Praktika,876989718762101,Video,winner,2026-05-28,2026-05-28,False,36,15,36,
104781132385804,Praktika,1883207469009188,Video,winner,2026-05-28,2026-06-04,True,36,18,40,36
104781132385804,Praktika,2459086837887364,Video,winner,2026-05-28,2026-06-04,True,37,36,37,46
104781132385804,Praktika,968807285891024,Video,winner,2026-05-28,2026-06-04,True,38,21,38,40
104781132385804,Praktika,1451483923367201,Video,strong_winner,2026-05-28,2026-06-04,True,39,87,39,49
104781132385804,Praktika,961471623162389,Video,winner,2026-05-28,2026-06-04,True,39,26,45,39
104781132385804,Praktika,2053388002231280,Video,winner,2026-05-28,2026-06-04,True,41,23,41,44
104781132385804,Praktika,1948560152451516,Video,winner,2026-05-28,2026-06-04,True,41,24,68,41
104781132385804,Praktika,1691055785411771,Video,winner,2026-05-28,2026-06-04,True,42,23,42,50
104781132385804,Praktika,3424603311053822,Video,winner,2026-05-28,2026-06-04,True,43,18,43,51
104781132385804,Praktika,1652599929381193,Video,winner,2026-05-28,2026-06-04,True,43,23,47,43
104781132385804,Praktika,1291348976542492,Video,winner,2026-05-28,2026-05-28,False,44,19,44,
104781132385804,Praktika,1526507558870581,Video,winner,2026-05-28,2026-06-04,True,45,24,48,45
104781132385804,Praktika,1595334995925421,Video,winner,2026-05-28,2026-06-04,True,46,37,46,52
104781132385804,Praktika,1927258687963447,Video,winner,2026-05-28,2026-06-04,True,47,17,263,47
104781132385804,Praktika,1014014647647140,Video,new,2026-05-28,2026-06-04,True,48,13,64,48
104781132385804,Praktika,2107582856478104,Video,winner,2026-05-28,2026-06-04,True,49,43,49,54
104781132385804,Praktika,980549054370543,Video,winner,2026-05-28,2026-06-04,True,50,41,50,53
104781132385804,Praktika,1962245638015466,Video,strong_winner,2026-05-28,2026-05-28,False,51,52,51,
104781132385804,Praktika,1791748925148593,Video,winner,2026-05-28,2026-05-28,False,52,19,52,
104781132385804,Praktika,948570397894188,Video,winner,2026-05-28,2026-05-28,False,53,30,53,
104781132385804,Praktika,1431043968220281,Video,strong_winner,2026-05-28,2026-06-04,True,54,64,54,56
104781132385804,Praktika,1933473213964886,Video,winner,2026-05-28,2026-05-28,False,55,17,55,
104781132385804,Praktika,3208078869380931,Video,new,2026-06-04,2026-06-04,True,55,0,,55
104781132385804,Praktika,1582760246287133,Video,strong_winner,2026-05-28,2026-06-04,True,56,61,56,59
104781132385804,Praktika,1509693484277825,Video,winner,2026-05-28,2026-06-04,True,57,17,83,57
104781132385804,Praktika,897564589790558,Video,strong_winner,2026-05-28,2026-06-04,True,58,84,58,63
104781132385804,Praktika,2402683296874471,Video,winner,2026-05-28,2026-06-04,True,58,22,67,58
104781132385804,Praktika,2136222883611692,Video,winner,2026-05-28,2026-06-04,True,59,24,59,66
104781132385804,Praktika,1987172085203825,Video,strong_winner,2026-05-28,2026-06-04,True,60,59,60,60
104781132385804,Praktika,689089030965229,Video,winner,2026-05-28,2026-06-04,True,61,26,65,61
104781132385804,Praktika,1636881887540040,Video,winner,2026-05-28,2026-06-04,True,62,17,91,62
104781132385804,Praktika,1177991127567728,Video,strong_winner,2026-05-28,2026-06-04,True,63,88,63,67
104781132385804,Praktika,957915663826174,Video,winner,2026-05-28,2026-06-04,True,64,23,232,64
104781132385804,Praktika,1513467246967123,Video,winner,2026-05-28,2026-06-04,True,65,16,66,65
104781132385804,Praktika,1552087392999321,Video,winner,2026-05-28,2026-06-04,True,68,17,381,68
104781132385804,Praktika,2463259307428730,Video,winner,2026-05-28,2026-06-04,True,69,18,69,70
104781132385804,Praktika,1271514791809848,Video,strong_winner,2026-05-28,2026-06-04,True,69,56,105,69
104781132385804,Praktika,943726401401722,Video,strong_winner,2026-05-28,2026-06-04,True,70,64,70,72
104781132385804,Praktika,1689461275410797,Video,winner,2026-05-28,2026-06-04,True,71,24,71,75
104781132385804,Praktika,976671701811100,Video,winner,2026-05-28,2026-06-04,True,71,17,107,71
104781132385804,Praktika,1655278975833921,Video,winner,2026-05-28,2026-06-04,True,72,34,72,78
104781132385804,Praktika,2089690718556586,Video,winner,2026-05-28,2026-05-28,False,73,16,73,
104781132385804,Praktika,914590061603367,Video,new,2026-06-04,2026-06-04,True,73,0,,73
104781132385804,Praktika,2866758500339292,Video,loser,2026-05-28,2026-05-28,False,74,13,74,
104781132385804,Praktika,945195161678670,Video,winner,2026-05-28,2026-06-04,True,74,26,75,74
104781132385804,Praktika,1261340479417140,Video,strong_winner,2026-05-28,2026-06-04,True,76,64,76,85
104781132385804,Praktika,1483605023244789,Video,new,2026-06-04,2026-06-04,True,76,0,,76
104781132385804,Praktika,950113761126468,Video,strong_winner,2026-05-28,2026-06-04,True,77,52,77,82
104781132385804,Praktika,1485789709801374,Video,winner,2026-05-28,2026-06-04,True,77,27,86,77
104781132385804,Praktika,936506878773589,Video,strong_winner,2026-05-28,2026-06-04,True,78,87,78,79
104781132385804,Praktika,1931972787426835,Video,loser,2026-05-28,2026-05-28,False,79,10,79,
104781132385804,Praktika,1276182414729613,Video,loser,2026-05-28,2026-05-28,False,80,13,80,
104781132385804,Praktika,1552253236465693,Video,new,2026-05-28,2026-06-04,True,80,14,195,80
104781132385804,Praktika,1874434709907103,Video,winner,2026-05-28,2026-06-04,True,81,17,104,81
104781132385804,Praktika,1284090746485620,Video,winner,2026-05-28,2026-06-04,True,82,43,82,88
104781132385804,Praktika,978537321428278,Video,new,2026-05-28,2026-06-04,True,83,13,142,83
104781132385804,Praktika,2017996769092571,Video,loser,2026-05-28,2026-05-28,False,84,9,84,
104781132385804,Praktika,1965707454027768,Video,strong_winner,2026-05-28,2026-06-04,True,84,64,85,84
104781132385804,Praktika,2069958753572955,Video,winner,2026-05-28,2026-06-04,True,86,41,92,86
104781132385804,Praktika,4504111579835015,Video,winner,2026-05-28,2026-06-04,True,87,24,87,87
104781132385804,Praktika,1908434286525413,Video,winner,2026-05-28,2026-06-04,True,88,36,88,89
104781132385804,Praktika,919590181114470,Video,winner,2026-05-28,2026-06-04,True,89,27,89,90
104781132385804,Praktika,27103566175945613,Video,winner,2026-05-28,2026-05-28,False,90,20,90,
104781132385804,Praktika,1411708457662583,Video,new,2026-06-04,2026-06-04,True,91,0,,91
104781132385804,Praktika,936269156042769,Video,strong_winner,2026-05-28,2026-06-04,True,92,52,94,92
104781132385804,Praktika,939142942292509,Video,winner,2026-05-28,2026-06-04,True,93,22,93,95
104781132385804,Praktika,971165225813571,Video,winner,2026-05-28,2026-06-04,True,93,22,298,93
104781132385804,Praktika,982675378058712,Video,new,2026-05-28,2026-06-04,True,94,13,229,94
104781132385804,Praktika,1664868477970728,Video,winner,2026-05-28,2026-06-04,True,95,41,95,96
104781132385804,Praktika,1258576609711538,Video,strong_winner,2026-05-28,2026-06-04,True,96,63,96,100
104781132385804,Praktika,981255467608617,Video,loser,2026-05-28,2026-05-28,False,97,9,97,
104781132385804,Praktika,1954070071943585,Video,winner,2026-05-28,2026-06-04,True,97,16,110,97
104781132385804,Praktika,1529125102264738,Video,winner,2026-05-28,2026-06-04,True,98,18,98,105
104781132385804,Praktika,1350178196929999,Video,winner,2026-05-28,2026-06-04,True,98,18,123,98
104781132385804,Praktika,1243985734599047,Video,strong_winner,2026-05-28,2026-06-04,True,99,64,99,99
104781132385804,Praktika,1298536089055500,Video,winner,2026-05-28,2026-06-04,True,100,34,100,104
104781132385804,Praktika,2379106109233471,Video,winner,2026-05-28,2026-05-28,False,101,16,101,
104781132385804,Praktika,965111006493604,Video,new,2026-05-28,2026-06-04,True,101,14,125,101
104781132385804,Praktika,2064169827861543,Video,winner,2026-05-28,2026-06-04,True,102,16,102,107
104781132385804,Praktika,1273642938200701,Video,strong_winner,2026-05-28,2026-06-04,True,102,64,116,102
104781132385804,Praktika,1002629448941080,Video,winner,2026-05-28,2026-05-28,False,103,20,103,
104781132385804,Praktika,2063467461253658,Video,new,2026-05-28,2026-06-04,True,103,14,126,103
104781132385804,Praktika,872326915887828,Image,loser,2026-05-28,2026-05-28,False,106,9,106,
104781132385804,Praktika,1312321377661547,Video,winner,2026-05-28,2026-06-04,True,106,23,121,106
104781132385804,Praktika,1506695770849135,Video,winner,2026-05-28,2026-06-04,True,108,27,108,108
104781132385804,Praktika,940023112102469,Video,winner,2026-05-28,2026-06-04,True,109,43,109,120
104781132385804,Praktika,1561325565462946,Video,new,2026-05-28,2026-06-04,True,109,11,163,109
104781132385804,Praktika,1547110393796884,Video,new,2026-05-28,2026-06-04,True,110,13,170,110
104781132385804,Praktika,1452548063082807,Video,winner,2026-05-28,2026-06-04,True,111,41,111,125
104781132385804,Praktika,984375540861052,Video,new,2026-05-28,2026-06-04,True,111,13,197,111
104781132385804,Praktika,1010358054898274,Video,winner,2026-05-28,2026-06-04,True,112,28,112,129
104781132385804,Praktika,1735717624260825,Video,winner,2026-05-28,2026-06-04,True,112,17,774,112
104781132385804,Praktika,1500656095118888,Video,winner,2026-05-28,2026-06-04,True,113,41,113,116
104781132385804,Praktika,916714131393250,Video,new,2026-05-28,2026-06-04,True,113,13,369,113
104781132385804,Praktika,984960513909867,Video,winner,2026-05-28,2026-06-04,True,114,22,114,127
104781132385804,Praktika,4523719924620368,Video,new,2026-05-28,2026-06-04,True,114,13,199,114
104781132385804,Praktika,4337666499820680,Video,strong_winner,2026-05-28,2026-06-04,True,115,52,115,126
