pipeline,competitor,script_group_id,group_size,ads,winners,win_ratio,replication_types
facebook,english-seekho,english-seekho-g0539,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0540,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0541,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0542,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0543,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0544,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0545,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0546,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0547,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0548,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0549,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0550,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0551,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0552,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0553,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0554,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0555,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0556,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0557,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0558,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0559,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0560,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0561,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0562,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0563,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0564,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0565,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0566,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0567,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0568,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0569,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0570,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0571,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0572,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0573,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0574,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0575,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0576,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0577,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0578,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0579,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0580,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0581,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0582,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0583,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0584,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0585,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0586,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0587,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0588,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0589,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0590,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0591,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0592,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0593,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0594,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0595,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0596,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0597,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0598,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0599,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0600,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0601,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0602,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0603,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0604,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0605,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0606,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0607,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0608,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0609,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0610,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0611,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0612,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0613,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0614,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0615,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0616,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0617,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0618,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0619,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0620,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0621,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0622,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0623,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0624,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0625,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0626,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0627,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0628,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0629,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0630,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0631,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0632,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0633,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0634,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0635,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0636,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0637,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0638,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0639,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0640,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0641,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0642,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0643,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0644,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0645,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0646,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0647,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0648,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0649,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0650,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0651,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0652,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0653,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0654,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0655,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0656,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0657,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0658,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0659,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0660,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0661,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0662,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0663,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0664,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0665,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0666,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0667,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0668,1,1,0,0.0,unique
facebook,english-seekho,english-seekho-g0669,1,1,0,0.0,unique
