ad_id,page_name,version_count,distinct_start_dates,first_start,last_start,relaunch_span_days,kind,platforms_changed,aspect_changed,destination_changed,cta_changed
943351378761019,Zinglish,2,1,2026-06-25,2026-06-25,,simultaneous_duplicate,false,false,false,false
