page_id,page_name,ad_id,media_type,verdict,first_seen,last_seen,present_now,best_page_rank,run_days,2026-05-28,2026-06-04
108128217985547,BoldVoice,756405930831075,Image,new,2026-06-04,2026-06-04,True,37,0,,37
108128217985547,BoldVoice,1316439500694336,Video,new,2026-05-28,2026-06-04,True,38,21,38,57
108128217985547,BoldVoice,2210913562995478,Video,new,2026-05-28,2026-06-04,True,39,21,39,49
108128217985547,BoldVoice,26439561832410220,Video,new,2026-05-28,2026-06-04,True,39,16,41,39
108128217985547,BoldVoice,1415666166993444,Video,new,2026-05-28,2026-06-04,True,40,21,40,66
108128217985547,BoldVoice,1478144069915977,Video,new,2026-05-28,2026-06-04,True,42,15,42,69
108128217985547,BoldVoice,1642420553654694,Video,new,2026-05-28,2026-06-04,True,43,20,43,50
108128217985547,BoldVoice,26275424918801610,Video,new,2026-05-28,2026-06-04,True,44,21,44,52
108128217985547,BoldVoice,1494634152394948,Video,new,2026-05-28,2026-06-04,True,45,21,45,67
108128217985547,BoldVoice,2003250420554803,Video,new,2026-05-28,2026-06-04,True,45,8,135,45
108128217985547,BoldVoice,2790652427959234,Video,new,2026-05-28,2026-06-04,True,46,20,46,61
108128217985547,BoldVoice,1586883210104959,Video,new,2026-05-28,2026-06-04,True,47,9,47,73
108128217985547,BoldVoice,1473363390715612,Video,new,2026-05-28,2026-06-04,True,48,21,48,60
108128217985547,BoldVoice,1511094910667836,Image,new,2026-05-28,2026-06-04,True,48,16,60,48
108128217985547,BoldVoice,3904596519849113,Video,new,2026-05-28,2026-06-04,True,49,14,49,77
108128217985547,BoldVoice,1332003088264765,Video,new,2026-05-28,2026-06-04,True,50,21,50,72
108128217985547,BoldVoice,1305486864356244,Video,new,2026-05-28,2026-06-04,True,51,21,51,75
108128217985547,BoldVoice,1310523257326646,Video,new,2026-05-28,2026-06-04,True,51,21,91,51
108128217985547,BoldVoice,1481907283342031,Video,new,2026-05-28,2026-06-04,True,52,21,52,54
108128217985547,BoldVoice,1876706343044844,Video,new,2026-05-28,2026-06-04,True,54,16,54,68
108128217985547,BoldVoice,1296822448672530,Video,new,2026-05-28,2026-06-04,True,55,21,55,78
108128217985547,BoldVoice,2734314866939391,Video,new,2026-05-28,2026-06-04,True,56,20,56,70
108128217985547,BoldVoice,928273223537964,Video,new,2026-05-28,2026-06-04,True,57,21,57,76
108128217985547,BoldVoice,1405722054916829,Video,new,2026-05-28,2026-06-04,True,58,21,58,62
108128217985547,BoldVoice,1437273745095661,Video,new,2026-06-04,2026-06-04,True,58,0,,58
108128217985547,BoldVoice,2087867952167288,Video,new,2026-05-28,2026-06-04,True,59,21,59,65
108128217985547,BoldVoice,949901594701558,Video,new,2026-05-28,2026-06-04,True,61,16,61,84
108128217985547,BoldVoice,1322861493307876,Video,new,2026-05-28,2026-06-04,True,62,16,62,88
108128217985547,BoldVoice,1314742544092975,Video,new,2026-05-28,2026-06-04,True,63,16,63,83
108128217985547,BoldVoice,1546269646835662,Video,new,2026-05-28,2026-06-04,True,63,21,66,63
108128217985547,BoldVoice,2579382089177756,Video,new,2026-05-28,2026-06-04,True,64,16,64,90
108128217985547,BoldVoice,1960878574534660,Video,new,2026-05-28,2026-06-04,True,64,16,88,64
108128217985547,BoldVoice,27340113785586337,Video,new,2026-05-28,2026-06-04,True,65,16,65,98
108128217985547,BoldVoice,863837952726608,Video,new,2026-05-28,2026-06-04,True,67,16,67,102
108128217985547,BoldVoice,1804857893808381,Video,new,2026-05-28,2026-06-04,True,68,21,68,95
108128217985547,BoldVoice,2032153271036758,Video,new,2026-05-28,2026-06-04,True,69,21,69,85
108128217985547,BoldVoice,1808833933835246,Video,new,2026-05-28,2026-06-04,True,70,21,70,80
108128217985547,BoldVoice,1462716691717579,Video,new,2026-05-28,2026-06-04,True,71,16,71,104
108128217985547,BoldVoice,4411296675821681,Video,new,2026-06-04,2026-06-04,True,71,0,,71
108128217985547,BoldVoice,2767561233611912,Video,new,2026-05-28,2026-06-04,True,72,16,72,89
108128217985547,BoldVoice,1553935879645032,Video,new,2026-05-28,2026-06-04,True,74,16,74,82
108128217985547,BoldVoice,1733666961313121,Video,new,2026-06-04,2026-06-04,True,74,0,,74
108128217985547,BoldVoice,1558395449628575,Video,new,2026-05-28,2026-06-04,True,75,15,75,106
108128217985547,BoldVoice,842332762278836,Video,new,2026-05-28,2026-06-04,True,76,21,76,93
108128217985547,BoldVoice,963021493179330,Video,new,2026-05-28,2026-06-04,True,77,21,77,96
108128217985547,BoldVoice,1987833111815888,Video,new,2026-05-28,2026-06-04,True,78,20,78,79
108128217985547,BoldVoice,1537041057832462,Video,new,2026-05-28,2026-06-04,True,79,15,79,110
108128217985547,BoldVoice,1874821299894779,Video,new,2026-05-28,2026-06-04,True,80,16,80,111
108128217985547,BoldVoice,845189768634133,Video,new,2026-05-28,2026-06-04,True,81,16,81,112
108128217985547,BoldVoice,1686656045915532,Video,new,2026-05-28,2026-06-04,True,81,20,98,81
108128217985547,BoldVoice,1659096618576169,Video,new,2026-05-28,2026-06-04,True,82,16,82,103
108128217985547,BoldVoice,1909273163346819,Video,new,2026-05-28,2026-06-04,True,84,16,84,113
108128217985547,BoldVoice,2892520044414011,Video,new,2026-05-28,2026-06-04,True,85,16,85,114
108128217985547,BoldVoice,3544924569015770,Image,new,2026-05-28,2026-06-04,True,86,16,86,109
108128217985547,BoldVoice,959312276864665,Video,new,2026-06-04,2026-06-04,True,86,0,,86
108128217985547,BoldVoice,1991912661407933,Video,new,2026-05-28,2026-06-04,True,87,16,87,115
108128217985547,BoldVoice,4584629545126928,Video,new,2026-06-04,2026-06-04,True,87,0,,87
108128217985547,BoldVoice,1340220401324261,Video,new,2026-05-28,2026-06-04,True,89,21,89,101
108128217985547,BoldVoice,1301634755482783,Video,new,2026-05-28,2026-06-04,True,90,20,90,97
108128217985547,BoldVoice,992405976819275,Video,new,2026-05-28,2026-06-04,True,91,21,119,91
108128217985547,BoldVoice,2342930256197322,Video,new,2026-05-28,2026-06-04,True,92,16,115,92
108128217985547,BoldVoice,2159877171519843,Video,new,2026-05-28,2026-06-04,True,93,16,93,118
108128217985547,BoldVoice,2039198016658787,Video,new,2026-05-28,2026-06-04,True,94,19,94,122
108128217985547,BoldVoice,4429177684068086,Video,new,2026-05-28,2026-06-04,True,94,16,101,94
108128217985547,BoldVoice,1348180087173623,Video,new,2026-05-28,2026-06-04,True,95,16,95,117
108128217985547,BoldVoice,2212200092857010,Video,new,2026-05-28,2026-06-04,True,96,20,96,107
108128217985547,BoldVoice,2061963251408700,Video,new,2026-05-28,2026-06-04,True,97,16,97,108
108128217985547,BoldVoice,1453989329369748,Video,new,2026-05-28,2026-06-04,True,99,15,99,126
108128217985547,BoldVoice,857761763493879,Video,new,2026-06-04,2026-06-04,True,99,0,,99
108128217985547,BoldVoice,910602998668831,Image,new,2026-05-28,2026-06-04,True,100,15,100,129
108128217985547,BoldVoice,4262198797331246,Video,new,2026-06-04,2026-06-04,True,100,0,,100
108128217985547,BoldVoice,1781877629858537,Video,new,2026-05-28,2026-06-04,True,102,16,102,116
108128217985547,BoldVoice,1996498900940898,Video,new,2026-05-28,2026-06-04,True,103,16,103,130
108128217985547,BoldVoice,993941960114708,Video,new,2026-05-28,2026-06-04,True,104,16,104,125
108128217985547,BoldVoice,2945199169019337,Video,new,2026-05-28,2026-06-04,True,105,16,105,124
108128217985547,BoldVoice,2345828505885687,Video,new,2026-05-28,2026-06-04,True,105,21,114,105
108128217985547,BoldVoice,2035589236990984,Video,new,2026-05-28,2026-06-04,True,106,21,106,119
108128217985547,BoldVoice,1323608763030368,Video,new,2026-05-28,2026-06-04,True,107,16,107,128
108128217985547,BoldVoice,1336693844978558,Video,new,2026-05-28,2026-06-04,True,108,16,108,127
108128217985547,BoldVoice,978884424737424,Video,new,2026-05-28,2026-06-04,True,109,16,109,132
108128217985547,BoldVoice,2568375130242443,Video,new,2026-05-28,2026-06-04,True,110,16,110,133
108128217985547,BoldVoice,2083585642570211,Video,new,2026-05-28,2026-06-04,True,111,16,111,131
108128217985547,BoldVoice,967672316179759,Video,new,2026-05-28,2026-06-04,True,112,21,112,121
108128217985547,BoldVoice,1666559637701729,Video,new,2026-05-28,2026-06-04,True,113,18,113,120
108128217985547,BoldVoice,4544230265864477,Video,new,2026-05-28,2026-06-04,True,116,16,116,135
108128217985547,BoldVoice,2795549630780929,Video,new,2026-05-28,2026-06-04,True,117,16,117,137
108128217985547,BoldVoice,861418949662622,Video,new,2026-05-28,2026-06-04,True,118,16,118,136
108128217985547,BoldVoice,1652630712734539,Video,new,2026-05-28,2026-06-04,True,120,16,120,139
108128217985547,BoldVoice,2596250030776230,Video,new,2026-05-28,2026-06-04,True,121,16,121,140
108128217985547,BoldVoice,1301109712167676,Video,new,2026-05-28,2026-06-04,True,122,16,122,138
108128217985547,BoldVoice,986130771040230,Video,new,2026-05-28,2026-06-04,True,123,21,123,123
108128217985547,BoldVoice,1012448988010701,Video,new,2026-05-28,2026-06-04,True,124,16,124,141
108128217985547,BoldVoice,1698396904808538,Video,new,2026-05-28,2026-06-04,True,126,16,126,142
108128217985547,BoldVoice,990937437129463,Video,new,2026-05-28,2026-06-04,True,128,16,128,134
108128217985547,BoldVoice,3484417995044684,Video,new,2026-05-28,2026-06-04,True,129,16,129,146
108128217985547,BoldVoice,1755095285655714,Video,new,2026-05-28,2026-06-04,True,130,8,130,147
108128217985547,BoldVoice,814520388135373,Video,new,2026-05-28,2026-06-04,True,132,16,132,145
108128217985547,BoldVoice,2761850260850861,Video,new,2026-05-28,2026-06-04,True,134,9,134,150
108128217985547,BoldVoice,1344531527527728,Video,new,2026-05-28,2026-06-04,True,136,16,136,149
108128217985547,BoldVoice,26907569052186639,Video,new,2026-05-28,2026-06-04,True,137,16,137,148
108128217985547,BoldVoice,1303292097906739,Video,new,2026-05-28,2026-06-04,True,138,16,138,152
108128217985547,BoldVoice,1718290726268517,Video,new,2026-05-28,2026-06-04,True,139,16,139,153
108128217985547,BoldVoice,1318861220383628,Video,new,2026-05-28,2026-06-04,True,140,16,140,156
108128217985547,BoldVoice,1659825471892110,Video,new,2026-05-28,2026-06-04,True,141,16,141,155
108128217985547,BoldVoice,1601487284263702,Video,new,2026-05-28,2026-06-04,True,142,16,142,157
108128217985547,BoldVoice,2280521385818448,Video,new,2026-05-28,2026-06-04,True,143,16,143,158
108128217985547,BoldVoice,833650152771394,Video,new,2026-05-28,2026-06-04,True,143,8,146,143
108128217985547,BoldVoice,1923435601667809,Video,new,2026-05-28,2026-06-04,True,144,16,144,154
108128217985547,BoldVoice,1041651644858410,Video,new,2026-05-28,2026-06-04,True,144,11,145,144
108128217985547,BoldVoice,1000738055764027,Video,new,2026-05-28,2026-06-04,True,148,15,148,159
108128217985547,BoldVoice,1474275234379388,Video,new,2026-05-28,2026-06-04,True,149,16,149,160
108128217985547,BoldVoice,2452518311844601,Video,new,2026-05-28,2026-06-04,True,150,16,150,151
108128217985547,BoldVoice,27008403322157596,Video,new,2026-05-28,2026-06-04,True,151,16,151,162
108128217985547,BoldVoice,1495732755264453,Video,new,2026-05-28,2026-06-04,True,152,15,152,163
108128217985547,BoldVoice,1544186397064202,Video,new,2026-05-28,2026-06-04,True,153,15,153,164
108128217985547,BoldVoice,5408705739354717,Video,new,2026-05-28,2026-06-04,True,154,16,154,165
108128217985547,BoldVoice,851369394096023,Video,new,2026-05-28,2026-06-04,True,155,9,155,166
108128217985547,BoldVoice,26101011479574335,Video,new,2026-05-28,2026-06-04,True,156,15,156,167
108128217985547,BoldVoice,956111547048129,Video,new,2026-06-04,2026-06-04,True,161,0,,161
