pipeline,competitor,scrape_date,ads_live,new_ads,new_script_ads,reused_script_ads,stopped_ads,winners_live,win_ratio
facebook,wispr-flow,2026-05-28,476,476,367,0,0,24,0.05
facebook,wispr-flow,2026-06-16,7,7,3,4,476,0,0.0
facebook,wispr-flow,2026-06-17,7,0,0,0,0,0,0.0
facebook,wispr-flow,2026-06-22,7,0,0,0,0,0,0.0
facebook,wispr-flow,2026-06-23,7,0,0,0,0,0,0.0
