pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,loora,105478174979714,Loora,979977635018465,Video,English,ai+human,split-screen,mixed,loora-g0010,reworded_replica,replica,2026-06-22,2026-07-23,31,5,2026-06-16,37,False,11,38,19,14,True,False,92,0.387,True,False,False,winner,high
facebook,loora,105478174979714,Loora,987721023705930,Video,English,ai+human,split-screen,mixed,loora-g0017,original,original,2026-05-27,2026-06-23,11,5,2026-04-14,70,False,12,19,16,16,False,True,52,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1519322489795780,Video,English,ai+human,split-screen,mixed,loora-g0006,exact_replica,replica,2026-06-11,2026-06-24,10,3,2026-05-28,27,False,12,18,14,15,False,True,52,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,832041293094340,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0001,translation_replica,replica,2026-06-16,2026-07-11,20,4,2026-06-13,28,False,12,47,18,18,False,True,53,0.05,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1015770070937966,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0001,translation_replica,replica,2026-06-17,2026-06-23,3,2,2026-06-14,9,False,12,23,12,12,False,True,52,0.667,True,True,False,loser,low
facebook,loora,105478174979714,Loora,1671558640619944,Video,,,,,,,,2026-07-15,2026-07-23,5,2,2026-07-13,10,False,12,49,38,12,True,False,92,0.4,True,False,False,undecided,high
facebook,loora,105478174979714,Loora,26472833265715362,Video,Spanish,ai-avatar-only,talking-head,ai-generated,loora-g0001,exact_replica,replica,2026-05-27,2026-05-27,1,1,2026-04-02,55,False,13,13,13,13,False,True,50,1.0,True,True,False,strong_winner,high
facebook,loora,105478174979714,Loora,1600521857717578,Video,English,ai+human,split-screen,mixed,loora-g0008,exact_replica,replica,2026-05-27,2026-06-23,11,5,2026-05-17,37,False,13,17,15,13,False,True,52,0.182,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1143622754604208,Video,English,ai+human,split-screen,mixed,loora-g0019,unique,original,2026-05-27,2026-06-17,9,4,2026-05-20,28,False,13,29,18,13,False,True,50,0.111,True,False,False,winner,high
facebook,loora,105478174979714,Loora,990584049996241,Video,English,ai+human,split-screen,mixed,loora-g0029,unique,original,2026-05-27,2026-06-26,14,5,2026-05-20,37,False,13,35,24,13,False,True,52,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1000935449552618,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0004,original,original,2026-05-27,2026-06-14,6,3,2026-05-20,25,False,13,42,14,16,False,True,50,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1313009764351341,Video,English,ai+human,split-screen,mixed,loora-g0013,exact_replica,replica,2026-06-16,2026-07-11,18,4,2026-06-14,27,False,13,46,17,15,False,True,53,0.056,True,False,False,winner,high
facebook,loora,105478174979714,Loora,4085441481753577,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0003,exact_replica,replica,2026-06-22,2026-07-14,22,4,2026-06-13,31,False,13,37,23,15,False,True,57,0.136,True,False,False,winner,high
facebook,loora,105478174979714,Loora,2195400271307170,Video,,,,,,,,2026-07-15,2026-07-23,3,2,2026-07-13,10,False,13,52,14,13,True,False,91,0.667,True,True,False,undecided,high
facebook,loora,105478174979714,Loora,818640181129690,Video,English,ai+human,split-screen,mixed,loora-g0027,unique,original,2026-05-27,2026-05-27,1,1,2026-05-20,7,False,14,14,14,14,False,True,50,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1490005112129951,Video,English,ai+human,split-screen,mixed,loora-g0008,original,original,2026-05-27,2026-06-14,6,3,2026-05-20,25,False,14,30,16,15,False,True,50,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1009996348169330,Video,English,ai+human,split-screen,mixed,loora-g0006,original,original,2026-06-04,2026-06-04,1,1,,0,True,14,14,14,14,False,True,34,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,989786880310878,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0002,exact_replica,replica,2026-06-22,2026-07-13,15,4,2026-06-13,30,False,14,33,21,14,False,True,53,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1354175103312608,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0005,exact_replica,replica,2026-06-24,2026-07-23,29,5,2026-06-16,37,False,14,39,28,16,True,False,92,0.241,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1749977376182059,Video,,,,,,,,2026-07-12,2026-07-14,3,2,2026-07-06,8,False,14,20,20,14,False,True,57,0.333,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1740863687330172,Video,,,,,,,,2026-07-15,2026-07-21,7,2,2026-07-06,15,False,14,17,15,15,False,True,92,1.0,True,True,False,winner,high
facebook,loora,105478174979714,Loora,1548052283371460,Video,,,,,,,,2026-07-15,2026-07-21,7,2,2026-07-13,8,False,14,35,18,14,False,True,92,0.571,True,True,False,loser,low
facebook,loora,105478174979714,Loora,1477343336919375,Image,,,,,,,,2026-06-11,2026-06-16,6,2,2026-06-02,14,False,15,23,20,15,False,True,49,0.0,True,False,False,loser,low
facebook,loora,105478174979714,Loora,1800522517580952,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0001,translation_replica,replica,2026-06-22,2026-07-23,31,5,2026-06-16,37,False,15,46,29,18,True,False,92,0.226,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1328840059355856,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0003,exact_replica,replica,2026-06-25,2026-07-14,11,4,2026-06-13,31,False,15,24,16,16,False,True,57,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,27188563797452794,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0005,exact_replica,replica,2026-06-25,2026-07-08,6,3,2026-06-13,25,False,15,30,16,15,False,True,53,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1528560084852843,Video,,,,,,,,2026-07-16,2026-07-23,4,2,2026-07-13,10,False,15,44,30,15,True,False,92,0.5,True,True,False,undecided,high
facebook,loora,105478174979714,Loora,1654898552218834,Video,English,ai+human,split-screen,mixed,loora-g0000,exact_replica,replica,2026-05-27,2026-05-27,1,1,2026-04-29,28,False,16,16,16,16,False,True,50,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,1208953758961208,Video,English,ai+human,split-screen,mixed,loora-g0020,unique,original,2026-05-27,2026-06-13,5,3,2026-05-20,24,False,16,41,21,21,False,True,50,0.0,True,False,False,winner,high
facebook,loora,105478174979714,Loora,2438251120009190,Video,English,ai-avatar-only,talking-head,ai-generated,loora-g0003,exact_replica,replica,2026-06-15,2026-07-11,10,3,2026-06-13,28,False,16,42,20,17,False,True,53,0.0,True,False,True,winner,high
