row_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,competitor_analysis_image_r2_urls,supernova_rewrite_image_r2_urls,page_rank
213,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR08096095343885680641,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR08096095343885680641?region=IN,YouTubeVideo,2026-07-13,2356,0,2,Installed,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,213
214,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR08096095343885680641,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR08096095343885680641?region=IN,YouTubeVideo,2026-07-13,2356,1,2,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,214
233,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR08596523424019382273,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR08596523424019382273?region=IN,YouTubeVideo,2026-07-12,2356,4,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,233
242,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR09254080649294249985,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR09254080649294249985?region=IN,YouTubeVideo,2026-06-20,2356,0,3,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,242
243,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR09254080649294249985,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR09254080649294249985?region=IN,YouTubeVideo,2026-06-20,2356,1,3,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,243
244,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR09254080649294249985,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR09254080649294249985?region=IN,YouTubeVideo,2026-06-20,2356,2,3,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,244
276,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR10441594550647521281,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR10441594550647521281?region=IN,YouTubeVideo,2026-07-12,2356,4,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,276
290,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR11135532511151521793,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR11135532511151521793?region=IN,YouTubeVideo,2026-07-13,2356,0,4,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,290
291,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR11135532511151521793,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR11135532511151521793?region=IN,YouTubeVideo,2026-07-13,2356,1,4,AI Teacher के साथ रोज़ 15 मिनट English बोलना सीखें। सिर्फ़ ₹299/महीना।,इंस्टॉल करें,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,291
292,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR11135532511151521793,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR11135532511151521793?region=IN,YouTubeVideo,2026-07-13,2356,2,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,292
293,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR11135532511151521793,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR11135532511151521793?region=IN,YouTubeVideo,2026-07-13,2356,3,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,293
318,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR12893366830453751809,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR12893366830453751809?region=IN,Image,2026-07-12,"2356,2586",0,3,Learn English Basics: Daily Practice Guide for Confident Speaking,"⁦Learn English basics with daily English learning strategies, real-life speaking practice, and online tools to build confidence and fluency step by step.⁩",,,https://ads-rendering-prod.corp.google.com/search,,,,,,,,,2026-07-13,image-url-not-extracted,,2026-07-13,2026-07-13,,,,,318
319,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR12893366830453751809,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR12893366830453751809?region=IN,Image,2026-07-12,"2356,2586",1,3,Daily Conversation App Guide for Confident Speaking | SpeakX,"⁦Master real-life English with a daily English conversation app, practical speaking routines, English reading practice, and confidence-building strategies.⁩",,,https://ads-rendering-prod.corp.google.com/search,,,,,,,,,2026-07-13,image-url-not-extracted,,2026-07-13,2026-07-13,,,,,319
320,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR12893366830453751809,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR12893366830453751809?region=IN,Image,2026-07-12,"2356,2586",2,3,Learn English Grammar Sentence Structure in 2026 — Easy Step,,,,https://ads-rendering-prod.corp.google.com/search,,,,,,,,,2026-07-13,image-url-not-extracted,,2026-07-13,2026-07-13,,,,,320
330,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR13189743763133562881,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR13189743763133562881?region=IN,YouTubeVideo,2026-07-12,2356,5,6,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,330
349,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR13849159644095709185,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR13849159644095709185?region=IN,YouTubeVideo,2026-06-20,2356,0,3,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,349
350,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR13849159644095709185,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR13849159644095709185?region=IN,YouTubeVideo,2026-06-20,2356,1,3,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,350
351,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR13849159644095709185,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR13849159644095709185?region=IN,YouTubeVideo,2026-06-20,2356,2,3,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,351
356,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR13992433156020502529,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR13992433156020502529?region=IN,YouTubeVideo,2026-07-13,2356,0,4,इंस्टॉल है,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,356
357,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR13992433156020502529,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR13992433156020502529?region=IN,YouTubeVideo,2026-07-13,2356,1,4,इंस्टॉल है,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,357
358,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR13992433156020502529,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR13992433156020502529?region=IN,YouTubeVideo,2026-07-13,2356,2,4,इंस्टॉल है,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,358
359,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR13992433156020502529,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR13992433156020502529?region=IN,YouTubeVideo,2026-07-13,2356,3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,359
360,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR14048987086350974977,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR14048987086350974977?region=IN,YouTubeVideo,2026-07-13,2356,0,4,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,360
361,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR14048987086350974977,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR14048987086350974977?region=IN,YouTubeVideo,2026-07-13,2356,1,4,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,361
362,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR14048987086350974977,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR14048987086350974977?region=IN,YouTubeVideo,2026-07-13,2356,2,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,362
363,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR14048987086350974977,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR14048987086350974977?region=IN,YouTubeVideo,2026-07-13,2356,3,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,363
377,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR14450328621698514945,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR14450328621698514945?region=IN,Image,2026-07-09,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1426667007043010834,,2026-07-13,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR14450328621698514945.jpg,2026-07-13,2026-07-13,,,,,377
378,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR14450328621698514945,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR14450328621698514945?region=IN,Image,2026-07-09,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1426667007043010834,,2026-07-13,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR14450328621698514945.jpg,2026-07-13,2026-07-13,,,,,378
379,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR14450328621698514945,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR14450328621698514945?region=IN,Image,2026-07-09,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1426667007043010834,,2026-07-13,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR14450328621698514945.jpg,2026-07-13,2026-07-13,,,,,379
409,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR16607669391441526785,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR16607669391441526785?region=IN,YouTubeVideo,2026-07-13,2356,0,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,409
410,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR16607669391441526785,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR16607669391441526785?region=IN,YouTubeVideo,2026-07-13,2356,1,4,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,410
411,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR16607669391441526785,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR16607669391441526785?region=IN,YouTubeVideo,2026-07-13,2356,2,4,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,411
412,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR16607669391441526785,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR16607669391441526785?region=IN,YouTubeVideo,2026-07-13,2356,3,4,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,412
418,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR17081336801664172033,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR17081336801664172033?region=IN,YouTubeVideo,2026-06-20,2356,0,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,418
419,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR17081336801664172033,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR17081336801664172033?region=IN,YouTubeVideo,2026-06-20,2356,1,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,419
420,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR17081336801664172033,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR17081336801664172033?region=IN,YouTubeVideo,2026-06-20,2356,2,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,420
421,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR17081336801664172033,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR17081336801664172033?region=IN,YouTubeVideo,2026-06-20,2356,3,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,421
426,SpeakX,AR02221466555617640449,Ivypods Technology Pvt. Ltd,India,IN,CR17096940452210278401,https://adstransparency.google.com/advertiser/AR02221466555617640449/creative/CR17096940452210278401?region=IN,YouTubeVideo,2026-06-16,2356,4,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4,,2026-07-13,2026-07-13,,,,,426
