row_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,orig_frame_urls,gen_panel_urls,char_sheet_urls,page_rank,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution
1,Loora,105478174979714,Loora,,IN,1286341193458429,https://www.facebook.com/ads/library/?id=1286341193458429,,,FALSE,FALSE,1,Speak English fluently with your virtual AI English tutor 😎,,,,Video,,1,0,9:16,https://scontent.fblr1-8.fna.fbcdn.net/o1/v/t2/f2/m412/AQNxVtL129ccor8woZKBCQ-sDf62udkHqXlgEDgD77iKgJYOmmcgqxVgBwuZ4X7BoJCYzqYH0NJRFE3y69e8O82-CAJbzLzP4VoGE9YlBg.mp4?_nc_cat=110&_nc_oc=Adr7HZMw0u7DhGSx9h0Ru-T96ZV2BGRziMdN3Fyh_WDxbgCkRN3Yx2FOhN15bs0weg3gmsbCf9-A9Rp2R67iXV8f&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-8.fna.fbcdn.net&_nc_ohc=52eROivGJUkQ7kNvwFADLcQ&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTI0NjY1NTE2NzgwMjA4LCJhc3NldF9hZ2VfZGF5cyI6OTIsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjozNCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=ke_uKzl79Kn5w0bzHnXUtA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af-mrcoRSCVY5bf5Lr9_qBJJuc3xMJaW6KDMTLFV-AZE1w&oe=6A276CF8,https://scontent.fblr1-9.fna.fbcdn.net/v/t39.35426-6/666462074_1463621638883297_8834218527479720581_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=TqzX8VCwiA0Q7kNvwHYuV2P&_nc_oc=AdrSm6sPHuz81mKqtbll-EvFjrG4pu2Xei2OwH7AR_jK5j6PjKrH6AQ4QpSf22wGBE7V-sUb01TC-2vG8_BNbTg_&_nc_zt=14&_nc_ht=scontent.fblr1-9.fna&_nc_gid=ke_uKzl79Kn5w0bzHnXUtA&_nc_ss=7b2a8&oh=00_Af-mIxb9egCpBxIUJpe65WUxLi3LWqapGyULqAAoKjvobA&oe=6A2760C0,2026-06-09T01:31:36.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1286341193458429.mp4,2026-05-27,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1286341193458429_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1286341193458429_supernova_rewrite.docx,,,,,,,,,,,,,
2,Loora,105478174979714,Loora,,IN,26858246627159221,https://www.facebook.com/ads/library/?id=26858246627159221,2026-05-20,,false,false,1,"Speak English fluently with your virtual AI English tutor 😎
0:00 / 1:09
PLAY.GOOGLE.COM
Best AI English tutor
Install now",Install now,,http://play.google.com/store/apps/details?id=com.loora.app&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEyaUVyakIzWGI3RTllb29Vc3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHkajLvec3nEM8v8tQUeSSlDUowgw7mHOh-l3pJ65hxbPczYq2zVJ6v5ZvYYw_aem_FwQli8RjEu6-FNA18Et9SQ,Video,,1,0,9:16,https://scontent.fblr1-10.fna.fbcdn.net/o1/v/t2/f2/m412/AQOkUWMmFsX5VeoLukD_UH-edsdPofoiEjADuU7R8m4B1k1ziciaLd7xgJauEpmU7hugjw6tE54ywQ5D_wYvU0Y-VN66fs7r-7-tF-y0yg.mp4?_nc_cat=109&_nc_oc=Adpzniri2bsvy17xF035sqR6KElOBN0k9av3hPyPL404TCg8D6gJ0FNrXmeTzJrKHxTSJ3vHkqMSrCYljaGaJxt7&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-10.fna.fbcdn.net&_nc_ohc=3fKD94pwc5IQ7kNvwHOjtUS&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTk0NjkwODQ0MjYxOTM2MCwiYXNzZXRfYWdlX2RheXMiOjksInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjo2OCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=Apr93Va4k9q-p6Tkgp1D_Q&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af53_BLdVPOVoS5ENQpKjTb7Dkv-OFB4-45WTL9U5RxwiQ&oe=6A1C67D5,https://scontent.fblr1-10.fna.fbcdn.net/v/t39.35426-6/702947846_966536262645902_6249447746938024783_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=sFDdlIYPRgoQ7kNvwFPjhkk&_nc_oc=AdrWr6qElXOICeufshwaLl6MyarCVRJna2Ia1wXOFZesWKXDuBgeo2k2Ac1pF4F4hq98m2WnZb2dV49MHEQY4oMe&_nc_zt=14&_nc_ht=scontent.fblr1-10.fna&_nc_gid=Apr93Va4k9q-p6Tkgp1D_Q&_nc_ss=7b2a8&oh=00_Af5G41v1SNqBAMSW7--j7OrwtKTWsX-wYCiMV-4VsrlCWA&oe=6A1C6DA5,2026-05-31T16:54:45.000Z,2026-05-27,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/26858246627159221.mp4,2026-05-27,2026-05-27,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/26858246627159221_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/26858246627159221_supernova_rewrite.docx,,,,,,,,,,,,,
2,Loora,105478174979714,Loora,,IN,2824622157869852,https://www.facebook.com/ads/library/?id=2824622157869852,2026-05-17,,false,false,1,Don't be shy to speak English! Become a fluent speaker with your AI Tutor 😎,Best AI English tutor,Install now,https://app.appsflyer.com/id1552708303?pid=metaweb_int&c={{campaign.name}}&af_siteid={{site_source_name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&af_click_lookback=7d,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,https://video.fblr20-3.fna.fbcdn.net/o1/v/t2/f2/m366/AQOICCPnLo4A_NVRS5X308pMQelF-63-ZVzOh_HCGYi-t7VaKalKmgcvh9nzHCc_snmyTgVapBu5msRrQkR6ainmT2jQH21pjf0_kWDIuXpWSw.mp4?_nc_cat=100&_nc_oc=AdrwraVSau4bIPZdiZ0_xfj8IUBiS1Ow1BtOzShM3jifD_AhHBdPkV3hct_hCf-oz2g7K0mBKv0KUpDAnExQCAPV&_nc_sid=b66105&_nc_ht=video.fblr20-3.fna.fbcdn.net&_nc_ohc=jSJ8dRY_DyUQ7kNvwEfjmSD&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjk1NDQ2NTIyNDE2NjYyMCwiYXNzZXRfYWdlX2RheXMiOjI0LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6NjgsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=842aa3a96e9e78ad&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9CNjQzNjI5NDdFQzYzM0ZDQzUxODFGNDBEMjEzRTZBQ19tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzFCNDYzQTk3QzU4N0QwMzc5RDQ4MUYyRkVFNDE4RUIwX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa4s5iKmIWyAxUCKAJDMiwXQFEqn752yLQYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=4BKcENdAUjP8uzY4C7aMQQ&_nc_ss=7f289&_nc_zt=28&oh=00_Af_gZbh1jifKpKagrAXk8mjcr0eKW8m5PVCNxSLixGNjlA&oe=6A300CA0,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/702077527_1259164456297825_6529799942447874407_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=seLBZyYEwGsQ7kNvwEARWD0&_nc_oc=Adp8zqHzrnomm_UDwJsO8VeforT9Uw6IDk-BR3nZhvum9KTNdtVed22Q45CZdEY92qaob6qDuCw6qM-XqEvmEZ4M&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=4BKcENdAUjP8uzY4C7aMQQ&_nc_ss=7f289&oh=00_Af_rxPCeZkdT4fvPiasNLI3Ac1iWD1VqQt01DLPxx5XeMQ&oe=6A2FF44B,2026-06-15T14:30:56.000Z,2026-06-11,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2824622157869852.mp4,2026-05-27,2026-06-11,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2824622157869852_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2824622157869852_supernova_rewrite.docx,,,,2,0,,2026-05-17,,Don't be shy to speak English! Become a fluent speaker with your AI Tutor 😎,Best AI English tutor,Install now,https://app.appsflyer.com/id1552708303?pid=metaweb_int&c={{campaign.name}}&af_siteid={{site_source_name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&af_click_lookback=7d,"Facebook,Instagram,Audience Network,Messenger,Threads"
3,Loora,105478174979714,Loora,,IN,1923073918386349,https://www.facebook.com/ads/library/?id=1923073918386349,2026-02-18,,false,false,1,"Want to speak English fluently?
Meet Loora 👋 your own virtual English tutor.

✔️ Express yourself freely.
✔️ Talk about your interests - from pop culture to quantum mechanics... 
✔️ Perfect your accent.
✔️ Learn new words every day.
✔️ Build your confidence.

Take your English to the next level, get Loora TODAY >>",Best AI English tutor,Download,https://app.appsflyer.com/id1552708303?pid=metaweb_int&c= {{campaign.name}}&af_siteid={{site_source_name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&af_click_lookback=7d,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQO-FRA-v5NVM7hDV90L-nZcAJU0R-eNo5Ra_hR6hAYMmHV9ufphOHdolsE3h8TE3GTZ5nWQ1OUnwToHeZ4tQ5w2w_yHHAeGEAiJNPLYEERjbQ.mp4?_nc_cat=102&_nc_oc=Ado7WGpku1mWyGQiDmhgrhFOnJxRVhzjEB0npYnbt3xNjNfldZCT8fPXr87Bx6pa-A0rT2yxlrNxeyzi_yy_QPcs&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=tBgiiS7mZxYQ7kNvwElPMAD&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE4MTg2MzE3MjU1MTA2MDcsImFzc2V0X2FnZV9kYXlzIjoxMzYsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjozNywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=37cb594477cc5633&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9DRTRCRTIwM0MwMkVBNkVGMEI1Qjc0RDcyRTJEQUVCOV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzE2NDI4QkY4QUREQ0YxNEI0MUIwMTZEMDc0Q0EwQjg1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaev8-fpoK7BhUCKAJDMiwXQELOdsi0OVgYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=4BKcENdAUjP8uzY4C7aMQQ&_nc_ss=7f289&_nc_zt=28&oh=00_Af8C37iaKY0ucJkYDFdyb9FiiLK-ch9mcNsCQ6BDWrEKdg&oe=6A2FFD9A,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/638396650_1601165131185582_4427599875633472058_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=IHCiOz4n2Z8Q7kNvwFCVKTE&_nc_oc=AdplmngyZ7GTkh9uKaS4vD3svFXTrdGoC5AXPPDUdJncLBe5bO6ln3y9WtiXGn9rgtODmu5-iWLGFpI8HZTsRRwS&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=4BKcENdAUjP8uzY4C7aMQQ&_nc_ss=7f289&oh=00_Af_ZHZAi0xPQle1cFpwDVaX9w7W9LJf2Xtaz5mXydIXDdw&oe=6A2FED77,2026-06-15T13:26:50.000Z,2026-06-11,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1923073918386349.mp4,2026-05-27,2026-06-11,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1923073918386349_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1923073918386349_supernova_rewrite.docx,,,,3,0,,2026-02-18,,"Want to speak English fluently?
Meet Loora 👋 your own virtual English tutor.

✔️ Express yourself freely.
✔️ Talk about your interests - from pop culture to quantum mechanics... 
✔️ Perfect your accent.
✔️ Learn new words every day.
✔️ Build your confidence.

Take your English to the next level, get Loora TODAY >>",Best AI English tutor,Download,https://app.appsflyer.com/id1552708303?pid=metaweb_int&c= {{campaign.name}}&af_siteid={{site_source_name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&af_click_lookback=7d,"Facebook,Instagram,Audience Network,Messenger,Threads"
5,Loora,105478174979714,Loora,,IN,989760113647100,https://www.facebook.com/ads/library/?id=989760113647100,2026-05-18,,false,false,1,"Speak English fluently with your virtual AI English tutor 😎
0:00 / 1:17
PLAY.GOOGLE.COM
Best AI English tutor
Install now",Install now,,http://play.google.com/store/apps/details?id=com.loora.app&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEyaUVyakIzWGI3RTllb29Vc3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHrpmyH2NWv_Nr4A911ViTn00aHST5fVL4wb6AgdB-HWMMNEsnr8wBzv13TQd_aem_YU9Sq6EA5lTTWdYKnmEBJQ,Video,,1,0,9:16,https://scontent.fblr1-7.fna.fbcdn.net/o1/v/t2/f2/m412/AQMYGGOWCEqqkyoe19SRKUSb8Jhvs2gtXyxMYEC9-aMv4TypRAGD0tujWUtMazqXK0Y5Y3aOZuVRX6DOoIHbejwVGJl6OBXS4pZJANNe_A.mp4?_nc_cat=110&_nc_oc=AdoruugRzRAY8P9ZwQaKt6YvC7jN_ywfsD_Ug42WcAM2Ys1Qr8Q7DUgXBNpu3pgFA6XPgy3TkrSCmFzZG18ijEiX&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-7.fna.fbcdn.net&_nc_ohc=_9uJbZX5JDUQ7kNvwGDBb3t&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTc1NzAxMDA1NTI4MTYyMCwiYXNzZXRfYWdlX2RheXMiOjcsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo3NywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=Apr93Va4k9q-p6Tkgp1D_Q&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af4n8DIKJcv-3jGcC9Mo5xQn7wsqE8XHqb405BLdA0twHA&oe=6A1C5EE8,https://scontent.fblr1-8.fna.fbcdn.net/v/t39.35426-6/702470360_869832018721461_1712382002199722925_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=crY9LfFV1NsQ7kNvwGcilOX&_nc_oc=Adp8XzPRI73gXQTpgWtOlhMVGvEnGsC6uehq5AyoLmQ10RPL0xIdvA9Cs48FkqCYFzGn5I-izT8QhmIY4rVwpTU1&_nc_zt=14&_nc_ht=scontent.fblr1-8.fna&_nc_gid=Apr93Va4k9q-p6Tkgp1D_Q&_nc_ss=7b2a8&oh=00_Af7DwNRKn0TAwh0JOVEQ536wgAuZb91XXkfqaMsM-wyQEQ&oe=6A1C8BD7,2026-05-31T16:16:40.000Z,2026-05-27,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/989760113647100.mp4,2026-05-27,2026-05-27,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/989760113647100_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/989760113647100_supernova_rewrite.docx,,,,,,,,,,,,,
6,Loora,105478174979714,Loora,,IN,1679747593034871,https://www.facebook.com/ads/library/?id=1679747593034871,2026-04-14,,false,false,1,"Speak English fluently with your virtual AI English tutor 😎
0:00 / 0:45
LOORA.COM
Best AI English tutor
Best AI English Tutor
Download",,Download,https://app.appsflyer.com/id1552708303?pid=metaweb_int&c= {{campaign.name}}&af_siteid={{site_source_name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&af_click_lookback=7d&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBEyaUVyakIzWGI3RTllb29Vc3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHsheFKcw8wkEL7quQ3LYJXO-xlYbuZpuMdvLEB9PcWvUHYUjmzq9qPkBWZpR_aem_m5xAQi-MPtYI0mXysxfTHg,Video,,1,0,9:16,https://scontent.fblr1-7.fna.fbcdn.net/o1/v/t2/f2/m412/AQOxfdilnGnnkjSZ5aQhKVLPgkPvtuYn4ZTk3tTm0sE__4khmKSEijtXglGK-64hVM5HGCttj7sGKuN365XpoJwm4zo_k7Ez_v2x2wVKpg.mp4?_nc_cat=110&_nc_oc=AdpLgJkKh-5JjtXQQYhLsIuz3mAUSl7ImqWfLu9qn9Hhp1BwKT7rE_BxI_XL3nbjB-fGAB4aQikOKyT2WmUmvVIO&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-7.fna.fbcdn.net&_nc_ohc=I7-eyvOWQ0MQ7kNvwHxls8E&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MjU0MjMyMjA4Mjg5MjAyMiwiYXNzZXRfYWdlX2RheXMiOjc0LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6NDQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=Apr93Va4k9q-p6Tkgp1D_Q&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af4RhRjQQGkyEU_HdIznMD6r1tcVd_ZnRFZoIs0fieyyOg&oe=6A1C84A0,https://scontent.fblr1-5.fna.fbcdn.net/v/t39.35426-6/673972271_941318152041468_7650200132339786774_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=skxMcwJ0rpcQ7kNvwG9JMX4&_nc_oc=AdpzEL6gK-uAH8Ydvgj8fWzNMEodDX-lHru4GYD_TOf7CCeLMrATBkUT0ONd2PkCfc67C8aXVdGJxAMk6U_eimsp&_nc_zt=14&_nc_ht=scontent.fblr1-5.fna&_nc_gid=Apr93Va4k9q-p6Tkgp1D_Q&_nc_ss=7b2a8&oh=00_Af7c_517PqJNz7EgFgyxyDqsV_iUUO2OjzAM834hmR-dhQ&oe=6A1C8259,2026-05-31T18:57:36.000Z,2026-05-27,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1679747593034871.mp4,2026-05-27,2026-05-27,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1679747593034871_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1679747593034871_supernova_rewrite.docx,,,,,,,,,,,,,
10,Loora,105478174979714,Loora,,IN,1582553446724594,https://www.facebook.com/ads/library/?id=1582553446724594,2026-05-09,,false,false,1,"Want to speak English fluently?
Meet Loora 👋 your own virtual English tutor.

✔️ Express yourself freely.
✔️ Talk about your interests - from pop culture to quantum mechanics... 
✔️ Perfect your accent.
✔️ Learn new words every day.
✔️ Build your confidence.

Take your English to the next level, get Loora TODAY >>",Best AI English tutor,Download,https://app.appsflyer.com/id1552708303?pid=metaweb_int&c= {{campaign.name}}&af_siteid={{site_source_name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&af_click_lookback=7d,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,https://video.fblr20-3.fna.fbcdn.net/o1/v/t2/f2/m366/AQOhLeyk1yNcSeH_FqM6UgdQnx6Y3PalYt-sBhjsgu2eTBpDixIMCi9sDRJbzZ0TfOSC3BqhP43KVvIjgwjLI0aZ3Ldx4_58hGFhM1K_bEWH5w.mp4?_nc_cat=109&_nc_oc=AdqlB3DgFbbSifuF8hexMcecOpRXkzc_aR-D7eIOwaHlnr7n0KtmyCRuqCj8lahXpl5yRNx6S30fU_iKJuXWSMV4&_nc_sid=b66105&_nc_ht=video.fblr20-3.fna.fbcdn.net&_nc_ohc=UIe3oD8rX6UQ7kNvwGDNnCU&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzIuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjc2ODMwMjgwOTY1NjMxNSwiYXNzZXRfYWdlX2RheXMiOjEyNywidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjY5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=97b756c07797ae85&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9CODRGQjVDRjU0Q0E5RTZEMEU1NzhEMDY3NDMzMDE4Ql9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzYxNDVBMEYxMzI2MzE2REUwOUJBQkMwNTM3MDE1Q0I5X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACb2r-WAjrHdAhUCKAJDMiwXQFFszMzMzM0YGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=4BKcENdAUjP8uzY4C7aMQQ&_nc_ss=7f289&_nc_zt=28&oh=00_Af_TDl-cy3ZxJTqoVdPdNxL_ZcCpwMKyXBY7DyZ99iMf2w&oe=6A3010CB,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/695072023_1225868522848753_8179924141825297498_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=n2W826Wob64Q7kNvwGK4MZS&_nc_oc=AdqeygIrBO8KkVDtltI6WlKJ1tcqi4bJM5or-VNsJj13E4uU4Fy4FO-T8RzEsu6Zhdotm9ijHyaZyjT6Z_24riyu&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=4BKcENdAUjP8uzY4C7aMQQ&_nc_ss=7f289&oh=00_Af-7ZODNudOBHIhMznRpzP7KkO0dIbK9dynVcvAx2D8pSw&oe=6A301C9A,2026-06-15T14:48:43.000Z,2026-06-11,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1582553446724594.mp4,2026-05-27,2026-06-11,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1582553446724594_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1582553446724594_supernova_rewrite.docx,,,,7,0,,2026-05-09,,"Want to speak English fluently?
Meet Loora 👋 your own virtual English tutor.

✔️ Express yourself freely.
✔️ Talk about your interests - from pop culture to quantum mechanics... 
✔️ Perfect your accent.
✔️ Learn new words every day.
✔️ Build your confidence.

Take your English to the next level, get Loora TODAY >>",Best AI English tutor,Download,https://app.appsflyer.com/id1552708303?pid=metaweb_int&c= {{campaign.name}}&af_siteid={{site_source_name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&af_click_lookback=7d,"Facebook,Instagram,Audience Network,Messenger,Threads"
