row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,orig_frame_urls,gen_panel_urls,char_sheet_urls
1,1,PW Talk,631251720065425,PW Talk,,IN,2349362925531593,https://www.facebook.com/ads/library/?id=2349362925531593,2026-03-04,,false,false,1,0,,2026-03-04,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/647133230_1680240766292353_3912813190622232644_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=277-GCOsqMkQ7kNvwHQfZOc&_nc_oc=AdrVLwRspq0UvIiLOv3mmUa5-n0OkqmyGXO7Ekiv1XEGvisZRfSe3833MFsU18_HuRM&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=_lWwfHkMzb-fm3ez2bU70A&_nc_ss=7f289&oh=00_Af_Nk8cz6mkEuDGbob7k80mbqJrxDQ0uGfsqF8cgyQQCKg&oe=6A36F6A4,2026-06-20T20:23:00.000Z,2026-06-16,,2026-06-15,2026-06-16,,,,,
5,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,4,0,1668604657811317,2026-05-18,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=slJAIYUxamcQ7kNvwGU02rl&_nc_oc=Ado9eQPq4ahOsMjkv-qb7Pj71oYqKxIVFY_E4zCABYZlzAdeK5ffdzsTIqVfn6NdoQM&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&oh=00_Af-TYDwfeM2FPJVDdTHCw8BiLPaOlRa41aIITWJFJH3jgw&oe=6A42C39A,2026-06-29T19:12:26.000Z,2026-06-25,,2026-06-15,2026-06-25,,,,,
6,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,4,1,993950393129175,2026-05-25,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=slJAIYUxamcQ7kNvwGU02rl&_nc_oc=Ado9eQPq4ahOsMjkv-qb7Pj71oYqKxIVFY_E4zCABYZlzAdeK5ffdzsTIqVfn6NdoQM&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&oh=00_Af-TYDwfeM2FPJVDdTHCw8BiLPaOlRa41aIITWJFJH3jgw&oe=6A42C39A,2026-06-29T19:12:26.000Z,2026-06-25,,2026-06-15,2026-06-25,,,,,
1,1,PW Talk,631251720065425,PW Talk,,IN,1542662291202539,https://www.facebook.com/ads/library/?id=1542662291202539,2026-05-20,,false,true,4,0,1542662291202539,2026-05-20,,Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQM2zVF8FCPO9zM0hvGgj5vnj53t2i7Dq2HK8easxNHOBs5H2OjU-WK-xeVdhmKp_wkGAIEjzs4BgO929p_-ky0moD99psqxk484qXLRYXLa4Q.mp4?_nc_cat=110&_nc_oc=Adqo-Uc7AIDnmaG8eV0ucGt1qHLOwpeqwMwrVoiwyNfjsLmy-J21UEdenjvYs2ENtmY&_nc_sid=b66105&_nc_ht=video.fblr22-2.fna.fbcdn.net&_nc_ohc=FUqIc8e8SWAQ7kNvwEydMH4&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjI2MTIzMjA5OTAwNjg1Mjc3LCJhc3NldF9hZ2VfZGF5cyI6MzQsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo3NCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=3cf79080436f4b1e&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC85QjRCNDlBNDc5MTJBMDRGM0Q5RkQ0RjQ2NUE0MUZBRV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0E4NDkwNTgyMzc2RTg0RjAwQjhFREJERTUxRDM0NDkyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa636_o-LrnXBUCKAJDMywXQFKj1wo9cKQYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&_nc_zt=28&oh=00_Af_q7kBPew-t2Dp_TJ4Q49HutH8K57g5KRsVvRWN04aKvg&oe=6A42D062,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/704149540_4244543025784459_2322897521926013881_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=P_0jD1RUWLsQ7kNvwFBQ8JA&_nc_oc=Ado7g4G0etlqGEIlXemQI1r2MQ-f3vzb8qQ3vNAP_1ifVmxbGnZH5lVJQUgpPUWFEUw&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&oh=00_Af8gOt9_TfD2ovsqUmPmkzafOQQ9E9AhopihvLrx9qdmcw&oe=6A42A331,2026-06-29T20:06:58.000Z,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1542662291202539.mp4,2026-06-15,2026-06-25,,,,,
7,4,PW Talk,631251720065425,PW Talk,,IN,1324708162884438,https://www.facebook.com/ads/library/?id=1324708162884438,2026-04-26,,false,true,2,0,1324708162884438,2026-04-26,,"We’ve all been there—the center of attention, but your English feels stuck on a loop of ""nice"" and ""great."" Real confidence comes from having the right words to express how you actually feel. Rehearse your high-stakes moments in private with real-world Roleplays so you’re never at a loss for words again. Sound as smart as you feel for just ₹7! 🚀✨",PW Talk - Aapki Confidence Ka Raaz 🤖,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads","We’ve all been there—the center of attention, but your English feels stuck on a loop of ""nice"" and ""great."" Real confidence comes from having the right words to express how you actually feel. Rehearse your high-stakes moments in private with real-world Roleplays so you’re never at a loss for words again. Sound as smart as you feel for just ₹7! 🚀✨",PW Talk - Aapki Confidence Ka Raaz 🤖,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQMujSsw2zHsxgTowfOjuLsLZdJ6EtzyDyC5PdeT5o8-earErUi0eo_l1tPXyWur3R3l6_4-MUuLrygnwV6Q3q_anjfAkGWIaufIJH9buyqlOA.mp4?_nc_cat=107&_nc_oc=Adrh_irrN1Gfrjslcj_D_DyOfQNUPWC3AHI06vhcR8klZ4EZDYRiZulF3Q_1I8siy2Y&_nc_sid=b66105&_nc_ht=video.fblr22-2.fna.fbcdn.net&_nc_ohc=O1iK1Rft2FgQ7kNvwEKLeq9&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE0NTA2OTE3NTkzOTg2NTYsImFzc2V0X2FnZV9kYXlzIjo1NSwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjI5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=da1fbcea47207aa0&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC82MzQwRTlENzM4NEFDNTJENTJDNkM2MjQyMTcxQTlBRl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzRBNDdBNjk5MkE3NTlGN0FDMkY5ODdCRUE4OTY0MzkzX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaA_Prvr9mTBRUCKAJDMywXQD3XCj1wo9cYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=_lWwfHkMzb-fm3ez2bU70A&_nc_ss=7f289&_nc_zt=28&oh=00_Af_79YFVM4zb392klkknsXjn0JabAOJPFCar1Xw6alb02w&oe=6A36CAD1,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/679466734_1237222551524502_1328181971469231377_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=yU8-PJTqcWgQ7kNvwH8lnxn&_nc_oc=Ado4q01MLOIYN5Kq7Bm8954ojne7i8p-DdlaYbBDU3OdTZzTe-p3S3Ary-eVTFwr9rw&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=_lWwfHkMzb-fm3ez2bU70A&_nc_ss=7f289&oh=00_Af9pFv48dzZSC4rMLJ5U5gCQMPQATyJZ0zhYIFphe98wHQ&oe=6A36C93F,2026-06-20T17:16:01.000Z,2026-06-16,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1324708162884438.mp4,2026-06-15,2026-06-16,,,,,
9,3,PW Talk,631251720065425,PW Talk,,IN,2118422772240776,https://www.facebook.com/ads/library/?id=2118422772240776,2026-03-26,,false,true,3,0,2118422772240776,2026-03-26,,"Job interview ka stress?
Fluent English se tension khatam. Try PW Talk app",English weak hone se career slow? Ab nahi! : Try PW Talk,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads","Job interview ka stress?
Fluent English se tension khatam. Try PW Talk app",English weak hone se career slow? Ab nahi! : Try PW Talk,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQPAnHlYNTDIeOHfqlbqDNFn36O4soy_aUx2f0FER_QbB0THfvEZtpFf4_QLzdMLjc5zSWLtFuZicUkuiUVzOd2YgLmIGxk88RXiidwUxcDYrw.mp4?_nc_cat=104&_nc_oc=Adpx1vfkAiYSZKkLE6MBIumRXWW0R7FZK_pdB_bF32DPBaflSyUqMFBaCA-1ooN_jRk&_nc_sid=b66105&_nc_ht=video.fblr22-1.fna.fbcdn.net&_nc_ohc=tkKzc726U-oQ7kNvwGZDcJj&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE0MDUxMzAxOTQ2NTA5MjQsImFzc2V0X2FnZV9kYXlzIjoxNTQsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo4LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=204e172f6f065eb3&_nc_vs=HBkcFQIYRWZiX2VwaGVtZXJhbC82RTRDRjFBMEVCRkYwMjNGN0M3NTcwQTJDOTFFQzlBRF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbYnOzhq_3-BBUCKAJDMywXQCAAAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&_nc_zt=28&oh=00_Af8u7tD4hHHjKUuA6fxW1OeO36WbtbSS20OdHAyINiJnHA&oe=6A42ADB8,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/619237882_1418506506725417_2687091198405708332_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=d8tD7btrHWEQ7kNvwHaCP7m&_nc_oc=AdrI5-XCcElXxtKF-fwWLFiRBA-oMeheiN1getd6bexbc-QASbMBI9fhSi6ZFcfM2q4&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&oh=00_Af-x18LsyRE2hEnnWWEv7dJHw13YK9yZfFIL0-hkbWJ6-g&oe=6A42AB96,2026-06-29T17:39:04.000Z,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2118422772240776.mp4,2026-06-15,2026-06-25,,,,,
12,4,PW Talk,631251720065425,PW Talk,,IN,1281960683918283,https://www.facebook.com/ads/library/?id=1281960683918283,2026-05-05,,false,false,1,0,,2026-05-05,,"Ghar pe sab Hindi bolte hain, toh English ki practice kaise hogi? 🎬 Arpit ne dhund liya hai apna personal speaking environment. Ab aapki baari hai.
PW Talk download karo aur paao -

🤖 AI Speaking Partner — Jab man kare tab practice karo, bina kisi judgment ke!

🎭 Real-life AI Roleplays — School presentations ho ya friends circle, har situation ke liye ready raho.

📱 Reel-style Lessons — Bite-sized videos se basics clear karo.

🎯 3000+ Practice Questions — Khel-khel mein apni English fluency ko boost karo.
Roz practice karo aur ghar baithe English master bano.
🕒 Sirf 15 min daily + ₹7 ka start — chhota step, bada difference. Install now.",Level Up Your English Now 🏆,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads","Ghar pe sab Hindi bolte hain, toh English ki practice kaise hogi? 🎬 Arpit ne dhund liya hai apna personal speaking environment. Ab aapki baari hai.
PW Talk download karo aur paao -

🤖 AI Speaking Partner — Jab man kare tab practice karo, bina kisi judgment ke!

🎭 Real-life AI Roleplays — School presentations ho ya friends circle, har situation ke liye ready raho.

📱 Reel-style Lessons — Bite-sized videos se basics clear karo.

🎯 3000+ Practice Questions — Khel-khel mein apni English fluency ko boost karo.
Roz practice karo aur ghar baithe English master bano.
🕒 Sirf 15 min daily + ₹7 ka start — chhota step, bada difference. Install now.",Level Up Your English Now 🏆,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQMjhD_-N5aw8iwbMowXID4rfvZDFiZ-CLvL6O0IcRULtleosYad_tuI0pqWSgikjU6J4RTWONY0LhK4wq58cTrtmPperhRRcePG2HqCYzymMQ.mp4?_nc_cat=107&_nc_oc=AdrzSyXO2lqii7V7ethfnwBdX4N5dBo07K4n7UXy2ZBobA3t1y1XsUfCxx9RN-RlDIY&_nc_sid=b66105&_nc_ht=video.fblr22-2.fna.fbcdn.net&_nc_ohc=QcUD1SstsIYQ7kNvwFIO9uo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjI0NDgzNTQ3NjIyODA5MTEsImFzc2V0X2FnZV9kYXlzIjo1MiwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjQ2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=ff66888c0c5e0752&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8wOTQwMDNGOTI0OTZGMEVGMjIzN0FGOTREM0JGNUJCM19tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzkwNDIyMjhEQzg2QTdGMjMxMUM0Q0E5RkU4RjRCM0IwX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaev56-gLHZCBUCKAJDMywXQEcVP3ztkWgYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&_nc_zt=28&oh=00_Af_pNxyPsJi_7Ff1uHsT85YORVkev2zSJ4g5uxBanD8G3A&oe=6A42C6F1,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/689915277_810860418439828_8484488351724880997_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9ZmRncD-8gYQ7kNvwGltXB6&_nc_oc=AdpTKyJiGWKMjS09fBRF9yFLGA0HB7_fBnssB7ET5EvdtS2ZZSS-NxCjeuCFI2JH1Sk&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&oh=00_Af9TwzGC8eG471BJxli2ezprxh76gPkylJluE27puKs-wg&oe=6A42B59A,2026-06-29T19:26:41.000Z,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1281960683918283.mp4,2026-06-15,2026-06-25,,,,,
11,7,PW Talk,631251720065425,PW Talk,,IN,1724197118748377,https://www.facebook.com/ads/library/?id=1724197118748377,2026-05-05,,false,true,2,0,1724197118748377,2026-05-05,,"English rocket science nahi, sirf practice ka game hai! Sirf ₹7 mein unlimited practice karo!",English Seekhna Hua Mazedaar,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads","English rocket science nahi, sirf practice ka game hai! Sirf ₹7 mein unlimited practice karo!",English Seekhna Hua Mazedaar,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQNwjfcdRsXGJ4Z2GkG4uc1lbvcICXnR15k7wpYIK5wnfpv13UIW_JXUaCt8uITyiYQNR3h94cMd247tUKtso9qh0p3PCV1FgCbDRV2ZlpsY_w.mp4?_nc_cat=107&_nc_oc=AdpOiBWYf2aEsuI2IdKcLQTxqhL4CdvCgULo_2TG6bh5HZdyVvhfPZqp5trCUv0_IMw&_nc_sid=b66105&_nc_ht=video.fblr22-2.fna.fbcdn.net&_nc_ohc=YBWaAjgnTY0Q7kNvwGS3GLU&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjk1NjUyODYyMDEwNTUxNCwiYXNzZXRfYWdlX2RheXMiOjY4LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6MzksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=f2a43d2c1485e6f0&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9GRDQ3MDFDODRDNUQzRjU5OEEwMUEwMjY4NjFDQjZCM19tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0I2NDY4NjNGRTU5OEY0RjE3NTVGQ0QzNkMyOTgwQ0JEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbUvPPJpf2yAxUCKAJDMywXQEOPnbItDlYYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=_lWwfHkMzb-fm3ez2bU70A&_nc_ss=7f289&_nc_zt=28&oh=00_Af8LHqmL6DOKcJe8--ujZUkzmAveCplGSnVizRx9pQTZIA&oe=6A36E845,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/691923312_861814733599851_8933273252242636049_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XubIlsDReNgQ7kNvwGJz557&_nc_oc=AdrJTt1osBH8bcrBYVliewNrRT7OvOFEMMAk6AcJAjZmwhj-77FpwrATrQYfPQLCJu0&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=_lWwfHkMzb-fm3ez2bU70A&_nc_ss=7f289&oh=00_Af-nd5a6R3MuRFX5wfDtwDiMhTCQOp_cjyL3B6yVbVoloQ&oe=6A36F45D,2026-06-20T19:21:41.000Z,2026-06-16,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1724197118748377.mp4,2026-06-15,2026-06-16,,,,,
13,5,PW Talk,631251720065425,PW Talk,,IN,1007300494972391,https://www.facebook.com/ads/library/?id=1007300494972391,2026-05-03,,false,false,1,0,,2026-05-03,,"🤫 ""English Medium walo jaisi fluency kaise laaun?"" PW Talk app par aao! Yahan basics se lekar real speaking tak sab milega. Bas 3 simple steps aur aapki hesitation gayab. Aaj hi try karein! 🎓",3 Steps mein Fluent English 🚀,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads","🤫 ""English Medium walo jaisi fluency kaise laaun?"" PW Talk app par aao! Yahan basics se lekar real speaking tak sab milega. Bas 3 simple steps aur aapki hesitation gayab. Aaj hi try karein! 🎓",3 Steps mein Fluent English 🚀,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQM6sUS8RqwX335DX2zeXOMmX4sKwf0aZP_aC91rm8jyzF9Ilp8R2h3jdV3ThcWzVhj_JAmaJUESh46kQb7jTsPTexjGWbshsE4gENurWuPUzg.mp4?_nc_cat=109&_nc_oc=Adpx7lHQj4GGhGz1F1zlyWGmJ5IiTlyFbmtXz75ouY3eGIGfh0EgBgTe13jB7SIMDCI&_nc_sid=b66105&_nc_ht=video.fblr22-1.fna.fbcdn.net&_nc_ohc=UKiT5qx-L9gQ7kNvwG1vA_2&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjI2MzM3MTYwNTk5MzE4MTM2LCJhc3NldF9hZ2VfZGF5cyI6NTIsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo2NSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=9564effc681e523f&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9DMjQ4RkY0QkJCMzQzODAzRENGQzdEQTcxNkYyNTY5OF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzMxNDJEODFEMjgwNkE0MTNDRThBMUNERTMyRDBBMUJFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbwudHeweDIXRUCKAJDMywXQFBiHKwIMScYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&_nc_zt=28&oh=00_Af8aDWQs_ZUKynixbxBCvUbiM42MLKcN2zugtcUoENPDHQ&oe=6A42C4A3,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/690611930_1296381069251700_6579687767223489564_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WaQ0sZAf24EQ7kNvwGI27V3&_nc_oc=Adrbl8po2Xs2YWX65oeW5Ix3OzmazeEkwDsHTQmRx4A1V2QU8VJQTGcY1cpqB_stnnc&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=bp_crsF_JPm2gisSnLtPkg&_nc_ss=7f289&oh=00_Af8Q01ZifLPxOV4-G6o4IRRZn37a-_tvCJcSnAcyfad7NQ&oe=6A42B925,2026-06-29T19:16:51.000Z,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1007300494972391.mp4,2026-06-15,2026-06-25,,,,,
