row_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,orig_frame_urls,gen_panel_urls,char_sheet_urls,supernova_rewrite_html_r2_url,supernova_rewrite_gdoc_url,competitor_analysis_gdoc_url
1,BoldVoice,108128217985547,BoldVoice,,ALL,26925651373762919,https://www.facebook.com/ads/library/?id=26925651373762919,,,FALSE,FALSE,1,Started running on 14 May 2026,,,,Video,,1,0,9:16,https://scontent.fblr1-8.fna.fbcdn.net/o1/v/t2/f2/m412/AQMTBMvpBSBElBgf40aCicjI3aETYTVWiLvEfImhOsujMClreol-A80ltSG_Ut07PUvuqH-kxhlYbLM8pEu-wF6_u3kLiRpyAcGpP87NXA.mp4?_nc_cat=101&_nc_oc=AdoKUf9rbGWSZHuTdwX9xpX7LGQGcPUKXIk86Fv2Z1BLnZ5eWTxOwogAIeh2TOq4zIkFhmnzfT3ewdm94I-FKGGm&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-8.fna.fbcdn.net&_nc_ohc=-A9120dVI78Q7kNvwEr6BST&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTM4MzAwMjQ4ODA5NzM1LCJhc3NldF9hZ2VfZGF5cyI6NjQsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjoyOCwid2F0Y2hfdGltZV9zIjoxODAxODcwNiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af_LFPWmwVxnNVsykbadXcls1nUwWpEt0bybup6gpi5Bqw&oe=6A275129,https://scontent.fblr1-10.fna.fbcdn.net/v/t39.35426-6/700109326_1859042894789231_7734497569211869557_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=MuR_FHOWRCMQ7kNvwGTxOKY&_nc_oc=AdpORJIXgZK3B0PcrJe-33MdJcEvv_GTarZ7oO83PmTiqd9GSNAwno_GzF5Os8PYxGH8AGRN6HSjcf323tcL-caO&_nc_zt=14&_nc_ht=scontent.fblr1-10.fna&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&oh=00_Af8gLGwQzKljJSuuDpsPMlMGPcFf3-ytTK6M3KWCv2W_7g&oe=6A277C04,2026-06-08T23:32:57.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/26925651373762919.mp4,2026-05-28,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/26925651373762919_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/26925651373762919_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/orig_02.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/orig_03.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/orig_04.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/orig_05.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/orig_06.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/gen_01_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/gen_02_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/gen_03_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/gen_04_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/gen_05_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/gen_06_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/26925651373762919/char_A_sheet.jpg""]",,,
2,BoldVoice,108128217985547,BoldVoice,,ALL,1477549913252506,https://www.facebook.com/ads/library/?id=1477549913252506,,,FALSE,FALSE,1,Started running on 14 May 2026,,,,Video,,1,0,1:1,https://scontent.fblr1-4.fna.fbcdn.net/o1/v/t2/f2/m412/AQNID_C4Qxd_ugdfxX3MBjFjydKm5U58EK4QahZGVa-IyRy_NrqOdEI9eNy9Xqa8oQJa87EVqXck505bointVugY.mp4?_nc_cat=108&_nc_oc=AdpQ983wnc-uyxG8SH6Wo5Bzjhz013zbdvsJcP_kHjVHN2banis_iyQLKOyvVJrLSH1gNMIPhyjB4fQ8l0qgz3yh&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-4.fna.fbcdn.net&_nc_ohc=eqytNvVevxYQ7kNvwGlhdau&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTE3MDU5MDE0MDk4OTI0NSwiYXNzZXRfYWdlX2RheXMiOjc3NCwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjI3LCJ3YXRjaF90aW1lX3MiOjE2NjM1NywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af8g74lWvZsEsEpZ0VPZJwKs9iDwmlCwRcmwYopRWcmErg&oe=6A2773E5,https://scontent.fblr1-4.fna.fbcdn.net/v/t39.35426-6/698473580_1477522147386801_1795267575571950397_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=_0BDNO-yEDEQ7kNvwFcWmWw&_nc_oc=AdpHWqnLwO22I87UHNapCWEbwRJBdmzyAOkir4d9HNczNilcRvz5dBiM_r8WoMGD6iQ1AI15jQqEVnV-cUaz7L7U&_nc_zt=14&_nc_ht=scontent.fblr1-4.fna&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&oh=00_Af8UHM0sN8IAguoZC0M6OyeBEv0HL25_t4XYO8iXcyjoUQ&oe=6A276B7F,2026-06-09T02:01:09.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1477549913252506.mp4,2026-05-28,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1477549913252506_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1477549913252506_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1477549913252506/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1477549913252506/orig_02.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1477549913252506/orig_03.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1477549913252506/gen_01_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1477549913252506/gen_02_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1477549913252506/gen_03_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1477549913252506/char_A_sheet.jpg""]",,,
6,BoldVoice,108128217985547,BoldVoice,,ALL,1292724245723832,https://www.facebook.com/ads/library/?id=1292724245723832,,,FALSE,FALSE,1,"Made for immigrants, by immigrants. Try BoldVoice free and never get asked to repeat yourself again.",,,,Video,,1,0,9:16,https://scontent.fblr1-6.fna.fbcdn.net/o1/v/t2/f2/m412/AQM3KbBtRlowFwQQN7XT_fENARYOg4b7LxlleaQkYF9vzOQrToTOfaNpAossivvsfxl1NFtm5Wvs9EJqSFTZ2dvbK1WuPJwwabaAHYR-WA.mp4?_nc_cat=102&_nc_oc=AdqhZKN7VbTJpV3xNifG8sL1mZafK4TN_4VG8WfJtwW8WTvNKQ7m0B79EDw8qmE1pG-Fy2Sco3u4Dtjn5mKu-H6-&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-6.fna.fbcdn.net&_nc_ohc=bC7mcbwp5YkQ7kNvwEwD5xl&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTQwNTIyNDI1MTkzNjcxLCJhc3NldF9hZ2VfZGF5cyI6NzgsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjozNywid2F0Y2hfdGltZV9zIjoxNDIzOTM3NSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af9AVS1hb-xwm-5Umm8PUg8QEcgn5EsRLoAFxVq9CzcMyA&oe=6A27550C,https://scontent.fblr1-10.fna.fbcdn.net/v/t39.35426-6/700908224_945017055000379_205780937910635985_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_aid=0&_nc_ohc=LRwXJB7v0JQQ7kNvwGz9kMf&_nc_oc=AdqFEwyLFHpBFB7rwOoCb3rDeHzwhi6usLiAjmB9t_MjrKw5pWh64eXHY01xcmRlQlJhh02jrwqwAB2H8RSSrFPB&_nc_zt=14&_nc_ht=scontent.fblr1-10.fna&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&oh=00_Af_hYJg-YrZs2AJwUiextlEfbmiQ3C8QZStG3O1_O7LE-Q&oe=6A276750,2026-06-08T23:49:32.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1292724245723832.mp4,2026-05-28,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1292724245723832_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1292724245723832_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1292724245723832/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1292724245723832/orig_02.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1292724245723832/orig_03.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1292724245723832/gen_01_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1292724245723832/gen_02_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1292724245723832/gen_03_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1292724245723832/char_A_sheet.jpg""]",,,
5,BoldVoice,108128217985547,BoldVoice,,ALL,1501335731525040,https://www.facebook.com/ads/library/?id=1501335731525040,,,FALSE,FALSE,1,Started running on 14 May 2026,,,,Video,,1,0,9:16,https://scontent.fblr1-8.fna.fbcdn.net/o1/v/t2/f2/m412/AQPd9EaocOL0sfam1EmKJUk2fMLiXOQXuDpq-Ao4XYsAipaQHjsTTsV7Xv3SsTlHqj-4-MJzMFUF1UVzFxMg_sd0tOGuROhSOd_rSW7KQg.mp4?_nc_cat=110&_nc_oc=AdplyqiTFXd7KzA16FEUqOGTBICT-0ZYAPBxUlXzMAkOogW6JOqXbKje4fI2QWcAIihUdtY-ePxhPOxF_vXNDVBv&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-8.fna.fbcdn.net&_nc_ohc=bMN0g4Uga0IQ7kNvwG9VZC_&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTAyOTUyMzc4Nzg0NjA5LCJhc3NldF9hZ2VfZGF5cyI6MTI2LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6NDgsIndhdGNoX3RpbWVfcyI6OTE2MjQ1NiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af_wXl1c84n7MgUOCvauOAxEdZnf3R_Hek2l-vJhsJ15Jw&oe=6A277AB4,https://scontent.fblr1-5.fna.fbcdn.net/v/t39.35426-6/699048368_945234758416827_2820681478136891440_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Je9qZs67lbQQ7kNvwEfD2Pg&_nc_oc=AdpxzQk9-s9eJqZwjXuHcYNMvVl952cve8fHN9_bxm-pyja6cwacYa81kqzbltQDy4cLmMkssJvLL6kkwYg-eTea&_nc_zt=14&_nc_ht=scontent.fblr1-5.fna&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&oh=00_Af_pIEUNN_VNnP4AkRx9WIEYlIQivj7oGVZidbaM2PHnnA&oe=6A277254,2026-06-09T02:30:12.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1501335731525040.mp4,2026-05-28,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1501335731525040_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1501335731525040_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1501335731525040/orig_01.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1501335731525040/gen_01_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1501335731525040/char_A_sheet.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1501335731525040/char_B_sheet.jpg""]",,,
5,BoldVoice,,BoldVoice,4100,ALL,855544760303086,https://www.facebook.com/ads/library/?id=855544760303086,2026-05-19,,false,false,1,"Better pronunciation, better communication.
Try BoldVoice free.",,,http://itunes.apple.com/app/id1567841142,Video,5 platforms,1,0,9:16,https://scontent.fblr22-1.fna.fbcdn.net/o1/v/t2/f2/m412/AQMY1IVadhPjDz11r25qoauIY0gMM_zuhga_qnAQMOpC-dNvYIF067VwQULbnBatH7DAwyploBVQw3W6gtYjZksv-3suvW2-spq6xY-g9g.mp4?_nc_cat=108&_nc_oc=Adoe3E-z9VtNVtDruAe9UTkb1pfMjVr24EqWeSghYWRHaN54jMDKkKoZe2dD2lsir4w&_nc_sid=8bf8fe&_nc_ht=scontent.fblr22-1.fna.fbcdn.net&_nc_ohc=Jhwafxvl0E4Q7kNvwFyLQxj&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTE5ODQ1Mjg5MjI5NjI2MywiYXNzZXRfYWdlX2RheXMiOjE0LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MjYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=FhrS75pw0VKZ2a0w_R-8mQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af5XQnKMaifdKqxRs4CE7r9-wkixef_yJ6ft82M54B93HQ&oe=6A1E2D92,,2026-06-02T01:10:42.000Z,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/855544760303086.mp4,2026-05-28,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/855544760303086_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/855544760303086_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/855544760303086/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/855544760303086/orig_02.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/855544760303086/orig_03.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/855544760303086/gen_01_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/855544760303086/gen_02_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/855544760303086/gen_03_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/855544760303086/char_A_sheet.jpg""]",,,
7,BoldVoice,108128217985547,BoldVoice,,ALL,956123550567832,https://www.facebook.com/ads/library/?id=956123550567832,,,FALSE,FALSE,1,Started running on 14 May 2026,,,,Video,,1,0,9:16,https://scontent.fblr1-9.fna.fbcdn.net/o1/v/t2/f2/m412/AQNXaqjChF7yVnMJhWk_tzVZrUMGEfJePKHSEFQQHQfEq1r5ygHP4Kbm5-f0E7uM1j8UuOSneq7_5ojDHo1ghvnjfGTwmT1jixQZ9xfHLw.mp4?_nc_cat=105&_nc_oc=Adp-IDs4Z9SVMgFJO29tzubc7hjxqO7MpAg88D-mve90HrYAM2V6GMcYkqhVw3wTPshhr3ohyw6ogSUSuVAK6rDe&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-9.fna.fbcdn.net&_nc_ohc=zSFgmL6aziwQ7kNvwGPjTPS&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6NDI3NDc1MjI3OTQ1ODc1MywiYXNzZXRfYWdlX2RheXMiOjEwMywidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjQ5LCJ3YXRjaF90aW1lX3MiOjIzNDc5MDQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af9XQC7KuSuW9c5C7RGig65iMz1KXfkC_sSKJmMJMpFOuQ&oe=6A2769BD,https://scontent.fblr1-9.fna.fbcdn.net/v/t39.35426-6/701020023_2535526526879107_26717860112082521_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=en9u_Kywi14Q7kNvwGxvsVg&_nc_oc=Ado9M69qv6SmZZfvStpph5yu6Tm3qYcb06oJQFcLlhj5kpIiVuviK9Rh2TTmtZXOn93OyHWjwjDAkrfVFqccOpRs&_nc_zt=14&_nc_ht=scontent.fblr1-9.fna&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&oh=00_Af8p2LHopjPxpVsB6Eg91op7sv-CS-9vQGAbeNRJ-ZLnFQ&oe=6A277B53,2026-06-09T01:17:49.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/956123550567832.mp4,2026-05-28,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/956123550567832_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/956123550567832_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/956123550567832/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/956123550567832/orig_02.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/956123550567832/orig_03.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/956123550567832/gen_01_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/956123550567832/gen_02_background.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/956123550567832/gen_02_inset.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/956123550567832/gen_03_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/956123550567832/char_A_sheet.jpg""]",,,
9,BoldVoice,108128217985547,BoldVoice,,ALL,1502545061491568,https://www.facebook.com/ads/library/?id=1502545061491568,,,FALSE,FALSE,1,Started running on 17 May 2026,,,,Video,,1,0,9:16,https://scontent.fblr1-8.fna.fbcdn.net/o1/v/t2/f2/m412/AQPd9EaocOL0sfam1EmKJUk2fMLiXOQXuDpq-Ao4XYsAipaQHjsTTsV7Xv3SsTlHqj-4-MJzMFUF1UVzFxMg_sd0tOGuROhSOd_rSW7KQg.mp4?_nc_cat=110&_nc_oc=AdplyqiTFXd7KzA16FEUqOGTBICT-0ZYAPBxUlXzMAkOogW6JOqXbKje4fI2QWcAIihUdtY-ePxhPOxF_vXNDVBv&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-8.fna.fbcdn.net&_nc_ohc=bMN0g4Uga0IQ7kNvwG9VZC_&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6OTAyOTUyMzc4Nzg0NjA5LCJhc3NldF9hZ2VfZGF5cyI6MTI2LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6NDgsIndhdGNoX3RpbWVfcyI6OTE2MjQ1NiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af_wXl1c84n7MgUOCvauOAxEdZnf3R_Hek2l-vJhsJ15Jw&oe=6A277AB4,https://scontent.fblr1-4.fna.fbcdn.net/v/t39.35426-6/689022307_2826421081042099_1748152371716909518_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=A0frX7vb09oQ7kNvwFbqwAh&_nc_oc=Adq2CQXtVHf-INZvAlt-LiAOFzn-PmxtVQSU8OENYy7KnmZQMStoflBgAxVLLfgBbn7ZaWVYpSAKzYKrdSSTpBFU&_nc_zt=14&_nc_ht=scontent.fblr1-4.fna&_nc_gid=NRdM5HywniAtkuQuL9Uo6g&_nc_ss=7b2a8&oh=00_Af_aFw1Pe8bw-EMPvQnFLOlGKIis27bJWNq1ZLp2OK5s8Q&oe=6A277EB9,2026-06-09T02:30:12.000Z,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1502545061491568.mp4,2026-05-28,2026-06-04,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1502545061491568_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1502545061491568_supernova_rewrite.docx,"[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/orig_01.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/orig_02.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/orig_03.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/orig_04.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/orig_05.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/gen_01_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/gen_02_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/gen_03_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/gen_04_full.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/gen_05_full.jpg""]","[""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/char_A_sheet.jpg"", ""https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/images/1502545061491568/char_B_sheet.jpg""]",,,
