row_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,orig_frame_urls,gen_panel_urls,char_sheet_urls,page_rank,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,supernova_rewrite_gdoc_url,competitor_analysis_gdoc_url,supernova_rewrite_html_r2_url
5,MySivi,974103675777955,MySivi Spoken English App,,IN,4210298219220133,https://www.facebook.com/ads/library/?id=4210298219220133,2026-02-16,,false,true,2,"🌍 Speak English fluently with the power of AI! 🧠 Try MySivi for real progress. Start your trial now at just ₹3/-! 🔓💬 

#LearnEnglish #AIpowered #MySivi #FluencyJourney 🚀",MySivi Se Shuru Karo – Sirf ₹3 Mein,Install now,http://play.google.com/store/apps/details?id=com.practice.ninja_study,Video,"Facebook,Instagram,Audience Network,Messenger",1,0,9:16,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQPsTFOrYKlYyRDYogbagWRm-xWK5NvrgsxREqjrD0IUbHuFBwdAiH_1XDJGffIUcK-jEDQVG1hz-0tvkrYoR1CKN3uUqetSlfSe5wYJY_hFMA.mp4?_nc_cat=102&_nc_oc=AdpNIyzGDX4kdPCrOhb6k0Y4tSlfN_s0E0MiR-Cug_8Uit1AVXx032dQsRtyzLWJiZuJdAOBgxbv1RQmLbsXkWri&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=Wuvhm0hiC9wQ7kNvwES1SNU&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE5MTYwMDA1MzkxMjI5MjIsImFzc2V0X2FnZV9kYXlzIjoxMjcsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo3MCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=4887e2a99faab07a&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9DNzQ0RkJGN0JEOUFDRjQxNTQ5MkU2ODk1NDVENURBNl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0IwNEM1NDNCQzNGODk5N0I1MTRFRUVBNzM2QTEyQjlFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbU87C49KXnBhUCKAJDMywXQFGVkWhysCEYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=-MgyactWLarVqYQ-F_2lwA&_nc_ss=7f289&_nc_zt=28&oh=00_Af_z_WFGu_ditpxG_Esop2D_43B8ZH5OrZemtheqzcVMkQ&oe=6A423A4E,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/634970930_884414141063313_8038577708488831002_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=hzHLy2pHGREQ7kNvwHh4sbv&_nc_oc=AdpnBhBUgOIryf2ha2JGakdOGkJUC7GmTqGzgy3tjNrEGH_au23BT_fwZcidvEdcKtyppjSqVoJSNB_4nXd4CL4J&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=-MgyactWLarVqYQ-F_2lwA&_nc_ss=7f289&oh=00_Af-7w9ffdZcKlS6w79TMo-OYt6D8uxKgsyVWw_VsylVYAQ&oe=6A4246E2,2026-06-29T09:26:38.000Z,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/4210298219220133.mp4,2026-05-27,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/4210298219220133_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/4210298219220133_supernova_rewrite.docx,,,,2,0,4210298219220133,2026-02-16,,"🌍 Speak English fluently with the power of AI! 🧠 Try MySivi for real progress. Start your trial now at just ₹3/-! 🔓💬 

#LearnEnglish #AIpowered #MySivi #FluencyJourney 🚀",MySivi Se Shuru Karo – Sirf ₹3 Mein,Install now,http://play.google.com/store/apps/details?id=com.practice.ninja_study,"Facebook,Instagram,Audience Network,Messenger",,,
2,MySivi,974103675777955,MySivi Spoken English App,,IN,1236764688618209,https://www.facebook.com/ads/library/?id=1236764688618209,2026-04-03,,false,true,1,"ఇంగ్లీష్ నేర్చుకోవడం ఇప్పుడంత ఈజీ అయిపోయింది! ఎప్పుడైనా, ఎక్కడైనా AI సహాయంతో బాగా మాట్లాడండి.ఇప్పుడే ₹1/- తో ట్రై చేయండి!",MySivi తో ఇంగ్లీష్ నేర్చుకోండి - కేవలం ₹1 కి,Install Now,http://play.google.com/store/apps/details?id=com.practice.ninja_study&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBExQ0h3cnAwd1V3VFJVU3lGM3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHrBe3ImUmtYGqwOPxWfKbbjPRc3t_ujVp3-eZ3NDEb2raTGP4Jt3HQgFZQn4_aem_PAnaeTyee-sWRSrQNNGGXw,Video,"Facebook, Instagram, Audience Network, Messenger",1,0,9:16,https://scontent.fblr1-10.fna.fbcdn.net/o1/v/t2/f2/m412/AQNZfnQWhCnvDukByfXFy6NjF0vjB5l00PsH2AUdj8iQf1RQBmQ-xqg1ns04HSkfOS2Y21ef63xf5cmGlN_dixWGNL1hXqgO-w51n9BGBA.mp4?_nc_cat=109&_nc_oc=Adrd-VNawOmt7aUHXH2clBjL499bT5lVTJ0wFgZyzXLuNMOzqiQuI6Z0f37KqHI1nhHMGI-vOG6w-_uvmC15RZg2&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-10.fna.fbcdn.net&_nc_ohc=GofrhFxn6NwQ7kNvwHifBBb&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MjY1MjU4MzMwNjcwMjk2MTIsImFzc2V0X2FnZV9kYXlzIjo1NCwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjQ3LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=-WwyEzDGLcnhELka_7x5wQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af6BL18gFC-z-kPfKDNro75qMDUVxXE550yW3M7FfIsMtw&oe=6A1C8075,https://scontent.fblr1-4.fna.fbcdn.net/v/t39.35426-6/665661668_1476200390554159_7499930326652731888_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=n-VZHI4h7A4Q7kNvwGQAJpm&_nc_oc=AdoZzFuOuUGbj7eKKz_Rnqy98qzR1Nr5OZpegBvLSn8H1X_KGWpjKfW4pzy1EMs2d6WR4ww7OP3sSUkSpMIpGGMs&_nc_zt=14&_nc_ht=scontent.fblr1-4.fna&_nc_gid=-WwyEzDGLcnhELka_7x5wQ&_nc_ss=7b2a8&oh=00_Af7ZwPcOQFYzF-s-2QoI8wmkqYbi1unzWIIbZVJ5uKsuzA&oe=6A1C86D0,2026-05-31T18:39:49.000Z,2026-05-27,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1236764688618209.mp4,2026-05-27,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1236764688618209_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1236764688618209_supernova_rewrite.docx,,,,,,,,,,,,,,,,
26,MySivi,974103675777955,MySivi Spoken English App,,IN,809446541711698,https://www.facebook.com/ads/library/?id=809446541711698,2026-04-01,,false,false,1,"🌍 Speak English fluently with the power of AI! 🧠 Try MySivi for real progress. Start your trial now at just ₹1/-! 🔓💬 

#LearnEnglish #AIpowered #MySivi #FluencyJourney 🚀",MySivi Se Shuru Karo – Sirf ₹1 Mein,Install now,http://itunes.apple.com/app/id1644736135,Video,"Facebook,Instagram,Audience Network,Messenger",1,0,9:16,https://video.fblr20-4.fna.fbcdn.net/o1/v/t2/f2/m366/AQMYIudnMyH_oG0O3dasIdjYSjYydJgQeeambTu-oA1QFv6r82oJ3tj1hl7JNgxODO6jktICoUacSLhkYaYoU85tMOVHnquyEFKDHZ52DldCBQ.mp4?_nc_cat=103&_nc_oc=AdpnIL_0BjhyxshEVHB5A3QnZANdGmVYQ-Wtuq57mJxJ2J7gJo2k5pzDfQEIYh4KnWMcqbbu1hOQB0HvZD4IQhrF&_nc_sid=b66105&_nc_ht=video.fblr20-4.fna.fbcdn.net&_nc_ohc=y4SONkzdbKEQ7kNvwHiAFo0&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE4ODg0NDI4NDE4MTM2MzAsImFzc2V0X2FnZV9kYXlzIjo4NCwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjUxLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=8ff4ebfc56b55fc5&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC80NjQyRjVGNTM2MkU1RUVCMDQ4MzI2NkM2MERBRTU4NV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzQzNDBDNkY0NDgzOURFOUE0MTFFOEVFRDI4ODY4OTgwX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACb8yZ7M6-HaBhUCKAJDMywXQEnAAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=-MgyactWLarVqYQ-F_2lwA&_nc_ss=7f289&_nc_zt=28&oh=00_Af_2gy0almqJoxt7qIaMXJOSDDVCM3hpOGtqMiTAVcAdZg&oe=6A423091,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/662178712_1403014544845216_8220860055857869083_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HBBXhhhCysQQ7kNvwHb-U96&_nc_oc=AdoCfVCBs6BlRjJkO_wwzPuuUvDWltzBoRxWvdwvZ-vDoyY3RgTmtCWBldN8i8Kn_1FPpgUil_Bm3VFyJWyLcZby&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=-MgyactWLarVqYQ-F_2lwA&_nc_ss=7f289&oh=00_Af_fmZuMVc8OMloTz4PI6mhSXewig8NfJR9fhPlkflT6qQ&oe=6A423271,2026-06-29T08:45:05.000Z,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/809446541711698.mp4,2026-05-27,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/809446541711698_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/809446541711698_supernova_rewrite.docx,,,,8,0,,2026-04-01,,"🌍 Speak English fluently with the power of AI! 🧠 Try MySivi for real progress. Start your trial now at just ₹1/-! 🔓💬 

#LearnEnglish #AIpowered #MySivi #FluencyJourney 🚀",MySivi Se Shuru Karo – Sirf ₹1 Mein,Install now,http://itunes.apple.com/app/id1644736135,"Facebook,Instagram,Audience Network,Messenger",,,
21,MySivi,974103675777955,MySivi Spoken English App,,IN,2495643760892894,https://www.facebook.com/ads/library/?id=2495643760892894,2026-04-22,,false,true,5,"🌍 Speak English fluently with the power of AI! 🧠 Try MySivi for real progress. Start your trial now at just ₹1/-! 🔓💬 

#LearnEnglish #AIpowered #MySivi #FluencyJourney 🚀",MySivi Se Shuru Karo – Sirf ₹1 Mein,Install now,http://play.google.com/store/apps/details?id=com.practice.ninja_study,Video,"Facebook,Instagram,Audience Network,Messenger",1,0,9:16,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQMUcLO-grDFnEjNzyZJPZ2awfiLuGpfq7esVbUTt96Z3uhJku42lvtiOAytOjUDH_pbe7ISmcDW5r002SHx3caHDg0erz5BF75bq6klXuwBVg.mp4?_nc_cat=111&_nc_oc=AdpnBFAOzfihw2wA7YszQHO9G6AvGscvNPne3IMCAta0F1qB6pllxRmqBM7Jt6Di69bn7DKowb9FnHYzifQG9hc0&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=kF0daTi4nz8Q7kNvwGBD4_b&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE5NTk5NDA4MDgyMjkzOTIsImFzc2V0X2FnZV9kYXlzIjo3MSwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjUxLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=74f1013758a02bb4&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8zMjRFMENCNTQwMkZGRDMxQUVDMTU0MEJBNDlEMjlCRV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzFENDA3RUIzOEU3NTRGNUQ3OEQ0REM3RjM1MzRFMEFCX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACagiL76yKP7BhUCKAJDMywXQEn3bItDlYEYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=-MgyactWLarVqYQ-F_2lwA&_nc_ss=7f289&_nc_zt=28&oh=00_Af_A713-SwXHSX3LYei_iYeb5enxBzGbARipUtusVKbLzA&oe=6A42621D,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/678629843_2117942825450349_8298959555853735729_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=A4msJLmBdUUQ7kNvwF4GJ_R&_nc_oc=AdqCELoI2KPA-WBks-2Z_DD2ZH4cKmrxdMREKKTF4QasmcFo35yxyz1cwzjOMeNLPn0pwzXlODn_0zp7i0LeJyTP&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=-MgyactWLarVqYQ-F_2lwA&_nc_ss=7f289&oh=00_Af-nVLFlsY_rUaQdgFH4VBt4LdgoiJqjl1TI8Al4wtPllg&oe=6A426123,2026-06-29T12:16:29.000Z,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2495643760892894.mp4,2026-05-27,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2495643760892894_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2495643760892894_supernova_rewrite.docx,,,,7,0,2495643760892894,2026-04-22,,"🌍 Speak English fluently with the power of AI! 🧠 Try MySivi for real progress. Start your trial now at just ₹1/-! 🔓💬 

#LearnEnglish #AIpowered #MySivi #FluencyJourney 🚀",MySivi Se Shuru Karo – Sirf ₹1 Mein,Install now,http://play.google.com/store/apps/details?id=com.practice.ninja_study,"Facebook,Instagram,Audience Network,Messenger",,,
1,MySivi,974103675777955,MySivi Spoken English App,,IN,1294872372199763,https://www.facebook.com/ads/library/?id=1294872372199763,2026-05-17,,false,true,4,"हुशारीनं शिका, कष्ट न करता!
MySivi AI सोबत खरी English बोलायची प्रॅक्टिस करा.
आजच ट्रायल सुरू करा ₹1/- ला आणि आत्मविश्वास वाढवा!",MySivi सोबत सुरुवात करा – केवळ ₹1 मध्ये,Install now,http://play.google.com/store/apps/details?id=com.practice.ninja_study,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,https://video.fblr20-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQNh9UTKiViQyix68uODaZWZJbedT7VSWh8jWM28nabMwSO_SpBxa5aRhSmfZGBfrB0zJJK8LKQP0SyAUf9Eyc5NV4vskB9dWtQ97u4pmjA0ng.mp4?_nc_cat=108&_nc_oc=Ado1te3w8iYTNMAQWwkZT5v7Ca222GqTdwiZ3mdSdZxZm7t8x46RNyGQv5d9dIO3yyTgWP75ywVeIxFqbdrdoTZn&_nc_sid=b66105&_nc_ht=video.fblr20-1.fna.fbcdn.net&_nc_ohc=l1niob8TDt0Q7kNvwFPdTMG&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEyODk5MzU4MDY2MTUzMDAsImFzc2V0X2FnZV9kYXlzIjo0MCwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjE5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=85268a2df06fcc8&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC84MTQ1NUNGNzcyN0I1NzFDMTY4QkM5NUM1RDFEQTJBMF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50Lzk5NDQ2NThCNDREQURFRTFGOENFQTI4QjIzRjUwOUE4X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaIvMrYkszKBBUCKAJDMywXQDOIcrAgxJwYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=-MgyactWLarVqYQ-F_2lwA&_nc_ss=7f289&_nc_zt=28&oh=00_Af9yPOygxy8tq1c_kFd8_d_ZlDle_11GJIff499w0bsjAw&oe=6A4258A4,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/701895065_4778315529062909_4792309877727303069_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=uTFjWf1na5kQ7kNvwFDpC6T&_nc_oc=AdoaEGLIu0u8Ukazimjy39-sknBtzXY2WT0qT-IlzRe9Y-BIotWBPs5Dh-rbBytxBKoRrUfw7rbjppexYoTN5bsW&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=-MgyactWLarVqYQ-F_2lwA&_nc_ss=7f289&oh=00_Af80yJNn5TITD9r0mJqUkXdUI_JR2zsQ3S3pApnETeCyBg&oe=6A4249D7,2026-06-29T11:36:04.000Z,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1294872372199763.mp4,2026-05-27,2026-06-25,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1294872372199763_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1294872372199763_supernova_rewrite.docx,,,,1,0,1294872372199763,2026-05-17,,"हुशारीनं शिका, कष्ट न करता!
MySivi AI सोबत खरी English बोलायची प्रॅक्टिस करा.
आजच ट्रायल सुरू करा ₹1/- ला आणि आत्मविश्वास वाढवा!",MySivi सोबत सुरुवात करा – केवळ ₹1 मध्ये,Install now,http://play.google.com/store/apps/details?id=com.practice.ninja_study,"Facebook,Instagram,Audience Network,Messenger,Threads",,,
6,MySivi,974103675777955,MySivi Spoken English App,,IN,1919377688693567,https://www.facebook.com/ads/library/?id=1919377688693567,2026-03-30,,false,true,1,🌍 Speak English fluently with the power of AI! 🧠 Try MySivi for real progress. Start your trial now at just ₹1/-! 🔓💬 #LearnEnglish #AIpowered #MySivi #FluencyJourney 🚀,MySivi Se Shuru Karo – Sirf ₹1 Mein,Install Now,http://play.google.com/store/apps/details?id=com.practice.ninja_study&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBExQ0h3cnAwd1V3VFJVU3lGM3NydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHrBe3ImUmtYGqwOPxWfKbbjPRc3t_ujVp3-eZ3NDEb2raTGP4Jt3HQgFZQn4_aem_PAnaeTyee-sWRSrQNNGGXw,Video,"Facebook, Instagram, Audience Network, Messenger",1,0,9:16,https://scontent.fblr1-10.fna.fbcdn.net/o1/v/t2/f2/m412/AQO594_GWEkM2xx2sdM9Cc41tERWb7IypMkg0dwv1l-TN7WMAFlUGHInK4_lxS4nwX3oz2thsq0EDaC5SQli_5bkHSFaDqygLN8M1hs45g.mp4?_nc_cat=106&_nc_oc=Adpr0eSszP1-eh60CJEeCFDmawFz0gwh_xSpKQMMZ775H9WC40F3pT8bCNb9NiCzbvuKalT8TPOK4zgjrgmubhf9&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-10.fna.fbcdn.net&_nc_ohc=78gJIrG-5GEQ7kNvwEJyW35&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MjU5ODk5OTc5MzQwMzM0MDEsImFzc2V0X2FnZV9kYXlzIjo2MCwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjUxLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=-WwyEzDGLcnhELka_7x5wQ&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af4xa45hncAncgikjGYA0sPBgV7E89AfcMzWoUudZeNvRQ&oe=6A1C76B8,https://scontent.fblr1-4.fna.fbcdn.net/v/t39.35426-6/657579786_4513370538987731_7233810844491706502_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=CZxlnAWqjcwQ7kNvwF5uu7W&_nc_oc=AdoHgMycmqVlYkJ6GXXKAmFHcllTElWFYtvPbJs60Lm7v5MBksAMlCtNfRpO6QtjEioMGdn0McqqcSjgRXF5A7Oq&_nc_zt=14&_nc_ht=scontent.fblr1-4.fna&_nc_gid=-WwyEzDGLcnhELka_7x5wQ&_nc_ss=7b2a8&oh=00_Af6rlMmButPnTxXqDZt2wHmXs1wR-BjTnoBqvD3raO0Zbw&oe=6A1C7C74,2026-05-31T17:58:16.000Z,2026-05-27,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1919377688693567.mp4,2026-05-27,2026-05-28,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1919377688693567_competitor_analysis.docx,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1919377688693567_supernova_rewrite.docx,,,,,,,,,,,,,,,,
