pipeline,competitor,page_id,page_name,ad_id,scrape_date,row_rank,page_rank,ad_start_date,media_type,low_impression
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1531788542114648,2026-05-28,209,209,2026-05-14,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1511332340454824,2026-05-28,210,210,2026-05-11,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1282256593361255,2026-05-28,211,211,2026-04-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1305159194495432,2026-05-28,212,212,2026-05-24,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2053874015554589,2026-05-28,213,213,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,869714889495949,2026-05-28,214,214,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1436769334440831,2026-05-28,215,215,2026-04-14,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1006462178403388,2026-05-28,216,216,2026-05-20,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,26015946144745880,2026-05-28,217,217,2026-05-16,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2793580380979785,2026-05-28,218,218,2026-05-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1333282655343861,2026-05-28,219,219,2026-05-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,27360427763592983,2026-05-28,220,220,2026-05-25,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1544459170518390,2026-05-28,221,221,2026-05-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1299931205039185,2026-05-28,222,222,2026-05-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,913135261752285,2026-05-28,223,223,2026-05-13,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1922124065113843,2026-05-28,224,224,2026-05-26,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,3159478097589445,2026-05-28,225,225,2026-05-15,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,4013753118914636,2026-05-28,226,226,2026-05-08,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,984889853999304,2026-05-28,227,227,2026-05-08,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,2161837981240930,2026-05-28,228,228,2026-04-16,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1007165265101226,2026-05-28,229,229,2026-05-22,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,1652507045902710,2026-05-28,230,230,2026-03-11,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,771233905978774,2026-05-28,231,231,2026-05-24,Video,false
facebook,learna-ai,521600091028761,Learna AI: English Learning App,857027970161819,2026-05-28,232,232,2026-05-22,Video,false
