ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1309741450581839,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8GpmxAfhSkXkmW-Z3v8ZDT2CeAyQQkzml4QhxZjvMOu076QjiYw_4zgF_z8AOuwdaL5tIHZEZhfwxNdMhbBUDZAZsHSuluiaHmpwydPS4K2K6FTTos2JOj_vXx2ReV4sSdlgEkD3jFoLaxOMQ.jpg?_nc_gid=4U6k_sD_wzPZOhEOmorcEg&_nc_oc=AdqHVqNIR49IWbqUM0pAIijZ5pRSCUFDyEem0kBUwtV21zsHXqa-v9iXC4mDt1WRjX0&strext=1&ccb=10-5&oh=00_Af78hGnCNUiCBdvb-dQOYbcjI-K3Z5yRcF6UY3lwOMMLDQ&oe=6A40C192&_nc_sid=d2eee0,2026-06-28T06:39:14.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1309741450581839.jpg
1532919681720212,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_ZbtCxPDAY8G4UEwzElGXkDsxgFD6V9j5DKuJlzwrvtJSdhLrL2_Y56-m3T3Rayo3NQjlRF0Ovh0hrVvuxlvgTMaF5lGovoGkebS95BYYLU4IhJWD6XgIoigu4unuZ3VBrReNrOBkmmRBbRQ.jpg?_nc_gid=qhfnSA9Tk8lXbHJ6gUufig&_nc_oc=AdqIKTSv94Hij8L_CJ-cxixXppZENp9xMOVcGed901t8gMQNYGq1hAZkt4lLW1VQjDs&strext=1&ccb=10-5&oh=00_Af71LHsbh__vMOzAmD1_xVsrKsYZTiaQaNUE-yb7haKlWQ&oe=6A40DCBD&_nc_sid=d2eee0,2026-06-28T08:35:09.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1532919681720212.jpg
910272482068882,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8k_17d1mJNrXrL-c_qwo_APgpvnE-S1wfqol13E5pA1BlzC-Y2uJhcnU7zlHYsKw0FOw-fFpEnl39HrkQBny57pGnzVT7HExTVMYQ67Gu6ajSJIwravUyuPxY1n3WCWYzGRk17DrpljbxS-Q.jpg?_nc_gid=_lvjLOjUncaNRS3y8RSePQ&_nc_oc=AdrpKkia783jX2WRAcFtnJWT3eLh1fR81ehWcc-Ph5EAF2QaaL8Yfx5VZF5KN2K8lxg&strext=1&ccb=10-5&oh=00_Af7eAka5-YZmY5Xf-iYjGpOS7XUhr3J6_tyEeJDYLQzeBQ&oe=6A40DD52&_nc_sid=d2eee0,2026-06-28T08:37:38.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/910272482068882.jpg
1522673562772437,0,Image,,,,2026-05-29,
2096240351104392,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8M73WtPIp8PSlq5VRwx36cwpuJtaEyyYKXYi2hpb3z6elDJQ89Hy3Tu2H-94OsdTTaseG2OqrCRlZHzrjwjKw52LDX25tXMjej0zrCHFNj_DGMyX2tOyACcr5aV953h2XAchtrvZgEnanyMg.jpg?_nc_gid=DjGGg_N2zeYxwmmo8x3A9Q&_nc_oc=Adq1yZ28stJOBv8rUcRgP7pWDIxkuXLQFuRqduMlI7MFS809tvyBzNpggZGRxEjskTU&strext=1&ccb=10-5&oh=00_Af7QsS-huO9okLBk0zrKQ_lpgGfi8SS_uqGoE-wZpMHo4g&oe=6A40E1C7&_nc_sid=d2eee0,2026-06-28T08:56:39.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2096240351104392.jpg
3887461988056950,0,Image,,,,2026-05-29,
1488746749452771,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_XdcI9Xi3sZHBVVkPh22SZeqlbFuyHqfoq7gxltXC_FNfCVakcOwh4jtFgkWhIi0RtWbdaot_sNtJ9wGTM_2SeyrakyDc-FdAqCpyL-k_swfuUIsdovb7HXTaYeh77Pr3TwAFmmiZIXVygYw.jpg?_nc_gid=DjGGg_N2zeYxwmmo8x3A9Q&_nc_oc=AdqpX8XY5rZHR8NFOywstVhzVIYXF7PO8w5NDOtExV0MU3cXqbe0BbH5FTXXBT48gLQ&strext=1&ccb=10-5&oh=00_Af522rMGq2AlLit4UapR9Z-QBRNc6Q0tWAhCpjbFu1L4zQ&oe=6A40BD13&_nc_sid=d2eee0,2026-06-28T06:20:03.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1488746749452771.jpg
968523542556527,0,Image,,,,2026-05-29,
1305124394414097,0,Image,,,,2026-05-29,
1539548664406161,0,Image,,,,2026-05-29,
1288699666725938,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_zFYBE4qjNL2G698aRUuvrvbhX2vU7sN4GqhdKaF3wIRvB2ld1ffWlJIWocl-YOAZLZG8dbiPydq8b-fgNPnsLYfcK79ekDWOtd8jnD-us256fT9Ica6yMRdYkW5tTL9QCCoxszpQY6FoO.jpg?_nc_gid=58PHdM02s2wTyOYfBa_vDw&_nc_oc=Adqip7FRhIBPlBua-_yWD9NA7sZG3Sbl6lunFNSvZAPo-Dty_uDyYCA1sMAVsJuTpyQ&strext=1&ccb=10-5&oh=00_Af5JZMLorO5Xp27dMqJMcQe5TYsxFQl06y1s32R-aLnRHg&oe=6A40F321&_nc_sid=d2eee0,2026-06-28T10:10:41.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1288699666725938.jpg
1832566037420180,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An9GRiLwSX-Fux3drpN9mbO7sls2lghu5xIsI4Oe5f2CBBXlfuyZe8j617y4PiKvHjD5mQmHSFvcPsp20bsdhJJCoRFSUju-B9Jk-ogLxFyOvKn7omZ8TixW4kM4spbAMVJVPv8Cen1HISMZAA.jpg?_nc_gid=58PHdM02s2wTyOYfBa_vDw&_nc_oc=Adr1GqJp6zm57Pp1BtPCaklfUwYtDiQ_XYsqm_x2qiYWFA3EOBzoqb8vI_8E5yxlSZY&strext=1&ccb=10-5&oh=00_Af5Xdri89BdXcrEfNMN_G4kj5T1WauOK8zU4cqUdyKMUpQ&oe=6A40F32B&_nc_sid=d2eee0,2026-06-28T10:10:51.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1832566037420180.jpg
1910665799588181,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An88nuY2MPzZ9BRD5AnBETjXyyoZKFxfCbifotWnsVdnHHXjAap5gmb83BYc2fnuvjY0J7d9H8RQOhYQqkSOw-nKVrxas0A6MjkZd5nrfDY4faRuRZDokF000a7QSmNaZeAZftlXsuUFvJf6BA.jpg?_nc_gid=MvLACUoLFewoBM2gR3iYew&_nc_oc=Adp72i6iwavN6SLESEtE0fGhBAa2H9F_HwMtxTh8Oi7OukSRWV7Ag6iAKQSla1awUOY&strext=1&ccb=10-5&oh=00_Af6vkfHLMxvKbCYZmW7e2UaSvJuMyvigWKS6I9KigxXgcA&oe=6A40C1A8&_nc_sid=d2eee0,2026-06-28T06:39:36.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1910665799588181.jpg
2169780220476981,0,Image,,,,2026-05-29,
