row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,0,1668604657811317,2026-05-18,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4GFObxJ0yDYQ7kNvwFAApWW&_nc_oc=Adp7pHtlPmibfBRXdcsIa3UKvaDleLCrc6VveTKRRhAudRHHFUouUpOQs5uiubs2obqznbp232KaCFrkhwRURUnQ&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=XWLTHLoXmGhMyhvNVUZMOg&_nc_ss=7f289&oh=00_AQC4Zd6Q7d8DxJh7wPU6A33g5B0nXca1zbeLIIFBkM3Mxw&oe=6A61161A,2026-07-22T19:12:26.000Z,2026-07-18,
2,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,1,993950393129175,2026-05-25,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4GFObxJ0yDYQ7kNvwFAApWW&_nc_oc=Adp7pHtlPmibfBRXdcsIa3UKvaDleLCrc6VveTKRRhAudRHHFUouUpOQs5uiubs2obqznbp232KaCFrkhwRURUnQ&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=XWLTHLoXmGhMyhvNVUZMOg&_nc_ss=7f289&oh=00_AQC4Zd6Q7d8DxJh7wPU6A33g5B0nXca1zbeLIIFBkM3Mxw&oe=6A61161A,2026-07-22T19:12:26.000Z,2026-07-18,
3,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,2,1342264517883122,2026-06-15,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/725127875_27190226110645797_994262662786613965_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=h7qJohUuR3IQ7kNvwGHEa19&_nc_oc=AdrRIXXbLaSGKDFCziUdxo2jPy-B_Xqtt-ci0JsFIlRtU9Jdsrow_UFik0hFr5iCt_yrBwSmVLn2NnuvBBFnMSI4&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=A8RsEaAWHdroHPubmGyIhA&_nc_ss=7f289&oh=00_AQAPh7G-9jewCYHkh-158ZuI_8to-0D5fo6sOjy2Lu0ufA&oe=6A611403,2026-07-22T19:03:31.000Z,2026-07-18,
4,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,3,2249037989185305,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/742011820_854191680860460_4234859354072469413_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=f1lQpGCZOD4Q7kNvwF-4BGr&_nc_oc=AdogowekoOu_o-o3xyaTirMMg9emwhWap6owDPMiapx6D6CbBR0rJSCmjrL0Iylhev6xFN2l8nU_Uhfm6Nxxyh9h&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=-JOWtzvNUgOvOybiLmkAYQ&_nc_ss=7f289&oh=00_AQClj2mAg6O3BNWp2FJEczyOqm6cbiRS5nGR99KQV00OBA&oe=6A611449,2026-07-22T19:04:41.000Z,2026-07-18,
5,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,4,1026014553618774,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/744251291_1930715850940840_944404035461089073_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Kp-siWWAFewQ7kNvwFs8TO6&_nc_oc=Adoqxjq5_gwhvVvjCJOh36CnK5BxDDgrtSuLkYR6CtZqJ7i_JILSJBqNwYKqOI5hgp-FmkPxOfkiLOCoMLGRWBWx&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=-JOWtzvNUgOvOybiLmkAYQ&_nc_ss=7f289&oh=00_AQCGG8Hdb3L0Az1P20usolIUUnMvZtz2U45SfVRShgG0dw&oe=6A612222,2026-07-22T20:03:46.000Z,2026-07-18,
6,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,0,1928172847901225,2026-06-23,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/728325942_1046541481057879_6067707458920581963_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=AAL9dxdrHSkQ7kNvwFcFfzY&_nc_oc=AdroqXmy0aeS76yYFalLRIb2WkF6MubsObAw_CwQ6ibZETri5aMvlBmqoKmKOXl4rVhX2UFVoJQFdBP01RqUEdgF&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=XWLTHLoXmGhMyhvNVUZMOg&_nc_ss=7f289&oh=00_AQBYFH5zTUoK7HzQjD47b6-nSrDZ9TUErjaIQpuLMW8O0w&oe=6A611EDC,2026-07-22T19:49:48.000Z,2026-07-18,
7,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,1,2097505274529037,2026-06-26,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/732453356_1426618842558948_6787078698389649145_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=YeJLrhSG4SYQ7kNvwE5c86s&_nc_oc=AdqyrvmvDB5e_SQdx-3xeIFVMDdYqvJvHBsEPFcptth05v1ME3ngRW2yYot9EohjiawLBMdB8M1WobDmDQe1OGrj&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=XWLTHLoXmGhMyhvNVUZMOg&_nc_ss=7f289&oh=00_AQDWSDzto4jg1ObdKDsAhRh3c5pHd7_psm45fRp7IvaBvQ&oe=6A611C23,2026-07-22T19:38:11.000Z,2026-07-18,
8,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,2,2163717921092421,2026-06-30,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/736574757_1996769451209163_5263092203111396999_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KkJHky6h-JgQ7kNvwFLrHoK&_nc_oc=Adr122BeCHrG0S-yWK3Fsj3nTrSXtyUhmyKgxVqtjIjNWDP1Iskra8GOc4H3dW8IvaI9mypDOhcpKD3N_ZTlgeeE&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=XWLTHLoXmGhMyhvNVUZMOg&_nc_ss=7f289&oh=00_AQCIbMUTo052nUg8m3ZnxrYqu74LCIuOzcBYiYJCV9aIYA&oe=6A60F8AC,2026-07-22T17:06:52.000Z,2026-07-18,
9,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,3,1588108106183815,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/744273391_2249727425431634_4806891093556967053_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=TLjS9wBKNMoQ7kNvwHJ8Rmt&_nc_oc=AdqF7zw0t1dmYK6A475DU7HX0bDhDiZW0Xs1Tp5rQ95_9nd-RY3K2Cf8wWFzTccTO5xibwfYNDD9NrfwW5hoeToh&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=HCy47aCQ0Ay-XlxGd51PZA&_nc_ss=7f289&oh=00_AQBnEwrRMmNPnsgeF4Mw62DnrpDka8cDyiWiJOBXOx4DRg&oe=6A612953,2026-07-22T20:34:27.000Z,2026-07-18,
10,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,4,27540607178925532,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/745305343_999980059495128_7262848521490756896_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=UXYbxkjEdMQQ7kNvwFXoiVb&_nc_oc=AdoIpvP1ja6HVATw2xhWP3f2HsPtfXBp2YNwgtHBOopZ7Q5p_y3pwsDDlelxKAYQizvoNiU8pgpIjrL43IvUOLEv&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=VvFNmmvewxJcYvlo2R1o9Q&_nc_ss=7f289&oh=00_AQAa8SL5gDN7YJMxL4ImpEHkAkGr9HTxQKfhbHwpeax4gg&oe=6A6115F3,2026-07-22T19:11:47.000Z,2026-07-18,
