row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1,1,Duolingo,141935472517297,Duolingo,,IN,870791105586044,https://www.facebook.com/ads/library/?id=870791105586044,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/640996173_2681682758876492_8630451909664325929_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=tDA11GFwDOsQ7kNvwF3jVif&_nc_oc=Adol4lQanBwzKE9F4ZzAgQgwN89uAGlDHIgotFgdKqZC3YuVQZ3vMc-oiLalUUPt0rZenFhNLuWkBz05vjSY28mN&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af8gls8uUFyr_L2bTRWozFaVjILXvpVI-s1LKmAhhKPo3w&oe=6A4792F5,2026-07-03T10:46:13.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/870791105586044.jpg
2,2,Duolingo,141935472517297,Duolingo,,IN,1681513992840751,https://www.facebook.com/ads/library/?id=1681513992840751,2026-04-01,,false,false,1,0,,2026-04-01,,"More than a game. Learn chess, math, music and more for free with Duolingo.",The world's #1 learning app,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads","More than a game. Learn chess, math, music and more for free with Duolingo.",The world's #1 learning app,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-4.fna.fbcdn.net/o1/v/t2/f2/m366/AQOfvumPreEU3CrynWjtEy-JCp_Ryy8WhManl7tfcFwnvlNneUaYRG94WLV4V7SVGU6OcBMvDs2n9yzjgmMePGVxxFyeK8OV5oq3qr9xTIVqqw.mp4?_nc_cat=103&_nc_oc=AdpMYavhFZQTM_l1YTWsNdk7bauKmcnjRepdKAzYc0fO62ENhei1NeQ_4iB_Bp4Y4JE1PaWTL_d8GlQhyDdPtznA&_nc_sid=b66105&_nc_ht=video.fblr20-4.fna.fbcdn.net&_nc_ohc=mY64FW85utoQ7kNvwGnaD9Y&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE0ODkzNDkxNTYxMDA4NjksImFzc2V0X2FnZV9kYXlzIjo4NywidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=d8bd83a23c3b23e1&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9GRDRFREIzNTc2RDdBODlDQjAyOTc0RTI5QjMwQ0VBMV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0RFNEYwNkIwRUM2QjlEMDA2NzE1RjhDRDM1MjJGRUEwX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaK7Kr2w6OlBRUCKAJDMywXQBQhysCDEm8YGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&_nc_zt=28&oh=00_Af-Wl-nl4XBBggM4d8KYgv8eCyJAoXz5x-QbjWXFxOuk3w&oe=6A47927D,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/659145488_715098721691764_5308980438113956701_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=hbJ8lb-UgNwQ7kNvwHmvgd2&_nc_oc=Adr8DR3qOqoE-dsIgBY6mswpIDxUyU8v63bLS1-kvOSvIFrEmeOZPFU9oFb__slSvgTedebJFq3f1DEMV8ET5L_S&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af9RcNkF3UaFf-FXjKr2dR4_js97YSxSUdq31JIiokXibw&oe=6A47903B,2026-07-03T10:44:13.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1681513992840751.mp4
3,3,Duolingo,141935472517297,Duolingo,,IN,1270856521521372,https://www.facebook.com/ads/library/?id=1270856521521372,2026-01-29,,false,false,1,0,,2026-01-29,,Stop scrolling. Start checkmating. Learn chess for free with Duolingo.,New on Duolingo: Chess,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Stop scrolling. Start checkmating. Learn chess for free with Duolingo.,New on Duolingo: Chess,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,https://video.fblr20-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQOOYBTDgjaV3FR92NPQj1q_12YFN28VPTBQU80I6qeWH5X89PKMWnH_dQhuvYGPOpWOjZJq34em0XQxtxYxP4XQYIgAuDDEvcx3Ry7Pnp11lA.mp4?_nc_cat=108&_nc_oc=Adp8EhWnSjeYcSKCDCy-fSX0fwr3bkknFLydWIetaXxZS67HrBZ2CCPo1WDVcnm4zcbezxGtXuPnQkfcYmUTgV-J&_nc_sid=b66105&_nc_ht=video.fblr20-1.fna.fbcdn.net&_nc_ohc=hlY4v_14ZIAQ7kNvwH1uvew&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjExOTM4MDYxNjk0MzY4MzksImFzc2V0X2FnZV9kYXlzIjoxOTMsInZpX3VzZWNhc2VfaWQiOjEwNzk5LCJkdXJhdGlvbl9zIjoyMSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=5a8419fc549cb604&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC85ODQ4MDNGNzM5RkU5Qjc4MjE4OEEwMjA4NzcwRkQ5MV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzQzNEUzMTlCNEM2RTA2RTYyMDNCMDRCQUU2MERBMEE1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbOyseK1fCeBBUCKAJDMywXQDVmZmZmZmYYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&_nc_zt=28&oh=00_Af_QX9ZcWkJYnMgZ6nGhdV1kktjuGhXCX6VHwCKeJFDYiA&oe=6A4783E0,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/602980598_1355829639104568_6977867879121330209_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=j37q5hVcTW4Q7kNvwGyZpCB&_nc_oc=Adq4HMwyjJou48kBOy0VlDNeLyw8QN4KPOISMqt-K9GYiT1CCmSGL4iUgSo1CMeE4BPuK_Nb4Zap2aYDNLK_lvur&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af-hcndZkN7Zts0EZqY_WsmV9ZpO9i0SLbVL1nIY-RcZGw&oe=6A479471,2026-07-03T09:41:52.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1270856521521372.mp4
4,4,Duolingo,141935472517297,Duolingo,,IN,855822700785894,https://www.facebook.com/ads/library/?id=855822700785894,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/637184734_900534456204231_8448127877748197161_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7q1eNAeulFIQ7kNvwE_Mw8d&_nc_oc=AdrW4fLEiDWJQKxOp_53cR3EuqabYZHEC9X5llkgHrIKv0hEyDXcIar7hauVUZXy2___eNWQ1UeyMsZH3rVvHzxN&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af-IdEMr2kzjmAJNRz5jYOQ7YqysxVm3156dsJp4CE6Slg&oe=6A479C2F,2026-07-03T11:25:35.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/855822700785894.jpg
5,5,Duolingo,141935472517297,Duolingo,,IN,931440739227131,https://www.facebook.com/ads/library/?id=931440739227131,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQNPrDVwB5-uXyipFsQTHBsEXlh0PtOEcPVkwNn0ooLwS3O-vWWo6Tqd4pLqwLG8ke7bje-RXxDFMDx07eZvO0b5Z4eKPnnGNL5BwnCA4pO_iQ.mp4?_nc_cat=110&_nc_oc=Adp6V9tXLiBit-J-yICx1hkLG8znPfEzrRCAK2Cg4IGiYcVvtfJjAydaLeLZOrzX5dXMijgGXpgX8yhIRs97BgW9&_nc_sid=b66105&_nc_ht=video.fblr20-1.fna.fbcdn.net&_nc_ohc=_Ham3K0MqjYQ7kNvwGTyf9A&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjgyODM1MzA2OTE3MjQ0MzcsImFzc2V0X2FnZV9kYXlzIjo2MzksInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=b3ee5376ce764802&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC81NDQ4Q0ZFQTVEODE2NkFEQzI3MTI1QTkxRDJCQTBBRF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg1ZmJfcGVybWFuZW50LzEyNDMzMTk4NDAxODgxOTRfNzI2MDU3NDI3NTk1NDgyMjA5MC5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmqpLuhfn0th0VAigCQzMsF0A-AAAAAAAAGBlkYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwEQB1AGW2ngEA&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&_nc_zt=28&oh=00_Af9jSeGx_HWvGhULfySjl--S2HVTgXG5gaXNYHJJPJY5YQ&oe=6A47A492,https://scontent.fblr20-5.fna.fbcdn.net/v/t39.35426-6/640453477_804170896031334_5683839880145814782_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BKQEnrxYLjAQ7kNvwFhKwU8&_nc_oc=AdrHWmaaWZkaXcas60vpeoLeA52WLwZtGvc5Kwo4YbBHoP5ENSJDWuSO_G6RO4fVmHxayaOZ5jMYKd-HMvIC98QO&_nc_zt=14&_nc_ht=scontent.fblr20-5.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af9kZjcWxaVgKYraLc0yz-bTKYuMilb4hupAptS2T4fuEw&oe=6A477BC8,2026-07-03T12:01:22.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/931440739227131.mp4
6,6,Duolingo,141935472517297,Duolingo,,IN,873410355318564,https://www.facebook.com/ads/library/?id=873410355318564,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQO2BCeeRVsAUSoclCmVl5egMP6x1xwT-C1j8RSBW78qOhSQvesVEMmc0s3-vh5I5Gqygp0B2pgR-nhsupPj_08lL8IFzvngctOoxnKYz10sNg.mp4?_nc_cat=102&_nc_oc=AdqM3oUh5640-OOSj9c7K9bWeqXYTBioU5_InVpcch1Liq4BnWGZL-BAJHujSzblYJicqAG-xA9YqmDEQN6_3ie3&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=ecAr8-OZlysQ7kNvwHDNk54&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjExNzU1MzM3NDM1MDUwMzEsImFzc2V0X2FnZV9kYXlzIjo2MzksInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=fffb0c98a9452aca&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC82MDQ3RTA4MTJFMjEyQzAyODQyQTAyQTQ1RDBDQURCRl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhgzZmJfcGVybWFuZW50LzM3NzgyMDcxNTM5NzkxNF84NDg3NDY4OTYyNTEzODE2MDUubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJo76n_OIyZYEFQIoAkMzLBdAPgAAAAAAABgZZGFzaF9oMjY0LWJhc2ljLWdlbjJfNzIwcBEAdQBltp4BAA&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&_nc_zt=28&oh=00_Af-_OxL4BfQ5TfUsPLi3f92jGcyqNf-OpzRlOjPtxVV3cA&oe=6A4787A6,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/641362394_2114864279265031_8874588552838349804_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7EdBU7DLJmIQ7kNvwF_-RDu&_nc_oc=AdpS4_PsjOQS7thWA1wQsAnlOVTOg0CvNUlWHmvbFMH5KycQEHHFvmcgAtrnWrGJJpHs3kgsQla8FMtPZ87PYYrv&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af8c92ADxbMPdcQaFs_G0NiwhM1xTSRoU3IlKix63GQj2Q&oe=6A479517,2026-07-03T09:57:58.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/873410355318564.mp4
7,7,Duolingo,141935472517297,Duolingo,,IN,4420167301545944,https://www.facebook.com/ads/library/?id=4420167301545944,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/640277248_764518093011940_391721912953179864_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0RejWe9Fu1kQ7kNvwG0HJSt&_nc_oc=Adr_AG3ODImLf5pUIfTjIpYXZ529TqXkudGEdRtnXwTcLCD3rFqg8PxsVpozJpq0DCI6hkz8jT5ZKhWyAlcTpqRm&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af8xJH31AQP2JHOJXJWKVXQrWCTT72pH5BPJ9KQg4kqQ7A&oe=6A4794D7,2026-07-03T10:54:15.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/4420167301545944.jpg
8,8,Duolingo,141935472517297,Duolingo,,IN,1393073786168344,https://www.facebook.com/ads/library/?id=1393073786168344,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/638768675_1816198109068160_4370842215407111412_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iWfNogJEEgYQ7kNvwFWKYFB&_nc_oc=AdriF8woGZ2Mb3EtpbdSTijqvKC5qchnqYPcpq2N51cSGAJRqfp0YrwsZM7-MRn1TzYCescxDrQtKMVVbN9-Gfq1&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af9FWgoPIs3M_WDwaWUUca4wqEmTLTwxq9W2PJOjT_kaqw&oe=6A47A6DE,2026-07-03T12:11:10.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1393073786168344.jpg
9,9,Duolingo,141935472517297,Duolingo,,IN,854198787652805,https://www.facebook.com/ads/library/?id=854198787652805,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/639574892_887312747470458_3265648172061560719_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zlT5zAYbBHgQ7kNvwGJZnPy&_nc_oc=AdqH5UZEphvS5xZFlyrdDMlMiAPkMFY-bcNJZ_qDgqu9vnukWw-xdyMsVg1-XYkUAlf_wpEqZ53hhDxnbp2s-CgH&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af9c1Qs5fAo763GhE0yfheyGhgkwZAJrzwAodC4SBx3xnQ&oe=6A478D5D,2026-07-03T10:22:21.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/854198787652805.jpg
10,10,Duolingo,141935472517297,Duolingo,,IN,1187219770066761,https://www.facebook.com/ads/library/?id=1187219770066761,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQPXr63EoupvenU7Z8h77VR8qrdPjVeXf2ftlG1v7RU-4NPD2ssPF9vp7C6R8UT1zI6aZSYV2ggH0uso2NP-sGhZgPiJ5dhvrgr58utRGYS1Yw.mp4?_nc_cat=111&_nc_oc=Adqhb4u_1gwhrwfTeQTZyTJxXnlcmv3bzHBLyb70cKeG7vdQq8ZNze0W_upWz6K4phsyhGDF68YZRrDHmih6_4sC&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=9Gc-lPsDzWkQ7kNvwFZ0jrB&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEyMjY5Njc0MTUzMDQyNTIsImFzc2V0X2FnZV9kYXlzIjo2MzksInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=55a88811aef2f994&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8yQzQyNTdBRjc0NDRBODc4MUQxMkZBNTY0QTBBNjQ4Nl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg1ZmJfcGVybWFuZW50LzExOTM4NTExOTE4NDc5MTNfMTk4MTY4MzgzMTcwNzQ2NDE2OC5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm-MCFz_P6rQQVAigCQzMsF0A-AAAAAAAAGBlkYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwEQB1AGW2ngEA&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&_nc_zt=28&oh=00_Af-nsm0hyDfPlV9hMMqlch7uav9bb1wKv-tu51VUA9jZuw&oe=6A478851,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/638795366_1234627685316239_6162326310709086449_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ESOvkp7VNKYQ7kNvwGj-oTG&_nc_oc=Adob9dhaVm22gniexDdHWTawZg_DbBM9RzgphXz4wohObE4x6qmV2cjqxPvaSe4YFaOSf7SQWenPKi3BZ03cuTv2&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=xyFFIQW_PbeoGdlTxvprFA&_nc_ss=7f289&oh=00_Af8og9RE-6RiNkTiBm9LviVKTA54gcVOPHnUwMHSsqP0-A&oe=6A479EDF,2026-07-03T10:00:49.000Z,2026-06-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1187219770066761.mp4
