row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1,1,EWA,165004157332215,EWA: Learn Languages,,IN,1519613872889980,https://www.facebook.com/ads/library/?id=1519613872889980,2026-06-06,,false,true,5,0,1519613872889980,2026-06-06,,لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/716842850_3036093783248018_7579581659884925953_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=kUYsF5z6pqkQ7kNvwHXmtnV&_nc_oc=AdpOdN2t6R8P-wQ4Pl8URj-FrRHkOThvtlDOn6q8kRiUYu9-GnHb2z9Ro5Ql3w4b2nhrdF1YqVudB06OjUYJzqjj&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=hC-Mva_Da3B4kpgYFZTGdw&_nc_ss=7f289&oh=00_Af8B4UB2BsV55APK8ZtaFLaDXjgOSmEsJTYZorxk6rE0Jw&oe=6A350E2B,2026-06-19T09:38:51.000Z,2026-06-15,
2,1,EWA,165004157332215,EWA: Learn Languages,,IN,1519613872889980,https://www.facebook.com/ads/library/?id=1519613872889980,2026-06-06,,false,true,5,1,1313174171020917,2026-06-08,,لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/717400838_1697044324893776_1992353680093899434_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=FmofumSdDWAQ7kNvwEf2xRn&_nc_oc=AdokYhlhQA6OgB6skrXqWU3LQOx3-G67w6nGGIsLkwbVMhxpJd46eQChmKoFfsoHg9HqCR1tG0ZTX9ueRcBKBTNY&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=hC-Mva_Da3B4kpgYFZTGdw&_nc_ss=7f289&oh=00_Af9XTX-bFDrAhrnJCCfwDuyxVZLU0IdQLHQf6EDjPcldNQ&oe=6A353140,2026-06-19T12:08:32.000Z,2026-06-15,
3,1,EWA,165004157332215,EWA: Learn Languages,,IN,1519613872889980,https://www.facebook.com/ads/library/?id=1519613872889980,2026-06-06,,false,true,5,2,1504073697851305,2026-06-05,,لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/712465411_1508068017445745_7374100603802599494_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=GQvXmPeWrcEQ7kNvwHzxWLZ&_nc_oc=AdqnubFR1zl-IT4u5o1ANQzBzAecI_8lbankfCungvWoY2vi0UPbspBnli6RwSZLt_rLI4ws74mebN8Cpsg45Luv&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=eWIER8BarTGdWQiyKHh46w&_nc_ss=7f289&oh=00_Af_QnaXoCMFyqf9amC6SMs21f1jyPcOuxV1NG6xXz7jhcA&oe=6A35192D,2026-06-19T10:25:49.000Z,2026-06-15,
4,1,EWA,165004157332215,EWA: Learn Languages,,IN,1519613872889980,https://www.facebook.com/ads/library/?id=1519613872889980,2026-06-06,,false,true,5,3,1334453368824311,2026-06-08,,لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/719153080_1346500074029097_7797553885168573004_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=nu76Rxx9ezAQ7kNvwHjTm8_&_nc_oc=AdpkVipRZFOlq_vShy-qcb1dWXIppgbD_l9OK1QHNKhs_NvcYl2-gpSm7ZbGLK3WpyfVPqhFvMI3cWlCCJFqvUAi&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=mYvc3cKFJYQJII7RMPg9Jg&_nc_ss=7f289&oh=00_Af-flln0PgNSXbBCXTgt_5i5wr9rUXfUqs9ZFc-SGsVAeg&oe=6A352AEB,2026-06-19T11:41:31.000Z,2026-06-15,
5,1,EWA,165004157332215,EWA: Learn Languages,,IN,1519613872889980,https://www.facebook.com/ads/library/?id=1519613872889980,2026-06-06,,false,true,5,4,1707203826962650,2026-06-08,,لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",لم يفت الأوان لتعلم الإنجليزية من أجل مستقبل أفضل 💯,ابدأ الآن,See details,https://quiz.appewa.com/sweetboarding/ar/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/719609955_2237094110449560_3812228007220334613_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0plv2hXv8ukQ7kNvwHsupet&_nc_oc=AdrvBUwedzm10cT4N4BBVhNLKOL0pKKeQh5QwhbA2aoqsETZxw8NcFEnbOQOuP2oeydpZxDCLUm5-x1B9HJQrZbF&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=ufLxyq76a_p_TYUKfzRg1A&_nc_ss=7f289&oh=00_Af-GxspocUap_jiZYd-erwDTEXT69l1ARsX8IA7VDbebOg&oe=6A352C2E,2026-06-19T11:46:54.000Z,2026-06-15,
6,2,EWA,165004157332215,EWA: Learn Languages,,IN,35692433970401655,https://www.facebook.com/ads/library/?id=35692433970401655,2026-05-13,,false,false,1,0,,2026-05-13,,🏆📚 Perché usare 5 app diverse quando EWA fa TUTTO? ✅ Corsi con film & serie TV ✅ Oltre 10.000 libri e audiolibri bilingui ✅ Oltre 40.000 flashcard ✅ Dialoghi certificati Oxford ✅ Giochi linguistici e classifiche. Un'unica app. Risultati veri. Disponibile in 35 lingue! 💥,Comincia ora,Learn more,https://quiz.appewa.com/sweetboarding/en-it/termsos903m/os903m/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",🏆📚 Perché usare 5 app diverse quando EWA fa TUTTO? ✅ Corsi con film & serie TV ✅ Oltre 10.000 libri e audiolibri bilingui ✅ Oltre 40.000 flashcard ✅ Dialoghi certificati Oxford ✅ Giochi linguistici e classifiche. Un'unica app. Risultati veri. Disponibile in 35 lingue! 💥,Comincia ora,Learn more,https://quiz.appewa.com/sweetboarding/en-it/termsos903m/os903m/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,https://video.fblr20-3.fna.fbcdn.net/o1/v/t2/f2/m366/AQNvLy69q2jMnVoI5bA7muaPUMfyVzy6OBkRy5oMKuwwpm3VEktX5KiIvdKvOcufCQD1VZOPlo0VtYM1oHbyITwNc0clPRb1wI3N7ewGHiEE6g.mp4?_nc_cat=109&_nc_oc=Adplyd6ElGcjNum7vmYaSgT5yxl-A1J040vzm59t5KndrhBRyCVxKR5EHyEqNwltxLepBHqUlYKcxgvXjqTcpY0a&_nc_sid=b66105&_nc_ht=video.fblr20-3.fna.fbcdn.net&_nc_ohc=RW9otkleoNsQ7kNvwFXTMVq&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE2NTExNjQ3MTI4MDY4MTQsImFzc2V0X2FnZV9kYXlzIjo0MCwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjI0LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=e94e2093bc1e6bd4&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC81RjQ5ODgzODUxMTQ3RTMzMzQ0QzM1MkI4RTQwMzZCRF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0QxNDYxMEJFMTI0NzM4Mjc5QTJEQUJCMTYyQTgxRjk1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa8puHit-7uBRUCKAJDMywXQDgAAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=hC-Mva_Da3B4kpgYFZTGdw&_nc_ss=7f289&_nc_zt=28&oh=00_Af9Ya1B6YJ2dBIXT84lGS1pTnJ8AIGf88fd9C4rIZ-AqOQ&oe=6A3532C3,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/701220614_831871806640353_913594628811347124_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7_R1WuKs0FcQ7kNvwGkViMr&_nc_oc=Ado0pNmnccH5d3BTC2Req7FvipozRn1MWvZ-PT8gVBQwE2f5tNssyH-8KjT9TZ6vmMVbiHpu9okQyLa806NGuNdL&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=hC-Mva_Da3B4kpgYFZTGdw&_nc_ss=7f289&oh=00_Af8hByFDYKuju9lzis3IJI1fEC1b5-DAP97Wwjb05KhAkw&oe=6A352EBB,2026-06-19T12:14:59.000Z,2026-06-15,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/35692433970401655.mp4
7,3,EWA,165004157332215,EWA: Learn Languages,,IN,2058252614759016,https://www.facebook.com/ads/library/?id=2058252614759016,2026-05-26,,false,false,1,0,,2026-05-26,,No es demasiado tarde para aprender inglés para un mejor futuro❤️,Comienza ahora,Learn more,https://quiz.appewa.com/sweetboarding/es/termssp90/sp90f3mv2/spring/011-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",No es demasiado tarde para aprender inglés para un mejor futuro❤️,Comienza ahora,Learn more,https://quiz.appewa.com/sweetboarding/es/termssp90/sp90f3mv2/spring/011-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,https://video.fblr20-3.fna.fbcdn.net/o1/v/t2/f2/m366/AQM3yXUGr35gTIAoOihxbytpa0sZOJOTl2KMMI9_uAfnOJV6nlyOBQ7Ue-hQmcUzyYR87S7Kd9Pjw3cfdMCzVnhgKP9GnqXy7JoNNYnLLsZbMg.mp4?_nc_cat=105&_nc_oc=Adr5WXLBoeBwKFhb6ylIRD1moU69DvaJpBkLyEX3UdjT5g6wjhHlQe5HWqrRF4FF5cpuFT2Nuj6PqSCLsSyDCtUs&_nc_sid=b66105&_nc_ht=video.fblr20-3.fna.fbcdn.net&_nc_ohc=o6VcDflOfEgQ7kNvwHHA5P1&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEzMDA2OTg2MTU1MTY5NjQsImFzc2V0X2FnZV9kYXlzIjoyMiwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjM1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=b9e3cb8241d74ea5&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8xRDQ0MEYwQjM0OTU1M0Y2RDdDMDc4MTIxNEE4QUY4Rl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzgxNDA0OEI4QTA2ODM3Nzc3RUMzNkNCNjA1RkIwNzgyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbIvIDvz77PBBUCKAJDMywXQEGMzMzMzM0YGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=hC-Mva_Da3B4kpgYFZTGdw&_nc_ss=7f289&_nc_zt=28&oh=00_Af_dUNTCIrLzXDtSSQzv6uoiNE4UzuIG3nPqYjI3RrI83g&oe=6A3524D7,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/708168581_2024051634864851_5501925748850081267_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=o69k11EmTbkQ7kNvwEofiOK&_nc_oc=AdrUkg7wIBlnrxZGvxsU8J2vhL5oBem6lA0iYei93qYbG4pLMN5BbLKDdYcGJ_YVMer9Kr7IZHNeK6_bzuGUR5H4&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=hC-Mva_Da3B4kpgYFZTGdw&_nc_ss=7f289&oh=00_Af8AYGzFbdgLf2l_Cj2DUKLtc2IUFSkhVPwgGIVPiy1-1g&oe=6A350553,2026-06-19T11:15:35.000Z,2026-06-15,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/2058252614759016.mp4
8,4,EWA,165004157332215,EWA: Learn Languages,,IN,1645953743338925,https://www.facebook.com/ads/library/?id=1645953743338925,2026-05-11,,false,false,1,0,,2026-05-11,,💥 90% İNDİRİM — SADECE BUGÜN! EWA her şeyi yaparken neden 5 farklı uygulama için tam fiyat ödeyelim? ✅ Film ve dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. Teklif yakında sona eriyor — kaçırma! ⏳❤️,Şimdi 90% indirim kazan 👉🏻👉🏻👉🏻,Learn more,https://quiz.appewa.com/sweetboarding/en-tr/termssp90/sp90f3mv2/spring/011-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",💥 90% İNDİRİM — SADECE BUGÜN! EWA her şeyi yaparken neden 5 farklı uygulama için tam fiyat ödeyelim? ✅ Film ve dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. Teklif yakında sona eriyor — kaçırma! ⏳❤️,Şimdi 90% indirim kazan 👉🏻👉🏻👉🏻,Learn more,https://quiz.appewa.com/sweetboarding/en-tr/termssp90/sp90f3mv2/spring/011-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-5.fna.fbcdn.net/v/t39.35426-6/696250102_3386134121562194_7843168859318967766_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ZdQjc32ePtUQ7kNvwH_o8h9&_nc_oc=Adok3NA7XdvhmZhgCTVzStitbFSuaN3JWx16WO74T0gYKQTDpUw1sj65D9zzUTZq8igbid9KWP-28A7PSU9LVUlR&_nc_zt=14&_nc_ht=scontent.fblr20-5.fna&_nc_gid=hC-Mva_Da3B4kpgYFZTGdw&_nc_ss=7f289&oh=00_Af-bb4YF2Q189Oev2eXCFk5-x7on4ogmka62cNyyWAraow&oe=6A35370B,2026-06-19T12:33:15.000Z,2026-06-15,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1645953743338925.jpg
9,5,EWA,165004157332215,EWA: Learn Languages,,IN,994760606773075,https://www.facebook.com/ads/library/?id=994760606773075,2026-05-27,,false,true,6,0,994760606773075,2026-05-27,,💥💥Improve your English in just 4 weeks‼️Don't miss the opportunity to learn up to 90% more efficiently🔝🎁,Start Now 👉🏼👉🏼👉🏼,Learn more,https://quiz.appewa.com/sweetboarding/en-en/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",💥💥Improve your English in just 4 weeks‼️Don't miss the opportunity to learn up to 90% more efficiently🔝🎁,Start Now 👉🏼👉🏼👉🏼,Learn more,https://quiz.appewa.com/sweetboarding/en-en/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1024x1536,,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/708987431_1270758051914371_2052249782402512438_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XVU4Wqeo9ukQ7kNvwHTodzR&_nc_oc=AdokSxP0kOENAJ5YnGUB0EPTSt14ETPBJlK7iFxfSCjqBgFgLxFpmmlcZ7zIiD93L7ZIovUYbH82v1l_tijYNGIY&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=hC-Mva_Da3B4kpgYFZTGdw&_nc_ss=7f289&oh=00_Af87_-TD2xPwt1cB16cSGGRY9-2UZpj32ZXPSIqwft6z8Q&oe=6A352242,2026-06-19T11:04:34.000Z,2026-06-15,
10,5,EWA,165004157332215,EWA: Learn Languages,,IN,994760606773075,https://www.facebook.com/ads/library/?id=994760606773075,2026-05-27,,false,true,6,1,4275663419339672,2026-05-27,,💥💥Improve your English in just 4 weeks‼️Don't miss the opportunity to learn up to 90% more efficiently🔝🎁,Start Now 👉🏼👉🏼👉🏼,Learn more,https://quiz.appewa.com/sweetboarding/en-en/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",💥💥Improve your English in just 4 weeks‼️Don't miss the opportunity to learn up to 90% more efficiently🔝🎁,Start Now 👉🏼👉🏼👉🏼,Learn more,https://quiz.appewa.com/sweetboarding/en-en/termsos7090/offseason90/classic/012-start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1024x1536,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/709326228_974982535376195_7451416798344222879_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=--n9jQPYAF4Q7kNvwFhEWGG&_nc_oc=AdrqBI8EnACY-o_sm0ohpPiRVeUxyjR-JRMTYST8gf-vACqMp8wq5--r8d3p-U75GXCdfXXkU5lsCHt7otV1nSXg&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=01SZuNJ0ix6XAt3N7LN7PQ&_nc_ss=7f289&oh=00_Af8LLOryJkR0CtP3BmdWRy9HUKAPuiNecSF10e2LaY9Ekg&oe=6A350BAD,2026-06-19T09:28:13.000Z,2026-06-15,
