row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1,1,Duolingo,141935472517297,Duolingo,,IN,870791105586044,https://www.facebook.com/ads/library/?id=870791105586044,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/640996173_2681682758876492_8630451909664325929_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=xI1sM7pXSbMQ7kNvwElfPBW&_nc_oc=Adr_W5qrpsdekqbGo77VtpM7FDuWwVOPPxSGw4GpJEFJQS0GojNT7O7TKXZh0B1yFkmeT-ozeGFvmr5KUgozgGVP&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQByG4Tw6LFEEh6nVahK0dxPAv8QaMku_EnNNjdecVK-ig&oe=6A5105B5,2026-07-10T14:46:13.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/870791105586044.jpg
2,2,Duolingo,141935472517297,Duolingo,,IN,855822700785894,https://www.facebook.com/ads/library/?id=855822700785894,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/637184734_900534456204231_8448127877748197161_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=v3VfqECE3w8Q7kNvwEcwqk-&_nc_oc=Adp1Qjm5RTjK-XrWAsRuPmDels_nEmcPWGEozSZHkPSJORc0HL31a1zcIbg1PqVUfXIytNq_M4JUP_K8roa8a5Nh&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQBCMG28xO5DZkL1B6-5no13Rcvx2BsejZ2rUxk63DmD4g&oe=6A50D6AF,2026-07-10T11:25:35.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/855822700785894.jpg
3,3,Duolingo,141935472517297,Duolingo,,IN,931440739227131,https://www.facebook.com/ads/library/?id=931440739227131,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQNPrDVwB5-uXyipFsQTHBsEXlh0PtOEcPVkwNn0ooLwS3O-vWWo6Tqd4pLqwLG8ke7bje-RXxDFMDx07eZvO0b5Z4eKPnnGNL5BwnCA4pO_iQ.mp4?_nc_cat=110&_nc_oc=AdofecxZJ1dWjvb4F70LqLbZhd7Vec0mBsNSiaRMT3Kgn5W-1ptdgN6QrAtLAoEw9X_ehuJ1rN9TvXFst2JuKnh9&_nc_sid=b66105&_nc_ht=video.fblr20-1.fna.fbcdn.net&_nc_ohc=PhVTEC0MBiIQ7kNvwEmlTlx&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjgyODM1MzA2OTE3MjQ0MzcsImFzc2V0X2FnZV9kYXlzIjo2NDYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=b3ee5376ce764802&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC81NDQ4Q0ZFQTVEODE2NkFEQzI3MTI1QTkxRDJCQTBBRF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg1ZmJfcGVybWFuZW50LzEyNDMzMTk4NDAxODgxOTRfNzI2MDU3NDI3NTk1NDgyMjA5MC5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmqpLuhfn0th0VAigCQzMsF0A-AAAAAAAAGBlkYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwEQB1AGW2ngEA&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&_nc_zt=28&oh=00_AQAm9wxQt177fwKsMd0ZIJVaP9UooF_x0jhx6OMcpBWlZw&oe=6A50DF12,https://scontent.fblr20-5.fna.fbcdn.net/v/t39.35426-6/640453477_804170896031334_5683839880145814782_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=wwvNpV-C_44Q7kNvwF0KhTM&_nc_oc=AdokOWZL3G1SokS01g08UWvp9Tj_rs5eSSP1Gi-5-6imcWtTnoZsWz-b4gSvIolNsoVrrIGQeGO3qQUw4K2tppuK&_nc_zt=14&_nc_ht=scontent.fblr20-5.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQAVBIwA9u1FAhkf3JdGsMH_h-J3pGom2R7sKG2mEVd4JA&oe=6A50EE88,2026-07-10T12:01:22.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/931440739227131.mp4
4,4,Duolingo,141935472517297,Duolingo,,IN,873410355318564,https://www.facebook.com/ads/library/?id=873410355318564,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQO2BCeeRVsAUSoclCmVl5egMP6x1xwT-C1j8RSBW78qOhSQvesVEMmc0s3-vh5I5Gqygp0B2pgR-nhsupPj_08lL8IFzvngctOoxnKYz10sNg.mp4?_nc_cat=102&_nc_oc=AdrKWGsRVNzvIj31lQ8DYJv-O6A5t0W1Jozcnvfx7Cv720mOa-lVqH4KSfQzXDAOrhdKKbFmI2-GYsIM9ijjDh-P&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=64qeyGLEvY8Q7kNvwE8eiOM&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjExNzU1MzM3NDM1MDUwMzEsImFzc2V0X2FnZV9kYXlzIjo2NDYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=fffb0c98a9452aca&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC82MDQ3RTA4MTJFMjEyQzAyODQyQTAyQTQ1RDBDQURCRl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhgzZmJfcGVybWFuZW50LzM3NzgyMDcxNTM5NzkxNF84NDg3NDY4OTYyNTEzODE2MDUubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJo76n_OIyZYEFQIoAkMzLBdAPgAAAAAAABgZZGFzaF9oMjY0LWJhc2ljLWdlbjJfNzIwcBEAdQBltp4BAA&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&_nc_zt=28&oh=00_AQBvocVO4xHXiJE35438b1msena9G-tF_3ouDbtXHm3FYw&oe=6A50FA66,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/641362394_2114864279265031_8874588552838349804_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=j0XVtaexcWoQ7kNvwHdxLWR&_nc_oc=AdpDG_y0FPJd64Ogyg_VnaiUjvf-atYkFjoXHIpZ8dkfy3KGP1lJBiIc6waWi32OM9CpSx36hRbT9pXYqj1lUBpx&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQBVjQaRcy1ixOmEclvhLGY33nJ-_kro8zDX75cddJjRKQ&oe=6A50CF97,2026-07-10T13:57:58.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/873410355318564.mp4
5,5,Duolingo,141935472517297,Duolingo,,IN,4420167301545944,https://www.facebook.com/ads/library/?id=4420167301545944,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/640277248_764518093011940_391721912953179864_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=I-evdWASEBQQ7kNvwHftDdW&_nc_oc=AdrB65-22xxylW8z_ckYoCMscGbvWDBCppywpoi2RffbH0BSxh1rkTfe3-P9o_9yjxfjmZBG5kKuDsz62OG2R3Go&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQB3A7vBIjLWl7WNMp2UtJjDcgKcK3RGToPx0g6mAlT0xA&oe=6A510797,2026-07-10T14:54:15.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/4420167301545944.jpg
6,6,Duolingo,141935472517297,Duolingo,,IN,1393073786168344,https://www.facebook.com/ads/library/?id=1393073786168344,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/638768675_1816198109068160_4370842215407111412_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=f_16AZuP52IQ7kNvwHVhKR6&_nc_oc=AdrqbrjFeig7ypwQM8gZeObLUmVcT3nNjibs8XB6inNSXKH91lLIcpcKFXuycneO9R-o5h4lNHcyf4D4uJEjoeDp&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQAL4qlY2DwpwFAlce5Ijbd5sMPKRW-uIHbw1gWzomoyaw&oe=6A50E15E,2026-07-10T12:11:10.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1393073786168344.jpg
7,7,Duolingo,141935472517297,Duolingo,,IN,854198787652805,https://www.facebook.com/ads/library/?id=854198787652805,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/639574892_887312747470458_3265648172061560719_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PSn7sVtVcp0Q7kNvwFHJFmw&_nc_oc=Adpo5y3WF7Si2a-18nMHlrViBKo0otL4PlQ-QeC_oVEFk6Y2yUQerH3oPXF6Mi5Z-Bc69RoPAk8E317Eku9-xVyR&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQAQ5Zol6u6QdT5NkdZOWAzIt0qaOmeb_5P515I7FhDDPw&oe=6A51001D,2026-07-10T14:22:21.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/854198787652805.jpg
8,8,Duolingo,141935472517297,Duolingo,,IN,1187219770066761,https://www.facebook.com/ads/library/?id=1187219770066761,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQPXr63EoupvenU7Z8h77VR8qrdPjVeXf2ftlG1v7RU-4NPD2ssPF9vp7C6R8UT1zI6aZSYV2ggH0uso2NP-sGhZgPiJ5dhvrgr58utRGYS1Yw.mp4?_nc_cat=111&_nc_oc=AdpQq4ewSPJzKW3K8zrySjQ4PzeX-DTZa7FBVLo6YHuxKu4zFZqVDGm_EAT85doqqvJY8wDWDGu5WWTJmTbeHiEo&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=JZEgm2U9IwMQ7kNvwG4zIyV&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEyMjY5Njc0MTUzMDQyNTIsImFzc2V0X2FnZV9kYXlzIjo2NDYsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=55a88811aef2f994&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8yQzQyNTdBRjc0NDRBODc4MUQxMkZBNTY0QTBBNjQ4Nl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg1ZmJfcGVybWFuZW50LzExOTM4NTExOTE4NDc5MTNfMTk4MTY4MzgzMTcwNzQ2NDE2OC5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm-MCFz_P6rQQVAigCQzMsF0A-AAAAAAAAGBlkYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwEQB1AGW2ngEA&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&_nc_zt=28&oh=00_AQCF7czp-6bD_Sh214tDYQhy6MuqDzjY5QYaPrhMsuNbeA&oe=6A50FB11,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/638795366_1234627685316239_6162326310709086449_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=D4ofUMyBKZUQ7kNvwF1IBlZ&_nc_oc=AdpQnqSuV5LeWddohfa09qhNfkz6ohPEUOpsvJO8P6NuQZJR2-B1uACj6qFLSDwzduDInmPAuDbhdEDkuz_AQ1xQ&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQDVnzlaImsd1Os5DGXlT72YsfO8vAVE4hmpFNTOjFcFJw&oe=6A50D95F,2026-07-10T14:00:49.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1187219770066761.mp4
9,9,Duolingo,141935472517297,Duolingo,,IN,1428449025623778,https://www.facebook.com/ads/library/?id=1428449025623778,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQMM_1BH_N2PtmgDX6b-Dqth9h_q940aATAPaQJuEWD0wnk8LucwwmE4e6U71TVb8acYQJk3Myw53xvYo4_NLnNj9yytmZZLOrm-_BAVeuQgCw.mp4?_nc_cat=111&_nc_oc=AdquOPrzmO6N6lu2gh-n93g1f2UfNnSc9PRBaJleouErJpg9erSl7qa4-8kdQ0JpByohKM0CWRYNhXheove9ghcg&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=nW6oGW4fT7oQ7kNvwFAwMXg&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjUxMDQ3NjYyODU0NTYxMiwiYXNzZXRfYWdlX2RheXMiOjY0NiwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjMwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=91a2ee12c2eeac88&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9CRDQxNURDM0NBNjFCMzY4NDk5Q0Y3RTJEQUI4Q0VCMl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg1ZmJfcGVybWFuZW50LzE0NDA4MjIxMjMyNjc0MzhfMTM4OTExNzI5NTYxMTAxNDY1OS5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmmMHiodOR6AEVAigCQzMsF0A-AAAAAAAAGBlkYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwEQB1AGW2ngEA&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&_nc_zt=28&oh=00_AQCkjXREsmr7NdtL-VY9MEPJ9iY_Mu-6_mHMTh_HaD2rEQ&oe=6A5100DD,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/641503860_2501712786944960_3682751630886505851_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=_PE6FpeQlesQ7kNvwHbQ3x1&_nc_oc=AdqCljHz-SpUq_0njOXFlp0Zo5OXi-49Q_D0pl13jg2F1g6BNqmt51RGO5IOO5He1imKpKncg91zulFGyXFowKca&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQDD_v5Hj6tjmlqSQtbxS8kQzcipOOfnbRNZXzeOMpcf9g&oe=6A50D164,2026-07-10T14:25:33.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1428449025623778.mp4
10,10,Duolingo,141935472517297,Duolingo,,IN,862072036697076,https://www.facebook.com/ads/library/?id=862072036697076,2026-02-05,,false,true,2,0,862072036697076,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,https://video.fblr20-4.fna.fbcdn.net/o1/v/t2/f2/m366/AQPQobnQHPZpN7yxZy5nV5zvSlFdb1cgBSJColvzfXhfbiCAapOlxjAm01jZ4r1Q5BM84EkjVnFUL8uenkGLlznMb2QVwBntHyRLcNk9feraqQ.mp4?_nc_cat=103&_nc_oc=AdqkHJLilStPyw3hruYJJfn496BMwNTXvc8iUGHyeIKFXO303bK5VlQ75FgxtwW_DoLsNcMqpiDqLnXUZfXCcdWs&_nc_sid=b66105&_nc_ht=video.fblr20-4.fna.fbcdn.net&_nc_ohc=cguvK5H5QBAQ7kNvwFPsRMa&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjY1NjY1ODU3MDMzMzcwNCwiYXNzZXRfYWdlX2RheXMiOjQ0MCwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjMwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=344914c6cbc4878&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9FMTQwODRGRTY1REUyNTZCNTYyMThDOTYxRjk1RDNBQV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDbDRTeDBHQ2lzc1AwWUVBQnZEMW1lcHhTOTBidjRHQUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaQuJbNx86qAhUCKAJDMywXQD4AAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&_nc_zt=28&oh=00_AQAJTWjutM8Fos9O_GaEybWoQlIYl8jKbT_cgOlWqpAnDw&oe=6A50F501,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/640863779_886112040715506_1715535586484828162_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=S37Xoy1xWhkQ7kNvwGMKCun&_nc_oc=AdomvpLqwF9xSXtnkNXduBYvlWMU8vNC-pfRdO_aIli7qUfegmvMPS3k4COmTGibm_hOrCjaV74mXcWRd4rvDgrg&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=s-9xcgYathn0kIIRKZMH-g&_nc_ss=7f289&oh=00_AQAH_ViEntaxahjikjIusb1u5vzA4p-XyJZXa_8SHtvSpw&oe=6A50E171,2026-07-10T13:34:57.000Z,2026-07-06,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/862072036697076.mp4
