ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date
1686886492726937,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8Oacu3bSAy_VF9pA0-kzs6mvHMnlu0-mJn0X5IkPKH_tqjVgqkYmzAzksG682xu_H5UGWViWrAuCtBgp3m5Pj3RHNY8fRDpovejdr6iDHDC5uuMJeD0v3sH1bFCKWoQ3WebeevqjBTaJ70Ow.jpg?_nc_gid=dXO5xLc9l01Gm0UaxEVJLQ&_nc_oc=Ado0VOYaEkbp4-vfe9LQdhNM-r4KkImKzqZnkKlyC2S5o7hPQ5TiDM3R4cmuwCM61fk&strext=1&ccb=10-5&oh=00_Af4Rle_BEaJAiet6y5ZnWRoBRsy2FS420iFkfWQql3B1qA&oe=6A409BC3&_nc_sid=d2eee0,2026-06-28T03:57:55.000Z,2026-05-29
916495814523801,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An81GJAQyh7x-OxACs-C-qj0MSYa1_H8kOUG8dnde3kT4lzUnMuMzJgxAi6DtBd6ZFt20D-_1dmCHv5fhMzBa47SyZb6ZJbs_lJiF0FdjfqMn-oKexDdd9Xao6iOsSNto_DU6TWCtlEdHl0tAg.jpg?_nc_gid=dXO5xLc9l01Gm0UaxEVJLQ&_nc_oc=AdpeByQx6Im0z8cnCKqFjSIcO8YfINXFTXxXH0Cq6s9KHEMto2vjqmnMli5rUmEB5q4&strext=1&ccb=10-5&oh=00_Af6HcA0VfbnY96ocDLaZbAa8dP13XAT5gcFg6AxJ4ym7RQ&oe=6A40CAE1&_nc_sid=d2eee0,2026-06-28T07:18:57.000Z,2026-05-29
1501827214861543,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An9RTwXtBE7UilGjBu71jFpZoj1kZWaxWbD0OT5frZqhM-sWnaPVL_0ROaqnRa2atQ_x6P1_r5U9cXVfX4WwzpFAeC-7QRunMLOVkFMdNIDO7Mg7gESW9G7d5bHyTpbmRKGYGyJh2leIUCixRw.jpg?_nc_gid=LbKq7zApGdQv2R8S1Gszcw&_nc_oc=AdrpEwwsL5fpUMUoqxsPduAxr2lsxfapLGPeyopMO0Y2HJBsIKQJoBNmmqCZBEK-FAo&strext=1&ccb=10-5&oh=00_Af4yyKSrrFwFRacme4VbYEDEjBfl3PaJZxauUUIkM7DRgA&oe=6A40C881&_nc_sid=d2eee0,2026-06-28T07:08:49.000Z,2026-05-29
962197283285695,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An-Pm2VP7lqaIAEhISj5fAzsoyw8xkTbAEUwY7OtQITCSauCr5J20moiXKD3QZ-cEo5brBU38WjGy0vTGx6Nu5r1UZKNwelDhpzSASF7r6WbszqnHeZHgta1WPojjm-lDlOKoLaF4VdRxBEAqg.jpg?_nc_gid=nGUG6dIusy_o-zhvF7u_dg&_nc_oc=AdpJqsK448cSCSK079PLRuB9x8SYiP9OC1C_jZQcHl3ySSZQvsOlUgOBsfbzAeXubOg&strext=1&ccb=10-5&oh=00_Af5AEPvmkkGz09LvE9-zG6HEvoxbqFUl4RGBfG7DWFg-Tg&oe=6A40D1EB&_nc_sid=d2eee0,2026-06-28T07:48:59.000Z,2026-05-29
2300825397060071,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An-3k0edg9TCevuWx4ShSSb_C1WSF4z4oJIMl5cfCfklesrPdQgH_0MucggPDikXGv2m_8x2g-1fbTCp0Q0yI0ezegIPnjLJWMbQI8akmAUgfiotmKCKsXuk4uMeMekBzdAhw4CrDaCAnrvkzA.jpg?_nc_gid=KRqHOaOFrjWUlJVVA62HXA&_nc_oc=AdoZHrBQHdDh5f4zTIESHc3CI_NDfB3b-PfAeDIRKKLNF3XF7Zvn4rMtUQ2hwBTJIZ0&strext=1&ccb=10-5&oh=00_Af6WQJaVS8JWtvZT5ZJj4OInO_HAu27Junv3p15w_mnMPg&oe=6A40CE63&_nc_sid=d2eee0,2026-06-28T07:33:55.000Z,2026-05-29
1309741450581839,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8GpmxAfhSkXkmW-Z3v8ZDT2CeAyQQkzml4QhxZjvMOu076QjiYw_4zgF_z8AOuwdaL5tIHZEZhfwxNdMhbBUDZAZsHSuluiaHmpwydPS4K2K6FTTos2JOj_vXx2ReV4sSdlgEkD3jFoLaxOMQ.jpg?_nc_gid=JPkNU75Jhbm7xY_QbT7cFw&_nc_oc=AdqHVqNIR49IWbqUM0pAIijZ5pRSCUFDyEem0kBUwtV21zsHXqa-v9iXC4mDt1WRjX0&strext=1&ccb=10-5&oh=00_Af5_1mUb7XUUIgN81FOU8z1_CH-hxNpS8Z3s4aXYZbjLuQ&oe=6A40C192&_nc_sid=d2eee0,2026-06-28T06:39:14.000Z,2026-05-29
1532919681720212,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_ZbtCxPDAY8G4UEwzElGXkDsxgFD6V9j5DKuJlzwrvtJSdhLrL2_Y56-m3T3Rayo3NQjlRF0Ovh0hrVvuxlvgTMaF5lGovoGkebS95BYYLU4IhJWD6XgIoigu4unuZ3VBrReNrOBkmmRBbRQ.jpg?_nc_gid=0mlYnoGcGm1iQI9pBKTo0w&_nc_oc=AdqIKTSv94Hij8L_CJ-cxixXppZENp9xMOVcGed901t8gMQNYGq1hAZkt4lLW1VQjDs&strext=1&ccb=10-5&oh=00_Af64R2UxHKdR8P5C-BLMUtuTCoWpmA-0acS914jarVt5Eg&oe=6A40A47D&_nc_sid=d2eee0,2026-06-28T04:35:09.000Z,2026-05-29
910272482068882,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8k_17d1mJNrXrL-c_qwo_APgpvnE-S1wfqol13E5pA1BlzC-Y2uJhcnU7zlHYsKw0FOw-fFpEnl39HrkQBny57pGnzVT7HExTVMYQ67Gu6ajSJIwravUyuPxY1n3WCWYzGRk17DrpljbxS-Q.jpg?_nc_gid=WIbGPXhHESxyghuwhfm0bg&_nc_oc=AdrpKkia783jX2WRAcFtnJWT3eLh1fR81ehWcc-Ph5EAF2QaaL8Yfx5VZF5KN2K8lxg&strext=1&ccb=10-5&oh=00_Af7StU_ZqIJi_4v3f4G_1jAYVgsBXIAvJDPyA52giQZ61g&oe=6A40A512&_nc_sid=d2eee0,2026-06-28T04:37:38.000Z,2026-05-29
2096240351104392,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8M73WtPIp8PSlq5VRwx36cwpuJtaEyyYKXYi2hpb3z6elDJQ89Hy3Tu2H-94OsdTTaseG2OqrCRlZHzrjwjKw52LDX25tXMjej0zrCHFNj_DGMyX2tOyACcr5aV953h2XAchtrvZgEnanyMg.jpg?_nc_gid=0ufEewSJrFb9dLYAAX4csQ&_nc_oc=Adq1yZ28stJOBv8rUcRgP7pWDIxkuXLQFuRqduMlI7MFS809tvyBzNpggZGRxEjskTU&strext=1&ccb=10-6&oh=00_Af7drvmKDtUVWxIfzMdb4pYtzcW9mRfCjUA-AaHWkX4OHA&oe=6A40A987&_nc_sid=d2eee0,2026-06-28T04:56:39.000Z,2026-05-29
1488746749452771,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_XdcI9Xi3sZHBVVkPh22SZeqlbFuyHqfoq7gxltXC_FNfCVakcOwh4jtFgkWhIi0RtWbdaot_sNtJ9wGTM_2SeyrakyDc-FdAqCpyL-k_swfuUIsdovb7HXTaYeh77Pr3TwAFmmiZIXVygYw.jpg?_nc_gid=0ufEewSJrFb9dLYAAX4csQ&_nc_oc=AdqpX8XY5rZHR8NFOywstVhzVIYXF7PO8w5NDOtExV0MU3cXqbe0BbH5FTXXBT48gLQ&strext=1&ccb=10-5&oh=00_Af6obyqv9A3QljVWwQe23KahUbSbImxKH4cQAL5uZHPWsQ&oe=6A40BD13&_nc_sid=d2eee0,2026-06-28T06:20:03.000Z,2026-05-29
1288699666725938,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_zFYBE4qjNL2G698aRUuvrvbhX2vU7sN4GqhdKaF3wIRvB2ld1ffWlJIWocl-YOAZLZG8dbiPydq8b-fgNPnsLYfcK79ekDWOtd8jnD-us256fT9Ica6yMRdYkW5tTL9QCCoxszpQY6FoO.jpg?_nc_gid=SqQuh4RFEY7ZaSwrzzi3Xg&_nc_oc=Adqip7FRhIBPlBua-_yWD9NA7sZG3Sbl6lunFNSvZAPo-Dty_uDyYCA1sMAVsJuTpyQ&strext=1&ccb=10-5&oh=00_Af4ESGyBMQ1D75J1j7K27gz7bVNERlUOqwvBkWBc3LFhHQ&oe=6A40BAE1&_nc_sid=d2eee0,2026-06-28T06:10:41.000Z,2026-05-29
1832566037420180,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An9GRiLwSX-Fux3drpN9mbO7sls2lghu5xIsI4Oe5f2CBBXlfuyZe8j617y4PiKvHjD5mQmHSFvcPsp20bsdhJJCoRFSUju-B9Jk-ogLxFyOvKn7omZ8TixW4kM4spbAMVJVPv8Cen1HISMZAA.jpg?_nc_gid=mch9QNX21povZDyqrllguA&_nc_oc=Adr1GqJp6zm57Pp1BtPCaklfUwYtDiQ_XYsqm_x2qiYWFA3EOBzoqb8vI_8E5yxlSZY&strext=1&ccb=10-5&oh=00_Af6XxhWyhgOhc7gLEjigPgxMIKpIChwPeTOl1tprhQIGMw&oe=6A40BAEB&_nc_sid=d2eee0,2026-06-28T06:10:51.000Z,2026-05-29
1910665799588181,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An88nuY2MPzZ9BRD5AnBETjXyyoZKFxfCbifotWnsVdnHHXjAap5gmb83BYc2fnuvjY0J7d9H8RQOhYQqkSOw-nKVrxas0A6MjkZd5nrfDY4faRuRZDokF000a7QSmNaZeAZftlXsuUFvJf6BA.jpg?_nc_gid=VraSIqJmhIFOaQRv112JIg&_nc_oc=Adp72i6iwavN6SLESEtE0fGhBAa2H9F_HwMtxTh8Oi7OukSRWV7Ag6iAKQSla1awUOY&strext=1&ccb=10-6&oh=00_Af6sVAIcZ-S4_JGoJREbDS16GmXYzwjhDZV7kxPIideBzw&oe=6A40C1A8&_nc_sid=d2eee0,2026-06-28T06:39:36.000Z,2026-05-29
861627930275298,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An9VhDVPmplvQ5vcw5aoWakLKhqkgFDTkTv9Q7oH7hMr3mIe480yCklGl8sriUbaJNqGPgTd5hMdYta9a7UdANA5qVhDPlSsi_oaLJUT5DFoUPRh07U0ZoC28Sm3oQ1kZ2FCwx7AF2QeU9lR3L0.jpg?_nc_gid=lyIOVBO8diFTR9j1UN3Yog&_nc_oc=AdqVZ5CKCKV9HNaC9PuXVT-vOT379odxcN2XnFAYEZRqZTZZBFzXysPzbolfD9NBJaw&strext=1&ccb=10-5&oh=00_Af6vdVP9i28CUlnCFP7jtCPRCn4XYOvrX1zEYRVIrXEghA&oe=6A40A8AE&_nc_sid=d2eee0,2026-06-28T04:53:02.000Z,2026-05-29
988390103958149,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8ARb_EJPyiNg7pqp8WjBW512l9vSYYsAjsH_lKGgvYe46WlnBWSEdZa_WjqyjTVsGfjC4TBPxWy1FuHQu1x2yg5k3O8FPZi3Gs5NdN11rRAStsnjpDHrfY6wBR13KZ0cf25Nmdzm8dNUKnsg.jpg?_nc_gid=lyIOVBO8diFTR9j1UN3Yog&_nc_oc=Adq6A1gpQUo5IDH2ClIr0Aqy56FGgoiKzr3tW6nJLp2gf7ePYLcFEwSLLce7uaXCWvI&strext=1&ccb=10-6&oh=00_Af5F1d9I7Mpec1M0UR4VzggSctFHsmJv9rjQohCoRJYI5Q&oe=6A40C011&_nc_sid=d2eee0,2026-06-28T06:32:49.000Z,2026-05-29
2078476599719080,0,Video,,,,2026-05-29
893669827072062,0,Video,,,,2026-05-29
1463508642124154,0,Video,,,,2026-05-29
1630813451486011,0,Video,,,,2026-05-29
3921675511469453,0,Video,,,,2026-05-29
1267780075519914,0,Video,,,,2026-05-29
1354474369878214,0,Video,,,,2026-05-29
2021230875419070,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An9LNPYmOkShfrQKBcSkEMkUkSMWuD7-jNI-qy9kEcDee5GXwI-EelCe2sankkg2lqnhzpeiZXWgY_Q403z01FRYyZDKY7mBE8mbMUZ8keR8_PnV3OSfx7rkt7qCRPy3ns2qOPT5_ALPC24opQ.jpg?_nc_gid=YqDK6DshK8HODeTAwZ-vDQ&_nc_oc=Adoqy-2X6st4p7c23gfvn-2l35Gg053xUSF-eAskyGx-uoOYZCELueLJk-amjYtReio&strext=1&ccb=10-6&oh=00_Af46tCVDChUta8gbwYrN36tpPhP7S1Y9OQa_8JrRsg1V6w&oe=6A40C5B8&_nc_sid=d2eee0,2026-06-28T06:56:56.000Z,2026-05-29
2520557781749489,0,Video,,,,2026-05-29
1705980420558168,0,Video,,,,2026-05-29
2149419312509720,0,Video,,,,2026-05-29
964851186362386,0,Video,,,,2026-05-29
979803384712281,0,Video,,,,2026-05-29
875799932215155,0,Video,,,,2026-05-29
1525424205851189,0,Video,,,,2026-05-29
1618676076061157,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_lBB41XMQKxpP2SVmNT_tD7a4RyZgEcrJt2atT0pXwFLypEnKlyq2IGk0Jx9Ya81wuTeq7L6ZxnwtPVmhwjd_d7ZflIudS3TW0laudy2F1RCuyvdFfNnXIEaR7V7ID72GmoOYZz0gJydeBdg.jpg?_nc_gid=6msEaNn-9oRXhbE0U2HpMg&_nc_oc=AdozpnKwBV4VXjRyPBYa3v5vZOS2O01pXtvhOSaoN2pxWhXyhUOpe8fmJk9W_UxMLVI&strext=1&ccb=10-5&oh=00_Af6CV2dq225IrXrOs9jrHPqU_3lpq9vS75o-pjf5Fu038Q&oe=6A40BB90&_nc_sid=d2eee0,2026-06-28T06:13:36.000Z,2026-05-29
1000074952706655,0,Video,,,,2026-05-29
848114651684343,0,Video,,,,2026-05-29
1128305939501661,0,Video,,,,2026-05-29
26996015090063370,0,Video,,,,2026-05-29
1612779789822396,0,Video,,,,2026-05-29
27126470557043271,0,Video,,,,2026-05-29
1502358444637396,0,Video,,,,2026-05-29
1289994706661385,0,Video,,,,2026-05-29
943921681817830,0,Video,,,,2026-05-29
1850627675610397,0,Video,,,,2026-05-29
27173145138982491,0,Video,,,,2026-05-29
934168262955674,0,Video,,,,2026-05-29
942777965483298,0,Video,,,,2026-05-29
1843518583720124,0,Video,,,,2026-05-29
2048883855700623,0,Video,,,,2026-05-29
4315042705448328,0,Video,,,,2026-05-29
1505075087975846,0,Video,,,,2026-05-29
3931703483790282,0,Video,,,,2026-05-29
969795682691851,0,Video,,,,2026-05-29
2044422003151876,0,Video,,,,2026-05-29
1530860495230794,0,Video,,,,2026-05-29
985551517565140,0,Video,,,,2026-05-29
1302636504633862,0,Video,,,,2026-05-29
941363552228849,0,Video,,,,2026-05-29
1648624936424576,0,Video,,,,2026-05-29
1000354512739301,0,Video,,,,2026-05-29
1188440493345850,0,Video,,,,2026-05-29
809529342231869,0,Video,,,,2026-05-29
1526036569163398,0,Video,,,,2026-05-29
1891792984844838,0,Video,,,,2026-05-29
907837708969488,0,Video,,,,2026-05-29
4442471986040714,0,Video,,,,2026-05-29
986965604085082,0,Video,,,,2026-05-29
1511884189873398,0,Video,,,,2026-05-29
940889028726966,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An8xgdvJxupXTLoRllcVWnkOMgBMncEGBChk4EqS2jFMe2f9zfWPQh7lLBMp2Ld_zm1UP3fMvu9GksVBcPlE6hEzta9D2phXSlwu5ojYN9g3FKdLRjaOWhm89lG7iKtcJPBokG44EuHXa8U1Ng.jpg?_nc_gid=4qwkJpYgo_BXcL2L8uD9VA&_nc_oc=AdqM_dNVe27Z5PRVlQoEKqgbx_NjJR4ME0igmHENKc-_LmFR5QaycpEcwFnYmX6B_50&strext=1&ccb=10-5&oh=00_Af7h5Ei8jlbyk8NfwZFkU9jY7UdEwR8QQbaHhh37nsceYw&oe=6A40BE97&_nc_sid=d2eee0,2026-06-28T06:26:31.000Z,2026-05-29
2389042304938708,0,Video,,,,2026-05-29
2084317475466732,0,Video,,,,2026-05-29
1442705907614921,0,Video,,,,2026-05-29
964156749550331,0,Video,,,,2026-05-29
1710691763680228,0,Video,,,,2026-05-29
1689230672085236,0,Video,,,,2026-05-29
1654351809023648,0,Video,,,,2026-05-29
968424882492878,0,Video,,,,2026-05-29
26910235035270678,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An_Pw1Nseautiqtin1zTSKpcZucNUcx4qk3FAsOVPJfTlq0E9vdVjHlfuRmBCZjJl4WjC7Y5JVnkPSCd8jnNVc1QQxesbxvP3zCKN_2fxOsTGaURkLi1Ri7iVMVEV0oq57nAn24lY6JM1JMIog.jpg?_nc_gid=4qwkJpYgo_BXcL2L8uD9VA&_nc_oc=AdqHRkkNL63VvH4IOO5ZqqjshiVLr1qWcqW4_EVUntb5Ni0_fYyYFoJC0LO5t1K-QCg&strext=1&ccb=10-5&oh=00_Af6pNwUSkqFC9LOo54h8u8n1YvICZVYWeptQLVOzmG19Kw&oe=6A40A1D8&_nc_sid=d2eee0,2026-06-28T04:23:52.000Z,2026-05-29
1510467757478611,0,Video,,,,2026-05-29
1987079285509800,0,Video,,,,2026-05-29
3350233148496077,0,Video,,,,2026-05-29
1504016437792548,0,Video,,,,2026-05-29
851162087430450,0,Video,,,,2026-05-29
2467620947021369,0,Video,,,,2026-05-29
959319210306059,0,Video,,,,2026-05-29
1607660297691384,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/m1/v/t0.49642-6/An9IW0cOjuUXTMaYH-0NIzyNZVFdaUKg6dIkQaZDVbQaxzLCm2XlIuKWlHSmTwlhWreBvGynOAoJ_E7MvUtgNsuRHtTfhjLi_12b11aJrxlnKQ-HFFb_OxK-Us0i6AXqyeM84iTU50dcQ23tqA.jpg?_nc_gid=LCIL-Exb-ddKjeFw_V1swg&_nc_oc=Ado-3iRtiiX6xYI9GXz_8CSLX3a3iH7AJBXxjuoPY0cJ1pg4njYZg6fQDFFfpX4Db4k&strext=1&ccb=10-5&oh=00_Af4WRNmJ2Si4FhtQAwpCp-UVKjQGBie6G4i3rMiwydS0ZA&oe=6A40C9CD&_nc_sid=d2eee0,2026-06-28T07:14:21.000Z,2026-05-29
791593893888564,0,Video,,,,2026-05-29
1559726092453324,0,Video,,,,2026-05-29
4510132599270910,0,Video,,,,2026-05-29
2220473408769857,0,Video,,,,2026-05-29
2493390401096016,0,Video,,,,2026-05-29
1729380051564109,0,Video,,,,2026-05-29
1993485894571504,0,Video,,,,2026-05-29
1518275323251565,0,Video,,,,2026-05-29
978949048153420,0,Video,,,,2026-05-29
