row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,0,1668604657811317,2026-05-18,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=b1uStkjHLckQ7kNvwFySkkY&_nc_oc=AdqoT7-nAsX_d-bfM57CscoXh-pMrlpAb_NVPbCRBl-ScS-cPc0owOqHF7TH2YfFQ2k&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=9L27OigMW10xTX9AnqJSfw&_nc_ss=7f289&oh=00_AQBd7kxu_IeEZ7X7XlWcQef_kRoy6Bji8QqrzHAFnUfPCQ&oe=6A63B91A,2026-07-24T19:12:26.000Z,2026-07-20,
2,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,1,993950393129175,2026-05-25,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=b1uStkjHLckQ7kNvwFySkkY&_nc_oc=AdqoT7-nAsX_d-bfM57CscoXh-pMrlpAb_NVPbCRBl-ScS-cPc0owOqHF7TH2YfFQ2k&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=9L27OigMW10xTX9AnqJSfw&_nc_ss=7f289&oh=00_AQBd7kxu_IeEZ7X7XlWcQef_kRoy6Bji8QqrzHAFnUfPCQ&oe=6A63B91A,2026-07-24T19:12:26.000Z,2026-07-20,
3,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,2,1342264517883122,2026-06-15,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/725127875_27190226110645797_994262662786613965_n.jpg?_nc_cat=103&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=mjFKYAV2gOQQ7kNvwEODB7y&_nc_oc=AdokceVrjGLZ9QRokX8dXT4PZMYZRszxoYT7U1pgYOOPJ0YV3zed7UEW-j0IfIMKC_s&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=IFDeTiFKP7E_NGCqKW5Utw&_nc_ss=7f289&oh=00_AQBm75cB5bdJi_1CRl14dx5bQro6qB5Mfge0Q9y0ciGF2Q&oe=6A63B703,2026-07-24T19:03:31.000Z,2026-07-20,
4,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,3,2249037989185305,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/742011820_854191680860460_4234859354072469413_n.jpg?_nc_cat=105&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=rZX-FOIoSpgQ7kNvwESHXaQ&_nc_oc=AdqNg5XexudnPVUNJxuu_8AIe7-EwVt13Yq3T0CGol0tSPmQr3POw9tZ_zP9Zqm4KAo&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=EPkWngRIUnV2YceOQbFR8w&_nc_ss=7f289&oh=00_AQCrKLKMtIUKaSJppZRDANREUGq9WvGfQpHZffQhsE4YbA&oe=6A63B749,2026-07-24T19:04:41.000Z,2026-07-20,
5,1,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,4,1026014553618774,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/744251291_1930715850940840_944404035461089073_n.jpg?_nc_cat=108&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HvDtpwIahy8Q7kNvwF1FYGZ&_nc_oc=Adq0X3_JhV-T20OOQMXZeo3Iu_hMU5MHcZNRnn9hk_bDH6J0CBC-fA2lJrj6Oq88bW0&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=5GQ4u4QkOIBANQ3zVDgHbQ&_nc_ss=7f289&oh=00_AQBYpMQQ8lv1KyCMj1UJ14SZDhB8X4_ieeMBQ5sk-HbMsw&oe=6A638CE2,2026-07-24T16:03:46.000Z,2026-07-20,
6,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,0,1928172847901225,2026-06-23,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/728325942_1046541481057879_6067707458920581963_n.jpg?_nc_cat=108&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=AAL9dxdrHSkQ7kNvwGWRWXw&_nc_oc=Adqjr3OQxPHvrEhD8ak6t89rmrfF-O7mI-d1_vkGkxQoFbjrOR4s6KjD08tWIP8A2UE&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=9L27OigMW10xTX9AnqJSfw&_nc_ss=7f289&oh=00_AQDGKWjFCbL7hecR8gsGXJPYP7QYIqRVUa9efCbEx2cGQQ&oe=6A63C1DC,2026-07-24T19:49:48.000Z,2026-07-20,
7,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,1,2097505274529037,2026-06-26,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/732453356_1426618842558948_6787078698389649145_n.jpg?_nc_cat=106&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=GTJu_XypcVUQ7kNvwEFM2ys&_nc_oc=AdrBpFudZwc5fieP92JQTtOZgCAJZLTkio6fLEbOAwxpPHUGIyd8leouEjcYaJEX5kU&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=9L27OigMW10xTX9AnqJSfw&_nc_ss=7f289&oh=00_AQApTp69DDjMBRzLI90bKiYVPh7BhhvpNqPgFUhyccz3sw&oe=6A63BF23,2026-07-24T19:38:11.000Z,2026-07-20,
8,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,2,2163717921092421,2026-06-30,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/736574757_1996769451209163_5263092203111396999_n.jpg?_nc_cat=110&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=fqg-TOc_dmoQ7kNvwEe-z42&_nc_oc=AdqJDUGGN5PD0kba4RVhoIrPY27SYxu7vAppkthM-XP-SM2VdJsiRx0OahQkp44eG4o&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=9L27OigMW10xTX9AnqJSfw&_nc_ss=7f289&oh=00_AQC5Q8IdI60vk96V6kG0D_CQohrIiGHgylj_Qjn0xCy2dA&oe=6A639BAC,2026-07-24T17:06:52.000Z,2026-07-20,
9,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,3,1588108106183815,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/744273391_2249727425431634_4806891093556967053_n.jpg?_nc_cat=105&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=TLjS9wBKNMoQ7kNvwF5iemJ&_nc_oc=AdrZPuPQDEwIRFKZXR-5HkZQ939AoI7ihpSV_XIkz4V2SDuDX3zT9I6EQQu-EJud_Ec&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=Yz3IS4P5tX5fW1_kWMbyGQ&_nc_ss=7f289&oh=00_AQAHA-_vIywSgcWfgoe_-SoUJn9kIh-wjnjbTIK5cPzWkQ&oe=6A639413,2026-07-24T16:34:27.000Z,2026-07-20,
10,2,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,4,27540607178925532,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/745305343_999980059495128_7262848521490756896_n.jpg?_nc_cat=104&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2m2nDij__h0Q7kNvwEUpOYz&_nc_oc=Adp_XXMf6xVshjxUercZTfAkbLiSMiCkCURakoM2JpqrOQeM0YYYsyJ1Q3pRI4k_vV0&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=Rb5EaE-LzltIUyMKmpZbRg&_nc_ss=7f289&oh=00_AQD2zuVJC1JYI-SszUGUTkk_Wd8QZl7u3ti3_qvX8qXtvw&oe=6A63B8F3,2026-07-24T19:11:47.000Z,2026-07-20,
