ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1307188548234290,0,Image,1:1,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/702191495_26956954820621934_8207620274772336284_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=DYhgvC6ttV4Q7kNvwH5RSQ1&_nc_oc=AdoxkvJ9LRztfk_Yr4kc4jh3lVozUZQQOVZm1r59jX_iz47pGnnssUmTW4q6WH68Tog&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=BXO-sD4DcjOodj_XpShiKA&_nc_ss=7b2a8&oh=00_Af7cGJK7X0mTKcMNOTPDGbon10H_cwN1ZQXRUZka3RXDVw&oe=6A1F19F8,2026-06-02T17:59:20.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1307188548234290.jpg
1307431290729921,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/702207023_1306373514785413_1799639788688542762_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=1d2oNo3jmoYQ7kNvwG1fjX1&_nc_oc=AdrUaLaojC0vCU06R1to7Hs308xQZ5qiCWDbM3dz-bzAWbkX46-B-hRH1TSGVlxd7HY&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=GnE01Rn882TmDgfJLGHEDA&_nc_ss=7b2a8&oh=00_Af4BnGeCfdXqN19Mh7LWoz3GmLobE7BPOMLlQlG4hDijPg&oe=6A1EF079,2026-06-02T15:02:17.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1307431290729921.jpg
1308275597318776,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/701311835_2200261830813390_2581603367779570466_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=j0a2VKdYCIUQ7kNvwH3tEoN&_nc_oc=AdqAKUj5-ao90Y8E5j2zq-yfkHWYwGOqo9azRAlzTiq5-JWhhMRSI65T0D6oCpIZbzM&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4M74oViYHoDkjWO-V6NTSw&_nc_ss=7b2a8&oh=00_Af7poI9K2GSr6O8SgE752YDhW-fMn88hDs2m8r3WRfH2vQ&oe=6A1EE610,2026-06-02T14:17:52.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1308275597318776.jpg
1316066920475716,0,Image,1:1,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/706744829_1374635974509279_1166342496619140676_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7PiZbsjhEdoQ7kNvwFva9V3&_nc_oc=AdqYJQgWkE9Dgd0jqm1Yh17IvVhzwRhQB3jPziMd9SZ_6JGIwQMXPHNBTaQb_uWirxg&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=Bna4T7JxHWl9fn4tQ7EHQg&_nc_ss=7b2a8&oh=00_Af7LjtcCGjHOWGdYv38QZv-zvwjlDlYdS4AOkR3KennJgQ&oe=6A1F02AE,2026-06-02T16:19:58.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1316066920475716.jpg
1321820823242307,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/679978055_1737300447638528_3767768473768587447_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=hT8a34yssDAQ7kNvwErKcic&_nc_oc=AdqWqM6907yZ9qeEZbAJMYmQoHGGH0ZzaV7EdWjmfWUDXdOFe9XdyMij-kd6Hr46KVE&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=BXO-sD4DcjOodj_XpShiKA&_nc_ss=7b2a8&oh=00_Af6GYIYUG5kdvXNvlZQ8sy8GZe5FH0fDrzCoOIstF5GqRw&oe=6A1F1463,2026-06-02T17:35:31.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1321820823242307.jpg
1334618508565781,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/680009092_796088996653870_9048534069274381311_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Z9FYJufvPNYQ7kNvwGZN74B&_nc_oc=AdpJVbe2qPm7XJCoVHP5c3c3KjNHktgdoIufOcTHXKYGQy5JfD7FJPQ_51jWH1GkccE&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=4M74oViYHoDkjWO-V6NTSw&_nc_ss=7b2a8&oh=00_Af5K8NXN8lQr2e2gCwCt_sJPbn36by6P-69sUAEsAdmzXA&oe=6A1EF109,2026-06-02T15:04:41.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1334618508565781.jpg
1338416851516422,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/700343360_1141062164873635_4969223879976151100_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=onDL5g8VZXkQ7kNvwFTeAP8&_nc_oc=Adpa-Kbaq-P9vOM3oTQog9i7TfFhww3gG7cco7oAKAt2uOkIJCRVIPtRp4iaPDoUvtE&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=2r7i2BUCvU8lJgCELbK_kg&_nc_ss=7b2a8&oh=00_Af4_qS2w2ew9W_qHnqwmeKrKUmRMMy6g1AQW3BPq4DGvZw&oe=6A1EE60D,2026-06-02T14:17:49.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1338416851516422.jpg
1389245473014883,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/682756299_832166166058535_6187731924442093355_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=EUc3HOonf7EQ7kNvwGCSul-&_nc_oc=AdowI8mgKnSvMLK_8Ba7ayAz4x0ZnakUpKvEP14IAX25h-zKcyu5YTziJK1FXi8wYLY&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=Nh4LR9Fick_9KoXU-iLhgA&_nc_ss=7b2a8&oh=00_Af7MU4If72Lr0SF4vqSnJqA6WBrfNXmGmziXM_CP_EqliA&oe=6A1F0144,2026-06-02T16:13:56.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1389245473014883.jpg
1407053411186041,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/702531110_1758117028509126_1638405840345041753_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WR2LXCcx8qYQ7kNvwEX-6mE&_nc_oc=AdplwZv9NB9lyOrvlfLsd7UyEzivpF5VqQaWkNYUt7ec6C9qakfCT71wOW3tok3hlIw&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=BXO-sD4DcjOodj_XpShiKA&_nc_ss=7b2a8&oh=00_Af66Pb_ymT5zvA4G4dgICtONiz6wxVPE4hmos9FjHTblmw&oe=6A1F1AB6,2026-06-02T18:02:30.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1407053411186041.jpg
1452317883341969,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/672248415_959397389813375_657109197113864374_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KKeTwhCRdaYQ7kNvwHZZNA4&_nc_oc=AdpsRSc70NRDN2U0wPeqkczHLH-kkPsHgmHNdKodGktdxWzxMB9qCsyomZLPsiEQe7Q&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=Nh4LR9Fick_9KoXU-iLhgA&_nc_ss=7b2a8&oh=00_Af6x6iqDpZuEiCFRMV7J6fQ4uE2P_5UVNgWH8w8uvrMwEg&oe=6A1EE9A6,2026-06-02T14:33:10.000Z,2026-05-29,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1452317883341969.jpg
