row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date
1,1,Duolingo,141935472517297,Duolingo,,IN,870791105586044,https://www.facebook.com/ads/library/?id=870791105586044,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/640996173_2681682758876492_8630451909664325929_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5dmMQVrEbfgQ7kNvwFQUjL3&_nc_oc=Adq9l9YPLEWEzrIa3F6gVKbPZzDW9EbIuYFzpyXmwtLzQoeh1xQLmaM57N8A7kmKzCPBzXs0M7dK1nG4HeXuHnB4&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQCut7ymlh6Mr35HlRS0rkxCnEadl1ZMR-WF7Oe5NdBtwA&oe=6A58B675,2026-07-16T10:46:13.000Z,2026-07-12
2,2,Duolingo,141935472517297,Duolingo,,IN,855822700785894,https://www.facebook.com/ads/library/?id=855822700785894,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/637184734_900534456204231_8448127877748197161_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=LLPzs5n39UUQ7kNvwHQgipF&_nc_oc=Ado1aRZ4Ey_5xRKEx2J2V7W-hYHzpmZ8glt2MusP7-KGdBIcOFBnr_G-DCKNs_DBpIqoVsrLfZO0NUcQl3kH98J8&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQBBWpNWp34tGq-UD6sDI1Oji0a1iERu_MN2Oahe_ILs0w&oe=6A58BFAF,2026-07-16T11:25:35.000Z,2026-07-12
3,3,Duolingo,141935472517297,Duolingo,,IN,931440739227131,https://www.facebook.com/ads/library/?id=931440739227131,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQNPrDVwB5-uXyipFsQTHBsEXlh0PtOEcPVkwNn0ooLwS3O-vWWo6Tqd4pLqwLG8ke7bje-RXxDFMDx07eZvO0b5Z4eKPnnGNL5BwnCA4pO_iQ.mp4?_nc_cat=110&_nc_oc=Adqjnku0swftdjRYhME3Y6eqLvGSFRA_kbt32jgEKJZnkm7rhEi3tmMTlVL2zdHZyK7Yb_dwonSu98zS3cpnoHme&_nc_sid=b66105&_nc_ht=video.fblr20-1.fna.fbcdn.net&_nc_ohc=QIiXXiBGKW0Q7kNvwHeFFVk&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjgyODM1MzA2OTE3MjQ0MzcsImFzc2V0X2FnZV9kYXlzIjo2NTIsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=b3ee5376ce764802&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC81NDQ4Q0ZFQTVEODE2NkFEQzI3MTI1QTkxRDJCQTBBRF9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg1ZmJfcGVybWFuZW50LzEyNDMzMTk4NDAxODgxOTRfNzI2MDU3NDI3NTk1NDgyMjA5MC5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmqpLuhfn0th0VAigCQzMsF0A-AAAAAAAAGBlkYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwEQB1AGW2ngEA&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&_nc_zt=28&oh=00_AQDcaSTW8MDb0WhQvW98fCUxEV1FhbRKTKzVRNe0FpbJTg&oe=6A58C812,https://scontent.fblr20-5.fna.fbcdn.net/v/t39.35426-6/640453477_804170896031334_5683839880145814782_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Svd8h36wZncQ7kNvwF5otpv&_nc_oc=Adolr1hY9jEGj2j-F02PsXfe2GrqWNqMGCQd8FjHfHOAi1U8XfVGoswpwENA5sHUj1RW4B0f7mOz53FhB7FHQptC&_nc_zt=14&_nc_ht=scontent.fblr20-5.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQDkNQRKG1mJruhq3vnvWEHpkdRIrxFIkiUpoDCARfS-Rg&oe=6A589F48,2026-07-16T12:01:22.000Z,2026-07-12
4,4,Duolingo,141935472517297,Duolingo,,IN,873410355318564,https://www.facebook.com/ads/library/?id=873410355318564,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQO2BCeeRVsAUSoclCmVl5egMP6x1xwT-C1j8RSBW78qOhSQvesVEMmc0s3-vh5I5Gqygp0B2pgR-nhsupPj_08lL8IFzvngctOoxnKYz10sNg.mp4?_nc_cat=102&_nc_oc=AdpLyelbZlm3d6xtSb8TpO7pWsPyWENfXJcej6AAsVbkNV87_6L_nGoNzeJGzY3PbUlgf7lnwhk6qTc-KjYhtPsJ&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=spCkKCtGVf4Q7kNvwEZZUqZ&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjExNzU1MzM3NDM1MDUwMzEsImFzc2V0X2FnZV9kYXlzIjo2NTIsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=fffb0c98a9452aca&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC82MDQ3RTA4MTJFMjEyQzAyODQyQTAyQTQ1RDBDQURCRl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhgzZmJfcGVybWFuZW50LzM3NzgyMDcxNTM5NzkxNF84NDg3NDY4OTYyNTEzODE2MDUubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJo76n_OIyZYEFQIoAkMzLBdAPgAAAAAAABgZZGFzaF9oMjY0LWJhc2ljLWdlbjJfNzIwcBEAdQBltp4BAA&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&_nc_zt=28&oh=00_AQC3viGnS5E4HQkUJa8MInBBHx6bS7A7pwP85bbyjP0pnw&oe=6A58AB26,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/641362394_2114864279265031_8874588552838349804_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=VonNk60-BVsQ7kNvwGeqZKv&_nc_oc=AdpT6Ysc_dclFgYlHXaZhtU0OtdwWnD5Gs4FFba5xIO9xYWkZtphh5huYuG9TPhYB895JMTyOu_d4kny32jIodl7&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQDMGVZTTaFXlnGTyIUGJN_iW9bWFveKzcGsoS_RUN2Idw&oe=6A58B897,2026-07-16T09:57:58.000Z,2026-07-12
5,5,Duolingo,141935472517297,Duolingo,,IN,4420167301545944,https://www.facebook.com/ads/library/?id=4420167301545944,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/640277248_764518093011940_391721912953179864_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JgNpYQR2ycMQ7kNvwG3DX43&_nc_oc=Adozf34zXJJuYgrMFiKtvvBk3urMprme_c345vlFUsor_ndHBkZD35lxh4IyP_89SrFiNA3fpdXyPrS76kWFwwcc&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQC4jr7g-udIzmweOC__xnNsljaJBFqpMqc307iQpFjnmw&oe=6A58B857,2026-07-16T10:54:15.000Z,2026-07-12
6,6,Duolingo,141935472517297,Duolingo,,IN,1393073786168344,https://www.facebook.com/ads/library/?id=1393073786168344,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/638768675_1816198109068160_4370842215407111412_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=YDtPLnrpGeUQ7kNvwFNTNkO&_nc_oc=AdoAgPz9i5fyyjLujBosguI3po1RnUgybTSW81Qx-LoRHI5tX8kRvLY2I7OymoTH8WKwrXkxI4u5_1byVjzeFEn8&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQB5b5-7-xLkK-bon_0L3qcfnXe8U0nIcYCnwete8DkpMw&oe=6A58CA5E,2026-07-16T12:11:10.000Z,2026-07-12
7,7,Duolingo,141935472517297,Duolingo,,IN,854198787652805,https://www.facebook.com/ads/library/?id=854198787652805,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/639574892_887312747470458_3265648172061560719_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zEtocarVfO8Q7kNvwHbk-Fe&_nc_oc=AdqSZiZHbKP282_a1-I6tdFiAPgmRu6xsk8qsTUw6h6321KR5CPnoLZX0kBDEL5h6WxoMeEjWLpB0GSTqiRQn8JN&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQDsAXpNsf7WcRsbDKikjgJsTJN0JlTbtwto7j1F1O_OgA&oe=6A58B0DD,2026-07-16T10:22:21.000Z,2026-07-12
8,8,Duolingo,141935472517297,Duolingo,,IN,1187219770066761,https://www.facebook.com/ads/library/?id=1187219770066761,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQPXr63EoupvenU7Z8h77VR8qrdPjVeXf2ftlG1v7RU-4NPD2ssPF9vp7C6R8UT1zI6aZSYV2ggH0uso2NP-sGhZgPiJ5dhvrgr58utRGYS1Yw.mp4?_nc_cat=111&_nc_oc=Adph1-7EwA258tnZIOJBvOx7IfU2qwLMOykDzsMFMt7OkMYAONMSH6ibrBg__8uUkPmRp7pixixjRZvPQ-wHzZZp&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=2TJx5b1zyTsQ7kNvwFF5YsH&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjEyMjY5Njc0MTUzMDQyNTIsImFzc2V0X2FnZV9kYXlzIjo2NTIsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=55a88811aef2f994&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8yQzQyNTdBRjc0NDRBODc4MUQxMkZBNTY0QTBBNjQ4Nl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg1ZmJfcGVybWFuZW50LzExOTM4NTExOTE4NDc5MTNfMTk4MTY4MzgzMTcwNzQ2NDE2OC5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm-MCFz_P6rQQVAigCQzMsF0A-AAAAAAAAGBlkYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwEQB1AGW2ngEA&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&_nc_zt=28&oh=00_AQB3bR37ZaSKcMARvTn8GV6NOTcbZAdI5zBbtxDin9OGzQ&oe=6A58ABD1,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/638795366_1234627685316239_6162326310709086449_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=3qHNZh3a_e8Q7kNvwF6dnrH&_nc_oc=AdoXm4CaaIt56dTsyc1RCVohOn8cvC8N_YYsw44ZrUzUd3FWvBqSMHeLE-86uaPPebXXsWOKczKjr8_7mn42oJU6&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQCvBoMx4BxJj0NgF5ibdFlWjJ05PtpieiYTXubrvHNUUQ&oe=6A58C25F,2026-07-16T10:00:49.000Z,2026-07-12
9,9,Duolingo,141935472517297,Duolingo,,IN,1428449025623778,https://www.facebook.com/ads/library/?id=1428449025623778,2026-02-05,,false,false,1,0,,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,1:1,https://video.fblr20-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQMM_1BH_N2PtmgDX6b-Dqth9h_q940aATAPaQJuEWD0wnk8LucwwmE4e6U71TVb8acYQJk3Myw53xvYo4_NLnNj9yytmZZLOrm-_BAVeuQgCw.mp4?_nc_cat=111&_nc_oc=AdoaMia_aqR3QFbvOvwXv1k1ELh98Q-rh1U_hq3Xso33TDdtUAFg0JMKMTKD5ba3dLO1dfxYDlPq2u_pU_bXCTI2&_nc_sid=b66105&_nc_ht=video.fblr20-2.fna.fbcdn.net&_nc_ohc=aSysslOt15oQ7kNvwHRS5fG&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjUxMDQ3NjYyODU0NTYxMiwiYXNzZXRfYWdlX2RheXMiOjY1MiwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjMwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=91a2ee12c2eeac88&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9CRDQxNURDM0NBNjFCMzY4NDk5Q0Y3RTJEQUI4Q0VCMl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg1ZmJfcGVybWFuZW50LzE0NDA4MjIxMjMyNjc0MzhfMTM4OTExNzI5NTYxMTAxNDY1OS5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmmMHiodOR6AEVAigCQzMsF0A-AAAAAAAAGBlkYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwEQB1AGW2ngEA&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&_nc_zt=28&oh=00_AQDwnzX7GopDYP5o2zFg9XbNKfPcHM-eD1GLPzd3BBx7JA&oe=6A58B19D,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/641503860_2501712786944960_3682751630886505851_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=IzhxuHMfba4Q7kNvwFhie3w&_nc_oc=Adq9P_TBiINxudc38t6uQ_wuDh52_gU7hrh2pmb1ciDl2_tobaGFy9vnhGqWUkDq7LVOPmstAmNcUaquHq_qaOys&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQDqzHVDUzsfJfC7fRMApyFDaljoOggVYcMQRYOvBpw9tA&oe=6A58BA64,2026-07-16T10:25:33.000Z,2026-07-12
10,10,Duolingo,141935472517297,Duolingo,,IN,862072036697076,https://www.facebook.com/ads/library/?id=862072036697076,2026-02-05,,false,true,2,0,862072036697076,2026-02-05,,Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,"Facebook,Instagram,Audience Network,Messenger,Threads",Duolingo is the world's #1 language learning app,Free language learning,Install now,http://play.google.com/store/apps/details?id=com.duolingo,Video,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,9:16,https://video.fblr20-4.fna.fbcdn.net/o1/v/t2/f2/m366/AQPQobnQHPZpN7yxZy5nV5zvSlFdb1cgBSJColvzfXhfbiCAapOlxjAm01jZ4r1Q5BM84EkjVnFUL8uenkGLlznMb2QVwBntHyRLcNk9feraqQ.mp4?_nc_cat=103&_nc_oc=AdpDDVp4XCl-I40gwC53i_fGhYNU743c1_WtAXe6xErI1gFOgQP6TAbnSAExmRD79yJ-HdLx9Cup9ALHzisbaVGp&_nc_sid=b66105&_nc_ht=video.fblr20-4.fna.fbcdn.net&_nc_ohc=X_SmQjtTMLIQ7kNvwEx67ZZ&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjY1NjY1ODU3MDMzMzcwNCwiYXNzZXRfYWdlX2RheXMiOjQ0NiwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjMwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=344914c6cbc4878&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9FMTQwODRGRTY1REUyNTZCNTYyMThDOTYxRjk1RDNBQV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDbDRTeDBHQ2lzc1AwWUVBQnZEMW1lcHhTOTBidjRHQUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaQuJbNx86qAhUCKAJDMywXQD4AAAAAAAAYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&_nc_zt=28&oh=00_AQAa44h8Gdtsx4qQnC7EWP22Prb9LNMNXcUSh4LKuC90rw&oe=6A58A5C1,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/640863779_886112040715506_1715535586484828162_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=6VVZaMs81YYQ7kNvwERTjLL&_nc_oc=AdpedQft04RLeBQbIBeh8-wpyLVAUVIW39pN_eZ_59zNIy42dV3w0P2egFZ8ufjt1JuHgToih83d7ifXpIazPlH8&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=kLt8gVQ1XXD1pO-ijjQzuA&_nc_ss=7f289&oh=00_AQAFtoisj0ZDhr_ycDrv12r1qYEsN08sJyWOJGmpnvLgmw&oe=6A58CA71,2026-07-16T09:34:57.000Z,2026-07-12
