ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date
870791105586044,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/639697853_1234267925345952_8151019697518716837_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zrJM3xa1DkYQ7kNvwFLTGpM&_nc_oc=AdpMhc5IZdb3tu7F9-YibVbmk8nlUIoXVBfMU4QwBPPiIsMQcdtXQPwNsYNWzDs3p_g&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=TpRBZnBON6K_m9IOXzha-g&_nc_ss=7b2a8&oh=00_Af5u3M-qI7-MFoRbSlGVqPJ-j4rtGvtVMwZhdsVX1YJuOA&oe=6A1F184B,2026-06-02T17:52:11.000Z,2026-05-29
855822700785894,0,Image,1:1,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/641228327_896781016325978_8623169854489808589_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cM8n-Igb3m4Q7kNvwFFXj-j&_nc_oc=AdpbWsOl3QXUKlsTC4qQWysrRD469Or9x0y4c2Zwp8GzWMknZFXGmkomOD3xvHeFnlQ&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=TpRBZnBON6K_m9IOXzha-g&_nc_ss=7b2a8&oh=00_Af7I_JYmtOf6nP3C8jjzgwjd039ECvTjNdxbNgfzw9daLQ&oe=6A1F05BF,2026-06-02T16:33:03.000Z,2026-05-29
1393073786168344,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/641370874_2077056689749805_1991731878608951875_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iKN6oPK0MHIQ7kNvwG7pMbp&_nc_oc=AdrT85tNNZHr8Q5dZRQOkkR6fE-ohmBPUpE1Orwpc8Vsywz-Ti7xHo_eIiWqR7MYhIQ&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=TpRBZnBON6K_m9IOXzha-g&_nc_ss=7b2a8&oh=00_Af7SEgeLdB-O32yltYlqIJXUlNwmLWBB1uakmaxqHEEL-Q&oe=6A1F126C,2026-06-02T17:27:08.000Z,2026-05-29
854198787652805,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/641392587_4373483722921555_9181327573093263453_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=DLZFXHzeIq8Q7kNvwGBnqQa&_nc_oc=AdoT_cfNKFH315OXnPtyKbzEU6rzuif4AkQcOpZk_qpcgibC9iVnrYWcuYUvH0wJwtI&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=TpRBZnBON6K_m9IOXzha-g&_nc_ss=7b2a8&oh=00_Af7HAwfDPb01CdnBwTq1nE7iv1B-SLRLAKalH-ZjQA-8QA&oe=6A1F0724,2026-06-02T16:39:00.000Z,2026-05-29
4420167301545944,0,Image,9:16,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/637405021_1300391268576258_1526659533453442202_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cVPWKvaB7KYQ7kNvwF3zGpp&_nc_oc=Ado-XtFN79ciiwIMOXdTm7t62HInCHYch_-5jNGFcunQV1n6VGWuhL4wEY9IisfQVV0&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=TpRBZnBON6K_m9IOXzha-g&_nc_ss=7b2a8&oh=00_Af6s_StLr_gZNeFcoxtqtcyVwz_JhSTIDyASoYmPss0PhA&oe=6A1F29A3,2026-06-02T19:06:11.000Z,2026-05-29
1802153563815523,0,Image,1:1,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/585398512_828202370043350_3596000363017415964_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9VPnITlcjrcQ7kNvwGMo-1f&_nc_oc=AdrsRnpIo3PNkfWgaiQEPYYYu7FUQ7o1j4HS-ymXfk47O3IBcdI2vUBG59h4z26kS4c&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=TpRBZnBON6K_m9IOXzha-g&_nc_ss=7b2a8&oh=00_Af4JzFAgVSs6ObHdv6p4MBcm_eULmeLfCM-9w67RwhT01Q&oe=6A1EFDC4,2026-06-02T15:59:00.000Z,2026-05-29
1745502363491077,0,Image,1:1,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/672690818_2006731366866895_2457578169929626365_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iNJ7obpiYd8Q7kNvwFbK1D_&_nc_oc=Ado9st_hDUZtaxrzCSX-zg4xZ4-cq8yGzVB4qSz0n6i1xA6ZSR2S62TExCq2Jrq6dpo&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=TpRBZnBON6K_m9IOXzha-g&_nc_ss=7b2a8&oh=00_Af7TOvtomc40Jb8yc4JSScZkuXqG39TcOAEYTySBx1L5ZA&oe=6A1F2BEC,2026-06-02T19:15:56.000Z,2026-05-29
1456372432368050,0,Image,600x314,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/672683925_949117034685616_3612129295179345582_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4SKXtl1xo1QQ7kNvwGU6hyk&_nc_oc=AdpvdzmJF4FCxk9diI5lJMXBPi-irA8CT8vVcLOBmNu_Ap_kQFjlzaLU1AyLZnPJ4Bw&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=TpRBZnBON6K_m9IOXzha-g&_nc_ss=7b2a8&oh=00_Af6n460HeCxMaF1opJ9KFqQEpnAngPilL2hJ37B4B84OfQ&oe=6A1F1BE8,2026-06-02T18:07:36.000Z,2026-05-29
