row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date,r2_public_url
1,1,PW Talk,631251720065425,PW Talk,,IN,1542662291202539,https://www.facebook.com/ads/library/?id=1542662291202539,2026-05-20,,false,true,2,0,1542662291202539,2026-05-20,,Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQM2zVF8FCPO9zM0hvGgj5vnj53t2i7Dq2HK8easxNHOBs5H2OjU-WK-xeVdhmKp_wkGAIEjzs4BgO929p_-ky0moD99psqxk484qXLRYXLa4Q.mp4?_nc_cat=110&_nc_oc=Adp52SAOjqQFCnREtrLfKYPu06z5SLLZSyuAw2rDULLJC8BdNhbGG4dINJmr-x7RaS0&_nc_sid=b66105&_nc_ht=video.fblr22-2.fna.fbcdn.net&_nc_ohc=eZk_9FiBYcMQ7kNvwGQ9pUQ&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjI2MTIzMjA5OTAwNjg1Mjc3LCJhc3NldF9hZ2VfZGF5cyI6NTMsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo3NCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=3cf79080436f4b1e&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC85QjRCNDlBNDc5MTJBMDRGM0Q5RkQ0RjQ2NUE0MUZBRV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0E4NDkwNTgyMzc2RTg0RjAwQjhFREJERTUxRDM0NDkyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa636_o-LrnXBUCKAJDMywXQFKj1wo9cKQYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=kRNM1qAj8_N-VO2oOazXMQ&_nc_ss=7f289&_nc_zt=28&oh=00_AQBSkWke_x8_1wqDZOhRZvJbJh4PPcrM9k8lyecNRu-fKg&oe=6A5BDCE2,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/704149540_4244543025784459_2322897521926013881_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=V85olC_Eq54Q7kNvwF9Dl0I&_nc_oc=Adpldu-26sJnpNOjrMorspcIhhOU58ng54MmoIpPjc2LDVljeyCMJid8KqP6piF0BvI&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=kRNM1qAj8_N-VO2oOazXMQ&_nc_ss=7f289&oh=00_AQD5jjS6l1ZMc94zQHiv70I7nnVNX_wviGANxMBeMOGJrg&oe=6A5BAFB1,2026-07-18T20:06:58.000Z,2026-07-14,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/1542662291202539.mp4
2,1,PW Talk,631251720065425,PW Talk,,IN,1542662291202539,https://www.facebook.com/ads/library/?id=1542662291202539,2026-05-20,,false,true,2,1,1742602170430988,2026-05-24,,Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr22-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQM2zVF8FCPO9zM0hvGgj5vnj53t2i7Dq2HK8easxNHOBs5H2OjU-WK-xeVdhmKp_wkGAIEjzs4BgO929p_-ky0moD99psqxk484qXLRYXLa4Q.mp4?_nc_cat=110&_nc_oc=Adp52SAOjqQFCnREtrLfKYPu06z5SLLZSyuAw2rDULLJC8BdNhbGG4dINJmr-x7RaS0&_nc_sid=b66105&_nc_ht=video.fblr22-2.fna.fbcdn.net&_nc_ohc=eZk_9FiBYcMQ7kNvwGQ9pUQ&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjI2MTIzMjA5OTAwNjg1Mjc3LCJhc3NldF9hZ2VfZGF5cyI6NTMsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo3NCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=3cf79080436f4b1e&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC85QjRCNDlBNDc5MTJBMDRGM0Q5RkQ0RjQ2NUE0MUZBRV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0E4NDkwNTgyMzc2RTg0RjAwQjhFREJERTUxRDM0NDkyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa636_o-LrnXBUCKAJDMywXQFKj1wo9cKQYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=kRNM1qAj8_N-VO2oOazXMQ&_nc_ss=7f289&_nc_zt=28&oh=00_AQBSkWke_x8_1wqDZOhRZvJbJh4PPcrM9k8lyecNRu-fKg&oe=6A5BDCE2,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/706317834_1561925468821430_4411923264852405043_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=J07leS8dfQ8Q7kNvwGUxCOx&_nc_oc=AdobE9aSpAj_CK-dxo6uXwKzFId4AfXC6o29hBRdfMr-qQjXgHEyuNNeMrwWULH2p5Q&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=kRNM1qAj8_N-VO2oOazXMQ&_nc_ss=7f289&oh=00_AQD_f1oN5qoqNOIkDVM0uKHr_wWfE0lhoU7RmEEtO2bJcQ&oe=6A5BBCE4,2026-07-18T20:06:58.000Z,2026-07-14,
3,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,0,1668604657811317,2026-05-18,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pCZIQI9cKAoQ7kNvwE9VL9C&_nc_oc=Adq7hPvu31ngjZm3rxp9Pxf_5QJQ9u-0DGDdFGbrR7IhscERZ0Wo1HRtwv81f3DzuxM&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=kRNM1qAj8_N-VO2oOazXMQ&_nc_ss=7f289&oh=00_AQBsbpAsxe5zvRfyjsKU-fntZ_V8eXkoQYtPWSwUuhzSzA&oe=6A5BD01A,2026-07-18T19:12:26.000Z,2026-07-14,
4,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,1,993950393129175,2026-05-25,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pCZIQI9cKAoQ7kNvwE9VL9C&_nc_oc=Adq7hPvu31ngjZm3rxp9Pxf_5QJQ9u-0DGDdFGbrR7IhscERZ0Wo1HRtwv81f3DzuxM&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=kRNM1qAj8_N-VO2oOazXMQ&_nc_ss=7f289&oh=00_AQBsbpAsxe5zvRfyjsKU-fntZ_V8eXkoQYtPWSwUuhzSzA&oe=6A5BD01A,2026-07-18T19:12:26.000Z,2026-07-14,
5,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,2,1342264517883122,2026-06-15,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/725127875_27190226110645797_994262662786613965_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PBMhJcHPvU8Q7kNvwGBvELh&_nc_oc=AdoObclWCzfmTx8m6a65vk9LRPxf6WL7dE3w-LFN8RQaKsvUev-LEzmhYXCynKjv71Q&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=UZcYj-VzHeUsx96VnH4iLQ&_nc_ss=7f289&oh=00_AQAUa9M9BTvSVfoGEZsoYq1Bo_jGEFuXM9rFsVXVQARu4Q&oe=6A5BCE03,2026-07-18T19:03:31.000Z,2026-07-14,
6,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,3,2249037989185305,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/742011820_854191680860460_4234859354072469413_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=mevzRy39OHwQ7kNvwHESWOn&_nc_oc=AdqNtBcW_8uSANeKsdeqW4xepFPcJfy6-F2nniyv8cF7FcjHf6-qQ-gbOAyiMibZkoE&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=8kHBLDZH-Q19y2ssPBqu0w&_nc_ss=7f289&oh=00_AQCsihL1f4HLSUF6tl8DZ4Oxdthz3wCTkMtYzYeOKpQDVw&oe=6A5BCE49,2026-07-18T19:04:41.000Z,2026-07-14,
7,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,4,1026014553618774,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/744251291_1930715850940840_944404035461089073_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8IFMk_tVERsQ7kNvwHKqcVu&_nc_oc=Ado6ftFbfiV6NqDh771RKtJy3XZIlvegxekc_kFN5YMZB7ZH8XfTPlSdUpvyLLGZE0U&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=8kHBLDZH-Q19y2ssPBqu0w&_nc_ss=7f289&oh=00_AQDMuNUA4nVFBAx5yj3vpYq5iGE1DAnSzZsjgwxdSSotcw&oe=6A5BDC22,2026-07-18T20:03:46.000Z,2026-07-14,
8,3,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,0,1928172847901225,2026-06-23,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/728325942_1046541481057879_6067707458920581963_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=jDrplSxNRdMQ7kNvwHRTtiF&_nc_oc=Adp6EG_J81FPTRnQhV3oUoMAe_MFdYTD7rW8DSa7_Ioym_uQce3zG3jaURUJJxKuHjo&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=kRNM1qAj8_N-VO2oOazXMQ&_nc_ss=7f289&oh=00_AQDmgdPac2bPiCDfVM6p-UTADyVz82u7SOAxlTDHceXv8g&oe=6A5BD8DC,2026-07-18T19:49:48.000Z,2026-07-14,
9,3,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,1,2097505274529037,2026-06-26,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/732453356_1426618842558948_6787078698389649145_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8JvDkww-NYwQ7kNvwFS6zUf&_nc_oc=AdpaKjIaaVPQv2FTqdlaLM16ROl5dbin4-L-fO7ajNi79Bt9OG6e28LtEOM-vYd9LNY&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=kRNM1qAj8_N-VO2oOazXMQ&_nc_ss=7f289&oh=00_AQBdaU-Tfu6m740UeVSxwVIzkQvTRhCzYP5JKOanDzP_Kw&oe=6A5BD623,2026-07-18T19:38:11.000Z,2026-07-14,
10,3,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,2,2163717921092421,2026-06-30,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/736574757_1996769451209163_5263092203111396999_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=dIJbXA9-JcEQ7kNvwHxvFRM&_nc_oc=AdoAWPrrjD2PZZBQ9hXplNlmaEFzL-uGZ7afPBE8CgK2XeC3_jmw8SUKkha9sVp2MPE&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=uCxKn-MyQrUcyPtKvTuE1A&_nc_ss=7f289&oh=00_AQAtELB-vek9sY8MPBcNOM8ixy5ZkEL8AS6EQ_9BdkODhQ&oe=6A5BB2AC,2026-07-18T17:06:52.000Z,2026-07-14,
