row_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date
1,Duolingo,141935472517297,Duolingo,,IN,870791105586044,https://www.facebook.com/ads/library/?id=870791105586044,,,FALSE,FALSE,1,Duolingo is the world's #1 language learning app,,Install Now,,Image,,1,0,9:16,,https://scontent.fblr1-8.fna.fbcdn.net/v/t39.35426-6/639697853_1234267925345952_8151019697518716837_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=VE2EeL6rlzEQ7kNvwE9gIDn&_nc_oc=Adqg8zJRuvTjrLzhU4xhwErnNblHsHbzZuHSp-PQp0Y_YD9bMmK2Hni83n2ahYItrn6-OoTsjvI_Uf36KDI8cU1g&_nc_zt=14&_nc_ht=scontent.fblr1-8.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af_Nlqj7ge7IHszfehKgkEokzxaf3NrYBiDJDGuNJ0heYg&oe=6A2771CB,2026-06-09T01:52:11.000Z,2026-06-04
2,Duolingo,141935472517297,Duolingo,,IN,1681513992840751,https://www.facebook.com/ads/library/?id=1681513992840751,,,FALSE,FALSE,1,"More than a game. Learn chess, math, music and more for free with Duolingo.",,Install Now,,Video,,1,0,1:1,https://scontent.fblr1-5.fna.fbcdn.net/o1/v/t2/f2/m412/AQP0Wo2xRHGixyqVzsujCXB4InZZViof88jbNOCmLud7iS4WpjrL19x5IqCrWuk3xEzvxbfUyRwt9qqvH5hX-hxd_wozYUZNwijcQ4wZDw.mp4?_nc_cat=103&_nc_oc=Adq9EnwjdwS06zheARTrcqp8qp0BvjnOqTOAo88zyf505cYowcHyJlvfBLHhYt6Hpi4aF9RIfZSy0phTkwPk_sSE&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-5.fna.fbcdn.net&_nc_ohc=3XK3gc20RL4Q7kNvwFMSC66&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTQ4OTM0OTE1NjEwMDg2OSwiYXNzZXRfYWdlX2RheXMiOjYyLCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6NSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af96lkt3HTO16YF91QG6Mp-GRSV7_nAznETvnfOXkFGBZw&oe=6A277BAF,https://scontent.fblr1-3.fna.fbcdn.net/v/t39.35426-6/659145488_715098721691764_5308980438113956701_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iDz18AzqqzQQ7kNvwGmimqr&_nc_oc=AdqSUk9y0_LvdjZQUlChcnTyMxodQPtlyM2vt2ogqvOLlYyxju9Wm3pYUlHgLWjxQ7-SS5F1pMBppBFOJNPsGsqF&_nc_zt=14&_nc_ht=scontent.fblr1-3.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af_fkqgcQ0PxaxJ9EMeJnNF9U628hmnU8uzxnQv4NYx6EQ&oe=6A277BBB,2026-06-09T02:34:23.000Z,2026-06-04
3,Duolingo,141935472517297,Duolingo,,IN,855822700785894,https://www.facebook.com/ads/library/?id=855822700785894,,,FALSE,FALSE,1,Duolingo is the world's #1 language learning app,,Install Now,,Image,,1,0,1:1,,https://scontent.fblr1-3.fna.fbcdn.net/v/t39.35426-6/641228327_896781016325978_8623169854489808589_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9jgC9hH326YQ7kNvwFbrfwo&_nc_oc=Adrs8DDYENWF2HbCaN08U4qfAj_-khB8b-PbpkdtBIxK0Kn-WhGg5N5V2NLVvXySn2Klxbl191Wp11F6i4rpwGyG&_nc_zt=14&_nc_ht=scontent.fblr1-3.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af-wAXanGZGpT01w35a6g4MCmtFhHwMpj4sCHyzqP5JT7Q&oe=6A275F3F,2026-06-09T00:33:03.000Z,2026-06-04
4,Duolingo,141935472517297,Duolingo,,IN,873410355318564,https://www.facebook.com/ads/library/?id=873410355318564,,,FALSE,FALSE,1,Duolingo is the world's #1 language learning app,,Install Now,,Video,,1,0,1:1,https://scontent.fblr1-3.fna.fbcdn.net/o1/v/t2/f2/m412/AQOqQQNJFhGVbtvwsROGybhTSNauxGbyM3DwJsVBD2GyQczcsTZEsutolxhnEDoG7KltgbYVIX2knjR6ex_FVPGA.mp4?_nc_cat=106&_nc_oc=AdrF66rakx4U4XScyPgXhIkFImVVmOQ8Fk1qLMHiBc9sOqhpzzEtfdJ-zSdRox3_2IxD4s-ZCw3Q8Y9n6fJdRi1e&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-3.fna.fbcdn.net&_nc_ohc=KvBWMrGlry4Q7kNvwHTTHM3&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTE3NTUzMzc0MzUwNTAzMSwiYXNzZXRfYWdlX2RheXMiOjYxNSwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjMwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af-ZlJ5NWuMy50GH5TJP-Wdat_e83NKLysPEAK1Jnoz30A&oe=6A275C4F,https://scontent.fblr1-4.fna.fbcdn.net/v/t39.35426-6/641362394_2114864279265031_8874588552838349804_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=A4R-25d1qQ0Q7kNvwHxiypd&_nc_oc=Adose_pL2b005w-XCwIe_avX6aU2WPObs8HnhwDGG_KQ0a2qN6jbs4WVhz1ZRI9Vzi8aZJf65eh55o5iM2iL136J&_nc_zt=14&_nc_ht=scontent.fblr1-4.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af8BwLqd6UI0ETW9jmfdyO7Gm_wT6BKTiSjzfEF27FbgBA&oe=6A278097,2026-06-09T00:20:31.000Z,2026-06-04
5,Duolingo,141935472517297,Duolingo,,IN,931440739227131,https://www.facebook.com/ads/library/?id=931440739227131,,,FALSE,FALSE,1,Duolingo is the world's #1 language learning app,,Install Now,,Video,,1,0,1:1,https://scontent.fblr1-6.fna.fbcdn.net/o1/v/t2/f2/m412/AQNCIryUZLpBUQHkUnc9Vx-AwVfn2GLaiJWIeJt00NyiLJ4OQ4S4ckX3r1Z-15YVb0d0A-pBhQCyB9958g3jzJb9.mp4?_nc_cat=109&_nc_oc=Adq433OeAyu7xYcByc9mjwVwqox-iRW4hrthBKiVSnZ3WvRWJOHjod9WdP7DM2kjkSuLWOgSF_ggRMKA_xrtlRWl&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-6.fna.fbcdn.net&_nc_ohc=CJFVbRkysPoQ7kNvwECPjnK&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6ODI4MzUzMDY5MTcyNDQzNywiYXNzZXRfYWdlX2RheXMiOjYxNSwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjMwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af-mjpOON8LsAQTrKjn8w9Z2nknBEZCi5pEWhLhZkmKmWg&oe=6A277162,https://scontent.fblr1-3.fna.fbcdn.net/v/t39.35426-6/640453477_804170896031334_5683839880145814782_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=law67UYPrb8Q7kNvwFceGkz&_nc_oc=AdrC2SysqWpYI7vJP5DYbbfh-aM8ZIewUYj9KXxRLCzTnbwQWUamhcVMI0MKY1dD5JuzQXgHEwDtmG-TjTpU10wH&_nc_zt=14&_nc_ht=scontent.fblr1-3.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af_S8wMA06pc0qw_deqcHm5mlm-suu3eJLctm06rU77etQ&oe=6A276748,2026-06-09T01:50:26.000Z,2026-06-04
6,Duolingo,141935472517297,Duolingo,,IN,1393073786168344,https://www.facebook.com/ads/library/?id=1393073786168344,,,FALSE,FALSE,1,Duolingo is the world's #1 language learning app,,Install Now,,Image,,1,0,9:16,,https://scontent.fblr1-8.fna.fbcdn.net/v/t39.35426-6/641370874_2077056689749805_1991731878608951875_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=6oC8z8ezACsQ7kNvwGDyJyG&_nc_oc=AdrVI4mB0-a4CD5w8hYWi42plbpt3phduDWmlpgY1JcZU4Ej_taO069cVSin1lsVJt7mRhGbJVqXFLYn2eDErtYL&_nc_zt=14&_nc_ht=scontent.fblr1-8.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af-bwOOevOpH0TUK5FU65iDVhZ0Jb7ESbDnx-Dw7WnAgFg&oe=6A276BEC,2026-06-09T01:27:08.000Z,2026-06-04
7,Duolingo,141935472517297,Duolingo,,IN,1270856521521372,https://www.facebook.com/ads/library/?id=1270856521521372,,,FALSE,FALSE,1,Stop scrolling. Start checkmating. Learn chess for free with Duolingo.,,,,Video,,1,0,9:16,https://scontent.fblr1-5.fna.fbcdn.net/o1/v/t2/f2/m412/AQNX0GVlyk_4GeBnct-uS6vBmpS4IWnVO2FRHWGaNpAZbF_LS0pPOHqYIXut6saCcwGlU4QntFxhADV22Fwq62A-EkYx7vYLdapERpR_JQ.mp4?_nc_cat=103&_nc_oc=Adqs9wB5gXJKLOQFbOdheXyGHDp-1R1iYVwmImhP-fTrWVEppRK1LXq-IvlI5cTbJPVHhxUtOjfbCGLm1zZcxhc9&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-5.fna.fbcdn.net&_nc_ohc=AG4CFETPhZUQ7kNvwFPAJ-7&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTE5MzgwNjE2OTQzNjgzOSwiYXNzZXRfYWdlX2RheXMiOjE2OCwidmlfdXNlY2FzZV9pZCI6MTA3OTksImR1cmF0aW9uX3MiOjIxLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af8DcFblHSoY0awOGuB7WdmtQUv0giRc33iSAdG-iT2oww&oe=6A2762B3,https://scontent.fblr1-5.fna.fbcdn.net/v/t39.35426-6/602980598_1355829639104568_6977867879121330209_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gemVC7sL6CkQ7kNvwHh890V&_nc_oc=AdrU051mDsotcgNrb9O4lV9tUhxVjg4BEk0pt8wsoF0-6LMKeg4t7ImNyGDMa_RK2JCRrlpbCkbxPZ8qEES2HfAq&_nc_zt=14&_nc_ht=scontent.fblr1-5.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af9_Kx5mXu4w_0II41KUlLodDJvhfjjTm_ydxXy85eJ0gw&oe=6A277FF1,2026-06-09T00:47:47.000Z,2026-06-04
8,Duolingo,141935472517297,Duolingo,,IN,4420167301545944,https://www.facebook.com/ads/library/?id=4420167301545944,,,FALSE,FALSE,1,Duolingo is the world's #1 language learning app,,Install Now,,Image,,1,0,9:16,,https://scontent.fblr1-8.fna.fbcdn.net/v/t39.35426-6/637405021_1300391268576258_1526659533453442202_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=6Ig9NpUH2e0Q7kNvwHWxWYK&_nc_oc=AdqICuY4zGAIvxZRQVEkk8TWvDQ-9x_6iXm3cGJe3gJx_ljJM1sirOQ-I7DRPtXl6VcqZb6X3_jqosLp5z74A045&_nc_zt=14&_nc_ht=scontent.fblr1-8.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af-9o3tUyc66t-lefKqG6TRhF1SqL0sY1toclCfzE4ovuw&oe=6A278323,2026-06-09T03:06:11.000Z,2026-06-04
9,Duolingo,141935472517297,Duolingo,,IN,854198787652805,https://www.facebook.com/ads/library/?id=854198787652805,,,FALSE,FALSE,1,Duolingo is the world's #1 language learning app,,Install Now,,Image,,1,0,9:16,,https://scontent.fblr1-5.fna.fbcdn.net/v/t39.35426-6/641392587_4373483722921555_9181327573093263453_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BQAClJBMA0kQ7kNvwF4U7ec&_nc_oc=AdqaWbx6kd-ilGc3s-vlcO1QRbmd5_EQGryniW4Q0KBprcWgtVuw3_YDny6s8_54US9pE-UALCRW0UES7LXvtK7X&_nc_zt=14&_nc_ht=scontent.fblr1-5.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af-kyaLItmdTcB3IkBrGWv6lT7JXU5NuRBaxLWwPC13M3A&oe=6A2760A4,2026-06-09T00:39:00.000Z,2026-06-04
10,Duolingo,141935472517297,Duolingo,,IN,1187219770066761,https://www.facebook.com/ads/library/?id=1187219770066761,,,FALSE,FALSE,1,Duolingo is the world's #1 language learning app,,Install Now,,Video,,1,0,1:1,https://scontent.fblr1-5.fna.fbcdn.net/o1/v/t2/f2/m412/AQNFWQP5nZdli3etkzjHTy5mQP83GbCV00Z9CcrLRhNgzcxqwXAC0dL0xEPRDLjhs8F931O0EUL95k0J9l2gLVE2.mp4?_nc_cat=103&_nc_oc=Adp9NKtBr98pJyYx6lreC_PgaZEiklAnyBvmJypSAe8P-ZcZmsjVIyZQ8grxZL8Gw6XiEBPLpJGxqKSZLKNDP3Tj&_nc_sid=8bf8fe&_nc_ht=scontent.fblr1-5.fna.fbcdn.net&_nc_ohc=etyJ3w-eAJYQ7kNvwEN9O4H&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTIyNjk2NzQxNTMwNDI1MiwiYXNzZXRfYWdlX2RheXMiOjYxNSwidmlfdXNlY2FzZV9pZCI6MTAxMzksImR1cmF0aW9uX3MiOjMwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&_nc_zt=28&oh=00_Af8HkkxMWheb1EIdArk4MD00PGB9OHz2M0O3yLgUg4KdhQ&oe=6A276AC8,https://scontent.fblr1-6.fna.fbcdn.net/v/t39.35426-6/638795366_1234627685316239_6162326310709086449_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Att7m00gSKcQ7kNvwEoDwRt&_nc_oc=Adr3WylWxsohRJ3VaUXKWiExovYw1fLltfHK_gz9j3A1tAMbLqqANFDN7xGxBZsvVjLr81Z8zjmstpLhQPyjizwO&_nc_zt=14&_nc_ht=scontent.fblr1-6.fna&_nc_gid=C_Mim_2TKBDRYmnAONamcA&_nc_ss=7b2a8&oh=00_Af9BfAB_cF6-26Jaw2MTnF_b5LLVF-d6OE7bJP5TuR3mOA&oe=6A27521F,2026-06-09T01:22:16.000Z,2026-06-04
