row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date
1,1,EWA,165004157332215,EWA: Learn Languages,,IN,1306267591684899,https://www.facebook.com/ads/library/?id=1306267591684899,2026-05-28,,false,false,1,0,,2026-05-28,,"🎬✅ هل مللت من دروس اللغة المملة؟ اكتشف EWA — التطبيق الذي يثق به 60 مليون متعلم حول العالم! 🌍 تعلّم الإنجليزية من خلال أفلامك ومسلسلاتك المفضلة، وأكثر من 10,000 كتاب مع الصوت وألعاب تفاعلية. فقط 5 دقائق يومياً — وستشعر فعلاً بالتقدم! 🚀🔥",ابدأ التعلم الآن 👉🏻👉🏻👉🏻,See details,https://quiz.appewa.com/sweetboarding/ar/kickstart?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads","🎬✅ هل مللت من دروس اللغة المملة؟ اكتشف EWA — التطبيق الذي يثق به 60 مليون متعلم حول العالم! 🌍 تعلّم الإنجليزية من خلال أفلامك ومسلسلاتك المفضلة، وأكثر من 10,000 كتاب مع الصوت وألعاب تفاعلية. فقط 5 دقائق يومياً — وستشعر فعلاً بالتقدم! 🚀🔥",ابدأ التعلم الآن 👉🏻👉🏻👉🏻,See details,https://quiz.appewa.com/sweetboarding/ar/kickstart?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/710745508_1551173050129669_7681749921394922684_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ydwp3xn8lHoQ7kNvwEam0Zt&_nc_oc=Adry5-6UScMAThxudOCTUBFBXfXyuKSmJSY_h2-1Ok6svAFSBMAzuqigwSgL4fDI1FAYpSV_3LzT2zyPBF2e45Ks&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=EaHJf0fzuPtJbrl_Z5sozQ&_nc_ss=7f289&oh=00_AQDc2fIp8p650y29UOttqyX7aUJcE7p6duj8jpHtKLUjHA&oe=6A6112D9,2026-07-22T18:58:33.000Z,2026-07-18
2,2,EWA,165004157332215,EWA: Learn Languages,,IN,1321429953391127,https://www.facebook.com/ads/library/?id=1321429953391127,2026-06-22,,false,true,3,0,1321429953391127,2026-06-22,,🏆📚 EWA her şeyi yaparken neden 5 farklı uygulama kullanalım? ✅ Film & dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. 35 dilde mevcut! 💥,EWA'yı bugün dene 🚀👉🏻,Learn more,https://go.appewa.com/funnel/tr/bs9y/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}},"Facebook,Instagram,Audience Network,Messenger,Threads",🏆📚 EWA her şeyi yaparken neden 5 farklı uygulama kullanalım? ✅ Film & dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. 35 dilde mevcut! 💥,EWA'yı bugün dene 🚀👉🏻,Learn more,https://go.appewa.com/funnel/tr/bs9y/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}},Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/729736770_1743476153734491_4728378145895173024_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8RkB-5IP78AQ7kNvwE8zpkm&_nc_oc=AdpKlYQuGhuFPL0AoZBUdkNtrfjySbIRc0GFQA42dyp0KJzVugrqCyIWaX8ACMT1C2hH7c1_Pq4RVtysDgRSRshr&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=EaHJf0fzuPtJbrl_Z5sozQ&_nc_ss=7f289&oh=00_AQAPYDv_SjgJkLg6xZWZ_dgPa3OZKsaH2vF1Kul_K5YIPg&oe=6A60FF0E,2026-07-22T17:34:06.000Z,2026-07-18
3,2,EWA,165004157332215,EWA: Learn Languages,,IN,1321429953391127,https://www.facebook.com/ads/library/?id=1321429953391127,2026-06-22,,false,true,3,1,1255510764306927,2026-07-13,,🏆📚 EWA her şeyi yaparken neden 5 farklı uygulama kullanalım? ✅ Film & dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. 35 dilde mevcut! 💥,EWA'yı bugün dene 🚀👉🏻,Learn more,https://go.appewa.com/funnel/tr/red369/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram",🏆📚 EWA her şeyi yaparken neden 5 farklı uygulama kullanalım? ✅ Film & dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. 35 dilde mevcut! 💥,EWA'yı bugün dene 🚀👉🏻,Learn more,https://go.appewa.com/funnel/tr/bs9y/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}},Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/745084785_1414384887415327_2063027412022616340_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=SUbdpMOl5BQQ7kNvwF8MhUD&_nc_oc=AdqgiwHiTfaf_ZCbNBK7tfgPPvZsse7fO0-IflBFZwAj7dV9YKfgfNwKl0y4g_18iuZD5FBt5CHu44K4FDzqbwOT&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=0JQeC9yeNF3jLArAmj_DvA&_nc_ss=7f289&oh=00_AQDt2D-23M1YGACbhT1rhGF7gYYxQI3_NbOyVML3Q3_rRA&oe=6A610B4C,2026-07-22T18:26:20.000Z,2026-07-18
4,2,EWA,165004157332215,EWA: Learn Languages,,IN,1321429953391127,https://www.facebook.com/ads/library/?id=1321429953391127,2026-06-22,,false,true,3,2,1031773739381954,2026-06-29,,🏆📚 EWA her şeyi yaparken neden 5 farklı uygulama kullanalım? ✅ Film & dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. 35 dilde mevcut! 💥,EWA'yı bugün dene 🚀👉🏻,Learn more,https://go.appewa.com/funnel/tr/red369/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads",🏆📚 EWA her şeyi yaparken neden 5 farklı uygulama kullanalım? ✅ Film & dizi kursları ✅ 10.000'den fazla iki dilli kitap ve sesli kitap ✅ 40.000'den fazla flash kart ✅ Oxford onaylı diyaloglar ✅ Dil oyunları ve sıralamalar. Tek uygulama. Gerçek sonuçlar. 35 dilde mevcut! 💥,EWA'yı bugün dene 🚀👉🏻,Learn more,https://go.appewa.com/funnel/tr/bs9y/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}},Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/734988968_1986296282246456_1630308609329559065_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=N2v36yAvol4Q7kNvwFDVsXJ&_nc_oc=AdrhEvTvovLiNH6vl9MmseQ78BsXianbjtBSTxrIE303dhtXC4IYlrPV_z3OucbTgdkfAo-x4EAs784WG2pd_TE4&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=0JQeC9yeNF3jLArAmj_DvA&_nc_ss=7f289&oh=00_AQDVTGAdZOqzMQvzvWG6U6-o-IRWP0aQEQbHn3Ty4fp_Gw&oe=6A611477,2026-07-22T19:05:27.000Z,2026-07-18
5,3,EWA,165004157332215,EWA: Learn Languages,,IN,2211020936353424,https://www.facebook.com/ads/library/?id=2211020936353424,2026-06-22,,false,true,3,0,2211020936353424,2026-06-22,,"‼️Deviens un utilisateur avancé de l’anglais ! ⭐️⭐️⭐️⭐️⭐️ 📲 Installe dès maintenant l’application EWA 🔝🇬🇧🇺🇸, seulement 10 minutes par jour pour améliorer ton anglais facilement 💯",Teste EWA heute 🚀👉🏻,Learn more,https://quiz.appewa.com/sweetboarding/fr/kickstart?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram","‼️Deviens un utilisateur avancé de l’anglais ! ⭐️⭐️⭐️⭐️⭐️ 📲 Installe dès maintenant l’application EWA 🔝🇬🇧🇺🇸, seulement 10 minutes par jour pour améliorer ton anglais facilement 💯",Teste EWA heute 🚀👉🏻,Learn more,https://quiz.appewa.com/sweetboarding/fr/kickstart?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram",1,0,4:5,,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/729778190_2211936169621187_375948305818768358_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=QQrwuQ2oEuoQ7kNvwHQCYVc&_nc_oc=AdoG_IdMQpGhKjPVQcfUMuZIzNW5_BcIgQNSV5Hwup70dhRC4IK8XgB7HKmL5Z83zNY4KRZVjVT5QVNzR6oKn0Ha&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=EaHJf0fzuPtJbrl_Z5sozQ&_nc_ss=7f289&oh=00_AQDVutNrbsZqmhEU_baMcEkbrStOXzIbY2SwljtSCYs1_g&oe=6A61114B,2026-07-22T18:51:55.000Z,2026-07-18
6,3,EWA,165004157332215,EWA: Learn Languages,,IN,2211020936353424,https://www.facebook.com/ads/library/?id=2211020936353424,2026-06-22,,false,true,3,1,1421975783104174,2026-07-13,,"‼️Deviens un utilisateur avancé de l’anglais ! ⭐️⭐️⭐️⭐️⭐️ 📲 Installe dès maintenant l’application EWA 🔝🇬🇧🇺🇸, seulement 10 minutes par jour pour améliorer ton anglais facilement 💯",Teste EWA heute 🚀👉🏻,See details,https://go.appewa.com/funnel/fr/red369/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}},"Facebook,Instagram","‼️Deviens un utilisateur avancé de l’anglais ! ⭐️⭐️⭐️⭐️⭐️ 📲 Installe dès maintenant l’application EWA 🔝🇬🇧🇺🇸, seulement 10 minutes par jour pour améliorer ton anglais facilement 💯",Teste EWA heute 🚀👉🏻,Learn more,https://quiz.appewa.com/sweetboarding/fr/kickstart?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram",1,0,4:5,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/741901389_1821192268863924_7866881929084144035_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=VaGL47vw3-sQ7kNvwGh6ECo&_nc_oc=AdrA1tiUaCxYPtTyYovKZV8dP4-z4mwSlQVpHHYhk74DR5Y0d4Jyjacmv-IueLXgM6s_3Xw0LpBl8RkqK9Vn6TWE&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=4k3oEfHXgE8TFy3vATyXZw&_nc_ss=7f289&oh=00_AQCkDv4OlgKmKNOElfe6f-mPREpUck_iXuMBXD6V0odenQ&oe=6A610023,2026-07-22T17:38:43.000Z,2026-07-18
7,3,EWA,165004157332215,EWA: Learn Languages,,IN,2211020936353424,https://www.facebook.com/ads/library/?id=2211020936353424,2026-06-22,,false,true,3,2,1068874242377742,2026-07-13,,"‼️Deviens un utilisateur avancé de l’anglais ! ⭐️⭐️⭐️⭐️⭐️ 📲 Installe dès maintenant l’application EWA 🔝🇬🇧🇺🇸, seulement 10 minutes par jour pour améliorer ton anglais facilement 💯",Teste EWA heute 🚀👉🏻,See details,https://go.appewa.com/funnel/fr/red369/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram","‼️Deviens un utilisateur avancé de l’anglais ! ⭐️⭐️⭐️⭐️⭐️ 📲 Installe dès maintenant l’application EWA 🔝🇬🇧🇺🇸, seulement 10 minutes par jour pour améliorer ton anglais facilement 💯",Teste EWA heute 🚀👉🏻,Learn more,https://quiz.appewa.com/sweetboarding/fr/kickstart?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram",1,0,4:5,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/742241772_1723510685652214_8715926619106485163_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=uIt3ejc4eC0Q7kNvwE4Z3s_&_nc_oc=AdooC3-13bLBeOdLSP8v-7h6YEybb3EVYNVXCjG0wnfhByPaoFXFDgSTMnRyggOQRX9mU5XJAvK3pweKPB2W0GON&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=MdcTiqsB39DZCec9CTjf8g&_nc_ss=7f289&oh=00_AQCS54IeC92FUeZ-VbiGx5iGmFfRKgdGWnfvw5a2t37frw&oe=6A60FED4,2026-07-22T17:33:08.000Z,2026-07-18
8,4,EWA,165004157332215,EWA: Learn Languages,,IN,3748419995299131,https://www.facebook.com/ads/library/?id=3748419995299131,2026-05-28,,false,false,1,0,,2026-05-28,,"🎬✅ Sıkıcı dil derslerinden bıktın mı? EWA'yı keşfet — dünya genelinde 60 MİLYON öğrencinin güvendiği uygulama! 🌍 Favori film ve dizilerin aracılığıyla İngilizce öğren, 10.000'den fazla sesli kitap ve interaktif oyunların tadını çıkar. Günde sadece 5 dakika — ve gelişimini gerçekten hissedeceksin! 🚀🔥",Hepsi bir arada uygulamayı indir 🎯,See details,https://quiz.appewa.com/sweetboarding/tr/kickstart?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads","🎬✅ Sıkıcı dil derslerinden bıktın mı? EWA'yı keşfet — dünya genelinde 60 MİLYON öğrencinin güvendiği uygulama! 🌍 Favori film ve dizilerin aracılığıyla İngilizce öğren, 10.000'den fazla sesli kitap ve interaktif oyunların tadını çıkar. Günde sadece 5 dakika — ve gelişimini gerçekten hissedeceksin! 🚀🔥",Hepsi bir arada uygulamayı indir 🎯,See details,https://quiz.appewa.com/sweetboarding/tr/kickstart?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-2.fna.fbcdn.net/v/t39.35426-6/708230513_991574720079791_1409249777671593845_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HIKVWwlmSuMQ7kNvwGXgWMm&_nc_oc=Adq50PE14Yex20V7KBinJhkSW7rI8L8RhaPV9RtF6Ybu_ckKyeRvUXMsW5VWKJCWqERi6UT9gpsDfakljsQqxEzT&_nc_zt=14&_nc_ht=scontent.fblr20-2.fna&_nc_gid=EaHJf0fzuPtJbrl_Z5sozQ&_nc_ss=7f289&oh=00_AQArrSexEhLlTc_DJRWQgeOkqJVoEIFrVKXusMD8W1ctwA&oe=6A60EBE2,2026-07-22T16:12:18.000Z,2026-07-18
9,5,EWA,165004157332215,EWA: Learn Languages,,IN,1053659170524096,https://www.facebook.com/ads/library/?id=1053659170524096,2026-06-22,,false,true,3,0,1053659170524096,2026-06-22,,"Nie jest za późno, aby nauczyć się angielskiego dla lepszej przyszłości💯",Rozpocznij teraz‼️,Learn more,https://go.appewa.com/funnel/pl/bs9y/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}},"Facebook,Instagram,Audience Network,Messenger,Threads","Nie jest za późno, aby nauczyć się angielskiego dla lepszej przyszłości💯",Rozpocznij teraz‼️,Learn more,https://go.appewa.com/funnel/pl/bs9y/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}},Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/729897118_1056211400305675_4008318171190869628_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NMHRdDIvbdcQ7kNvwEsutSh&_nc_oc=AdooeiOm3R1aD3-Xv19_KN4c67-QtYwf33wef209HGMMBG9FR6BERTgYSrtK0ihKyTL5Wo9dyC3fG8O14_paxhEh&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=EaHJf0fzuPtJbrl_Z5sozQ&_nc_ss=7f289&oh=00_AQCFiW7RtU_mU6OH8IHr8E6D1GvvCBTwenphBB-x5w6MOw&oe=6A60EAB6,2026-07-22T16:07:18.000Z,2026-07-18
10,5,EWA,165004157332215,EWA: Learn Languages,,IN,1053659170524096,https://www.facebook.com/ads/library/?id=1053659170524096,2026-06-22,,false,true,3,1,1024214627200842,2026-06-20,,"Nie jest za późno, aby nauczyć się angielskiego dla lepszej przyszłości💯",Rozpocznij teraz‼️,Learn more,https://go.appewa.com/funnel/pl/spring90yf/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}}&fb_pixel_direct=1,"Facebook,Instagram,Audience Network,Messenger,Threads","Nie jest za późno, aby nauczyć się angielskiego dla lepszej przyszłości💯",Rozpocznij teraz‼️,Learn more,https://go.appewa.com/funnel/pl/bs9y/start?c={{campaign.name}}&af_adset={{adset.name}}&af_ad={{ad.name}}&af_c_id={{campaign.id}}&af_adset_id={{adset.id}}&af_ad_id={{ad.id}},Image,"Facebook,Instagram,Audience Network,Messenger,Threads",1,0,4:5,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/727884951_2197772224377150_6035549277981740664_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ktjkIr18XnwQ7kNvwFW_Ysn&_nc_oc=AdqlgoUePxHGrqg1YWY3AtaEcPjIMcOcRSZ1AN5SLgo7lV-_3tw1Yv4oJfNqztNOoQgwrAC_51Pi_t_OX7B9-kHf&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=EaHJf0fzuPtJbrl_Z5sozQ&_nc_ss=7f289&oh=00_AQCDIJhqD6AZyAxB7XTjNkI4Trbz20DuI8SpRi_EXWIyvg&oe=6A61002B,2026-07-22T17:38:51.000Z,2026-07-18
