ad_library_id,creative_index_in_ad,ad_media_type,creative_aspect_ratio,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date
1595611541515645,0,Image,,,,2026-05-29
1620393126325901,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/669939348_823200474172389_2367819037919914153_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=rITPXVLdNO8Q7kNvwGwHo13&_nc_oc=AdqiWxI_GaUEK0fwoi4I1EDFRuuhoHVIk5zXhWqZWBw4SE5JF9dNtj5WUYSzqQRuF2o&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=DSXs_bynZQoIXs0uylyFbQ&_nc_ss=7b2a8&oh=00_Af7MmokZ5l05WVQpFJ6k1SRQBnbME268lqyux0PdEitatw&oe=6A1F2E95,2026-06-02T19:27:17.000Z,2026-05-29
1544402600362161,0,Image,9:16,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/694521997_2123335144905534_2327932569156111122_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JoBMa23F0UAQ7kNvwHIIyGY&_nc_oc=Ado-sY35oIgtlGvf8QYYapNAoZ6MYSOWzI0D_a-GCPRONkncDW2qsJJIPowj-xLAqoE&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=DSXs_bynZQoIXs0uylyFbQ&_nc_ss=7b2a8&oh=00_Af4vqu23Bl0Zfs826zKdfRtVOzeyxYesvrDQ7Xl6YraXZw&oe=6A1F345A,2026-06-02T19:51:54.000Z,2026-05-29
971012899010490,0,Image,400x600,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/668325769_1268717238105641_1398267576582464942_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=rxXPBU3IpgEQ7kNvwE0BQt3&_nc_oc=AdqmlfW7dYIJ3tRufknpdEexM_1lWVScCwyzpEnd6DT8NHjto_vLl21CyLktFylpHf4&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=DSXs_bynZQoIXs0uylyFbQ&_nc_ss=7b2a8&oh=00_Af4D9ZlMElOYR4RY6BoUtqzyD7klS48P-C2i5pM0WPJqQA&oe=6A1F16C1,2026-06-02T17:45:37.000Z,2026-05-29
1326161946104148,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/703461604_1715269456182699_5598392756190657410_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=nJvPccp_vJoQ7kNvwE0ZDDg&_nc_oc=Adq5PwcxVcKM6t8eTssnLLfR7eSuqj8JTPjRo8WbaYW21fQqqLgNeUfXAtb9845j5OQ&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=DSXs_bynZQoIXs0uylyFbQ&_nc_ss=7b2a8&oh=00_Af7_5Ky8i-qX7-4TIKB9jlcdgsxwj4JYpE8B8QTka8InbQ&oe=6A1F20CC,2026-06-02T18:28:28.000Z,2026-05-29
906289985802958,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/704839505_2019627575627330_5671833835429335289_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gM3fSv3sPTEQ7kNvwEV1Ca0&_nc_oc=AdpghUHz6xg8lB8OpHzT4HCMCAM60xMHHIJLU7V4fpcbA4uP8F_oatioYEQVFbQuHLo&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=bRuK708qGxNIrzk-gw8TIw&_nc_ss=7b2a8&oh=00_Af7ILYq_8ca_oHvQ8KrkG5ICYlIBRqBqTwa45hlHTqTOmA&oe=6A1F22CD,2026-06-02T18:37:01.000Z,2026-05-29
939804032390229,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/701206193_1625281015191736_5507875102303413574_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ox70XqUIdjwQ7kNvwHJ1NtS&_nc_oc=AdpGlhYg5JqbtNa2bHVr0EWl80m5rHrQnY5EETCpLKD7SjGwh76IYEneAkbQ7aPbvzc&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=DSXs_bynZQoIXs0uylyFbQ&_nc_ss=7b2a8&oh=00_Af61yv_LogvjYXH9UTkE4HkA8M4xZ7h1iLwlgP_Ul-090w&oe=6A1F45C1,2026-06-02T21:06:09.000Z,2026-05-29
1311837843728424,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/705969508_35937584799219985_8729585799997202510_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=nOTtDYZY9yoQ7kNvwHyGrNO&_nc_oc=AdqPAUiXIi-JjvbYqx30FjgY0azTvl08r7v2BTKL1s4niPh-ftB8s0hMcSZ68MlxASM&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=DSXs_bynZQoIXs0uylyFbQ&_nc_ss=7b2a8&oh=00_Af5AyfRhwR_3GjNFLy3gsLCMZWK49cFQv7eocgEQ0RrrbQ&oe=6A1F23F6,2026-06-02T18:41:58.000Z,2026-05-29
1466640168492167,0,Image,,,,2026-05-29
1508664940632557,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/692077649_976712581890364_8516104676693574573_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Rp_uU7kIGGwQ7kNvwGmAdTi&_nc_oc=Adp3DwioKmuLB8WNd5khOKNYEsNHtxolwYhTXN5yMnlosukN-IYsZE6jAFB3O9NqFQg&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=DSXs_bynZQoIXs0uylyFbQ&_nc_ss=7b2a8&oh=00_Af4I7MSH3XcDB64jg0_8yKIALFY_M1A5B864hcEjAxBErw&oe=6A1F2C1D,2026-06-02T19:16:45.000Z,2026-05-29
970001272563498,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/662031044_26969422002643257_4560098867797851374_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=go81dcgMNzIQ7kNvwG4MGZe&_nc_oc=AdpUXIbU9Lm-umasnQBwn5dmKMy7tMV42rajp38TJ6Qc0S3cLLmvThF2gRyvvoSVQZs&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af4ehLA5aj0MywXUacnyTzt6vFLddzykfmEwmN0mqPoLLQ&oe=6A1F297C,2026-06-02T19:05:32.000Z,2026-05-29
1515308043623325,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/703074859_1329081609150932_8232446657285295598_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=sPLj7w6YYToQ7kNvwHYEr0m&_nc_oc=AdpjMRnzQOVQ4VRXu_G62yj636YtTVUmNA1KbcRhj8mtN8KrftwCuZEGkKfdkPiG_Q4&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af70JdsFx2TFxQBCDM4xetw6xE-7D-EWXC2JJKiCedQN3g&oe=6A1F204C,2026-06-02T18:26:20.000Z,2026-05-29
1037479955275228,0,Image,,,,2026-05-29
1653363682608529,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/701342635_1998733684073271_1490845967901306640_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BopEL5yZjZYQ7kNvwFdQo09&_nc_oc=AdqIkkGEyQwsSAYQLHCI0N5fTAhRf8K1zTd0p5583Kvyy73yGTMv5ih9mCyoVMGhiSM&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af4y8faZCogkw8uUyxPyHgGOFv8eUjUIc-old-c0kuwlYw&oe=6A1F1BFA,2026-06-02T18:07:54.000Z,2026-05-29
2880676088948919,0,Image,,,,2026-05-29
1964891597470638,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/705053078_855065343706556_3746085413040961013_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=L186CqJODgwQ7kNvwGjN0Kr&_nc_oc=Adqzl2meQYzD0kpXy7X5i_jUTIqvwwXp3cTde-HFDht049wUgB8uw92sLoQPvr5W1zM&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af7xS7WM4N5fq7INpF7cevaFO-5HD2JN3Bdp14I1C0eI5A&oe=6A1F2D74,2026-06-02T19:22:28.000Z,2026-05-29
999149349712730,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/700155158_2544952962586680_4301917581232390973_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HvGG6N9XAtoQ7kNvwELqYLb&_nc_oc=AdoYu92n36B4-QCLbD93bg5WTphzhAxnyu6ToBexmEfKz0goE0P5Y8L8-hM0NmTLiSw&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af5kUpWQwaZuaCH69Hsthaitp1xYeRSX0PCSvx2isQ-Utw&oe=6A1F3BCF,2026-06-02T20:23:43.000Z,2026-05-29
1303514831997735,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/708312680_989622236998100_8926800758380434011_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=UOsrdkd8SQoQ7kNvwF4S2K5&_nc_oc=Adp9rungyp4GbLp69FjW0QCFO8ceni6GfW-1LcJlKKPuMkNC1D9cddSkLjWCiur8f6E&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af4mjGlx23jB3Piukj-El9aN7I0OiOWXlPaPKb-ejjlVUg&oe=6A1F4030,2026-06-02T20:42:24.000Z,2026-05-29
737151399460982,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/703924612_969977695639277_8622343462901157993_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NMb3lR_6jkAQ7kNvwG1TPP3&_nc_oc=AdpRr4K7UYWIPjCULvFNQTWuHQk00L9LVDKiW59BgZyffb0BgBs2bDwtQlWImboby0w&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af5GURVpAFX94QEv0rtPKnwLXjP0iPhTQnfmVsinkx8gcw&oe=6A1F150F,2026-06-02T17:38:23.000Z,2026-05-29
950172947996129,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/652645380_2111160682951345_2863461726196617885_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0hmNkpmSCIcQ7kNvwFKKbUu&_nc_oc=Adog3cArXVSJlU8ese-ikB5EjhpdjiZd4d-V69ge44fdnV3nnYvj3IdomLy2OSO_BG4&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af6p7G1gKzv0VPFQ2On70FxBEXgex0x8RdUerUEQ4L_oEw&oe=6A1F3C0D,2026-06-02T20:24:45.000Z,2026-05-29
1037499562091284,0,Image,,,,2026-05-29
1512667553866289,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/701470487_1644331756804735_5480960007539065573_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=LpeyBZm9wAoQ7kNvwEhva_m&_nc_oc=Ado1w4oHPBvNb-217U4a_s2tRvW0o717Z4biHmjdHw1Ic8kF2LiN7bc8tzPsVJtUbLE&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af7AB1oksQSRKIEg2A895EyOZQ_XMT-h7M7StOCu8bmANQ&oe=6A1F27E9,2026-06-02T18:58:49.000Z,2026-05-29
1727684972327465,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/703997471_1725325588478027_6893627804510187935_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=QTWzY4P1tiAQ7kNvwG3idvK&_nc_oc=Adry4prjHfj5ou-l2Y2MqTMGDkH0EQtEKQO7rWwIY0_vlv-WrqXUoHo_bk4TSToHPGE&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af7ivRKT4gSPCyIRj6wScVa9rZTtN4B874_C5wa4Acr-4w&oe=6A1F1892,2026-06-02T17:53:22.000Z,2026-05-29
1477414237300935,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/662243698_1653526805680891_6249042621646096588_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9Ye-8RVhKhwQ7kNvwEKRNkK&_nc_oc=AdpzeieV5576FezpJ1HqVaQby9BTkOMCXoRtbcJxpQjEtohTF0G-U-U_llSdn_AAY9o&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af7Hp8i8zsSeGis149HmgXnXaQFIyBtCifyvdQBVQ6_b1Q&oe=6A1F36DE,2026-06-02T20:02:38.000Z,2026-05-29
2306150729911494,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/701889280_26532594959769566_5407362322997463916_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RtbjA9hFNsMQ7kNvwHv66UX&_nc_oc=Adq-ePey9-LGCgo_IdhfnhZ-DLZG2qhZuf6cCcGdIWBpKdruzjo5JvrZlv8Flu6woL4&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af6QaEjEX6BaCGTDh8_1aAYN7l0el-r6fzf98ZsxItcwEg&oe=6A1F3830,2026-06-02T20:08:16.000Z,2026-05-29
994781869611080,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/704229506_1571206925009470_5923318513338549725_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Tz03iYQpOJoQ7kNvwHIXI45&_nc_oc=Ado__jGbvcT6lM4Gh0qumTtDfmjzwzE2vbtQajyQKM6n5nr_cgnKk1NPxxn4C1VJoPg&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af73Nt-7PMZPrLZfiGCV1vWjabLt9bXAqUEJb2cnTVQEog&oe=6A1F32CA,2026-06-02T19:45:14.000Z,2026-05-29
973705948400040,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/704228281_1563176512106762_1310555266743713813_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=eRhWIBKC5YkQ7kNvwHp7IHS&_nc_oc=AdqhLnvPYMB9msOlZUWFYLVKen_ErJ0mLbQCf__55W_riI6igWLZFBkxiUTrg4CmrK4&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af5J9gyzj8fEln8irb7bYIDIrjXFdIiM9hQVYliZ9MUqXA&oe=6A1F1007,2026-06-02T17:16:55.000Z,2026-05-29
970308168815513,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/697107160_1540085374137719_2493480388325966212_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=96wa6Qjw0TwQ7kNvwG6w7Pj&_nc_oc=Adr-dJPLda4KRJaCp764J775qzlpJRQFKRWI3PuTDXTq0lhm1gEx8TOgjBk4J_WfZDc&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af6N_Yt289I0pvWnD0zLnHCafh_2QqyDSYk-aEo1I3gApQ&oe=6A1F2B79,2026-06-02T19:14:01.000Z,2026-05-29
2046181526326603,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/705102563_2022017028387325_665566431562255089_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2vjr_PIKZ00Q7kNvwHjEi-T&_nc_oc=AdoQq31ZilFrCPkWpeVcoAXh9AY3cF3qWYVq1Rh1ves2UV6zNtb0bavRvBb1b49tH8g&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af78L6tiAWQ4CJmnkfr7UDiy0SEUvbsCa4m-ZNv_Z4HY_g&oe=6A1F1F82,2026-06-02T18:22:58.000Z,2026-05-29
2782320908796964,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/692807661_2121072978454023_1795141383197526562_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=aMyBwAVmzcYQ7kNvwHKvWXr&_nc_oc=AdoE2xDSI7heQbrY47BcT3MKApwSrtW0Kg_QH0Exn8rNjgRDQ60b53mp_9yzMSLU-nQ&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=xfvE0nUD2pwXUGzHtYnQSw&_nc_ss=7b2a8&oh=00_Af4VCvwhd8MN5_J8Mg2OXxPZjGfkWy23Vdg740y82BiL3g&oe=6A1F2845,2026-06-02T19:00:21.000Z,2026-05-29
1475900651214586,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/662734606_1580703706330090_8099364847893884509_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iLJzBVx2J94Q7kNvwFXMy9D&_nc_oc=Ado1ZJpFJs6LQfEHDkeeUFW6LVTpACoHmoAV0uF_lVmjBKsFUermH8YHJn-KQSnW6Lk&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af407c_FN7EdjTH3FbU2ycSzqXUgziDJYRJt9i9WBjgllA&oe=6A1F3236,2026-06-02T19:42:46.000Z,2026-05-29
1732810127907464,0,Image,400x600,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/699761461_1329971762383135_9178158650228905392_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=sGZaydkZM14Q7kNvwG-fknf&_nc_oc=AdquP5El-k6TFpUfcLXAlRs42ARGCM1ngkuYe_oEm-sbDKqmX5YD9A8blTkW3kn9Idc&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af46I5sPxlBiWe9LkvFRE0lmzLBHJDgq5bU8El8Z8AHNxQ&oe=6A1F4130,2026-06-02T20:46:40.000Z,2026-05-29
1539494841103206,0,Image,,,,2026-05-29
940749545484773,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/663255070_2411835175984608_2350295655105392086_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=94tLfpnpGv8Q7kNvwFuUiOw&_nc_oc=AdofJQeW5M4J6ri2NcH3uiOfaJrZqGvIyVqOIVKFyjcFNGZLzVybO3ekWMcvAfAQXaY&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af5f3YrpOz2hj49F5ThDWSy1Hhx4IOBu6Ibyys5i4IzeRQ&oe=6A1F2B19,2026-06-02T19:12:25.000Z,2026-05-29
941243162068623,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/704287589_2011648236109625_1118858074976405087_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=IxFIgfnaAVUQ7kNvwFeC6p1&_nc_oc=AdqKdHdLMoY_8BEfQsmT3FM2fvpq2IFshhZwe2GXtATHGMD80gcKN04MpIOztDEmtLU&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af4Qd85OqP3XxxXCsej1EQjkJ8tDKoxpSVKKvv6zNWd3KA&oe=6A1F36B8,2026-06-02T20:02:00.000Z,2026-05-29
2527706304329152,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/706054560_1910358276333523_2876499355838685843_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KMmbFROK0VsQ7kNvwEJ8AF6&_nc_oc=AdpForFCMmnmdah-EmrdSQ2WZx8S_80cR3W7s22Z_MgwjC_lYOZ5Slg3BC-FqnJFs_k&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af4u6r2XvsgcWBmoN_FLHHc4tB1vzG7MVnRqEMYV7zYzCQ&oe=6A1F468E,2026-06-02T21:09:34.000Z,2026-05-29
1528290308706716,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/699132135_2174168716755498_321710356318689317_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BoN-fVdgGV4Q7kNvwF6b5X3&_nc_oc=AdrEqg-e-FYz4z78HmiEX6W4QmG8z8k1WR6xhJT4fBP6INhGfdkmvm5AgBnlXZY9-w8&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af75yP-3Qt81N17TDRZNx8MR1YMwTN5w-mhsZkgqmfaQyg&oe=6A1F2E35,2026-06-02T19:25:41.000Z,2026-05-29
1277662311222472,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/676586968_1272160634499428_8381374465874298474_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=np0_1YEWY1gQ7kNvwHR4HWC&_nc_oc=AdonpWs1U4oVSbomeYEQ1AyXDNHCl41oXQ2H7Mj6CDc-wZ5kTVSpEllyqfu5Jeme2Fs&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af7MoEwedwQPDGJ_zmdyCCdSt34eTmJhCC6C7dTPDvQ2lw&oe=6A1F195E,2026-06-02T17:56:46.000Z,2026-05-29
1487420219764691,0,Image,4:5,https://scontent.fblr22-1.fna.fbcdn.net/v/t39.35426-6/667883571_953934477121538_3295250895279141848_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=N4P14xGK4NgQ7kNvwGtLChB&_nc_oc=AdrEKZIdUrTGULkRGstD6Cf4J32dTbuouANuM8OtuTFtHphktYLeSDlWWdbuJvDnslk&_nc_zt=14&_nc_ht=scontent.fblr22-1.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af5TuNcFRWTNcnNcpfGUiQDXarIOvOKB2nOWxLvfninSfw&oe=6A1F3FC4,2026-06-02T20:40:36.000Z,2026-05-29
1303736677771699,0,Image,,,,2026-05-29
869507316108493,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/667023092_1625118845422445_2759679315811005741_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=qIgjcUuMhZQQ7kNvwE32Xs6&_nc_oc=Adpi3ud_zmvEU0MDFgDxBuJRRTbiVThp0tkxl3Yt-W714LNYgZD7EmwKsbac5mX6Vxk&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af7g_mvtbsv3989Lc2PDDOrNvMhqAAFNxGHqWVM5fsrTbQ&oe=6A1F3A6D,2026-06-02T20:17:49.000Z,2026-05-29
1306102215060010,0,Image,,,,2026-05-29
1002323392247077,0,Image,4:5,https://scontent.fblr22-2.fna.fbcdn.net/v/t39.35426-6/706752747_1564862124982204_6840213213444439063_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JZLRgvuccbgQ7kNvwHdIvjK&_nc_oc=AdooLlwP5EPn_0ptgc99Li0v8QewUhDh0f-r16r-eGm5jQXwB1EmRomy_xmiY4mnYg0&_nc_zt=14&_nc_ht=scontent.fblr22-2.fna&_nc_gid=oyN61iz8iWk8eEIyxwrR_A&_nc_ss=7b2a8&oh=00_Af4yb38USRA4FGJjD2Aac7IuoDsKoOtufeCeBVvPcTYhqg&oe=6A1F2AD6,2026-06-02T19:11:18.000Z,2026-05-29
