ad_id,version_index,creative_index,visual_hash,phash_frames,visual_group_id,visual_group_size
1212657180911138,0,0,a915f292cb3d13c9,c4b42cc62d7e5a1b;a915f292cb3d13c9;aad0ecb692edc4c2,zinglish-v0001,2
908822938160022,0,0,cb916057eb3c351a,86152fead40f7970;cb916057eb3c351a;d07f339229692d36,zinglish-v0002,2
1414823376812512,0,0,edd880638f3f7025,f8e087478fd05e29;edd880638f3f7025;e1c0967da368ed23,zinglish-v0007,1
900964249487648,0,0,9c0663b16e99c69b,b9159590ef6a6a4a;9c0663b16e99c69b;9a03757ac6b9629c,zinglish-v0008,1
2145402302955929,0,0,ab0cf296ca2d36ca,d4fca583285a5e2b;ab0cf296ca2d36ca;a941e21ea63fda64,zinglish-v0003,2
1214331300401198,0,0,f8e0a966dc624c73,f88f6ad4a8179a25;f8e0a966dc624c73;e9e09e649a616c73,zinglish-v0009,1
1417738519758197,0,0,cb1c4bb63166314f,c59551c5322f6a7a;cb1c4bb63166314f;f8958755d32a4572,zinglish-v0004,2
1457798545962459,0,0,80817fb05f344f3e,80c04fb6611f6e3f;80817fb05f344f3e;aaea151f471416db,zinglish-v0005,2
1403710238171409,0,0,ad7cf20bcba034ca,e91df21e47c498e2;ad7cf20bcba034ca;ea27f087fca0919a,zinglish-v0010,1
895901269731389,0,0,ab0cf296ca2d36ca,d4fca183787a472a;ab0cf296ca2d36ca;a941e21ea63fda64,zinglish-v0003,2
25674228382269402,0,0,904e6f91249bdb6c,904e6de9b29e4cb2;904e6f91249bdb6c;9e6361986b8d969c,zinglish-v0006,2
1505919334867604,0,0,cb90704bc93d661f,918ad5b93d226b3a;cb90704bc93d661f;d07f339229692d36,zinglish-v0002,2
1228162876124945,0,0,add0826b9c7d642b,f18e854b3ce0a68f;add0826b9c7d642b;b0fe81595b34368d,zinglish-v0011,1
894945046633710,0,0,8ea3309c77d2c1c7,823f7cd65680a97c;8ea3309c77d2c1c7;c2c02dc33bc3da6d,zinglish-v0000,3
826441597149033,0,0,ff91604b00bfb6e0,feb6414ba0be1271;ff91604b00bfb6e0;f09fc41f20f2f4c1,zinglish-v0012,1
1981093915820751,0,0,c8c7480dececdfc0,e7d402699cf99c89;c8c7480dececdfc0;e060699f3f359a19,zinglish-v0013,1
1443156474268077,0,0,b2a032d52c5f6c3d,ea9515e235cc1b6c;b2a032d52c5f6c3d;ef95d026d49da0a5,zinglish-v0014,1
1286723966731755,0,0,cbbc424c196f3c53,e09155cc36796e6a;cbbc424c196f3c53;e986875a9a2da93a,zinglish-v0015,1
2004457904289111,0,0,80c03fbe473f4837,90c045b7683f6e3b;80c03fbe473f4837;a9ea5605121f5f6c,zinglish-v0005,2
1299322238926571,0,0,dd08559c2bd46bd4,c59115d4326d7a7a;dd08559c2bd46bd4;b44b033e093d527f,zinglish-v0004,2
1445137293761554,0,0,cb50202fe1609fdf,dea6a0b02b3cccd6;cb50202fe1609fdf;d42c039bd072f39d,zinglish-v0016,1
1421135246404699,0,0,8ea3309c77d2c1c7,c2bb69d4d48585f1;8ea3309c77d2c1c7;c2c02dc33bc3da6d,zinglish-v0000,3
1428345402211481,0,0,916d6a9227ad986d,9a476df913ce4c21;916d6a9227ad986d;9c61635a6b95969a,zinglish-v0006,2
1263111225719321,0,0,ff958092c21f922f,eae7c490d5d592c4;ff958092c21f922f;ebfb840694da814f,zinglish-v0017,1
1446451490465131,0,0,c353347d24384f7c,cbb36826316ca799;c353347d24384f7c;cb4b347d3634c334,zinglish-v0018,1
834079296351372,0,0,a915f292cb3d13c9,86b9a0c45e0b2f7b;a915f292cb3d13c9;aad0ecb692edc4c2,zinglish-v0001,2
906064629056046,0,0,9e9b216d31386573,9c9663696d619b64;9e9b216d31386573;c2822cd33b2dcf6c,zinglish-v0019,1
1241603491508608,0,0,c9e4366efbc1c260,fa48e250c443cbdf;c9e4366efbc1c260;fc67d94ed241c452,zinglish-v0020,1
1424324155822363,0,0,8ea3309c77d2c1c7,823e7cd5bd829568;8ea3309c77d2c1c7;c2c02dc33bc3da6d,zinglish-v0000,3
937128972045324,0,0,9b433c3e6398e1c9,cdb4cdb5303a3193;9b433c3e6398e1c9;9e63393c6692c3c9,zinglish-v0021,1
1345444240674582,0,0,8af0d5238787c6a7,e5b703ad15c85b62;8af0d5238787c6a7;a5f0922697756467,zinglish-v0022,1
