ad_id,version_index,creative_index,video_resolution,video_bitrate,duration_s
1030440172717015,0,0,720x720,604681,52.78
824616770475280,0,0,720x720,546439,58.24
1496154588035776,0,0,720x720,482257,61.48
1616518609443578,0,0,720x720,697431,48.44
1543328573849703,0,0,720x720,837051,52.5
36389016304045469,0,0,720x720,531639,47.96
1689862095613058,0,0,720x720,757612,85.33
1312620537668127,0,0,720x720,512149,50.24
2852148961823035,0,0,720x720,1012816,64.25
4807246549502326,0,0,720x1280,1482255,34.85
1676862793642995,0,0,720x720,622868,72.54
36517908114474049,0,0,720x720,932803,64.98
978342788423757,0,0,720x720,589813,53.68
1017961491189825,0,0,720x720,838739,37.84
1333107758784573,0,0,720x720,399357,71.77
1524055402758387,0,0,720x720,393072,31.79
1748068816627011,0,0,720x720,527921,62.62
2180793392740960,0,0,720x720,558849,72.04
1339557674759234,0,0,720x720,514651,49.81
1361766756008318,0,0,720x720,504225,60.37
1387399283411233,0,0,720x720,463513,61.84
1406313074589852,0,0,720x720,685360,55.85
2065465224040395,0,0,720x720,513694,27.19
928672226847609,0,0,720x720,886190,43.45
983503630938689,0,0,720x720,792035,30.89
1888179688562464,0,0,720x720,480519,58.17
2177042646483754,0,0,720x720,572007,53.61
1264668848807533,0,0,720x1280,1375237,36.22
1730346694625329,0,0,720x720,571182,49.2
27039326735676879,0,0,720x720,585023,51.31
1451452453663844,0,0,720x720,413170,55.7
986106167606403,0,0,720x720,687164,61.72
1371947624756416,0,0,720x720,622697,50.08
1681625439656874,0,0,720x720,609231,55.81
2380382949113659,0,0,720x720,577493,43.12
1017963330951251,0,0,720x720,840601,40.47
993829903054464,0,0,720x720,380295,30.11
1812790096772217,0,0,720x720,974749,68.78
1019696327203383,0,0,720x720,512764,82.62
998521345905657,0,0,720x720,455325,53.52
1018266577731610,0,0,720x720,413170,55.7
1536798551167599,0,0,720x720,572359,48.18
1023443820344511,0,0,720x720,469581,35.07
2092553101321689,0,0,720x720,568648,53.29
1022215520148720,0,0,720x1280,1284198,87.91
2076389589888535,0,0,720x1280,1131920,66.22
1311019194506588,0,0,720x1280,954186,46.09
1681006989507648,0,0,720x1280,1220011,48.38
1653131032409183,0,0,720x720,670186,39.73
972999335641391,0,0,720x720,458979,41.33
1016408487631842,0,0,720x720,699777,32.37
1515357813295706,0,0,720x720,546758,39.26
1327506092053493,0,0,720x720,815943,37.03
1308281881491141,0,0,720x720,633970,35.45
1010201854756042,0,0,720x720,540601,32.55
1315260573546336,0,0,720x720,408088,57.15
1527023688816595,0,0,720x720,644563,37.75
1341044771217348,0,0,720x720,646033,37.82
2143158666473457,0,0,720x720,465286,41.42
1332278622154395,0,0,720x720,461422,40.96
1774406133527244,0,0,720x720,1227629,34.37
1935452127101651,0,0,720x720,636314,49.32
802986049419170,0,0,720x720,740978,62.69
27533535899632138,0,0,720x720,784085,38.8
1473297194097493,0,0,720x720,632115,53.76
2420249835122409,0,0,720x720,695916,48.32
1645428323393253,0,0,720x720,600902,42.79
997953383090881,0,0,720x720,773580,42.77
985072957572062,0,0,720x720,727130,33.78
36121185230830159,0,0,720x720,891176,35.03
1696016167950307,0,0,720x720,1348586,34.11
2518993185212523,0,0,720x720,516231,53.52
1001955356099173,0,0,720x720,590815,57.94
1209738614498577,0,0,720x720,841349,39.43
1632127831228011,0,0,720x720,624690,54.45
830432456491902,0,0,720x720,778729,37.35
1606018377805781,0,0,720x1280,973640,46.09
1008374951703241,0,0,720x1280,1102288,59.7
