ad_id,version_index,creative_index,video_resolution,video_bitrate,duration_s
1569659958009913,0,0,720x1280,834629,47.34
1685794299537493,0,0,720x1280,989201,57.05
1002363505662165,0,0,720x1280,975561,55.4
1305202587874367,0,0,720x1280,662554,56.64
1656226372193192,0,0,720x1280,1275297,29.95
1537961454587719,0,0,720x1270,926694,56.79
794561180289136,0,0,720x1280,498089,74.67
986491307132323,0,0,720x1280,370913,46.18
1477133837198003,0,0,720x1270,928164,56.14
27245669081785604,0,0,720x1280,957950,39.23
1419619376634665,0,0,720x1280,1178987,60.54
1975446566468610,0,0,720x1280,981225,51.37
1021255273973673,0,0,720x1280,930374,39.12
1739956290526598,0,0,720x1280,957179,37.35
2332698647256427,0,0,720x1280,881039,48.3
1656555158970509,0,0,720x1280,1003781,46.44
1550607903145461,0,0,716x1276,868786,50.58
1313145004338868,0,0,720x1280,727756,53.01
3004045323138221,0,0,720x1280,1506183,47.08
1331709948907806,0,0,716x1276,867820,52.35
987809037221331,0,0,720x1274,877343,73.53
984170634387806,0,0,720x1280,868185,54.93
1785711215744376,0,0,720x1280,865887,44.07
1671362184120151,0,0,720x1280,1718350,62.76
1656820212211156,0,0,720x1280,1510308,48.89
1165795875730721,0,0,720x1280,1035330,79.08
1713215196773751,0,0,720x1280,1394790,52.76
1545955853653859,0,0,720x1280,1207500,57.43
3300601286799572,0,0,720x1280,1031638,53.89
2468284430277467,0,0,720x1280,1784268,37.4
1995190501114135,0,0,720x1280,1030141,52.31
1337220371117503,0,0,720x1280,1191147,74.64
1833591784277010,0,0,720x1280,994285,65.07
1481417903730539,0,0,720x1280,1025982,54.1
962816803136157,0,0,720x1280,834418,44.59
1684718115803197,0,0,720x1280,941543,52.84
1291252116517177,0,0,720x1280,602498,44.82
1295106905943473,0,0,720x1280,1373867,58.39
1323953329843500,0,0,720x1280,1130051,59.67
2464673260627115,0,0,720x1280,875039,50.34
1930624197622523,0,0,720x1280,922065,48.75
1717387636275283,0,0,720x1280,1286782,45.67
784112198059615,0,0,720x720,473234,48.94
966352053066566,0,0,720x1254,1075057,48.43
995359886830365,0,0,720x1280,1392560,61.42
1370297248465329,0,0,720x1280,842862,65.32
806385245772286,0,0,720x1280,443287,6.12
1305655138429739,0,0,720x1280,934518,34.22
3505764476253436,0,0,720x1280,602498,44.82
1685917296870721,0,0,720x1280,941543,52.84
2236946910396459,0,0,720x720,618905,59.71
1703276117526351,0,0,720x720,863304,48.3
1373908677928784,0,0,720x1280,834629,47.34
1568012748241583,0,0,720x1280,1391400,61.61
