ad_id,version_index,creative_index,video_resolution,video_bitrate,duration_s
1568454698132016,0,0,720x1280,1220786,42.33
1716427079431571,0,0,720x1280,1450107,47.18
2388976068265097,0,0,720x1280,696965,61.32
4042598066038325,0,0,720x1280,1193880,30.02
1526326005826589,0,0,608x1080,864559,40.47
835085229403559,0,0,608x1080,762831,31.69
1006421665187559,0,0,720x1280,815072,25.7
1557158972540606,0,0,608x1080,552706,32.69
2942098689488300,0,0,608x1080,767476,57.65
869908926163691,0,0,608x1080,900122,33.53
1537064428044245,0,0,608x1080,983511,39.19
1386818953298541,0,0,608x1080,702302,31.0
2025522311379279,0,0,608x1080,776901,37.89
2217238392444405,0,0,608x1080,939948,42.1
1268852761989800,0,0,608x1080,540519,38.2
1015187231092030,0,0,608x1080,640275,35.55
1795404701807915,0,0,608x1080,773250,43.86
1787729085545056,0,0,608x1080,764429,36.43
1573178924379763,0,0,608x1080,651399,41.03
2214736702613067,0,0,608x1080,341287,34.39
928827256836837,0,0,608x1080,589811,44.42
1007541725330421,0,0,608x1080,530287,32.0
1772896170361459,0,0,608x1080,954319,39.19
1054584297235889,0,0,608x1080,860875,43.95
869229706239477,0,0,608x1080,825272,24.43
1050527274067149,0,0,608x1080,799417,45.65
4472111663072824,0,0,720x1280,404515,24.87
1550386230032600,0,0,720x1280,1016536,107.69
1631602037926060,0,0,608x1080,749206,30.0
1501331884229139,0,0,608x1080,874134,38.66
1530923368683061,0,0,608x1080,596803,32.83
1518921700020018,0,0,608x1080,476695,45.39
1589301959391190,0,0,720x1280,922120,24.03
2200199017412412,0,0,720x1280,382347,34.09
989080657272415,0,0,608x1080,875133,43.65
1056730870368516,0,0,608x1080,1127535,43.65
27787661044153699,0,0,720x1280,705064,27.19
1665570207993946,0,0,720x1280,1429848,29.53
1164802695815463,0,0,608x1080,506285,33.02
1000525612735463,0,0,608x1080,727476,27.65
1708092980610981,0,0,608x1080,800493,24.66
1781578599492452,0,0,608x1080,799562,27.65
27595074290086518,0,0,608x1080,1188363,49.53
3663203097153647,0,0,608x1080,498256,51.08
2065988441018895,0,0,608x1080,464251,29.0
1388064789801947,0,0,608x1080,1197154,42.12
2013049059297231,0,0,720x1280,994730,26.19
2168987457218569,0,0,608x1080,432526,26.35
985001377845685,0,0,608x1080,654669,30.37
5100169360209452,0,0,608x1080,1514781,25.59
969266155933497,0,0,608x1080,675917,26.75
1520557299602731,0,0,608x1080,431182,41.49
4383895821853188,0,0,608x1080,707249,49.29
2506292793150954,0,0,608x1080,923933,49.53
1005665278776250,0,0,720x1280,234409,27.35
1832151567988662,0,0,720x1280,366171,24.98
1697053921719601,0,0,720x1280,696965,61.32
1506922147561152,0,0,608x1080,1000897,36.9
1705366507331909,0,0,720x1280,430358,32.85
1382542137258042,0,0,720x1280,379955,24.98
1633628567704710,0,0,608x1080,775343,34.43
1348272590597709,0,0,720x1280,796291,66.38
900011839294388,0,0,720x1280,341319,24.98
992641953651273,0,0,720x1280,337948,66.43
3157903207933727,0,0,720x1280,1780116,29.23
1586148823035593,0,0,608x1080,542587,39.45
2202351003920869,0,0,608x1080,452859,56.4
3403536496487480,0,0,720x1280,378120,24.98
1376125071000503,0,0,720x1280,377721,24.98
1449171250302016,0,0,720x1280,829883,23.15
