ad_id,version_index,creative_index,video_resolution,video_bitrate,duration_s
2366216427523695,0,0,720x1280,1118065,46.51
1735361147807536,0,0,720x1280,660657,37.65
1288912503097505,0,0,720x1280,747886,40.4
1326340282944973,0,0,720x1280,999707,258.77
1704800317458489,0,0,720x1280,793298,69.8
1712649039986034,0,0,720x1280,922572,34.53
1564037895089707,0,0,720x1280,971824,40.66
1671558640619944,0,0,720x1280,822021,40.89
1022685673793861,0,0,720x1280,1477351,46.27
2195400271307170,0,0,720x1280,887231,41.56
870914545699672,0,0,720x1280,662689,40.17
2271204577031330,0,0,720x1280,1767797,55.15
1636996230727602,0,0,720x1280,1038159,34.47
3808546165953885,0,0,720x1280,680053,40.38
1684750995910833,0,0,720x1280,993261,68.78
1696945591429846,0,0,720x1280,1319801,32.97
1535709504922781,0,0,720x1280,973313,41.34
1015372294539208,0,0,712x1276,864210,56.08
26717927631214700,0,0,720x1280,1170068,76.48
897321943418751,0,0,720x1280,889467,51.48
1528750432328689,0,0,720x1280,596261,42.75
1352044267085103,0,0,720x1280,1182776,41.01
894154967072003,0,0,720x1280,665713,34.52
2032931734096101,0,0,720x1280,889023,53.59
911691067910362,0,0,720x1280,1073291,88.83
1462601055625516,0,0,712x1280,950009,48.04
1367744601903627,0,0,720x1280,809565,41.77
1337793668505922,0,0,720x1280,1195417,43.67
1044304634647027,0,0,720x1280,1300323,54.83
994994230031623,0,0,720x1280,648903,34.52
1514785023455810,0,0,720x1280,982732,72.98
1965538320761161,0,0,720x1280,879077,70.74
1035968878809133,0,0,720x1280,894365,55.94
1382154143780286,0,0,720x1280,973622,38.87
906208792534550,0,0,720x1280,1363865,24.04
1410928177579198,0,0,720x1280,759625,33.81
1385055313562456,0,0,720x1280,952866,60.91
1508922990985701,0,0,720x1280,1160164,68.92
27476111168712835,0,0,720x1280,1118065,46.51
1366635252336327,0,0,720x1280,660657,37.65
3585602121577543,0,0,720x1280,887231,41.56
1528560084852843,0,0,720x1280,922572,34.53
955592144204810,0,0,720x1280,648903,34.52
995952379898148,0,0,720x1280,993261,68.78
2302155700333671,0,0,720x1280,1038159,34.47
1591492582395926,0,0,720x1280,1616858,41.85
1027598446793749,0,0,720x1280,1767797,55.15
1336212968718713,0,0,720x1280,1073291,88.83
961823100240643,0,0,720x1280,982732,72.98
3330216970496876,0,0,720x1280,961257,66.77
2512634782496299,0,0,720x1280,973622,38.87
995028603371360,0,0,720x1280,1317272,33.81
