ad_id,version_index,creative_index,video_resolution,video_bitrate,duration_s
3662315693910482,0,0,720x1280,371951,35.43
2560560281008870,0,0,720x1280,271800,14.02
1274695934858096,0,0,720x1280,593672,27.79
27040096928908687,0,0,720x1280,424094,43.53
1501865931273199,0,0,720x1280,805963,38.98
2292746258177295,0,0,720x1280,1036347,48.85
1706997533644445,0,0,720x1280,1254356,18.92
1649615709610057,0,0,720x1280,723318,25.68
813092931636453,0,0,720x1280,498996,61.0
833455549824302,0,0,720x1280,942085,7.48
1410186047538937,0,0,720x1280,484124,48.16
1327072366036770,0,0,720x1280,1216608,19.69
1679889603157451,0,0,720x1280,1248297,58.39
1547799510245830,0,0,720x1280,1136674,57.45
1395179515999240,0,0,720x1280,1102939,26.75
1344855007551368,0,0,720x1280,1376745,43.56
2124600818383377,0,0,720x1280,1776669,35.53
3398790000298365,0,0,720x1280,1333340,20.11
1290680159494956,0,0,720x1280,813372,24.15
1304712985124608,0,0,720x1280,1477509,13.79
846359314632935,0,0,720x1280,1288132,30.04
1864869910859122,0,0,720x1280,884908,102.12
1884892045481248,0,0,720x1280,1036347,48.85
2186056478900917,0,0,720x1280,1786122,16.53
1648288179761448,0,0,720x1280,498996,61.0
1666379031262907,0,0,720x1280,1145642,15.76
2042834266268899,0,0,720x1280,676538,33.99
1333845745257365,0,0,720x1280,765630,32.77
2558183101307193,0,0,720x1280,835960,28.24
2732353097151246,0,0,720x1280,1216608,19.69
1872155040127046,0,0,720x1280,813372,24.15
2770851846614450,0,0,720x1280,1095671,30.65
1517519639959959,0,0,720x1280,1136674,57.45
996594529434742,0,0,720x1280,1393380,52.29
977082658436567,0,0,720x1280,1000322,15.33
1244613431077113,0,0,720x1280,2312615,77.37
4535846550034570,0,0,720x1280,884908,102.12
4436238149854864,0,0,720x1280,1274236,34.74
2043391093053258,0,0,720x1280,898828,30.08
1283229190629431,0,0,720x1280,953977,17.36
1676118757038657,0,0,720x1280,1048527,10.03
1266896538851718,0,0,720x1280,1145642,15.76
1003179348710919,0,0,720x1280,889786,35.77
26853065227676923,0,0,720x1280,811886,28.39
1330964142244241,0,0,720x1280,1776669,35.53
1690497488636995,0,0,720x1280,972495,49.76
1488628986378006,0,0,720x1280,1786122,16.53
1505816484577671,0,0,720x1280,2312615,77.37
1230808302298799,0,0,720x1280,1527916,54.06
28363907486531254,0,0,576x1024,670644,58.33
1341101164603689,0,0,720x1280,805963,38.98
1394875489329016,0,0,720x1280,1606265,21.59
1473846077550038,0,0,720x1280,784035,14.86
1857387648974603,0,0,720x1280,847187,29.84
831286949639991,0,0,720x1280,1786108,16.53
1766180788089821,0,0,720x1280,1475220,11.1
2732641793773250,0,0,720x1280,748120,14.85
1653529422588763,0,0,720x1280,1594792,22.43
2417519245417895,0,0,720x1280,1415980,24.45
1573209414222400,0,0,720x1280,271800,14.02
1299672751710265,0,0,720x1280,1971672,22.11
1710498496891331,0,0,720x1280,1393380,52.29
1512744190530792,0,0,720x1280,942085,7.48
1324244086252624,0,0,720x1280,1844852,16.28
852905427869057,0,0,720x1280,1355745,20.39
1650274326098141,0,0,720x1280,1840985,19.09
1653406269221996,0,0,720x1280,1792028,31.39
2402770113563221,0,0,720x1280,1840985,19.09
2122878071825151,0,0,720x1280,1839492,13.05
1000838749475246,0,0,720x1280,775164,11.69
988070633918039,0,0,720x1280,737702,8.4
3482883728559587,0,0,720x1280,715736,38.12
1465202198203162,0,0,720x1280,1369528,63.72
2504655613302155,0,0,720x1280,1396758,15.79
963873423308072,0,0,720x1280,664259,9.31
1348451947202496,0,0,720x1280,1746578,14.89
1502135684947381,0,0,720x1280,271800,14.02
1629992708068632,0,0,720x1280,1361088,10.87
849926281487625,0,0,720x1280,1709206,47.23
1894343737944061,0,0,720x1280,1674718,32.97
1496629299149131,0,0,720x1280,1267554,38.06
2024721988254064,0,0,720x1280,835960,28.24
831050683019062,0,0,720x1280,1314337,40.73
1659440741978591,0,0,720x1280,1046075,9.54
2119253888654752,0,0,720x1280,784035,14.86
993887699889806,0,0,720x1280,1026658,31.32
1711610066512320,0,0,720x1280,2021295,36.66
2084499892108477,0,0,720x1280,1314337,40.73
767796019658058,0,0,720x1280,2282958,23.38
999613062571788,0,0,720x1280,1844852,16.28
1008277438210393,0,0,720x1280,2034461,19.18
1514844143419145,0,0,720x1280,2442248,46.69
1575558140951930,0,0,720x1280,1098076,42.82
1457795429720362,0,0,720x1280,980630,37.76
1307707194110436,0,0,720x1280,748120,14.85
1347312157244411,0,0,720x1280,957654,19.66
868494942244631,0,0,720x1280,869390,11.99
1674744247102852,0,0,720x1280,1046075,9.54
1690288628956827,0,0,720x720,737563,59.52
965590616346605,0,0,720x1280,1022132,30.55
4399399116992624,0,0,720x1280,1502328,41.47
26578956815133786,0,0,720x1280,4610705,5.29
992038293776025,0,0,720x1280,271800,14.02
1545342520554361,0,0,720x1280,806391,28.2
1313063437468973,0,0,720x1280,1859802,17.28
2907797752900359,0,0,720x1280,1786230,28.12
3110551179133059,0,0,720x1280,1859529,17.28
967677179397099,0,0,720x1280,1487596,60.7
1534273534755094,0,0,720x1280,2034461,19.18
1395320139283491,0,0,720x1280,1288733,27.45
2011638906393051,0,0,720x1280,930421,13.19
1297642861998332,0,0,720x1280,933223,74.05
1466557791940649,0,0,720x1280,1187221,51.27
1018315570618531,0,0,720x1280,664259,9.31
872676911783297,0,0,720x1280,535035,10.82
822770594245538,0,0,720x1280,1000322,15.33
2192062011197722,0,0,720x1280,447180,18.67
976644315127989,0,0,720x1280,1136674,57.45
956167000382209,0,0,720x1280,1528217,34.5
27769694415953681,0,0,720x1280,1587226,17.9
999768679663949,0,0,720x1280,1622415,14.07
1378250434135755,0,0,720x1280,866122,20.06
2589191581496421,0,0,720x1280,1102262,11.33
2048519246099318,0,0,720x1280,913273,32.69
1335436018528237,0,0,720x1280,1259951,13.75
1693650765117984,0,0,720x1280,922127,52.15
1422241006596275,0,0,720x1280,1187221,51.27
1506096514359130,0,0,720x1280,894458,29.86
1328231482705036,0,0,720x1280,806391,28.2
1625555125168516,0,0,720x1280,1396758,15.79
1511018107035710,0,0,720x1280,1906189,38.36
1475576313559918,0,0,720x1280,2353501,20.29
2452008935277426,0,0,720x1280,1098076,42.82
2057704855158545,0,0,720x1280,1136485,22.06
1626951528610165,0,0,720x1280,1502328,41.47
1506064064391726,0,0,720x1280,737702,8.4
1218671753547509,0,0,720x1280,1388627,28.7
1458287982290511,0,0,720x1280,1786230,28.12
2115243479041912,0,0,720x1280,535035,10.82
1644181246698688,0,0,720x1280,1985205,28.42
1058193627387168,0,0,720x1280,470765,35.48
1530019845227310,0,0,720x1280,2442248,46.69
1706834640451505,0,0,720x1280,1333340,20.11
2541412699632590,0,0,720x1280,1136674,57.45
1320698123600855,0,0,720x1280,1112920,10.08
985496133894370,0,0,720x1280,1267554,38.06
1027111360001443,0,0,720x1280,1247920,18.48
816379641295078,0,0,720x1280,896608,22.98
2200442530707859,0,0,720x1280,1370608,28.05
991452353289221,0,0,720x1280,1792431,14.46
1522128662969277,0,0,720x1280,913273,32.69
1345485144104370,0,0,720x1280,734852,11.56
2028956641380465,0,0,720x1280,1487596,60.7
1413499927486042,0,0,720x1280,1249018,31.49
994323369773281,0,0,716x1276,1346791,8.13
1334894005201388,0,0,720x1280,1906189,38.36
883869928058894,0,0,720x1280,1709206,47.23
991614283225178,0,0,720x1280,1415980,24.45
1742474416928086,0,0,720x1280,1112920,10.08
1413543764136761,0,0,720x1280,1361088,10.87
4329482780633323,0,0,720x1280,659490,10.1
1468669864379536,0,0,720x1280,1333340,20.11
27090274347291909,0,0,720x1280,1779390,49.78
1518962062915602,0,0,720x1280,908994,35.94
1777829876522997,0,0,720x1280,882469,50.06
1476251200968359,0,0,720x1280,1709206,47.23
1511699417218878,0,0,720x1280,1553890,17.88
1493576399191050,0,0,720x1280,1548460,25.22
967575696101853,0,0,720x1280,1329554,18.44
1462024831867901,0,0,720x1280,1288733,27.45
983902797669874,0,0,720x1280,1136485,22.06
1696174794914986,0,0,720x1280,1234900,34.58
1621028679007922,0,0,720x1280,905285,33.26
1433413138553184,0,0,720x1280,1095671,30.65
1678808119834291,0,0,720x1280,1000322,15.33
2474135039736662,0,0,720x1280,930421,13.19
1691799135604942,0,0,720x1280,447180,18.67
1310877167913494,0,0,720x1280,1605514,19.41
1534672114676637,0,0,720x1280,844770,15.0
1949742758976213,0,0,720x1280,894458,29.86
1660739288493384,0,0,720x1280,1376163,13.95
983158950746121,0,0,720x1280,1528217,34.5
2027662171162149,0,0,720x1280,980630,37.76
892492527230932,0,0,720x1280,1088156,19.6
828161967038694,0,0,720x1280,908994,35.94
947408351458226,0,0,720x1280,1191232,14.8
2868493926832289,0,0,720x1280,1594792,22.43
929557383420921,0,0,720x1280,1368152,52.06
4574721712814597,0,0,720x1280,1567683,25.82
1857049418321058,0,0,720x1280,1840985,19.09
1908577629821787,0,0,720x1280,1522164,26.1
2170903863694343,0,0,720x1280,1336091,16.11
1598311961241782,0,0,720x1280,1548460,25.22
1888658678609655,0,0,720x1280,1263991,28.65
1378435157436690,0,0,720x1280,1040266,15.79
1924902181518532,0,0,720x1280,1263852,18.95
2769795570072002,0,0,720x1280,1102494,18.9
1499125685238269,0,0,720x1280,1506523,28.37
3207293352790207,0,0,720x1280,996819,26.05
2235266710555783,0,0,720x1280,470765,35.48
1686884242354492,0,0,720x1280,987059,23.36
1502335084723654,0,0,720x1280,1370989,20.29
992423906715997,0,0,720x1280,1329554,18.44
2147797252827132,0,0,720x1280,875443,14.81
2557690094675307,0,0,720x1280,1102262,11.33
2194651654409607,0,0,720x1280,1310164,39.52
983841690672063,0,0,720x1280,972495,49.76
1461470485264629,0,0,720x1280,1622415,14.07
1037505808631947,0,0,720x1280,1247575,11.68
816586577939145,0,0,720x1280,1233387,35.02
940462522150429,0,0,720x1280,2144014,7.38
1290223629926787,0,0,720x1280,1088156,19.6
1727545088601187,0,0,720x1280,1594792,22.43
2025050618885441,0,0,720x1280,1606265,21.59
1607584684044291,0,0,720x1280,1134248,8.66
1308475204582398,0,0,576x1024,670644,58.33
1539875584430396,0,0,720x1280,1567683,25.82
985787091044413,0,0,720x1280,987059,23.36
953638304177454,0,0,720x1280,1070574,41.38
2060064134862080,0,0,720x1280,1522164,26.1
1342307254418309,0,0,720x1280,1746578,14.89
27398894966383006,0,0,720x1280,1523014,33.44
2547505089034308,0,0,720x1280,1233387,35.02
815625301370555,0,0,720x1280,1839492,13.05
1518858149750346,0,0,576x1024,670644,58.33
1544130163903814,0,0,720x1280,1384155,29.77
990858730087103,0,0,720x1280,1263991,28.65
2062242474690866,0,0,720x1280,1369528,63.72
1698144861211771,0,0,720x1280,1475220,11.1
963462113257266,0,0,720x1280,2184856,22.57
983523291091628,0,0,720x1280,1196619,19.88
2600437180358995,0,0,720x1280,1746578,14.89
1017236537527668,0,0,720x1280,1095671,30.65
2084439705767681,0,0,720x1280,1331625,25.63
1886477468685414,0,0,720x1280,1394278,33.36
2050250089227404,0,0,720x1280,941189,16.3
958149217222266,0,0,720x1280,1506523,28.37
2238394246914659,0,0,720x1280,1502328,41.47
2033346344252062,0,0,720x1280,1267554,38.06
2533668657085886,0,0,720x1280,1376163,13.95
2015933762609484,0,0,720x1280,1366681,30.05
993997806512770,0,0,720x1280,4610705,5.29
1486233319667270,0,0,720x1280,967346,8.36
1314290944138060,0,0,720x1280,1134004,22.52
1863423987685707,0,0,720x1280,1591487,53.82
1001345232259119,0,0,720x1280,1102262,11.33
1617796385979485,0,0,720x1280,1370989,20.29
844976064839994,0,0,720x1280,1554200,17.93
3235037933341735,0,0,720x1280,1632570,12.14
2384185045437404,0,0,720x1280,498936,32.72
1628339884888095,0,0,720x1280,1563799,31.23
1309362284501239,0,0,720x1280,1415966,20.39
1000288645783962,0,0,720x1280,1336091,16.11
1372734824906812,0,0,720x1280,1361088,10.87
2032467807619458,0,0,720x1280,1716311,18.78
1289363819981492,0,0,720x1280,1134004,22.52
26717877824551596,0,0,720x1280,2184856,22.57
1281880330819874,0,0,720x1280,1196619,19.88
998480062729694,0,0,720x1280,1263852,18.95
1542232330948541,0,0,720x1280,1394278,33.36
2074116963459232,0,0,720x1280,1449087,7.04
1563409292021287,0,0,720x1280,1502328,41.47
1646075290029714,0,0,720x1280,878765,11.75
870037275385972,0,0,720x1280,1721258,14.89
1551419969746805,0,0,720x1280,2282958,23.38
2531700740617284,0,0,720x1280,788806,13.99
1766320354351957,0,0,720x1280,1717310,15.37
1017222057530962,0,0,720x1280,677530,11.48
1526877048960805,0,0,720x1280,1523774,25.17
1540230911052913,0,0,720x1280,1361657,20.62
977250445165070,0,0,720x1280,1098076,42.82
1506877364384373,0,0,720x1280,2144014,7.38
875398298926655,0,0,720x1280,1528217,34.5
1587705206318336,0,0,720x1280,1388627,28.7
949620311281038,0,0,720x1280,474635,32.06
2400772063779012,0,0,720x1280,1781564,20.2
1042850444950034,0,0,720x1280,1331625,25.63
1482446469451194,0,0,720x1280,1605514,19.41
2475844162838428,0,0,720x1280,963240,6.87
1649374036283329,0,0,720x1280,1606265,21.59
1672378080475047,0,0,720x1280,1500216,13.74
1767494654630526,0,0,720x1280,770329,15.87
1699363347763773,0,0,720x1280,1866667,18.32
1772038357092256,0,0,720x1280,1632570,12.14
2063698844186455,0,0,720x1280,1560154,15.14
989759103922877,0,0,720x1280,1523774,25.17
1703702597645451,0,0,720x1280,1402598,19.74
2220603608682887,0,0,720x1280,1109042,19.74
1571019874379818,0,0,720x1280,1528217,34.5
1534531005061404,0,0,720x1280,1033715,16.47
3837235089905572,0,0,720x1280,804002,18.79
1691469665609261,0,0,720x1280,844770,15.0
1231311415597698,0,0,720x1280,1192247,10.73
911767428564079,0,0,720x1280,1835039,18.26
1357334192911322,0,0,720x1280,1716311,18.78
1547426376984036,0,0,720x1280,830647,13.99
1516876816814846,0,0,720x1280,937849,16.94
1109622268903320,0,0,720x1280,748504,17.37
819896004527409,0,0,720x1280,1781564,20.2
1471462244163599,0,0,720x1280,966233,27.07
2045783839342704,0,0,720x1280,1388627,28.7
4224391227812215,0,0,720x1280,1386830,33.56
1547156103734323,0,0,720x1280,1812720,7.29
958778383738431,0,0,720x1280,2282958,23.38
1524272802396834,0,0,720x1280,1134248,8.66
977302141671203,0,0,720x1280,765630,32.77
982344277882625,0,0,720x1280,1122917,19.5
1306909370884974,0,0,720x1280,1553890,17.88
1483581310175072,0,0,720x1280,1958740,9.38
2516847602098739,0,0,720x1280,2010289,23.04
2044541756134819,0,0,720x1280,1575541,53.68
818136867756415,0,0,720x1280,1384155,29.77
1746228133221838,0,0,720x1280,967346,8.36
1267115098511793,0,0,720x1280,804002,18.79
1657500728699799,0,0,720x1280,1300020,18.34
1322368433364978,0,0,720x1280,1750681,16.3
1359535953018082,0,0,720x1280,748504,17.37
926320210455807,0,0,720x1280,1554347,20.31
779878878426351,0,0,720x1280,1070574,41.38
1413261284161942,0,0,720x1280,1773721,15.25
1788214782562310,0,0,720x1280,1605514,19.41
1723716478814852,0,0,716x1276,1346791,8.13
1644663216752201,0,0,720x1280,768007,17.92
977926474955194,0,0,720x1280,965018,14.4
1137530259438222,0,0,720x1280,788806,13.99
1264136165518560,0,0,720x1280,2010289,23.04
985523274337639,0,0,720x1280,830647,13.99
1083502908185516,0,0,720x1280,1386830,33.56
975618998556065,0,0,720x1280,1247575,11.68
864612603337597,0,0,720x1280,1130124,19.73
1867806670557358,0,0,720x1280,1477350,13.99
1614234420296947,0,0,720x1280,1361657,20.62
3272942412907325,0,0,720x1280,768007,17.92
1635694734306453,0,0,720x1280,1773721,15.25
1351558753558031,0,0,720x1280,941189,16.3
26873840628945240,0,0,720x1280,1721258,14.89
1703674871049851,0,0,720x1280,922127,52.15
1859796101658057,0,0,720x1280,1109042,19.74
999229155893489,0,0,720x1280,878765,11.75
1303984397967191,0,0,720x1280,1750681,16.3
1513422940192478,0,0,720x1280,937849,16.94
2165995524235758,0,0,720x1280,1033715,16.47
2795482860798359,0,0,720x1280,966233,27.07
836902862366291,0,0,720x1280,1388627,28.7
2467773930362439,0,0,720x1280,474635,32.06
861069807026182,0,0,720x1280,996819,26.05
1520649129665426,0,0,720x1280,904758,49.76
4449955445286631,0,0,720x1280,1098076,42.82
737568652748461,0,0,720x1280,1523014,33.44
1610711050015123,0,0,720x1280,1972528,22.11
1497936665346556,0,0,720x1280,677530,11.48
1964986724386543,0,0,720x1280,1560154,15.14
943973065359364,0,0,720x1280,1554200,17.93
1477832580746522,0,0,720x1280,279989,10.86
1549644453183539,0,0,720x1280,1560020,15.14
1295371085523432,0,0,720x1280,1502328,41.47
1549167540129258,0,0,720x1280,1709206,47.23
948729364657598,0,0,720x1280,1048527,10.03
2960873554305370,0,0,720x1280,1475405,19.04
1950325292273958,0,0,720x1280,1575541,53.68
2318718265321924,0,0,720x1280,875443,14.81
1300562598849283,0,0,720x1280,1500216,13.74
2182985802457364,0,0,720x1280,1368152,52.06
3903169566651958,0,0,720x1280,1449087,7.04
4104006256521349,0,0,720x1280,1366681,30.05
1688140105969296,0,0,720x1280,1717310,15.37
821274497407451,0,0,720x1280,1563799,31.23
925314090510241,0,0,720x1280,1248120,11.68
1332928282078834,0,0,720x1280,800519,14.83
907316102331699,0,0,720x1280,966643,15.45
951519644423697,0,0,720x1280,1554347,20.31
1469613061573017,0,0,720x1280,688527,111.47
1594180728511921,0,0,720x1280,401446,40.82
2000826840827099,0,0,720x1280,498996,61.0
1514236670316304,0,0,720x1280,1030408,40.38
4420596578229527,0,0,720x1280,835960,28.24
3035274613339634,0,0,720x1280,424094,43.53
893573703280994,0,0,720x1280,912302,36.08
1473601681072488,0,0,720x1280,1248297,58.39
977919351399357,0,0,720x1280,995219,29.18
1943117606276656,0,0,720x1280,360753,22.74
1327341312828250,0,0,720x1280,360753,22.74
1751732892904716,0,0,720x1280,847187,29.84
1526313555629564,0,0,720x1280,1288132,30.04
2783263615366115,0,0,720x1280,424094,43.53
26951218921154834,0,0,720x1280,1018648,37.97
1323700989262551,0,0,720x1280,1792028,31.39
1447995542938284,0,0,720x1280,384894,33.25
939804812207466,0,0,720x1280,688527,111.47
1448720376875344,0,0,720x1280,969660,17.16
4290328817880625,0,0,720x1280,1018648,37.97
1724438051929110,0,0,720x1280,1030408,40.38
849299764904914,0,0,720x1280,424094,43.53
1005206305387671,0,0,720x1280,498996,61.0
