ad_id,language
1639481830496403,Hindi
1641175950293842,Hindi
1641629937137441,Hindi
1642769457026334,Hindi
1643770476925443,Hindi
1644151976879134,Hindi
1646134436494449,Hindi
1646472486644290,Hindi
1647701632987393,Hindi
1648274926458912,Hindi
1649522149672468,Hindi
1649960252894658,Hindi
1650350396265591,Hindi
1651270955950318,Hindi
1652801759112126,Hindi
1653589995874727,Hindi
1654990182427395,Hindi
1655454802386298,Hindi
1655935349015018,Hindi
1656086448980332,Hindi
1659256455375364,Hindi
1660584601896563,Hindi
1663824114906716,Hindi
1664529894628382,Hindi
1665314457865218,Hindi
1665768624725922,Hindi
1666152167999287,Hindi
1669005917711876,Hindi
1669795037584536,Hindi
1671192670770177,Hindi
1671316657522052,Hindi
1672013927379995,Hindi
1673680823847371,Hindi
1673868487068872,Hindi
1675500013659873,Hindi
1676225003275778,Hindi
1676469613688542,Hindi
1677084740219793,Bengali
1677697000184178,Hindi
1677777446778594,Hindi
1678149976807947,Hindi
1678449883362252,Hindi
1679139356639807,Hindi
1679847006596882,Hindi
1681179916439914,Hindi
1681501689825622,Hindi
1681566306381936,Hindi
1683181803008249,Hindi
1683927056192086,Hindi
1684517645937290,Hindi
1685429502767905,Hindi
1686169769262124,Hindi
1686722056094306,Hindi
1688447862243837,Hindi
1688597285691390,Hindi
1688831792163287,Hindi
1689537262000020,Hindi
1689667296500228,Hindi
1690200915582478,Hindi
1690365285332686,Hindi
1690865141916250,Hindi
1691560568696606,Hindi
1691683045480256,Hindi
1692102615344361,Hindi
1693072372003572,Hindi
1693369778372271,Hindi
1693669981674415,Hindi
1695096548492240,Hindi
1698112201434588,Hindi
1698169721469014,Hindi
1698307001362825,Hindi
1698443078167513,Hindi
1698486967975301,Hindi
1699090061132628,Hindi
1699280597967250,Gujarati
1699700921215417,Hindi
1699760197792223,Hindi
1699878214534257,Hindi
1700320024336746,Hindi
1701299787729897,Hindi
1701302134235622,Hindi
1701580634319194,Hindi
1701731070831197,Hindi
1702417277734069,Hindi
1702894351047677,Hindi
1704681880728213,Hindi
1705191137393534,Hindi
1705246027426025,Hindi
1706068323752314,Hindi
1706197273920385,Hindi
1706800790737031,Hindi
1707911177300940,Hindi
1708083870530128,Hindi
1708177286868160,Hindi
1711078123666484,Hindi
1711154129885734,Hindi
1711244623258459,Hindi
1711642266633519,Hindi
1711652826546037,Hindi
1712224183453096,Hindi
1712482393523503,Bengali
1713250286381290,Hindi
1714159199581150,Hindi
1714300106270908,Hindi
1714456046374420,Hindi
1715109379839037,Hindi
1715157213159613,Hindi
1715606886123446,Hindi
1716358092837891,Gujarati
1717052839607838,Hindi
1717225219274942,Hindi
1717353739307487,Hindi
1719504072403935,Hindi
1719939115662673,Hindi
1720271139155250,Hindi
1720395459131049,Hindi
1720610582305471,Hindi
1721845649232241,Hindi
1722743238888620,Hindi
1724830195190039,Hindi
