ad_id,language
2069634304433222,Hindi
2071647760437589,Hindi
2072306373662352,Hindi
2077261656249916,Hindi
2089865811886437,Hindi
2096925954204563,Hindi
2097717927812890,Hindi
2099249430662365,Hindi
2105015630361267,Hindi
2108488899728525,Hindi
2123062678552643,Hindi
2123546228376837,Kannada
2144309496142735,Hindi
2150914032432455,Hindi
2177477169702299,Hindi
2195335067868783,Hindi
2202456460521928,Hindi
2213246832761664,Hindi
2230483907768260,Hindi
2239986650081716,Hindi
2245734962626860,Hindi
2255359371932744,Hindi
2260533191150973,Hindi
2261220358027835,Hindi
2331349347274327,Hindi
2394547624289953,Hindi
2405155876661280,Hindi
2443549536146368,Hindi
2477522462687760,Hindi
2502975900173757,Hindi
2513169462430169,Hindi
2530265374081304,Hindi
2542296809552034,Hindi
2547642902357219,Hindi
27025689503764135,Hindi
27046815901606274,Hindi
27086569487680423,Hindi
27190213957294951,Hindi
27263311033329854,Kannada
27378272641859957,Hindi
27425351817092054,Hindi
27501723209413940,Hindi
27780816231536833,Hindi
2783272062068479,Hindi
2854629138250861,Hindi
2901157483566484,Hindi
2906298679721315,Hindi
2925368487811208,Hindi
2966208757057233,Hindi
3182634025458791,Hindi
3317817078397163,Kannada
3339788186203354,Hindi
37044784298446099,Hindi
3900871466887984,Hindi
3922291927907491,Hindi
3940426322930684,Hindi
4143356245955538,Hindi
4217696101817149,Hindi
4233618053522585,Hindi
4340832782846996,Hindi
4411311002517575,Hindi
4532421870373347,Hindi
4539960142950619,Hindi
4547606502136789,Hindi
4559050471083973,Hindi
4561660297395473,Hindi
819733277739729,Hindi
832059772860621,Hindi
839046035604507,Hindi
845325358364561,Hindi
848971781628162,Hindi
854032033985665,Hindi
857477340395294,Hindi
874722785094358,Hindi
881778314332597,Hindi
884488058034769,Hindi
889233933501921,Hindi
890436377412637,Hindi
896989763433459,Hindi
903788729409077,Hindi
911678698613604,Hindi
933307746352020,Hindi
942186425500033,Hindi
942654208825007,Hindi
947802114906536,Hindi
957369430694606,Hindi
960948276986531,Hindi
971443132546594,Hindi
972795661907348,Hindi
975527375476203,Hindi
979539158020932,Hindi
981035167890304,Hindi
984120534451996,Kannada
985433910960369,Hindi
986003521085719,Hindi
986194264326548,Hindi
989566713658308,Hindi
990535003892708,Hindi
992543626719435,Hindi
993165076902807,Hindi
994315830057555,Hindi
996641986578618,Hindi
