ad_id,language
1000288645783962,English
1000838749475246,English
1001345232259119,English
1002523858919101,English
1003179348710919,English
1005206305387671,English
1007115604994768,English
1007487788399464,English
1008277438210393,English
1017222057530962,English
1017236537527668,English
1018315570618531,English
1024110519955744,English
1026592549721789,English
1027111360001443,English
1031277119430910,English
1034617109315250,English
1037505808631947,English
1042850444950034,English
1058193627387168,English
1083502908185516,English
1109622268903320,English
1137530259438222,English
1168519741972828,English
1213777460734259,English
1218671753547509,English
1230808302298799,English
1231311415597698,English
1244613431077113,English
1249200367294137,English
1264136165518560,English
1265112498602213,English
1266896538851718,English
1267115098511793,English
1274695934858096,English
1281880330819874,English
1283229190629431,English
1285569029603660,English
1289363819981492,English
1290223629926787,English
1290680159494956,English
1295371085523432,English
1295577742655066,English
1297642861998332,English
1299327432353416,English
1299672751710265,English
1300562598849283,English
1303984397967191,English
1304712985124608,English
1304930827640000,English
1306909370884974,English
1307188548234290,English
1307431290729921,English
1307707194110436,English
1308275597318776,English
1308475204582398,English
1309362284501239,English
1309945897778127,English
1310877167913494,English
1313063437468973,English
1314290944138060,English
1316066920475716,English
1317421439772078,English
1320698123600855,English
1321820823242307,English
1322368433364978,English
1324244086252624,English
1327072366036770,English
1327341312828250,English
1328231482705036,English
1330964142244241,English
1332928282078834,English
1333845745257365,English
1334618508565781,English
1334894005201388,English
1335436018528237,English
1338416851516422,English
1341101164603689,English
1342307254418309,English
1344855007551368,English
1345485144104370,English
1347312157244411,English
1348451947202496,English
1351558753558031,English
1357334192911322,English
1359535953018082,English
1372734824906812,English
1378250434135755,English
1378435157436690,English
1389245473014883,English
1394875489329016,English
1395179515999240,English
1395320139283491,English
1407053411186041,English
1410186047538937,English
1413261284161942,English
1413499927486042,English
1413543764136761,English
1422241006596275,English
1433413138553184,English
1448720376875344,English
1452317883341969,English
1452497216627357,English
1457795429720362,English
1458287982290511,English
1461470485264629,English
1462024831867901,English
1465202198203162,English
1466557791940649,English
1468669864379536,English
1469613061573017,English
1471462244163599,English
1472379261037057,English
1473601681072488,English
1473846077550038,English
1474647687730449,English
1475576313559918,English
1476251200968359,English
1477832580746522,English
1482446469451194,English
1483581310175072,English
1486233319667270,English
1487733916142109,English
1488628986378006,English
1493576399191050,English
1495051495368238,English
1496629299149131,English
1497936665346556,English
1499125685238269,English
1499832728262493,English
1501865931273199,English
1502135684947381,English
1502163374924961,English
1502335084723654,English
1505816484577671,English
1506064064391726,English
1506096514359130,English
1506877364384373,English
1507366707840407,English
1511018107035710,English
1511699417218878,English
1512744190530792,English
1513422940192478,English
1514236670316304,English
1514844143419145,English
1516876816814846,English
1517519639959959,English
1518858149750346,English
1518962062915602,English
1519449926514198,English
1519993253052122,English
1520649129665426,English
1522128662969277,English
1524272802396834,English
1525539975901936,English
1526873115619640,English
1526877048960805,English
1530019845227310,English
1531644281691946,English
1532309055242158,English
1534273534755094,English
1534531005061404,English
1534672114676637,English
1539875584430396,English
1540230911052913,English
1542232330948541,English
1544130163903814,English
1545342520554361,English
1547156103734323,English
1547426376984036,English
1547799510245830,English
1549167540129258,English
1549644453183539,English
1551419969746805,English
1563409292021287,English
1566718835460461,English
1571019874379818,English
1573209414222400,English
1575558140951930,English
1576375724042094,English
1587705206318336,English
1598311961241782,English
1606915600884130,English
1607584684044291,English
1610711050015123,English
1613872029715012,English
1614234420296947,English
1617796385979485,English
1621028679007922,English
1625555125168516,English
1626951528610165,English
1628339884888095,English
1629992708068632,English
1630983688019061,English
1635694734306453,English
1640811040476262,English
1644181246698688,English
1644663216752201,English
1644842533399361,English
1646075290029714,English
1648288179761448,English
1649374036283329,English
1649615709610057,English
1650274326098141,English
1653406269221996,English
1653529422588763,English
1657500728699799,English
1659440741978591,English
1660739288493384,English
1662376828284378,English
1664156547958622,English
1664643048177567,English
1666379031262907,English
1671995874069322,English
1672378080475047,English
1674744247102852,English
1676118757038657,English
1678808119834291,English
1679889603157451,English
1680340000078907,English
1681630572984077,English
1686884242354492,English
1688140105969296,English
1690288628956827,English
1690497488636995,English
1690940302047579,English
1691469665609261,English
1691799135604942,English
1693650765117984,English
1696174794914986,English
1698144861211771,English
1699363347763773,English
1700430384710408,English
1703674871049851,English
1703702597645451,English
1706333260361238,English
1706834640451505,English
1706997533644445,English
1710498496891331,English
1711610066512320,English
1721178389296475,English
1723716478814852,English
1724438051929110,English
1727545088601187,English
1729770374849541,English
1742474416928086,English
1746228133221838,English
1766180788089821,English
1766320354351957,English
1767494654630526,English
1769589530676290,English
1772038357092256,English
1777829876522997,English
1781458526560240,English
1782638999069504,English
1788214782562310,English
1789766065330509,English
1793352381634692,English
1857049418321058,English
1857387648974603,English
1859796101658057,English
1863423987685707,English
1864869910859122,English
1867806670557358,English
1872155040127046,English
1884892045481248,English
1886477468685414,English
1888210885110974,English
1888658678609655,English
1894343737944061,English
1898113890892128,English
1906852649972064,English
1908577629821787,English
1908695443093591,English
1924902181518532,English
1943117606276656,English
1949617632324117,English
1949715605678668,English
1949742758976213,English
1950325292273958,English
1957249268287320,English
1964986724386543,English
1988519465419516,English
1996638704317385,English
2011638906393051,English
2015933762609484,English
2024721988254064,English
2025050618885441,English
2027662171162149,English
2028956641380465,English
2032467807619458,English
2033346344252062,English
2038970610166024,English
2042834266268899,English
2043391093053258,English
2044541756134819,English
2045783839342704,English
2046399032578125,English
2048519246099318,English
2050250089227404,English
2051239912455354,English
2057704855158545,English
2060064134862080,English
2062242474690866,English
2062753101320143,English
2063698844186455,English
2074116963459232,English
2074295093462029,English
2074814436435331,English
2078216392740498,English
2078334223081418,English
2082253205967465,English
2084439705767681,English
2084499892108477,English
2089850335192636,English
2115243479041912,English
2119253888654752,English
2122878071825151,English
2124600818383377,English
2147797252827132,English
2151758269557506,English
2152493262262632,English
2164552131032487,English
2165995524235758,English
2169539090512694,English
2170903863694343,English
2182985802457364,English
2186056478900917,English
2192062011197722,English
2194651654409607,English
2200442530707859,English
2210336443061066,English
2220276032124660,English
2220603608682887,English
2225304311630453,English
2235266710555783,English
2238394246914659,English
2292746258177295,English
2318718265321924,English
2327121097820412,English
2384185045437404,English
2389191254910998,English
2400772063779012,English
2402770113563221,English
2417519245417895,English
2452008935277426,English
2467773930362439,English
2474135039736662,English
2475844162838428,English
2504655613302155,English
2516847602098739,English
2531700740617284,English
2533668657085886,English
2541412699632590,English
2547505089034308,English
2548523478938206,English
2557690094675307,English
2558183101307193,English
2560560281008870,English
25627006063641773,English
2589191581496421,English
2591616264621564,English
2600437180358995,English
26296350260044370,English
2643031549458709,English
26578956815133786,English
26717877824551596,English
26806861318983789,English
26853065227676923,English
26873840628945240,English
27040096928908687,English
27090274347291909,English
2732353097151246,English
2732641793773250,English
27398894966383006,English
27575583032033914,English
2769795570072002,English
2770851846614450,English
27769694415953681,English
27904360405834066,English
2795482860798359,English
2835607609983877,English
28363907486531254,English
2868493926832289,English
2907797752900359,English
2921813558166857,English
2922112728180732,English
2936171560055456,English
2960873554305370,English
3110551179133059,English
3207293352790207,English
3209703732565022,English
3235037933341735,English
3272942412907325,English
3398790000298365,English
3482883728559587,English
3662315693910482,English
3837235089905572,English
3903169566651958,English
4086432868320778,English
4093643220928515,English
4104006256521349,English
4224391227812215,English
4235413386773154,English
4297648813878804,English
4329482780633323,English
4399399116992624,English
4436238149854864,English
4447325295586275,English
4449955445286631,English
4535846550034570,English
4570173356640395,English
4574721712814597,English
736357786207635,English
737568652748461,English
767796019658058,English
778691951844405,English
779017941808368,English
779878878426351,English
811543085145765,English
813092931636453,English
815625301370555,English
816379641295078,English
816586577939145,English
818136867756415,English
818473721135010,English
819896004527409,English
821274497407451,English
822770594245538,English
828161967038694,English
829943616823793,English
831050683019062,English
831286949639991,English
833455549824302,English
836902862366291,English
844976064839994,English
846359314632935,English
849299764904914,English
849926281487625,English
852905427869057,English
861069807026182,English
864612603337597,English
868494942244631,English
870037275385972,English
872676911783297,English
875398298926655,English
883869928058894,English
892492527230932,English
907316102331699,English
911767428564079,English
919124804533742,English
925314090510241,English
926320210455807,English
929557383420921,English
930919783186924,English
932472703114618,English
939804812207466,English
940462522150429,English
943973065359364,English
947408351458226,English
948729364657598,English
949620311281038,English
951519644423697,English
953638304177454,English
953817067634152,English
956167000382209,English
956292073891297,English
958149217222266,English
958778383738431,English
963462113257266,English
963873423308072,English
965590616346605,English
967575696101853,English
967677179397099,English
967758139096013,Spanish
969535065655350,English
973271205414719,English
974623485306288,English
975618998556065,English
976644315127989,English
976814981925609,English
977082658436567,English
977250445165070,English
977302141671203,English
977919351399357,English
977926474955194,English
982344277882625,English
983158950746121,English
983523291091628,English
983841690672063,English
983902797669874,English
984591057764568,English
985496133894370,English
985523274337639,English
985787091044413,English
987728243617910,English
988070633918039,English
989759103922877,English
990858730087103,English
991452353289221,English
991614283225178,English
992038293776025,English
992423906715997,English
993887699889806,English
993997806512770,English
994323369773281,English
996594529434742,English
998480062729694,English
999229155893489,English
999613062571788,English
999768679663949,English
