ad_id,language
1377415020913215,Kannada
1377971844172092,Tamil
1384270370430134,English
1384519936752533,English
1387004289863130,Marathi
1390079446488488,Tamil
1390131569055238,English
1390725829744328,English
1392451052712863,Kannada
1395624818998219,Bengali
1395803742440561,Marathi
1397004718903036,Gujarati
1400742708539520,English
1401902647937495,Telugu
1403248248278464,Tamil
1405230281623570,Bengali
1407967170401357,English
1419201076128864,Tamil
1419600269364944,Telugu
1420603876749885,Marathi
1420757516152319,English
1421549569742524,English
1422277683247820,English
1426019572856130,Kannada
1426709108679011,Tamil
1427122046102047,Malayalam
1428151732403427,Bengali
1428594649033873,Malayalam
1429230722184560,English
1431473318131548,Malayalam
1432470592246085,Marathi
1433159625277891,English
1433332981385605,Kannada
1433463448462695,English
1435007378435198,Telugu
1435417828331595,Telugu
1435881974870948,Tamil
1437151928100779,Tamil
1437836428042957,English
1441789124160984,English
1441837924379258,English
1442021773677303,Gujarati
1446616440491217,Telugu
1447310469919244,Telugu
1447730720180243,Marathi
1448851236921412,English
1449479493347015,Tamil
1449797707082254,Tamil
1450953927076228,English
1451238069802927,Bengali
1451670662800433,Marathi
1452493899608866,Malayalam
1454778745778342,Marathi
1455142066295736,Malayalam
1455352729720949,Marathi
1455378906628645,English
1455494769217666,Malayalam
1456203896191010,English
1456489775973937,Tamil
1457288369432786,Malayalam
1457538572341789,Malayalam
1458281322361409,English
1458297728810742,Gujarati
1458602939352865,Marathi
1458753742284301,English
1459186306004468,Telugu
1460349038674065,Marathi
1461158331820946,English
1461215278536774,Telugu
1462266312313546,Tamil
1462325405530541,English
1462388985537185,Tamil
1462832258740074,Telugu
1463268341677786,Tamil
1463703209122858,Tamil
1463906051777866,Kannada
1464022011851944,English
1464052005475525,Marathi
1464075105326463,Bengali
1464612034684616,Bengali
1464662801454982,Telugu
1465320305236974,English
1465353234806275,Gujarati
1465573407768187,Bengali
1465693778484060,Tamil
1466038664677722,Telugu
1466073121784359,Malayalam
1466430171199966,Kannada
1466438068588297,Marathi
1466740917939266,Telugu
1466842838079048,English
1467014958458046,English
1467122958239207,Telugu
1467304325131224,Gujarati
1469654061103002,Kannada
1470635231402391,Bengali
1470843210799466,Kannada
1471243361454315,Telugu
1471379488011997,Marathi
1471962381341513,Tamil
1472728870657417,Kannada
1472857190875267,Malayalam
1473041047655931,Telugu
1473242320615654,Tamil
1474458497230488,Marathi
1475985547091281,Tamil
1476070434166479,Gujarati
1477266293525820,Bengali
1477533853844045,Kannada
1478141534102605,English
1478416939939741,Bengali
1478654923647189,Telugu
1478931053614763,Malayalam
1479084277297129,English
1479164583678882,Telugu
1481353283633101,Marathi
1481447600050949,English
1481710299952338,English
1481711833647092,Gujarati
1481880370348464,English
1481936509872557,English
1482275693353748,Bengali
1482736313641865,Tamil
1483274040193786,Kannada
1483474123320143,Gujarati
1483495626521470,Marathi
1484045400015832,Bengali
1484771760111193,Kannada
1484875443337231,Gujarati
1484981409690710,Marathi
1485119189949790,English
1485718526534550,English
1486315572970305,Tamil
1486511518988909,English
1486895715778238,Malayalam
1487023816479013,English
1487072386145745,English
1487362129537955,English
1487480122759476,English
1487582089569840,Telugu
1487853392436697,Telugu
1488073576103618,Gujarati
1488089789765921,English
1488277815957869,Telugu
1488525479334576,Telugu
1488914539399319,Telugu
1489480965907714,Gujarati
1489528902711053,Telugu
1489698239617285,Telugu
1490811412668874,English
1491104619093475,Gujarati
1491322362783599,Gujarati
1492236602640876,Tamil
1492746895696930,Tamil
1493169602282638,Telugu
1493468135853086,Telugu
1493763522185565,Malayalam
1494109405462807,Marathi
1495057108934221,Marathi
1495070945529416,Marathi
1495407728856561,Bengali
1495472408716092,Tamil
1496114285478679,Marathi
1496480095586708,Tamil
1496611822156872,Gujarati
1497075785250883,Kannada
1497560987900464,Malayalam
1497741681853834,Telugu
1498164595276790,Gujarati
1498882485354087,Tamil
1499237924705868,Kannada
1499961814988586,English
1500069821493677,Marathi
1500146871561558,Telugu
1500392072102714,Telugu
1500426661589445,English
1500440954766383,Tamil
1500516918382773,Telugu
1500805688153912,Marathi
1501933281301258,English
1502750718528352,Kannada
1503072351399232,Telugu
1503317931521366,English
1504897837819150,Marathi
1505238367859240,Marathi
1505253420458938,English
1505587977729241,Kannada
1505673714266930,Marathi
1505743891180697,Bengali
1505891424660108,Tamil
1506409264305894,Kannada
1506466884530800,Gujarati
1506619871166049,Marathi
1506622564414295,Marathi
1506950921002125,English
1508591900887307,Marathi
1509398264054775,Tamil
1509492873884162,Marathi
1509591393863692,Marathi
1510029493813221,Kannada
1510521857442967,Telugu
1510761807190895,Marathi
1511239463793904,Tamil
1511421143660267,Marathi
1511504937368732,Gujarati
1513317316827089,English
1514363137003205,Telugu
1514417556866116,Gujarati
1515067203533260,Telugu
1516027933547951,Tamil
1517658706674605,Telugu
1518609409895801,English
1519183813092055,Tamil
1519407696310883,Tamil
1519955099838378,Malayalam
1520336123110661,Marathi
1520431749655532,Telugu
1521260382932826,English
1521686099968292,Kannada
1523052696135524,Tamil
1523637609344603,Telugu
1524329376091352,English
1524688152699651,Telugu
1524706855951660,English
1524730945708418,English
1526192532480742,Tamil
1526617879093958,English
1528642198598715,Gujarati
1528976885507695,English
1529031282072857,English
1529321882132386,Tamil
1529591205546777,English
1530098145357085,Malayalam
1530231268517968,Kannada
1530439098436504,Kannada
1531173532000419,Malayalam
1532213468692292,Malayalam
1532870848513933,English
1535372884822703,Telugu
1536411941329964,Tamil
1536680921225179,Marathi
1536715494649558,Tamil
1536856024770034,English
1537221441214812,Tamil
1537583717704545,Telugu
1539028177185374,Bengali
1539307817777791,Telugu
1539756771201455,Marathi
1541004774310767,Telugu
1541902667322346,Telugu
1543430324019962,English
1544277357216388,Tamil
1544380703870356,English
1546738243449603,Bengali
1547254686967064,Tamil
1547555903540302,Telugu
1549310346578195,Telugu
1549558530222265,Tamil
1551969199772400,Marathi
1552891233073638,Tamil
1553049886391368,Marathi
1555341046258540,Gujarati
1555389392591097,Marathi
1555850109496354,English
1556601025436131,Bengali
1557981489376910,Telugu
1558182202492615,Tamil
1558642682492094,English
1559698442249274,Marathi
1560434122167033,English
1561329018844614,Tamil
1561720772037299,Bengali
1561773591951150,Telugu
1561884662029196,Gujarati
1563401251429096,Tamil
1564106068677720,Tamil
1566066851151129,Tamil
1566601798458309,Tamil
1567427324338391,Tamil
1567766221632447,Kannada
1567890598025665,Telugu
1568040264293931,English
1571501974333983,English
1576543196960751,Malayalam
1578225453239300,Gujarati
1579256663181765,Marathi
1579612067062961,Telugu
1580328820382730,Marathi
1581838189759945,Tamil
1583933756013633,English
1585617636898981,Tamil
1587377062318723,Tamil
1588105538932312,Telugu
1589202742765592,Tamil
1591761556292288,Marathi
1592044018737354,Tamil
1592301229332646,Malayalam
1592551325145055,Marathi
1592647208460957,Marathi
1593881836073732,English
1594691094930621,Kannada
1594922091609640,English
1595108178304052,Malayalam
1596918468180759,English
1598091577944535,Bengali
1601352417781439,Tamil
1601587284252288,Gujarati
1601951614205367,Bengali
1603644724186218,Tamil
1603652110726963,Telugu
1604451180614858,Marathi
1604765177255190,Bengali
1604785474162240,Malayalam
1605300637184266,Marathi
1606083887290831,English
1608996323737663,Gujarati
1609972700062447,Kannada
1610994969957745,Marathi
1612614686503372,English
1612701149834888,Tamil
1613007016632719,Tamil
1614741389625403,Kannada
1614783906399545,Tamil
1615005419579542,English
1617673956086851,English
1618813365848433,Marathi
1620376385881859,English
1620491635933671,Bengali
1621840732206711,Telugu
1622316815528717,English
1622507415558676,Malayalam
1622638588998351,Marathi
1624171552207010,Marathi
1624336858626264,Telugu
1625096595272565,English
1625873801849131,English
1626034001814352,Tamil
1626121971865132,English
1628318558372207,Tamil
1628739848211557,Kannada
1628742508669950,English
1629675654924775,Gujarati
1629713591627815,English
1629766001479851,Malayalam
1629788641378720,Tamil
1629916878227863,English
1630939561247763,English
1631502014816088,English
1632918904659828,Gujarati
1633088194638293,Telugu
1633513357977227,Marathi
1633858934287065,Tamil
1634244961233033,Tamil
1634247687874165,Tamil
1634596240921014,Kannada
1634637974461648,Telugu
1635016610905029,Tamil
1635446724422738,Kannada
1636097347513415,English
1637090384215796,Telugu
1637372094227141,Telugu
1637815324305283,Malayalam
1638251300797325,Gujarati
1638503980701255,Gujarati
1638603650681901,Tamil
1638639490679571,Malayalam
1638685187199143,Marathi
1638788880692492,Gujarati
1640775290563845,Gujarati
1640816750526652,English
1641221933807538,Kannada
1642652350197830,Telugu
1642682883632159,English
1643092743565496,Marathi
1644301336843782,Marathi
1645212966784073,Tamil
1645285983333298,Marathi
1645379259937138,Kannada
1646539509973802,Tamil
1646689376349126,Tamil
1647227479627567,English
1648550166387923,Malayalam
1648748513083306,Tamil
1648971856222147,Kannada
1649114436359491,English
1649433082992165,Kannada
1649622126228565,Malayalam
1650055542580076,Gujarati
1650079819366116,Marathi
1650201839616756,Tamil
1650289427097173,Telugu
1650698336116329,English
1651364626065468,Malayalam
1652269289164044,Marathi
1652373855979847,English
1652476355899155,Marathi
1652974085821089,Marathi
1653137739166143,Tamil
1653184542633277,Telugu
1653210032495777,Malayalam
1653266972572375,Tamil
1653722725817987,Malayalam
1654263695604399,English
1654655492231126,Tamil
1655623609191725,Tamil
1656028475602497,English
1656851008918287,English
1657056882105372,English
1657600135463203,Gujarati
1657979605480527,Gujarati
1658711432116969,Kannada
1659068365351673,Bengali
1659230525388915,Telugu
1660021821919357,Tamil
1660631924974339,Marathi
1660703588257619,Malayalam
1660858375135743,English
1661161988339623,Tamil
1661688855146161,English
1662011885142984,Kannada
1662665314680083,Telugu
1665387897930682,Marathi
1665607881389336,English
1665952551144851,Telugu
1665988394548609,Gujarati
1666186587861287,Telugu
1666367364780907,English
1666686724680685,Marathi
1666736444644442,English
1667844751047305,Kannada
1668182810858464,Gujarati
1668250954361069,Malayalam
1668487264579198,Gujarati
1669002574241061,Bengali
1669662424053951,Telugu
1671673823890460,Marathi
1672392883790170,Tamil
1673435757132082,Malayalam
1673473457313905,English
1674027553637979,Gujarati
1674406057031821,English
1674516020404016,English
1675155500460063,Kannada
1676164730555007,Marathi
1676742056654769,Gujarati
1676825953767096,Telugu
1677552406571209,Marathi
1677639010144848,English
1678438890143831,Marathi
1678500320119217,Tamil
1678816606470135,Bengali
1679385150149383,Gujarati
1679466513497742,Tamil
1679656313349867,Kannada
1679783823054856,English
1680615213081868,Tamil
1680723016283648,Marathi
1682172103136114,Telugu
1682634462923678,Tamil
1683000729728094,Bengali
1683164669767833,Marathi
1683232069690419,Telugu
1683264352685191,English
1685365425953446,Marathi
1685447422464956,English
1686679699000031,Marathi
1687411885636150,Tamil
1687487609106178,English
1688462195504963,Kannada
1688911125634993,Kannada
1689041099181537,Tamil
1689973585509293,Telugu
1690288165491901,English
1690732371937108,Kannada
1691098845361818,Marathi
1691307355416551,Telugu
1691809848507615,Malayalam
1692608401755773,Bengali
1694758394881604,Telugu
1696014508193655,Marathi
1698123041376849,Tamil
1698263594660134,Telugu
1698470371304291,Marathi
1699159654789405,Tamil
1699804464616882,Kannada
1699912787830703,English
1700082744465484,English
1700085264501741,Telugu
1700511944704291,Gujarati
1700565688060104,Marathi
1701116024258615,Kannada
1701300371040609,English
1701651697935230,English
1702365984091788,Malayalam
1703924783939415,Telugu
1704435247382664,Kannada
1706609284023850,Telugu
1706610454090939,Marathi
1706914207334653,Telugu
1708863120542000,English
1709243003542256,Bengali
1710087066843185,Gujarati
1711001836720468,Telugu
1711130029905009,Kannada
1711345093197080,Tamil
1714158716684403,Telugu
1714713006202899,Kannada
1716391936213329,Tamil
1716559362664150,Tamil
1716910039339239,Malayalam
1717411569667579,English
1719075089266767,Tamil
1719999308984065,Malayalam
1720791165584032,Kannada
1721412492564117,English
1722407235776727,English
1722747075991853,Marathi
1722807232402706,English
1724031045284359,Tamil
1724825138928525,English
1724985298506481,Telugu
1725681045089794,Malayalam
1726323228720419,Tamil
1726412415058913,Marathi
1726990782004448,Gujarati
1727118561628310,Malayalam
1727410958267128,Telugu
1728644134968734,Telugu
1728653804970842,Tamil
1728784508257822,Tamil
1732380821513009,English
1735354927606491,Gujarati
1737265357272628,English
1737564467616497,Malayalam
1739199627266969,Telugu
1742378790261594,Tamil
1743357160437955,Telugu
1744180170070541,English
1745597086849103,Tamil
1746108369700883,English
1746202000123337,Marathi
1750173749486671,Bengali
1761280558169447,Marathi
1764981477809750,Kannada
1765370368176218,Kannada
1766235101419950,Kannada
1766288344813815,Telugu
1768520967841938,English
1770363464324959,English
1779473963021054,Tamil
1784873822495389,Telugu
1788001398845945,English
1796581764649740,Gujarati
1798126881352695,Gujarati
1801977730789968,Kannada
1804914553523178,Tamil
1810831836593995,English
1814117549564104,Kannada
1816186535737116,Malayalam
1816838959704190,Bengali
1821541971857301,Malayalam
1824308365205197,English
1824375835211023,Bengali
1829800937707633,Bengali
1845750346108706,Marathi
1845837336078860,Telugu
1851964862087655,English
1856949234997201,Marathi
1856979208332377,Tamil
1863526424308213,Kannada
1863640678372921,English
1864588170807575,English
1866932230635827,Malayalam
1868630073705991,Kannada
1875316373174565,Telugu
1879038982757913,Tamil
1879274509358826,English
1881421959222715,Gujarati
1881823485865170,Marathi
1883499019704596,Kannada
1894605654529598,Kannada
1895734594401619,Tamil
1897474770928730,Marathi
1897696050982785,Malayalam
1900304170623199,Malayalam
1901269943919389,Marathi
1901820123666387,Gujarati
1903321843662651,Marathi
1904211583591369,Telugu
1905332703463761,Kannada
1910431216329797,English
1910847972970449,Marathi
1912867212698568,Malayalam
1914012535979632,Malayalam
1915691329071893,Bengali
1916121519108439,Tamil
1919377688693567,English
1919584545595598,Marathi
1921056165244988,Tamil
1922541018447999,Malayalam
1928379848037642,Malayalam
1938545806827209,Tamil
1942366103150412,Kannada
1944164302881937,Tamil
1945990252717139,Telugu
1946640566031312,Telugu
1947479269512510,Bengali
1953601601902513,Malayalam
1954231588789188,Telugu
1958023728913494,Gujarati
1959256218044145,English
1962373651339452,English
1962399937815466,English
1966896044032369,Malayalam
1967730397468922,Gujarati
1967935713800436,English
1972617633340327,Tamil
1972865810107259,Tamil
1973062820248049,Kannada
1974355020143862,Kannada
1975616730478592,Bengali
1975915979948979,Bengali
1976761133717281,Marathi
1979317382961809,Marathi
1984284925540252,Malayalam
1984310748856010,Telugu
1984556269094861,Telugu
1985957042274440,Bengali
1989753958578690,Marathi
1989886525288548,Tamil
1992227425012427,Tamil
1994247904545818,English
1994524164823254,Tamil
1995592874641198,English
1996649315060771,English
1999641547298588,English
2000356520863551,Malayalam
2000629287190400,Gujarati
2001299393844156,Telugu
2001837147872826,Malayalam
2003381777282440,Kannada
2003944776864759,English
2005158646795279,English
2005749643347608,Tamil
2006620453275735,Malayalam
2008268559798673,Telugu
2010892052833632,English
2012397439485192,Gujarati
2012642789330329,Telugu
2014496799209731,Marathi
2014918706118228,Marathi
2014967315771895,Kannada
2015053139404947,Tamil
2015938819317138,Marathi
2016029852643642,Telugu
2016488485927149,English
2017396718820761,English
2018262128778241,Marathi
2018970885719105,English
2019063905653656,Marathi
2022432844996505,Tamil
2024472394773472,Telugu
2025853124633131,Telugu
2027401971528085,Gujarati
2029738507649525,Bengali
2029975774624157,Telugu
2035298957384770,Telugu
2036534961078679,English
2037303586855288,Gujarati
2042552579944139,Telugu
2046255255930438,Malayalam
2046521053414270,Telugu
2046992506702404,Marathi
2047450022863820,Telugu
2048629836075469,Kannada
2050151385851572,Gujarati
2055380618414066,English
2055592285000447,English
2057001265231638,Kannada
2057581878159178,Bengali
2057853838497259,Tamil
2058708198355990,Tamil
2060176722044292,Marathi
2062749137923060,Malayalam
2063488454599605,Malayalam
2064409367758999,Telugu
2066489094217287,Marathi
2067144280501671,Marathi
2067666377522112,English
2068310060707785,Kannada
2068717307413498,Tamil
2068967657016909,Marathi
2069285177340370,Kannada
2070373570188595,Kannada
2071595920905981,English
2071790433550826,Malayalam
2071822720034134,English
2074065876709578,Malayalam
2075221883346083,Telugu
2076956256589089,Telugu
2079704669260233,Telugu
2081180309106863,Tamil
2081386736088958,Malayalam
2082321505965509,English
2085226275390677,Telugu
2088470005267498,Marathi
2089858311743087,Malayalam
2091651081684278,Tamil
2091781858050047,Malayalam
2092245861321306,Telugu
2094624967986267,Marathi
2094961914403268,Marathi
2098355081092484,English
2099275117301825,Tamil
2100754480710607,Tamil
2114929652384853,Telugu
2115044552561363,Kannada
2115711899302070,Telugu
2117649575649233,Tamil
2117708235706666,English
2119140315611050,English
2120218238836065,Telugu
2120502182068858,English
2120930112092379,Tamil
2121227375086598,Tamil
2121614641744252,Malayalam
2126023174606193,Gujarati
2126837924556346,English
2126856914820990,Marathi
2129645074556664,Bengali
2131334867640279,Bengali
2133223274130105,English
2137355713774144,Tamil
2140866776750997,English
2141955079979520,Marathi
2142674293222089,Marathi
2145516519321655,Malayalam
2147013479483812,Telugu
2147593776037558,Tamil
2148083845740644,Gujarati
2149180252598588,Marathi
2150303552176321,Malayalam
2151661992284014,English
2152369525523856,Marathi
2154159342046433,Marathi
2154787301730525,Kannada
2155766768590897,Tamil
2158462321608573,Telugu
2158818621597371,English
2159250388250975,Tamil
2160250698081128,English
2160539037836230,Gujarati
2162696541198042,Telugu
2165198370981956,Marathi
2165925787635529,Telugu
2166519527537093,Telugu
2168403830564045,Marathi
2174537080053843,Tamil
2175701933182464,Tamil
2176296829790438,Gujarati
2177734223002124,Tamil
2182310698840588,Bengali
2185422348879860,English
2185711878862830,Bengali
2187186002058927,English
2187419395358283,Malayalam
2187708092043586,Kannada
2187985138676728,English
2193157824835756,English
2197267675006327,Telugu
2197503414415259,English
2202318807288664,Tamil
2202697953874551,Gujarati
2203490913744323,Marathi
2204353180393978,Malayalam
2206113140214651,English
2206910626727153,Tamil
2208276953242683,Marathi
2208415999973119,Bengali
2209407279828265,Kannada
2212675122600323,Telugu
2213473106125559,Bengali
2216599412438097,Telugu
2218589522246132,English
2218922798640333,Bengali
2219698875434552,English
2220176722113512,Telugu
2221726161911720,Marathi
2225074694903314,Gujarati
2228703687959276,Gujarati
2229287067891015,Tamil
2229685480897303,Marathi
2230785143994906,Marathi
2238985510203547,Telugu
2239670780110111,Marathi
2246774942840842,English
2250006169146539,English
2250238389116857,Bengali
2251716805656304,Marathi
2257225825106721,English
2266101524219379,Tamil
2269969620499402,Marathi
2270309397109641,Kannada
2275202553283552,English
2276309532904433,English
2282035235538969,Marathi
2282920772237156,Tamil
2283185362168906,Kannada
2283416315525470,English
2292254317849120,English
2301236813739561,Telugu
2302627590232724,Bengali
2310427539481023,Telugu
2312195699188392,Kannada
2314753332335203,Bengali
2323860141440071,Marathi
2330900914065991,English
2331390980671913,Malayalam
2340991813061527,Gujarati
2357808904682799,Telugu
2359622414563979,Telugu
2360470397795125,Gujarati
2366576817154685,English
2367717377368550,Tamil
2368191860258559,Marathi
2369751233551128,Marathi
2369813166836159,Marathi
2369886946820201,English
2378305412681631,English
2379080592572632,Telugu
2381165805628683,Marathi
2383716688745275,Tamil
2384343958707632,Marathi
2387899661694831,English
2388503891642566,Marathi
2395677954250668,Marathi
2397605794050606,Kannada
2399884270494026,Malayalam
2404124340028110,Tamil
2405799469887575,Marathi
2406759349808828,Marathi
2407354493083441,Telugu
2409289836238890,Kannada
2411773012629776,Marathi
2412501682509273,Telugu
2412938622562182,Kannada
2414164452430992,English
2415331668950258,Malayalam
